lost	top1_known	score	top10
asasaramei	MAN-nud-	-25.129	"[[""MAN-nud-"", -25.129], [""NIG₂.GA"", -25.5197], [""NIG₂.BA"", -25.5197], [""URU.TUR"", -25.5197], [""LU₂.TUR"", -25.5197], [""GABA.RI"", -25.5197], [""UDU.GAL"", -25.5197], [""E₂.URU₄"", -25.5197], [""GU₄.AB₂"", -25.5197], [""LU₂.KU₃"", -25.5197]]"
asasarameu	MAN-nud-	-25.129	"[[""MAN-nud-"", -25.129], [""NIG₂.BA"", -25.5197], [""LU₂.KU₃"", -25.5197], [""GABA.RI"", -25.5197], [""NIG₂.GA"", -25.5197], [""E₂.URU₄"", -25.5197], [""UDU.GAL"", -25.5197], [""GU₄.AB₂"", -25.5197], [""LU₂.TUR"", -25.5197], [""URU.TUR"", -25.5197]]"
asau	PAP	-10.6439	"[[""PAP"", -10.6439], [""DU₆"", -10.6439], [""PA₅"", -10.6439], [""KUR"", -10.6439], [""KA₂"", -10.6439], [""GIG"", -10.6439], [""UR₄"", -10.6439], [""IR₃"", -10.6439], [""MAN"", -10.6439], [""ŠUM"", -10.6439]]"
asaun	nu	-10.9194	"[[""nu"", -10.9194], [""nuni"", -11.6315], [""mani"", -11.6315], [""muna"", -11.6315], [""murmu"", -11.9304], [""paxi"", -12.5842], [""pari"", -12.5842], [""pili"", -12.5842], [""parə"", -12.589], [""pei"", -12.8498]]"
asauna	man	-12.0112	"[[""man"", -12.0112], [""nun"", -12.0112], [""piː"", -13.3669], [""miː"", -13.7693], [""nu"", -14.4261], [""muna"", -14.5827], [""mani"", -14.5827], [""nuni"", -14.5827], [""nun-"", -15.058], [""man-"", -15.058]]"
asaunak	man-	-14.8592	"[[""man-"", -14.8592], [""nun-"", -14.8592], [""man"", -15.5165], [""nun"", -15.5165], [""piː"", -16.1929], [""miː"", -16.5953], [""muna"", -17.7345], [""nuni"", -17.7345], [""mani"", -17.7345], [""nu"", -17.9328]]"
asaunaka	nun-	-17.6774	"[[""nun-"", -17.6774], [""man-"", -17.6774], [""nun"", -18.3335], [""man"", -18.3335], [""piː"", -19.299], [""miː"", -19.7012], [""GIBIL₂"", -20.6063], [""ŠE.PAD"", -20.6063], [""GAG.TI"", -20.6063], [""KI.MIN"", -20.6063]]"
asaunakan	nuni	-18.3299	"[[""nuni"", -18.3299], [""mani"", -18.3299], [""muna"", -18.3299], [""paxini"", -19.7649], [""marini"", -20.1639], [""man-"", -20.5024], [""nun-"", -20.5024], [""nuniri"", -20.6624], [""namari"", -20.6624], [""meruni"", -20.6679]]"
asaunakana	muna	-21.8357	"[[""muna"", -21.8357], [""mani"", -21.8357], [""nuni"", -21.8357], [""MAN-nu-"", -22.1572], [""paxini"", -23.2585], [""nun-"", -23.5993], [""man-"", -23.5993], [""marini"", -23.6572], [""nuniri"", -23.8858], [""namari"", -23.8858]]"
ase	SI	-8.1187	"[[""SI"", -8.1187], [""MU"", -8.1187], [""NU"", -8.1187], [""TI"", -8.1187], [""ŠE"", -8.1187], [""I₃"", -8.1187], [""I₂"", -8.1187], [""IM"", -8.1187], [""A₂"", -8.1187], [""AD"", -8.1187]]"
asek	nuld-	-10.2142	"[[""nuld-"", -10.2142], [""LU₂"", -10.6439], [""KU₂"", -10.6439], [""KU₃"", -10.6439], [""NA₄"", -10.6439], [""SUM"", -10.6439], [""LIM"", -10.6439], [""GU₄"", -10.6439], [""LIŠ"", -10.6439], [""DU₃"", -10.6439]]"
aseka	nuld-	-13.0374	"[[""nuld-"", -13.0374], [""DUMU"", -13.1999], [""KUR₂"", -13.1999], [""GAN₂"", -13.1999], [""BĒLU"", -13.1999], [""A.SI"", -13.1999], [""KU₂-"", -13.1999], [""TUG₂"", -13.1999], [""ANŠE"", -13.1999], [""GIR₂"", -13.1999]]"
asekan	da	-14.0234	"[[""da"", -14.0234], [""ɡuni"", -14.2063], [""duni"", -14.2063], [""marda"", -14.3631], [""merɡi"", -14.3648], [""nu"", -14.4261], [""muna"", -14.5825], [""nuni"", -14.5825], [""mani"", -14.5825], [""murmu"", -14.7297]]"
asekana	MAN-nu-	-15.0262	"[[""MAN-nu-"", -15.0262], [""nun"", -15.5169], [""man"", -15.5169], [""piː"", -16.8692], [""du-"", -16.874], [""miː"", -17.2745], [""duni"", -17.3502], [""ɡuni"", -17.3502], [""da"", -17.5306], [""muna"", -17.7345]]"
asekanas	MAN-nu-	-17.8437	"[[""MAN-nu-"", -17.8437], [""man-"", -18.3639], [""nun-"", -18.3639], [""man"", -19.0223], [""nun"", -19.0223], [""piː"", -19.697], [""du-"", -19.7001], [""miː"", -20.1013], [""MAN-nud-"", -20.4133], [""ɡuni"", -20.5914]]"
asekanasi	MAN-nu-	-20.9421	"[[""MAN-nu-"", -20.9421], [""man-"", -21.1904], [""nun-"", -21.1904], [""MAN-nusi"", -22.5232], [""man"", -22.5276], [""nun"", -22.5276], [""piː"", -22.8033], [""du-"", -22.8062], [""URU.TUR"", -23.097], [""LU₂.KU₃"", -23.097]]"
asekanasis	pit-	-23.8824	"[[""pit-"", -23.8824], [""ipt-"", -23.8906], [""MAN-nu-"", -24.1558], [""nipsid-"", -24.1921], [""nun-"", -24.296], [""man-"", -24.296], [""IR₃-aʃt-"", -25.1782], [""MAN-nusi"", -25.3929], [""GABA.RI"", -25.5197], [""NIG₂.GA"", -25.5197]]"
aser	nuld-	-10.214	"[[""nuld-"", -10.214], [""DU₃"", -10.6439], [""PAP"", -10.6439], [""KIN"", -10.6439], [""KU₃"", -10.6439], [""NA₄"", -10.6439], [""GAR"", -10.6439], [""KA₂"", -10.6439], [""URU"", -10.6439], [""NA₅"", -10.6439]]"
asera	nuld-	-13.0367	"[[""nuld-"", -13.0367], [""GAN₂"", -13.1999], [""SIG₅"", -13.1999], [""INIM"", -13.1999], [""KUR₂"", -13.1999], [""GIR₂"", -13.1999], [""A.SI"", -13.1999], [""TĪRU"", -13.1999], [""GABA"", -13.1999], [""ANŠE"", -13.1999]]"
aserat	DUMU	-15.6764	"[[""DUMU"", -15.6764], [""A.SI"", -15.6764], [""SIG₇"", -15.6764], [""BĒLU"", -15.6764], [""GAR₃"", -15.6764], [""GAN₂"", -15.6764], [""GIR₂"", -15.6764], [""KU₂-"", -15.6764], [""KUR₂"", -15.6764], [""SIG₅"", -15.6764]]"
aserate	MUNUS	-18.1288	"[[""MUNUS"", -18.1288], [""EN-SI"", -18.1288], [""SILIM"", -18.1288], [""LUGAL"", -18.1288], [""ERIN₂"", -18.1288], [""UKKIN"", -18.1288], [""TI.LA"", -18.1288], [""MU.MU"", -18.1288], [""KIŠIB"", -18.1288], [""GIBIL"", -18.1288]]"
asi	NU	-8.1187	"[[""NU"", -8.1187], [""TI"", -8.1187], [""AD"", -8.1187], [""I₂"", -8.1187], [""KI"", -8.1187], [""EN"", -8.1187], [""I₃"", -8.1187], [""SI"", -8.1187], [""ŠE"", -8.1187], [""A₂"", -8.1187]]"
asii	ipt-	-9.1295	"[[""ipt-"", -9.1295], [""pit-"", -9.6964], [""pitsʼu"", -10.114], [""mutsʼi"", -10.503], [""GAL"", -10.6439], [""PAP"", -10.6439], [""BAN"", -10.6439], [""DU₃"", -10.6439], [""GU₄"", -10.6439], [""KA₂"", -10.6439]]"
asiip	ipt-	-11.5563	"[[""ipt-"", -11.5563], [""pit-"", -11.8998], [""nipsid-"", -12.8586], [""pitsʼu"", -12.927], [""DUMU"", -13.1999], [""BĒLU"", -13.1999], [""GAR₃"", -13.1999], [""TĪRU"", -13.1999], [""TUG₂"", -13.1999], [""GIR₂"", -13.1999]]"
asiipi	ipt-	-14.5536	"[[""ipt-"", -14.5536], [""pitsʼu"", -14.6664], [""pit-"", -14.8476], [""mutsʼi"", -15.0858], [""tsʼui"", -15.3103], [""nipsid-"", -15.5563], [""GAN₂"", -15.6764], [""KU.X"", -15.6764], [""DUMU"", -15.6764], [""INIM"", -15.6764]]"
asiipin	pitsʼu	-11.7049	"[[""pitsʼu"", -11.7049], [""mutsʼi"", -12.097], [""saltsi"", -13.9476], [""tsʼui"", -14.4041], [""pitsʼad-"", -15.1143], [""pitsʼuʃe"", -15.1787], [""MAN-nusi"", -15.2283], [""urpuatsʼi"", -15.2478], [""tsʼib-"", -15.2908], [""naxitsi"", -15.3466]]"
asiipina	pitsʼu	-15.2117	"[[""pitsʼu"", -15.2117], [""mutsʼi"", -15.6038], [""pitsʼad-"", -17.3001], [""saltsi"", -17.4545], [""tsʼib-"", -17.4726], [""tsʼui"", -17.5846], [""pitsʼuʃe"", -17.9797], [""tsʼare"", -18.1499], [""MAN-nu-"", -18.4732], [""tsad-"", -18.4909]]"
asiipinam	pitsʼu	-18.7185	"[[""pitsʼu"", -18.7185], [""tsʼare"", -18.7987], [""mutsʼi"", -19.1107], [""tsari"", -19.8023], [""pitsʼad-"", -20.0182], [""tsʼib-"", -20.1898], [""tsanid-"", -20.2072], [""tan-"", -20.3767], [""tsʼui"", -20.8461], [""saltsi"", -20.9563]]"
asiipinama	tsʼare	-21.6423	"[[""tsʼare"", -21.6423], [""pitsʼu"", -22.2253], [""mutsʼi"", -22.6175], [""tsanid-"", -22.66], [""tsari"", -22.6684], [""tur-"", -22.7946], [""pitsʼad-"", -22.9611], [""tsʼib-"", -23.1323], [""tan-"", -23.1949], [""par-"", -23.8864]]"
asir	ipt-	-9.1452	"[[""ipt-"", -9.1452], [""pit-"", -9.7243], [""DU₆"", -10.6439], [""PA₅"", -10.6439], [""KIN"", -10.6439], [""KUR"", -10.6439], [""ITU"", -10.6439], [""KA₂"", -10.6439], [""SUM"", -10.6439], [""URU"", -10.6439]]"
asiru	ipt-	-11.9685	"[[""ipt-"", -11.9685], [""pit-"", -12.5466], [""nipsid-"", -13.1565], [""KUR₂"", -13.1999], [""KU₂-"", -13.1999], [""GAR₃"", -13.1999], [""TĪRU"", -13.1999], [""BĒLU"", -13.1999], [""GAN₂"", -13.1999], [""GABA"", -13.1999]]"
asirut	ipt-	-15.0736	"[[""ipt-"", -15.0736], [""pit-"", -15.6419], [""BĒLU"", -15.6764], [""A.SI"", -15.6764], [""GIR₂"", -15.6764], [""GAR₃"", -15.6764], [""INIM"", -15.6764], [""SIG₇"", -15.6764], [""SIG₅"", -15.6764], [""KU.X"", -15.6764]]"
asirute	NUMUN	-18.1288	"[[""NUMUN"", -18.1288], [""UKKIN"", -18.1288], [""KIŠIB"", -18.1288], [""GIBIL"", -18.1288], [""TI.LA"", -18.1288], [""LUGAL"", -18.1288], [""SIKIL"", -18.1288], [""MU.MU"", -18.1288], [""AD.AD"", -18.1288], [""U₂.ŠE"", -18.1288]]"
asis	ipt-	-9.1442	"[[""ipt-"", -9.1442], [""pit-"", -9.7235], [""LIM"", -10.6439], [""NAM"", -10.6439], [""LU₂"", -10.6439], [""KU₂"", -10.6439], [""ŠA₃"", -10.6439], [""ŠUM"", -10.6439], [""LIŠ"", -10.6439], [""UR₄"", -10.6439]]"
asisi	ipt-	-11.9437	"[[""ipt-"", -11.9437], [""pit-"", -12.5052], [""nipsid-"", -13.1163], [""A.SI"", -13.1999], [""ANŠE"", -13.1999], [""GABA"", -13.1999], [""GAR₃"", -13.1999], [""GIR₂"", -13.1999], [""DUMU"", -13.1999], [""SIG₇"", -13.1999]]"
asisir	ipt-	-14.381	"[[""ipt-"", -14.381], [""pit-"", -14.8477], [""nipsid-"", -15.4641], [""ANŠE"", -15.6764], [""GAN₂"", -15.6764], [""KUR₂"", -15.6764], [""SIG₅"", -15.6764], [""GAR₃"", -15.6764], [""INIM"", -15.6764], [""A.SI"", -15.6764]]"
ata	nik-	-7.9001	"[[""nik-"", -7.9001], [""nax-"", -7.9001], [""meʃ-"", -7.9001], [""ZU"", -8.1187], [""TI"", -8.1187], [""IM"", -8.1187], [""BA"", -8.1187], [""NU"", -8.1187], [""EN"", -8.1187], [""MU"", -8.1187]]"
atai	uʃt	-10.4271	"[[""uʃt"", -10.4271], [""NAM"", -10.6439], [""LU₂"", -10.6439], [""KU₂"", -10.6439], [""IR₃"", -10.6439], [""SUM"", -10.6439], [""LIM"", -10.6439], [""DU₆"", -10.6439], [""UR₄"", -10.6439], [""GIŠ"", -10.6439]]"
ataiΘ	BAL-te	-10.5577	"[[""BAL-te"", -10.5577], [""naxitse"", -11.9405], [""meʃe"", -12.5258], [""maʃe"", -12.6055], [""xine"", -12.6504], [""kulme"", -12.9253], [""ANŠE"", -13.1999], [""A.SI"", -13.1999], [""TUG₂"", -13.1999], [""GIR₂"", -13.1999]]"
ataiΘu	BAL-te	-14.0577	"[[""BAL-te"", -14.0577], [""naxitse"", -15.4447], [""KUR₂"", -15.6764], [""ANŠE"", -15.6764], [""GAN₂"", -15.6764], [""A.SI"", -15.6764], [""GABA"", -15.6764], [""GAR₃"", -15.6764], [""INIM"", -15.6764], [""KU₂-"", -15.6764]]"
ataiΘuj	BAL-te	-16.7621	"[[""BAL-te"", -16.7621], [""meʃe"", -17.9711], [""UKKIN"", -18.1288], [""UTUL₂"", -18.1288], [""NUMUN"", -18.1288], [""AGRIG"", -18.1288], [""U₂.ŠE"", -18.1288], [""TÎLLI"", -18.1288], [""GU.ZA"", -18.1288], [""URUDU"", -18.1288]]"
ataiΘuja	BAL-te	-20.2568	"[[""BAL-te"", -20.2568], [""KI.MIN"", -20.6063], [""E₂.DIN"", -20.6063], [""EN.NAM"", -20.6063], [""GUŠKIN"", -20.6063], [""GEŠTIN"", -20.6063], [""GAG.TI"", -20.6063], [""E₂.GAL"", -20.6063], [""KASKAL"", -20.6063], [""AN.BAR"", -20.6063]]"
ataiΘw	BAL-te	-14.0577	"[[""BAL-te"", -14.0577], [""naxitse"", -15.4447], [""KUR₂"", -15.6764], [""ANŠE"", -15.6764], [""GAN₂"", -15.6764], [""A.SI"", -15.6764], [""GABA"", -15.6764], [""GAR₃"", -15.6764], [""INIM"", -15.6764], [""KU₂-"", -15.6764]]"
ataiΘwa	BAL-te	-17.5498	"[[""BAL-te"", -17.5498], [""GU.ZA"", -18.1288], [""U₂.ŠE"", -18.1288], [""MUNUS"", -18.1288], [""SIKIL"", -18.1288], [""URUDU"", -18.1288], [""BANEŠ"", -18.1288], [""ERIN₂"", -18.1288], [""NUMUN"", -18.1288], [""BI-BU"", -18.1288]]"
ataiΘwae	EN.NAM	-20.6063	"[[""EN.NAM"", -20.6063], [""KI.MIN"", -20.6063], [""GAG.TI"", -20.6063], [""GUŠKIN"", -20.6063], [""AN.BAR"", -20.6063], [""GEŠTIN"", -20.6063], [""E₂.DIN"", -20.6063], [""DINGIR"", -20.6063], [""UR.GI₇"", -20.6063], [""GIBIL₂"", -20.6063]]"
ataiΘwaea	MAN-nud-	-22.754	"[[""MAN-nud-"", -22.754], [""LU₂.KU₃"", -23.097], [""URU.TUR"", -23.097], [""E₂.URU₄"", -23.097], [""UDU.GAL"", -23.097], [""GU₄.AB₂"", -23.097], [""NIG₂.BA"", -23.097], [""GABA.RI"", -23.097], [""NIG₂.GA"", -23.097], [""LU₂.TUR"", -23.097]]"
ataiΘwaead	E₂.URU₄	-25.5197	"[[""E₂.URU₄"", -25.5197], [""NIG₂.GA"", -25.5197], [""GABA.RI"", -25.5197], [""GU₄.AB₂"", -25.5197], [""LU₂.KU₃"", -25.5197], [""URU.TUR"", -25.5197], [""LU₂.TUR"", -25.5197], [""UDU.GAL"", -25.5197], [""NIG₂.BA"", -25.5197], [""MAN-nud-"", -25.5305]]"
ataiΘwaj	eme	-19.9848	"[[""eme"", -19.9848], [""BAL-te"", -20.1186], [""EN.NAM"", -20.6063], [""GEŠTIN"", -20.6063], [""AN.BAR"", -20.6063], [""E₂.GAL"", -20.6063], [""GIBIL₂"", -20.6063], [""DINGIR"", -20.6063], [""GAG.TI"", -20.6063], [""GUŠKIN"", -20.6063]]"
ataiΘwaja	LU₂.KU₃	-23.097	"[[""LU₂.KU₃"", -23.097], [""LU₂.TUR"", -23.097], [""E₂.URU₄"", -23.097], [""GABA.RI"", -23.097], [""NIG₂.BA"", -23.097], [""UDU.GAL"", -23.097], [""NIG₂.GA"", -23.097], [""URU.TUR"", -23.097], [""GU₄.AB₂"", -23.097], [""KASKAL"", -23.1005]]"
ataiΘwajaa	GU₄.AB₂	-25.5197	"[[""GU₄.AB₂"", -25.5197], [""GABA.RI"", -25.5197], [""LU₂.KU₃"", -25.5197], [""NIG₂.BA"", -25.5197], [""LU₂.TUR"", -25.5197], [""UDU.GAL"", -25.5197], [""E₂.URU₄"", -25.5197], [""URU.TUR"", -25.5197], [""NIG₂.GA"", -25.5197], [""KUR.KUR₂"", -25.5942]]"
ataiΘwajaj	GABA.RI	-25.5197	"[[""GABA.RI"", -25.5197], [""GU₄.AB₂"", -25.5197], [""URU.TUR"", -25.5197], [""UDU.GAL"", -25.5197], [""NIG₂.GA"", -25.5197], [""LU₂.KU₃"", -25.5197], [""NIG₂.BA"", -25.5197], [""LU₂.TUR"", -25.5197], [""E₂.URU₄"", -25.5197], [""E₂.KIŠIB"", -25.5942]]"
ataiΘwajas	URU.TUR	-25.5197	"[[""URU.TUR"", -25.5197], [""GABA.RI"", -25.5197], [""E₂.URU₄"", -25.5197], [""NIG₂.GA"", -25.5197], [""GU₄.AB₂"", -25.5197], [""UDU.GAL"", -25.5197], [""NIG₂.BA"", -25.5197], [""LU₂.TUR"", -25.5197], [""LU₂.KU₃"", -25.5197], [""MAŠ₂.TUR"", -25.5942]]"
ataiΘwajat	LU₂.KU₃	-25.5197	"[[""LU₂.KU₃"", -25.5197], [""E₂.URU₄"", -25.5197], [""LU₂.TUR"", -25.5197], [""GABA.RI"", -25.5197], [""NIG₂.GA"", -25.5197], [""NIG₂.BA"", -25.5197], [""UDU.GAL"", -25.5197], [""GU₄.AB₂"", -25.5197], [""URU.TUR"", -25.5197], [""MUHALDIM"", -25.5942]]"
ate	nax-	-7.9016	"[[""nax-"", -7.9016], [""meʃ-"", -7.9016], [""nik-"", -7.9016], [""I₂"", -8.1187], [""IM"", -8.1187], [""SI"", -8.1187], [""NU"", -8.1187], [""UN"", -8.1187], [""MU"", -8.1187], [""BA"", -8.1187]]"
ati	uʃt	-6.9509	"[[""uʃt"", -6.9509], [""nik-"", -7.9016], [""meʃ-"", -7.9016], [""nax-"", -7.9016], [""I₂"", -8.1187], [""KI"", -8.1187], [""MU"", -8.1187], [""BA"", -8.1187], [""IM"", -8.1187], [""SI"", -8.1187]]"
atiΘ	BAL-te	-9.0283	"[[""BAL-te"", -9.0283], [""naxitse"", -9.1661], [""meʃe"", -9.1925], [""maʃe"", -9.2394], [""aʃt-"", -9.8069], [""uʃt-"", -9.8069], [""ute"", -10.0826], [""ate"", -10.0826], [""xut-"", -10.3621], [""ʃat-"", -10.3621]]"
atiΘw	BAL-te	-12.5182	"[[""BAL-te"", -12.5182], [""uʃt-"", -12.6302], [""aʃt-"", -12.6302], [""meʃe"", -12.6524], [""naxitse"", -12.6702], [""maʃe"", -12.7451], [""xut-"", -13.1845], [""ʃat-"", -13.1845], [""GAR₃"", -13.1999], [""ANŠE"", -13.1999]]"
atiΘwa	KU.X	-15.6764	"[[""KU.X"", -15.6764], [""GABA"", -15.6764], [""TĪRU"", -15.6764], [""SIG₇"", -15.6764], [""BĒLU"", -15.6764], [""ANŠE"", -15.6764], [""KU₂-"", -15.6764], [""GIR₂"", -15.6764], [""TUG₂"", -15.6764], [""A.SI"", -15.6764]]"
atiΘwaj	eme	-16.4892	"[[""eme"", -16.4892], [""sane"", -18.0319], [""HALṢI"", -18.1288], [""SIKIL"", -18.1288], [""UTUL₂"", -18.1288], [""MU.MU"", -18.1288], [""MA.NA"", -18.1288], [""NUMUN"", -18.1288], [""UKKIN"", -18.1288], [""U₄-ME"", -18.1288]]"
atiΘwaja	eme	-19.9917	"[[""eme"", -19.9917], [""UR.GI₇"", -20.6063], [""KASKAL"", -20.6063], [""ŠE.PAD"", -20.6063], [""GAG.TI"", -20.6063], [""E₂.GAL"", -20.6063], [""E₂.DIN"", -20.6063], [""GEŠTIN"", -20.6063], [""GIBIL₂"", -20.6063], [""AN.BAR"", -20.6063]]"
atu	meʃ-	-7.9016	"[[""meʃ-"", -7.9016], [""nik-"", -7.9016], [""nax-"", -7.9016], [""EN"", -8.1187], [""I₂"", -8.1187], [""SI"", -8.1187], [""ZU"", -8.1187], [""ME"", -8.1187], [""NU"", -8.1187], [""UN"", -8.1187]]"
atur	ITU	-10.6439	"[[""ITU"", -10.6439], [""URU"", -10.6439], [""KIN"", -10.6439], [""UDU"", -10.6439], [""PA₅"", -10.6439], [""GAR"", -10.6439], [""ŠA₃"", -10.6439], [""PAP"", -10.6439], [""KU₂"", -10.6439], [""AB₂"", -10.6439]]"
aturu	TUG₂	-13.1999	"[[""TUG₂"", -13.1999], [""GAR₃"", -13.1999], [""GAN₂"", -13.1999], [""TĪRU"", -13.1999], [""SIG₇"", -13.1999], [""KU₂-"", -13.1999], [""ANŠE"", -13.1999], [""GIR₂"", -13.1999], [""GIR₃"", -13.1999], [""BĒLU"", -13.1999]]"
aturus	INIM	-15.6764	"[[""INIM"", -15.6764], [""GIR₂"", -15.6764], [""A.SI"", -15.6764], [""TUG₂"", -15.6764], [""KU₂-"", -15.6764], [""GAN₂"", -15.6764], [""GABA"", -15.6764], [""BĒLU"", -15.6764], [""GIR₃"", -15.6764], [""GAR₃"", -15.6764]]"
aturusa	TUKUL	-18.1288	"[[""TUKUL"", -18.1288], [""URUDU"", -18.1288], [""MUNUS"", -18.1288], [""NINDA"", -18.1288], [""UTUL₂"", -18.1288], [""HALṢI"", -18.1288], [""BANEŠ"", -18.1288], [""TÎLLI"", -18.1288], [""NUMUN"", -18.1288], [""TI.LA"", -18.1288]]"
aturusai	DINGIR	-20.6063	"[[""DINGIR"", -20.6063], [""E₂.GAL"", -20.6063], [""AN.BAR"", -20.6063], [""GAG.TI"", -20.6063], [""EN.NAM"", -20.6063], [""GUŠKIN"", -20.6063], [""GEŠTIN"", -20.6063], [""UR.GI₇"", -20.6063], [""GIBIL₂"", -20.6063], [""KI.MIN"", -20.6063]]"
aturusaid	GU₄.AB₂	-23.097	"[[""GU₄.AB₂"", -23.097], [""UDU.GAL"", -23.097], [""GABA.RI"", -23.097], [""LU₂.KU₃"", -23.097], [""URU.TUR"", -23.097], [""NIG₂.BA"", -23.097], [""E₂.URU₄"", -23.097], [""NIG₂.GA"", -23.097], [""LU₂.TUR"", -23.097], [""GIBIL₂"", -23.1005]]"
aturusaida	UDU.GAL	-25.5197	"[[""UDU.GAL"", -25.5197], [""LU₂.KU₃"", -25.5197], [""E₂.URU₄"", -25.5197], [""LU₂.TUR"", -25.5197], [""NIG₂.BA"", -25.5197], [""NIG₂.GA"", -25.5197], [""GABA.RI"", -25.5197], [""URU.TUR"", -25.5197], [""GU₄.AB₂"", -25.5197], [""PITHALLU"", -25.5942]]"
aun	nu	-4.5958	"[[""nu"", -4.5958], [""mani"", -6.9542], [""muna"", -6.9542], [""nuni"", -6.9542], [""masi"", -6.9636], [""nara"", -6.9636], [""mari"", -6.9636], [""muri"", -6.9636], [""ini"", -7.8584], [""uni"", -7.8584]]"
auna	man	-5.6886	"[[""man"", -5.6886], [""nun"", -5.6886], [""miː"", -7.4491], [""nu"", -8.102], [""man-"", -8.8752], [""nun-"", -8.8752], [""nuni"", -8.8808], [""mani"", -8.8808], [""muna"", -8.8808], [""nax-"", -10.1524]]"
aunak	nun-	-8.5398	"[[""nun-"", -8.5398], [""man-"", -8.5398], [""nun"", -9.1939], [""man"", -9.1939], [""miː"", -10.2731], [""am-"", -10.9533], [""nu"", -11.6083], [""muna"", -11.803], [""mani"", -11.803], [""nuni"", -11.803]]"
aunaka	nun-	-11.3564	"[[""nun-"", -11.3564], [""man-"", -11.3564], [""nun"", -12.0098], [""man"", -12.0098], [""miː"", -13.378], [""am-"", -13.7712], [""muna"", -14.6961], [""nuni"", -14.6961], [""mani"", -14.6961], [""nu"", -15.1137]]"
aunakan	mani	-12.0067	"[[""mani"", -12.0067], [""muna"", -12.0067], [""nuni"", -12.0067], [""marini"", -14.0742], [""nun-"", -14.1797], [""man-"", -14.1797], [""namari"", -14.3629], [""nuniri"", -14.3629], [""ini"", -14.424], [""uni"", -14.424]]"
aunakana	nuni	-15.512	"[[""nuni"", -15.512], [""mani"", -15.512], [""muna"", -15.512], [""MAN-nu-"", -17.1053], [""nun-"", -17.273], [""man-"", -17.273], [""marini"", -17.5638], [""namari"", -17.5802], [""nuniri"", -17.5802], [""inani"", -17.7078]]"
aut	nax	-7.9372	"[[""nax"", -7.9372], [""UN"", -8.1187], [""MU"", -8.1187], [""A₂"", -8.1187], [""IM"", -8.1187], [""EN"", -8.1187], [""ŠE"", -8.1187], [""I₂"", -8.1187], [""ME"", -8.1187], [""KI"", -8.1187]]"
auti	uʃt	-10.053	"[[""uʃt"", -10.053], [""GU₄"", -10.6439], [""DUB"", -10.6439], [""LIM"", -10.6439], [""AB₂"", -10.6439], [""NAM"", -10.6439], [""GIŠ"", -10.6439], [""KAD"", -10.6439], [""ŠUM"", -10.6439], [""ITU"", -10.6439]]"
autin	aʃti	-10.0511	"[[""aʃti"", -10.0511], [""masi"", -10.3802], [""AD-usi"", -10.7711], [""ʃusi"", -10.9588], [""ʃisi"", -10.9588], [""ʃa"", -11.2056], [""xa"", -11.2056], [""ʃu"", -11.2056], [""naxitsi"", -11.2857], [""MAN-usi"", -11.5293]]"
autinu	ti-	-13.374	"[[""ti-"", -13.374], [""aʃti"", -13.5582], [""masi"", -13.8781], [""ʃa-"", -14.0591], [""ka-"", -14.0591], [""ʃu-"", -14.0591], [""ʃi-"", -14.0591], [""xa-"", -14.0591], [""ku-"", -14.0591], [""AD-usi"", -14.2424]]"
autinui	ti-	-16.1971	"[[""ti-"", -16.1971], [""ʃa-"", -16.8838], [""xa-"", -16.8838], [""ʃu-"", -16.8838], [""ʃi-"", -16.8838], [""ku-"", -16.8838], [""ka-"", -16.8838], [""AD-usi"", -16.9874], [""aʃti"", -17.0633], [""meʃi-"", -17.0919]]"
autinuin	susi	-14.0202	"[[""susi"", -14.0202], [""AD-usi"", -14.1339], [""MAN-usi"", -14.5839], [""ʃusi"", -14.7059], [""ʃisi"", -14.7059], [""masi"", -15.1012], [""aʃtiutsi"", -16.2412], [""saltsi"", -16.7485], [""tatuxi"", -16.7948], [""MAN-nusi"", -16.8025]]"
autinuina	susi	-17.5273	"[[""susi"", -17.5273], [""AD-usi"", -17.6409], [""MAN-usi"", -18.0904], [""ʃisi"", -18.213], [""ʃusi"", -18.213], [""masi"", -18.6084], [""qutume"", -19.1397], [""muʃitani"", -19.2143], [""aʃtiutsi"", -19.7454], [""tatuxi"", -19.8903]]"
autinuinai	susi	-21.0318	"[[""susi"", -21.0318], [""AD-usi"", -21.1397], [""MAN-usi"", -21.5734], [""ʃisi"", -21.7184], [""ʃusi"", -21.7184], [""qutume"", -21.9932], [""muʃitani"", -22.1068], [""masi"", -22.1138], [""ʃeptusinatsʼi"", -22.5912], [""aʃtiutsi"", -22.8259]]"
awa	AD	-8.1187	"[[""AD"", -8.1187], [""TI"", -8.1187], [""BA"", -8.1187], [""I₃"", -8.1187], [""A₂"", -8.1187], [""KI"", -8.1187], [""EN"", -8.1187], [""ŠE"", -8.1187], [""E₂"", -8.1187], [""UN"", -8.1187]]"
awai	NA₅	-10.6439	"[[""NA₅"", -10.6439], [""URU"", -10.6439], [""NAM"", -10.6439], [""ITU"", -10.6439], [""KIN"", -10.6439], [""KUR"", -10.6439], [""KA₂"", -10.6439], [""LIM"", -10.6439], [""DU₃"", -10.6439], [""GIG"", -10.6439]]"
