Inscription_ID	Text	IPA	SCA	Source	Date_Approx	Genre	IPA_Source
ceipom_995:122	vestiçe saçe 5 sakre iuvepatre bum perakne speture perakne restatu	vestiçe saçe 5 sakre iuvepatre bum perakne speture perakne restatu	BESTIE SAE  SAKRE IUBEPATRE BUM PERAKNE SPETURE PERAKNE RESTATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:123	vestiçe saçe 5 sakre iuvepatre bum perakne speture perakne restatu	vestiçe saçe 5 sakre iuvepatre bum perakne speture perakne restatu	BESTIE SAE  SAKRE IUBEPATRE BUM PERAKNE SPETURE PERAKNE RESTATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:124	iuvie unu erietu sakre pelsanu fetu	iuvie unu erietu sakre pelsanu fetu	IUBIE UNU ERIETU SAKRE PELSANU PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:125	arviu ustentu	arviu ustentu	ARBIU USTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:126	puni fetu	puni fetu	PUNI PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:127	taçez pesnimu ařepe arves	taçez pesnimu ařepe arves	TAES PESNIMU AEPE ARBES	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:128	pune purtiius 8 unu suřu pesutru fetu tikamne iuvie	pune purtiːus 8 unu suřu pesutru fetu tikamne iuvie	PUNE PURTIUS  UNU SUU PESUTRU PETU TIKAMNE IUBIE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:129	kapiře 9 peřu preve fetu	kapiře 9 peřu preve fetu	KAPIE  PEU PREBE PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:130	ape purtiius suřu erus tetu	ape purtiːus suřu erus tetu	APE PURTIUS SUU ERUS TETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:131	enu kuma 10ltu	enu kuma 10ltu	ENU KUMA LTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:132	kumate pesnimu	kumate pesnimu	KUMATE PESNIMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:133	ahtu iuviẹ uve peraknem 11 peřaem fetu	ahtu iuvie uve peraknem 11 peřaem fetu	AHTU IUBIE UBE PERAKNEM  PEAEM PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:134	arviu ustentu	arviu ustentu	ARBIU USTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:135	puni fetu	puni fetu	PUNI PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:136	ahtu marti abrunu 12 perakne fetu	ahtu marti abrunu 12 perakne fetu	AHTU MARTI ABRUNU  PERAKNE PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:137	arviu ustetu	arviu ustetu	ARBIU USTETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:138	fasiu pruseçete ařveitu	fasiu pruseçete ařveitu	PASIU PRUSEETE ABEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:139	peřae fetu	peřae fetu	PEAE PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:140	puni fetu	puni fetu	PUNI PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:141	tra ekvi{ }ne fetu	tra ekvi ne fetu	TRA EKBI NE PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:142	açetus perakne fetu	açetus perakne fetu	AETUS PERAKNE PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:143	huntia katle tiçel stakaz est sume ustite 16 anter{ }menzaru çersiaru	huntia katle tiçel stakaz est sume ustite 16 anter menzaru çersiaru	HUNTIA KATLE TIEL STAKAS EST SUME USTITE  ANTER MENSARU ERSIARU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:144	heriiei façiu ařfertur avis 17 anzeriates menzne kurçlasiu façia tiçit	heriːei façiu ařfertur avis 17 anzeriates menzne kurçlasiu façia tiçit	HERIEI PAIU APERTUR ABIS  ANSERIATES MENSNE KURLASIU PAIA TIIT	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:145	huntia fertu	huntia fertu	HUNTIA PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:146	katlu arvia struhçla fikla pune vinu śalu maletu 19 mantrahklu veskla snata asnata umen fertu	katlu arvia struhçla fikla pune vinu śalu maletu 19 mantrahklu veskla snata asnata umen fertu	KATLU ARBIA STRUHLA PIKLA PUNE BINU ALU MALETU  MANTRAHKLU BESKLA SNATA ASNATA UMEN PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:147	pir ase 20 antentu	pir ase 20 antentu	PIR ASE  ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:148	esunu puni feitu	esunu puni feitu	ESUNU PUNI PEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:149	hunte iuvie ampentu katlu 21 sakre sevakne petruniaper natine fratru atiieřiu	hunte iuvie ampentu katlu 21 sakre sevakne petruniaper natine fratru atiːeřiu	HUNTE IUBIE AMPENTU KATLU  SAKRE SEBAKNE PETRUNIAPER NATINE PRATRU ATIEIU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:150	esunu 22 peřae futu	esunu 22 peřae futu	ESUNU  PEAE PUTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:151	katles supa hahtu	katles supa hahtu	KATLES SUPA HAHTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:152	sufafiaf supaf hahtu	sufafiaf supaf hahtu	SUPAPIAP SUPAP HAHTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:153	berus aplenies pruseçia kartu	berus aplenies pruseçia kartu	BERUS APLENIES PRUSEIA KARTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:154	krematra aplenia sutent 24u	krematra aplenia sutent 24u	KREMATRA APLENIA SUTENT U	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:155	peřu śeritu	peřu śeritu	PEU ERITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:156	arvia puni purtuvitu	arvia puni purtuvitu	ARBIA PUNI PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:157	vestikatu	vestikatu	BESTIKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:158	ahtrepuřa 25tu pustin ançif vinu	ahtrepuřa 25tu pustin ançif vinu	AHTREPUA TU PUSTIN ANIP BINU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:159	nuvis ahtrepuřatu	nuvis ahtrepuřatu	NUBIS AHTREPUATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:160	tiu puni tiu vinu 26 teitu	tiu puni tiu vinu 26 teitu	TIU PUNI TIU BINU  TEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:161	berva frehtef fertu	berva frehtef fertu	BERBA PREHTEP PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:162	puře nuvime ferest krematruf 27 sumel fertu	puře nuvime ferest krematruf 27 sumel fertu	PUE NUBIME PEREST KREMATRUP  SUMEL PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:163	vestiçia peřume persnihmu	vestiçia peřume persnihmu	BESTIIA PEUME PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:164	katles tuva tefra 28 terti erus prusekatu	katles tuva tefra 28 terti erus prusekatu	KATLES TUBA TEPRA  TERTI ERUS PRUSEKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:165	isunt krematru prusektu	isunt krematru prusektu	ISUNT KREMATRU PRUSEKTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:166	struhçla 29 fikla ařveitu	struhçla 29 fikla ařveitu	STRUHLA  PIKLA ABEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:167	katlu purtuvitu	katlu purtuvitu	KATLU PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:168	ampeřia persnihmu	ampeřia persnihmu	AMPEIA PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:169	aseçeta 30 karne persnihmu	aseçeta 30 karne persnihmu	ASEETA  KARNE PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:170	ṿenpersuntra persnihmu	ṿenpersuntra persnihmu	ENPERSUNTRA PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:171	supa spantea 31 pertentu	supa spantea 31 pertentu	SUPA SPANTEA  PERTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:172	veskles vufetes persnihmu	veskles vufetes persnihmu	BESKLES BUPETES PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:173	vestikatu	vestikatu	BESTIKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:174	ahtrepuřatu	ahtrepuřatu	AHTREPUATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:175	ařpeltu statitatu	ařpeltu statitatu	APELTU STATITATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:176	ařpeltu statitatu	ařpeltu statitatu	APELTU STATITATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:177	supa pustra perstu	supa pustra perstu	SUPA PUSTRA PERSTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:178	iepru erus mani kuveitu	iepru erus mani kuveitu	IEPRU ERUS MANI KUBEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:179	spinamař etu	spinamař etu	SPINAMA ETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:180	tuve{ }re kapriřfus pune fertu	tuve re kapriřfus pune fertu	TUBE RE KAPRIPUS PUNE PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:181	berva klavlaf {a} 34 anfehtaf vesklu snatu asnatu umen fertu	berva klavlaf a 34 anfehtaf vesklu snatu asnatu umen fertu	BERBA KLABLAP A  ANPEHTAP BESKLU SNATU ASNATU UMEN PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:182	kapiře hunte 35 iuvie vestikatu petruniaper{t} natine fratru atiieřiu	kapiře hunte 35 iuvie vestikatu petruniaper{t natine fratru atiːeřiu	KAPIE HUNTE  IUBIE BESTIKATU PETRUNIAPERT NATINE PRATRU ATIEIU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:183	berus 36 sevaknis persnihmu pert spinia	berus 36 sevaknis persnihmu pert spinia	BERUS  SEBAKNIS PERSNIHMU PERT SPINIA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:184	isunt klavles persnihmu	isunt klavles persnihmu	ISUNT KLABLES PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:185	veskles snate asnates sevaknis spiniama persnihmu	veskles snate asnates sevaknis spiniama persnihmu	BESKLES SNATE ASNATES SEBAKNIS SPINIAMA PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:186	vestikatu	vestikatu	BESTIKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:187	ahtrepuřatu	ahtrepuřatu	AHTREPUATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:188	spina umtu	spina umtu	SPINA UMTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:189	umne sevakni persnihmu	umne sevakni persnihmu	UMNE SEBAKNI PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:190	manf easa 39 vutu	manf easa 39 vutu	MANP EASA  BUTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:191	asama kuvertu	asama kuvertu	ASAMA KUBERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:192	asaku vinu sevakni taçez persnihmu	asaku vinu sevakni taçez persnihmu	ASAKU BINU SEBAKNI TAES PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:193	esuf pusme herter erus kuveitu teřtu	esuf pusme herter erus kuveitu teřtu	ESUP PUSME HERTER ERUS KUBEITU TETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:194	vinu pune teřtu	vinu pune teřtu	BINU PUNE TETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:195	struhçlas fiklas sufafias kumaltu	struhçlas fiklas sufafias kumaltu	STRUHLAS PIKLAS SUPAPIAS KUMALTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:196	kapiře punes vepuratu	kapiře punes vepuratu	KAPIE PUNES BEPURATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:197	antakres kumates persṇịhṃu	antakres kumates persṇịhṃu	ANTAKRES KUMATES PERSHU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:198	amparihmu statita subahtu	amparihmu statita subahtu	AMPARIHMU STATITA SUBAHTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:199	esunu 43 purtitu futu	esunu 43 purtitu futu	ESUNU  PURTITU PUTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:200	katel asaku pelsans futu	katel asaku pelsans futu	KATEL ASAKU PELSANS PUTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:201	kvestretie usaçe svesu vuṿçis ti teteies	kvestretie usaçe svesu vuṿçis ti teteies	KBESTRETIE USAE SBESU BUIS TI TETEIES	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:202	seme{ }nies tekuries sim kaprum upetu	seme nies tekuries sim kaprum upetu	SEME NIES TEKURIES SIM KAPRUM UPETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:203	tekvias 2 fameřias pumpeřias XII	tekvias 2 fameřias pumpeřias XII	TEKBIAS  PAMEIAS PUMPEIAS 000	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:204	atiieřiate etre atiieřiate 3 klaverniie etre klaverniie kureiate etre kureiate 4 satanes etre satane peieřiate etre p{ }eieřiate talenate 5 etre talenate museiate etre museiate iuieskane 6 etre iuieskanes kaselate etre kaselate tertie kaselate 7 peraznanie teitu	atiːeřiate etre atiːeřiate 3 klaverniːe etre klaverniːe kureiate etre kureiate 4 satanes etre satane peieřiate etre p eieřiate talenate 5 etre talenate museiate etre museiate iuieskane 6 etre iuieskanes kaselate etre kaselate tertie kaselate 7 peraznanie teitu	ATIEIATE ETRE ATIEIATE  KLABERNIE ETRE KLABERNIE KUREIATE ETRE KUREIATE  SATANES ETRE SATANE PEIEIATE ETRE P EIEIATE TALENATE  ETRE TALENATE MUSEIATE ETRE MUSEIATE IUIESKANE  ETRE IUIESKANES KASELATE ETRE KASELATE TERTIE KASELATE  PERASNANIE TEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:205	ařmune iuve patre fetu	ařmune iuve patre fetu	AMUNE IUBE PATRE PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:206	si pera{ } 8kne sevakne upetu e{ }veietu sevakne naratu	si pera 8kne sevakne upetu e veietu sevakne naratu	SI PERA KNE SEBAKNE UPETU E BEIETU SEBAKNE NARATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:207	si pera{ } 8kne sevakne upetu e{ }veietu sevakne naratu	si pera 8kne sevakne upetu e veietu sevakne naratu	SI PERA KNE SEBAKNE UPETU E BEIETU SEBAKNE NARATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:208	arviu 9 ustetu	arviu 9 ustetu	ARBIU  USTETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:209	eu naratu puze façefeḷe sevakne	eu naratu puze façefeḷe sevakne	EU NARATU PUSE PAEPEE SEBAKNE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:210	eu naratu puze façefeḷe sevakne	eu naratu puze façefeḷe sevakne	EU NARATU PUSE PAEPEE SEBAKNE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:211	heri puni 10 heri vinu fetu	heri puni 10 heri vinu fetu	HERI PUNI  HERI BINU PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:212	vaputu saçi ampetu	vaputu saçi ampetu	BAPUTU SAI AMPETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:213	kapru pera{ }kne seva 11kne upetu eveietu naratu	kapru pera kne seva 11kne upetu eveietu naratu	KAPRU PERA KNE SEBA KNE UPETU EBEIETU NARATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:214	çive ampetu fesnere purtu 12 etu	çive ampetu fesnere purtu 12 etu	IBE AMPETU PESNERE PURTU  ETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:215	çive ampetu fesnere purtu 12 etu	çive ampetu fesnere purtu 12 etu	IBE AMPETU PESNERE PURTU  ETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:216	ife fertu	ife fertu	IPE PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:217	tafle e pir fer{ }tu	tafle e pir fer tu	TAPLE E PIR PER TU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:218	kapres pruseçetu 13 ife ařveitu	kapres pruseçetu 13 ife ařveitu	KAPRES PRUSEETU  IPE ABEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:219	persutru vaputis mefa vistiça feta fertu	persutru vaputis mefa vistiça feta fertu	PERSUTRU BAPUTIS MEPA BISTIA PETA PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:220	sviseve fertu pune	sviseve fertu pune	SBISEBE PERTU PUNE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:221	etre svi{ }se{ }ve vinu fertu	etre svi se ve vinu fertu	ETRE SBI SE BE BINU PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:222	tertie 15 sviseve utur fertu	tertie 15 sviseve utur fertu	TERTIE  SBISEBE UTUR PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:223	pistuniru fertu	pistuniru fertu	PISTUNIRU PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:224	vepesutra fertu	vepesutra fertu	BEPESUTRA PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:225	mantraklu fertu	mantraklu fertu	MANTRAKLU PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:226	pune fertu	pune fertu	PUNE PERTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:227	pune fesnafe benus 17 kabru purtu{ }vetu	pune fesnafe benus 17 kabru purtu vetu	PUNE PESNAPE BENUS  KABRU PURTU BETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:228	vaputu saçi iuvepatre prepesnimu	vaputu saçi iuvepatre prepesnimu	BAPUTU SAI IUBEPATRE PREPESNIMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:229	vepesutra pesnimu	vepesutra pesnimu	BEPESUTRA PESNIMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:230	veskles pesnimu	veskles pesnimu	BESKLES PESNIMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:231	atre{ }puřatu	atre puřatu	ATRE PUATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:232	ařpeltu	ařpeltu	APELTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:233	statitatu	statitatu	STATITATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:234	vesklu pustru pestu	vesklu pustru pestu	BESKLU PUSTRU PESTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:235	ranu 20 pesni{ }mu	ranu 20 pesni mu	RANU  PESNI MU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:236	puni pesnimu	puni pesnimu	PUNI PESNIMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:237	vinu pesnimu	vinu pesnimu	BINU PESNIMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:238	une pesni 21mu	une pesni 21mu	UNE PESNI MU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:239	enu erus tetu	enu erus tetu	ENU ERUS TETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:240	vitlu vufru pune heries 22 façu eruhu tiçlu sestu iuvepatre	vitlu vufru pune heries 22 façu eruhu tiçlu sestu iuvepatre	BITLU BUPRU PUNE HERIES  PAU ERUHU TILU SESTU IUBEPATRE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:241	pune seste 23 urfeta manuve habetu	pune seste 23 urfeta manuve habetu	PUNE SESTE  URPETA MANUBE HABETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:242	estu iuku habetu	estu iuku habetu	ESTU IUKU HABETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:243	iupater saçe tefe estu vitlu vufru sestu	iupater saçe tefe estu vitlu vufru sestu	IUPATER SAE TEPE ESTU BITLU BUPRU SESTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:244	purtifele tri{ }iuper teitu	purtifele tri iuper teitu	PURTIPELE TRI IUPER TEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:245	triiuper vufru naratu	triːuper vufru naratu	TRIUPER BUPRU NARATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:246	fetu iuvepatre vuçiiaper natine fratru atiieřiu	fetu iuvepatre vuçiːaper natine fratru atiːeřiu	PETU IUBEPATRE BUIAPER NATINE PRATRU ATIEIU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:247	pune anpenes krikatru testre e uze habetu	pune anpenes krikatru testre e uze habetu	PUNE ANPENES KRIKATRU TESTRE E USE HABETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:248	ape apel 28us mefe atentu	ape apel 28us mefe atentu	APE APEL US MEPE ATENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:249	ape purtuvies testre e uze habetu 29 krikatru	ape purtuvies testre e uze habetu 29 krikatru	APE PURTUBIES TESTRE E USE HABETU  KRIKATRU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:250	arviu ustetu	arviu ustetu	ARBIU USTETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:251	puni fetu	puni fetu	PUNI PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:252	esunu fuia herter sume 2 ustite sestentasiaru 3 urnasiaru	esunu fuia herter sume 2 ustite sestentasiaru 3 urnasiaru	ESUNU PUIA HERTER SUME  USTITE SESTENTASIARU  URNASIARU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:253	huntak vuke prumu pehatu	huntak vuke prumu pehatu	HUNTAK BUKE PRUMU PEHATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:254	inuk uhturu urtes puntis 5 frater ustentuta puře 6 fratru mersus fust 7 kumnakle	inuk uhturu urtes puntis 5 frater ustentuta puře 6 fratru mersus fust 7 kumnakle	INUK UHTURU URTES PUNTIS  PRATER USTENTUTA PUE  PRATRU MERSUS PUST  KUMNAKLE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:255	inuk uhtur vapeře 8 kumnakle sistu	inuk uhtur vapeře 8 kumnakle sistu	INUK UHTUR BAPEE  KUMNAKLE SISTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:256	sakre uvem uhtur 9 teitu	sakre uvem uhtur 9 teitu	SAKRE UBEM UHTUR  TEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:257	puntes terkantur	puntes terkantur	PUNTES TERKANTUR	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:258	inumek sakre 10 uvem urtas puntes fratrum upetuta	inumek sakre 10 uvem urtas puntes fratrum upetuta	INUMEK SAKRE  UBEM URTAS PUNTES PRATRUM UPETUTA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:259	inumek vía mersuva arvamen etuta	inumek vía mersuva arvamen etuta	INUMEK BA MERSUBA ARBAMEN ETUTA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:260	erak pir persklu uřetu	erak pir persklu uřetu	ERAK PIR PERSKLU UETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:261	sakre uvem 13 kletra fertuta aituta	sakre uvem 13 kletra fertuta aituta	SAKRE UBEM  KLETRA PERTUTA AITUTA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:262	arven kletram 14 amparitu	arven kletram 14 amparitu	ARBEN KLETRAM  AMPARITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:263	eruk esunu futu	eruk esunu futu	ERUK ESUNU PUTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:264	kletre tuplak 15 prumum antentu	kletre tuplak 15 prumum antentu	KLETRE TUPLAK  PRUMUM ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:265	inuk çihçeřa ententu	inuk çihçeřa ententu	INUK IHEA ENTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:266	inuk kazi feriṇe antentu	inuk kazi feriṇe antentu	INUK KASI PERIE ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:267	isunt feřehtru 17 antentu	isunt feřehtru 17 antentu	ISUNT PEEHTRU  ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:268	isunt sufeřaklu antentu	isunt sufeřaklu antentu	ISUNT SUPEAKLU ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:269	seples 18 ahesnes tris kazi astintu	seples 18 ahesnes tris kazi astintu	SEPLES  AHESNES TRIS KASI ASTINTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:270	feřehtru etres tris 19 ahesnes astintu	feřehtru etres tris 19 ahesnes astintu	PEEHTRU ETRES TRIS  AHESNES ASTINTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:271	sufeřaklu tuves ahesnes 20 anstintu	sufeřaklu tuves ahesnes 20 anstintu	SUPEAKLU TUBES AHESNES  ANSTINTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
