Inscription_ID	Text	IPA	SCA	Source	Date_Approx	Genre	IPA_Source
ceipom_1082:5	8. iafc esuc agine asum - babu - poleenis feret regenei pioi cer<ei> iouia<i> pacrsi eitua-m am{ }aten s uenalinam ni taa nipis ped i suam	8 iafc esuc agine asum babu poleːnis feret regenei pioi cer<ei iouia<i pacrsi eitua-m am aten s uenalinam ni taː nipis ped i suam	 IAPK ESUK AGINE ASUM BABU POLENIS PERET REGENEI PIOI KERHEI IOUIAHI PAKRSI EITUAM AM ATEN S UENALINAM NI TA NIPIS PED I SUAM	ceipom	-250.0 to -225.0 BCE	inscription	translit_map
ceipom_1082:6	8. iafc esuc agine asum - babu - poleenis feret regenei pioi cer<ei> iouia<i> pacrsi eitua-m am{ }aten s uenalinam ni taa nipis ped i suam	8 iafc esuc agine asum babu poleːnis feret regenei pioi cer<ei iouia<i pacrsi eitua-m am aten s uenalinam ni taː nipis ped i suam	 IAPK ESUK AGINE ASUM BABU POLENIS PERET REGENEI PIOI KERHEI IOUIAHI PAKRSI EITUAM AM ATEN S UENALINAM NI TA NIPIS PED I SUAM	ceipom	-250.0 to -225.0 BCE	inscription	translit_map
ceipom_1082:7	8. iafc esuc agine asum - babu - poleenis feret regenei pioi cer<ei> iouia<i> pacrsi eitua-m am{ }aten s uenalinam ni taa nipis ped i suam	8 iafc esuc agine asum babu poleːnis feret regenei pioi cer<ei iouia<i pacrsi eitua-m am aten s uenalinam ni taː nipis ped i suam	 IAPK ESUK AGINE ASUM BABU POLENIS PERET REGENEI PIOI KERHEI IOUIAHI PAKRSI EITUAM AM ATEN S UENALINAM NI TA NIPIS PED I SUAM	ceipom	-250.0 to -225.0 BCE	inscription	translit_map
ceipom_1086:1	ues	ues	UES	ceipom	-275.0 to -225.0 BCE	inscription	translit_map
ceipom_1088:1	pakis pumikiis pakieis	pakis pumikiːs pakieis	PAKIS PUMIKIS PAKIEIS	ceipom	-275.0 to -225.0 BCE	inscription	translit_map
ceipom_1091:1	- pakis tintiriis	pakis tintiriːs	PAKIS TINTIRIS	ceipom	-275.0 to -225.0 BCE	inscription	translit_map
ceipom_1092:1	kertum frentiaís	kertum frentiaís	KERTUM PRENTIAS	ceipom	-275.0 to -225.0 BCE	inscription	translit_map
ceipom_1093:1	frentreí frentreí	frentreí frentreí	PRENTRE PRENTRE	ceipom	-275.0 to -225.0 BCE	inscription	translit_map
ceipom_1095:1	praí - kel	praí kel	PRA KEL	ceipom	-220.0 to -220.0 BCE	inscription	translit_map
ceipom_1096:1	s kú	s kú	S K	ceipom	-220.0 to -220.0 BCE	inscription	translit_map
ceipom_1097:1	< mel alt me >	mel alt me	MEL ALT ME	ceipom	-216.0 to -210.0 BCE	inscription	translit_map
ceipom_1109:1	profaf impoiniṃ f̣ace peric̣	profaf impoinim f̣ace peric	PROPAP IMPOINIM PAKE PERIK	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1111:1	vetis - n	vetis n	BETIS N	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1112:1	n ahvdiis	n ahvdiːs	N AHBDIS	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1113:1	steniklum vírriis tríhpíu vírríiis plasis bivellis úppiis helleviịs lúvikis úh{ }tavis statiis gaviis nep fatíum nep deíkum putíans lúvkis uhtavis núvellum velliam nep deíkum nep fatíum pútíad ṇep memnim nep úlam sífeí heriiad	steniklum vírriːs tríhpíu vírríiːs plasis bivellis úppiːs helleviịs lúvikis úh tavis statiːs gaviːs nep fatíum nep deíkum putíans lúvkis uhtavis núvellum velliam nep deíkum nep fatíum pútíad ṇep memnim nep úlam sífeí heriːad	STENIKLUM BRRIS TRHPU BRRIS PLASIS BIBELLIS PPIS HELLEBIS LBIKIS H TABIS STATIS GABIS NEP PATUM NEP DEKUM PUTANS LBKIS UHTABIS NBELLUM BELLIAM NEP DEKUM NEP PATUM PTAD EP MEMNIM NEP LAM SPE HERIAD	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1113:2	steniklum vírriis tríhpíu vírríiis plasis bivellis úppiis helleviịs lúvikis úh{ }tavis statiis gaviis nep fatíum nep deíkum putíans lúvkis uhtavis núvellum velliam nep deíkum nep fatíum pútíad ṇep memnim nep úlam sífeí heriiad	steniklum vírriːs tríhpíu vírríiːs plasis bivellis úppiːs helleviịs lúvikis úh tavis statiːs gaviːs nep fatíum nep deíkum putíans lúvkis uhtavis núvellum velliam nep deíkum nep fatíum pútíad ṇep memnim nep úlam sífeí heriːad	STENIKLUM BRRIS TRHPU BRRIS PLASIS BIBELLIS PPIS HELLEBIS LBIKIS H TABIS STATIS GABIS NEP PATUM NEP DEKUM PUTANS LBKIS UHTABIS NBELLUM BELLIAM NEP DEKUM NEP PATUM PTAD EP MEMNIM NEP LAM SPE HERIAD	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1114:1	amu	amu	AMU	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1115:1	mamert-tieís súm	mamert-tieís súm	MAMERTTIES SM	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1116:1	statie silie sis salavs	statie silie sis salavs	STATIE SILIE SIS SALABS	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1118:1	úvis ep̣idiis úvieís trebis meziis trebieís aídilis	úvis ep̣idiːs úvieís trebis meziːs trebieís aídilis	BIS EPIDIS BIES TREBIS MESIS TREBIES ADILIS	ceipom	-225.0 to -200.0 BCE	inscription	translit_map
ceipom_1119:1	maras atiniís maraheís aídíl suvad eítiuvad maras atiniís maraheís aídíl suvad eítiuvad	maras atiniís maraheís aídíl suvad eítiuvad maras atiniís maraheís aídíl suvad eítiuvad	MARAS ATINIS MARAHES ADL SUBAD ETIUBAD MARAS ATINIS MARAHES ADL SUBAD ETIUBAD	ceipom	-225.0 to -200.0 BCE	inscription	translit_map
ceipom_1120:1	- atis arruntiis -	atis arruntiːs	ATIS ARRUNTIS	ceipom	-225.0 to -200.0 BCE	inscription	translit_map
ceipom_1121:1	arímmas	arímmas	ARMMAS	ceipom	-200.0 to -200.0 BCE	inscription	translit_map
ceipom_1122:1	di	di	DI	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1123:1	a ú	a ú	A 	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1124:1	ma sa	ma sa	MA SA	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1125:1	niumsis	niumsis	NIUMSIS	ceipom	-200.0 to -200.0 BCE	inscription	translit_map
ceipom_1127:1	pu	pu	PU	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1129:1	gavis a h iis	gavis a h iːs	GABIS A H IS	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1130:1	pakis heleviis trebieís statis betitis .2	pakis heleviːs trebieís statis betitis 2	PAKIS HELEBIS TREBIES STATIS BETITIS 	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1131:1	lúvkieís r	lúvkieís r	LBKIES R	ceipom	-250.0 to -200.0 BCE	inscription	translit_map
ceipom_1132:1	túvtíkú	túvtíkú	TBTK	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1133:1	keríns	keríns	KERNS	ceipom	-299.0 to -200.0 BCE	inscription	translit_map
ceipom_1167:1	- minis heíis pakieís meddís v íním m X ekík pavmentúm úpsannúm dedens	minis heíis pakieís meddís v íním m X ekík pavmentúm úpsannúm dedens	MINIS HEIS PAKIES MEDDS B NM M 0 EKK PABMENTM PSANNM DEDENS	ceipom	-250.0 to -180.0 BCE	inscription	translit_map
ceipom_1168:1	ma heíis dekieís meddís v ínim m X ekak flit<e>am emmẹns -	ma heíis dekieís meddís v ínim m X ekak flit<e>am emmẹns	MA HEIS DEKIES MEDDS B NIM M 0 EKAK PLITHEAM EMMNS	ceipom	-250.0 to -180.0 BCE	inscription	translit_map
ceipom_1169:1	nịúmsieís meddís v ínim m x | ekik segúnúm iúveí flagiúi pru vereiiad duneís dedenṣ	nịúmsieís meddís v ínim m x ekik segúnúm iúveí flagiúi pru vereiːad duneís dedens	NMSIES MEDDS B NIM M K EKIK SEGNM IBE PLAGII PRU BEREIAD DUNES DEDENS	ceipom	-250.0 to -180.0 BCE	inscription	translit_map
ceipom_1173:1	ti foficis	ti foficis	TI POPIKIS	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1174:1	- aidiles opsens - ob ebdies l ma saluies pedlies u - ria ou(ies fadatrunies - ares	aidiles opsens ob ebdies l ma saluies pedlies u ria ou(ies fadatrunies ares	AIDILES OPSENS OB EBDIES L MA SALUIES PEDLIES U RIA OUIES PADATRUNIES ARES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1176:1	heretatei	heretatei	HERETATEI	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1177:1	úpsim úpsim	úpsim úpsim	PSIM PSIM	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1177:2	úpsim úpsim	úpsim úpsim	PSIM PSIM	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1178:1	- af̣stint af p̣úd anams ir retúm afstist	af̣stint af p̣úd anams ir retúm afstist	APSTINT AP PD ANAMS IR RETM APSTIST	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1179:1	gnaívs heíis gaavieís	gnaívs heíis gaːvieís	GNABS HEIS GABIES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1180:1	gaavis silliis gaavieís	gaːvis silliːs gaːvieís	GABIS SILLIS GABIES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1181:1	m eiúm	m eiúm	M EIM	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1182:1	tríbuf plífríks appelluneí brateís datas dunatted	tríbuf plífríks appelluneí brateís datas dunatted	TRBUP PLPRKS APPELLUNE BRATES DATAS DUNATTED	ceipom	-250.0 to -175.0 BCE	inscription	translit_map
ceipom_1183:1	-as aítateís	as aítateís	AS ATATES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1184:1	eppiú lúvkiiú minieís futír	eppiú lúvkiːú minieís futír	EPPI LBKI MINIES PUTR	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1185:1	ṃinieís futír	ṃinieís futír	INIES PUTR	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1186:1	illippiis	illippiːs	ILLIPPIS	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1187:1	- niumsis kattiis niumsieís	niumsis kattiːs niumsieís	NIUMSIS KATTIS NIUMSIES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1188:1	ḳis burris ṇiumsieís	ḳis burris ṇiumsieís	IS BURRIS IUMSIES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1189:1	- ahvdiú niumsieís akunum CXII -	ahvdiú niumsieís akunum CXII	AHBDI NIUMSIES AKUNUM 0000	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1190:1	nú - viiúí - úpsiiúị́ pr - miínatúí úḥṭaveís herek<l>úí - bṛateís	nú viːúí úpsiːúí pr miínatúí úḥṭaveís herek<l>úí bṛateís	N BI PSI PR MINAT ABES HEREKHL BATES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1192:1	kvíntieís súm	kvíntieís súm	KBNTIES SM	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1193:1	tribúf plí fríks s deded ! ! aragetúd ! !	tribúf plí fríks s deded aragetúd	TRIBP PL PRKS S DEDED ARAGETD	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1194:1	iúveís - lúvfreís	iúveís lúvfreís	IBES LBPRES	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1195:1	trbl ficet	trbl ficet	TRBL PIKET	ceipom	-225.0 to -175.0 BCE	inscription	translit_map
ceipom_1201:1	keri arenṭikai manafum pai pui pui heriam suvam leg[inum suvam ]--- [pakim kluvatiium inim] usurs inim malaks nistrus pakiui kluvatiui valaima{i}s puklui ạṇṭ kadum damiạ [suvam heriam suvam] leginum aflukad	keri arenṭikai manafum pai pui pui heriam suvam leg[inum suvam pakim kluvatiːum inim usurs inim malaks nistrus pakiui kluvatiui valaima{i}s puklui ạṇt kadum damia suvam heriam suvam leginum aflukad	KERI ARENIKAI MANAPUM PAI PUI PUI HERIAM SUBAM LEGINUM SUBAM PAKIM KLUBATIUM INIM USURS INIM MALAKS NISTRUS PAKIUI KLUBATIUI BALAIMAIS PUKLUI T KADUM DAMIA SUBAM HERIAM SUBAM LEGINUM APLUKAD	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:2	keri arenṭikai manafum pai pui pui heriam suvam leg[inum suvam ]--- [pakim kluvatiium inim] usurs inim malaks nistrus pakiui kluvatiui valaima{i}s puklui ạṇṭ kadum damiạ [suvam heriam suvam] leginum aflukad	keri arenṭikai manafum pai pui pui heriam suvam leg[inum suvam pakim kluvatiːum inim usurs inim malaks nistrus pakiui kluvatiui valaima{i}s puklui ạṇt kadum damia suvam heriam suvam leginum aflukad	KERI ARENIKAI MANAPUM PAI PUI PUI HERIAM SUBAM LEGINUM SUBAM PAKIM KLUBATIUM INIM USURS INIM MALAKS NISTRUS PAKIUI KLUBATIUI BALAIMAIS PUKLUI T KADUM DAMIA SUBAM HERIAM SUBAM LEGINUM APLUKAD	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:3	idik tifei manafum vibiiai prebai ampuz ulum dadad keri ar[entikai pakim kluvatiium] valaimas puklum inim ulas leginei svai neip dadid lamatir akrid eiseis dunted inim kaispaṭar ịṇiṃ krustatar svai neip	idik tifei manafum vibiːai prebai ampuz ulum dadad keri ar[entikai pakim kluvatiːum valaimas puklum inim ulas leginei svai neip dadid lamatir akrid eiseis dunted inim kaispaṭar ịṇim krustatar svai neip	IDIK TIPEI MANAPUM BIBIAI PREBAI AMPUS ULUM DADAD KERI ARENTIKAI PAKIM KLUBATIUM BALAIMAS PUKLUM INIM ULAS LEGINEI SBAI NEIP DADID LAMATIR AKRID EISEIS DUNTED INIM KAISPAAR IM KRUSTATAR SBAI NEIP	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:4	idik tifei manafum vibiiai prebai ampuz ulum dadad keri ar[entikai pakim kluvatiium] valaimas puklum inim ulas leginei svai neip dadid lamatir akrid eiseis dunted inim kaispaṭar ịṇiṃ krustatar svai neip	idik tifei manafum vibiːai prebai ampuz ulum dadad keri ar[entikai pakim kluvatiːum valaimas puklum inim ulas leginei svai neip dadid lamatir akrid eiseis dunted inim kaispaṭar ịṇim krustatar svai neip	IDIK TIPEI MANAPUM BIBIAI PREBAI AMPUS ULUM DADAD KERI ARENTIKAI PAKIM KLUBATIUM BALAIMAS PUKLUM INIM ULAS LEGINEI SBAI NEIP DADID LAMATIR AKRID EISEIS DUNTED INIM KAISPAAR IM KRUSTATAR SBAI NEIP	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:5	avt svai tiium idik fifikus pust eisuk pun kahad avt ṇạrnum neip putiiad punum kahad avt svaipid perfa[kum heriiad neip perfakum] putiiad neip̣ huntruis neip supruis aisu{s}is putiians pidum putiians ufteis udf̣ [pakiui kluvatiiui] valaimas puklui	avt svai tiːum idik fifikus pust eisuk pun kahad avt ṇạrnum neip putiːad punum kahad avt svaipid perfa[kum heriːad neip perfakum putiːad neip huntruis neip supruis aisu{s}is putiːans pidum putiːans ufteis udf pakiui kluvatiːui valaimas puklui	ABT SBAI TIUM IDIK PIPIKUS PUST EISUK PUN KAHAD ABT RNUM NEIP PUTIAD PUNUM KAHAD ABT SBAIPID PERPAKUM HERIAD NEIP PERPAKUM PUTIAD NEIP HUNTRUIS NEIP SUPRUIS AISUSIS PUTIANS PIDUM PUTIANS UPTEIS UDP PAKIUI KLUBATIUI BALAIMAS PUKLUI	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:6	avt svai tiium idik fifikus pust eisuk pun kahad avt ṇạrnum neip putiiad punum kahad avt svaipid perfa[kum heriiad neip perfakum] putiiad neip̣ huntruis neip supruis aisu{s}is putiians pidum putiians ufteis udf̣ [pakiui kluvatiiui] valaimas puklui	avt svai tiːum idik fifikus pust eisuk pun kahad avt ṇạrnum neip putiːad punum kahad avt svaipid perfa[kum heriːad neip perfakum putiːad neip huntruis neip supruis aisu{s}is putiːans pidum putiːans ufteis udf pakiui kluvatiːui valaimas puklui	ABT SBAI TIUM IDIK PIPIKUS PUST EISUK PUN KAHAD ABT RNUM NEIP PUTIAD PUNUM KAHAD ABT SBAIPID PERPAKUM HERIAD NEIP PERPAKUM PUTIAD NEIP HUNTRUIS NEIP SUPRUIS AISUSIS PUTIANS PIDUM PUTIANS UPTEIS UDP PAKIUI KLUBATIUI BALAIMAS PUKLUI	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:7	avt svai tiium idik fifikus pust eisuk pun kahad avt ṇạrnum neip putiiad punum kahad avt svaipid perfa[kum heriiad neip perfakum] putiiad neip̣ huntruis neip supruis aisu{s}is putiians pidum putiians ufteis udf̣ [pakiui kluvatiiui] valaimas puklui	avt svai tiːum idik fifikus pust eisuk pun kahad avt ṇạrnum neip putiːad punum kahad avt svaipid perfa[kum heriːad neip perfakum putiːad neip huntruis neip supruis aisu{s}is putiːans pidum putiːans ufteis udf pakiui kluvatiːui valaimas puklui	ABT SBAI TIUM IDIK PIPIKUS PUST EISUK PUN KAHAD ABT RNUM NEIP PUTIAD PUNUM KAHAD ABT SBAIPID PERPAKUM HERIAD NEIP PERPAKUM PUTIAD NEIP HUNTRUIS NEIP SUPRUIS AISUSIS PUTIANS PIDUM PUTIANS UPTEIS UDP PAKIUI KLUBATIUI BALAIMAS PUKLUI	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:8	pun far kahad neip putiiad edum neip menvum limu(m putiiad pai humuns bivus karanter suluh	pun far kahad neip putiːad edum neip menvum limu(m putiːad pai humuns bivus karanter suluh	PUN PAR KAHAD NEIP PUTIAD EDUM NEIP MENBUM LIMUM PUTIAD PAI HUMUNS BIBUS KARANTER SULUH	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1201:9	pakis kluvatiis valaimas pukel turumiiad l vibiiai akviiai svai puh aflakus pakiṃ kluvatiium valaimas p̣uklu<m> supṛus inim tuvai leginei inim sakrim svai puh aflakus huntrus teras huntrus a[pas neip pakiui kluvatiiui] valaima{i}s puklui ạvt keri arentiḳai ạṿt ulas legineị ---ḥ--ṛạṣ trutas tuṣ keri arentikại pai pui suvạm h[eriam suvam l]eginum ḳruṣ	pakis kluvatiːs valaimas pukel turumiːad l vibiːai akviːai svai puh aflakus pakim kluvatiːum valaimas p̣uklu<m supṛus inim tuvai leginei inim sakrim svai puh aflakus huntrus teras huntrus a[pas neip pakiui kluvatiːui valaima{i}s puklui ạvt keri arentiḳai ạṿt ulas leginei ḥ--ṛạs trutas tus keri arentikại pai pui suvạm h[eriam suvam l]eginum ḳrus	PAKIS KLUBATIS BALAIMAS PUKEL TURUMIAD L BIBIAI AKBIAI SBAI PUH APLAKUS PAKIM KLUBATIUM BALAIMAS PUKLUHM SUPUS INIM TUBAI LEGINEI INIM SAKRIM SBAI PUH APLAKUS HUNTRUS TERAS HUNTRUS APAS NEIP PAKIUI KLUBATIUI BALAIMAIS PUKLUI BT KERI ARENTIAI T ULAS LEGINEI S TRUTAS TUS KERI ARENTIKI PAI PUI SUBM HERIAM SUBAM LEGINUM RUS	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1202:1	p u niumsis nuviis gavis uppis muttillis luvkis tiis gnaivs fuvfdis ma pakis pakulliis ḷ inim inim kersnu velehiạtar	p u niumsis nuviːs gavis uppis muttillis luvkis tiːs gnaivs fuvfdis ma pakis pakulliːs l inim inim kersnu velehiạtar	P U NIUMSIS NUBIS GABIS UPPIS MUTTILLIS LUBKIS TIS GNAIBS PUBPDIS MA PAKIS PAKULLIS L INIM INIM KERSNU BELEHITAR	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1202:2	dek[is buttis dekis r]ahiis maraheis niir kulu[pu kluvaz r]ahiis upfalleis ma[rahis rahii]s papeis s maraheis s kavkeis utiis m is ẹ dekis gnaivs Iuvkis dekis kluvaz maras minaz maras statis m maraheus eis s niir kulupu upfalleis niir kulupu gnaiveis uppis muttillis gnaivs fu vf dis ma dekis but ti s dekis rah ii s maraheis niir kulupu <kl>uvaz rahiis upfalleis marahis rahiis papeis dekis hereiis dekkieis saipinaz maras rufriis maras blaisiis maraheis dekkieis rahiieis uppiieis muttillieis dekkieis heriieeis akkatus inim trstus sullus inim eisunk uhftis - sullum sullas	dek[is buttis dekis r]ahiːs maraheis niːr kulu[pu kluvaz r]ahiːs upfalleis ma[rahis rahiː]s papeis s maraheis s kavkeis utiːs m is e dekis gnaivs Iuvkis dekis kluvaz maras minaz maras statis m maraheus eis s niːr kulupu upfalleis niːr kulupu gnaiveis uppis muttillis gnaivs fu vf dis ma dekis but ti s dekis rah iː s maraheis niːr kulupu kl>uvaz rahiːs upfalleis marahis rahiːs papeis dekis hereiːs dekkieis saipinaz maras rufriːs maras blaisiːs maraheis dekkieis rahiːeis uppiːeis muttillieis dekkieis heriːeːis akkatus inim trstus sullus inim eisunk uhftis sullum sullas	DEKIS BUTTIS DEKIS RAHIS MARAHEIS NIR KULUPU KLUBAS RAHIS UPPALLEIS MARAHIS RAHIS PAPEIS S MARAHEIS S KABKEIS UTIS M IS E DEKIS GNAIBS 0UBKIS DEKIS KLUBAS MARAS MINAS MARAS STATIS M MARAHEUS EIS S NIR KULUPU UPPALLEIS NIR KULUPU GNAIBEIS UPPIS MUTTILLIS GNAIBS PU BP DIS MA DEKIS BUT TI S DEKIS RAH I S MARAHEIS NIR KULUPU KLUBAS RAHIS UPPALLEIS MARAHIS RAHIS PAPEIS DEKIS HEREIS DEKKIEIS SAIPINAS MARAS RUPRIS MARAS BLAISIS MARAHEIS DEKKIEIS RAHIEIS UPPIEIS MUTTILLIEIS DEKKIEIS HERIEIS AKKATUS INIM TRSTUS SULLUS INIM EISUNK UHPTIS SULLUM SULLAS	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1203:1	statús set pus húrtín keníiín vezkeí statíf evklúí statíf kerrí statíf futreí kerríiaí statíf anter{ }stataí statíf ammaí kerríiaí statíf diumpaís kerríiaís statíf líganakdíkeí entraí statíf anafríss kerríiúís statíf maatúis kerríiúís statíf diúveí verehasiúí statíf diúveí regatureí statíf hereklúí kerríiúí statíf patanaí piístíaí statíf deívaí genetaí statíf	statús set pus húrtín keníiín vezkeí statíf evklúí statíf kerrí statíf futreí kerríiaí statíf anter stataí statíf ammaí kerríiaí statíf diumpaís kerríiaís statíf líganakdíkeí entraí statíf anafríss kerríiúís statíf maːtúis kerríiúís statíf diúveí verehasiúí statíf diúveí regatureí statíf hereklúí kerríiúí statíf patanaí piístíaí statíf deívaí genetaí statíf	STATS SET PUS HRTN KENIN BESKE STATP EBKL STATP KERR STATP PUTRE KERRIA STATP ANTER STATA STATP AMMA KERRIA STATP DIUMPAS KERRIAS STATP LGANAKDKE ENTRA STATP ANAPRSS KERRIS STATP MATIS KERRIS STATP DIBE BEREHASI STATP DIBE REGATURE STATP HEREKL KERRI STATP PATANA PISTA STATP DEBA GENETA STATP	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1203:2	aasaí purasiaí saahtúm tefúrúm alttreí pútereípíd akeneí sakarahíter < > f<l>uusasiaís az húrtúm sakarahíter pernaí kerríiaí statíf < > ammaí kerríiaí statíf fluusaí kerríiaí statíf< > evklúí patereí statíf	aːsaí purasiaí saːhtúm tefúrúm alttreí pútereípíd akeneí sakarahíter f<l>uːsasiaís az húrtúm sakarahíter pernaí kerríiaí statíf ammaí kerríiaí statíf fluːsaí kerríiaí statíf evklúí patereí statíf	ASA PURASIA SAHTM TEPRM ALTTRE PTEREPD AKENE SAKARAHTER PHLUSASIAS AS HRTM SAKARAHTER PERNA KERRIA STATP AMMA KERRIA STATP PLUSA KERRIA STATP EBKL PATERE STATP	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1203:3	aasas ekask eestínt húrtúí vezkeí evklúí fuutreí anter{ }stataí kerrí ammaí diumpaís líganakdíkeí entraí kerríiaí anafríss maatúís diúveí verehasiú<i> diúveí piíhiúí regatureí< > hereklúi kerríiúi patanaí piístíaí deívaí genetaí aasaí purasiaí saahtúm tefúrúm alttreí pútereípíd akeneí húrz dekmanniúís staít	aːsas ekask eːstínt húrtúí vezkeí evklúí fuːtreí anter stataí kerrí ammaí diumpaís líganakdíkeí entraí kerríiaí anafríss maːtúís diúveí verehasiú<i diúveí piíhiúí regatureí hereklúi kerríiúi patanaí piístíaí deívaí genetaí aːsaí purasiaí saːhtúm tefúrúm alttreí pútereípíd akeneí húrz dekmanniúís staít	ASAS EKASK ESTNT HRT BESKE EBKL PUTRE ANTER STATA KERR AMMA DIUMPAS LGANAKDKE ENTRA KERRIA ANAPRSS MATS DIBE BEREHASIHI DIBE PIHI REGATURE HEREKLI KERRII PATANA PISTA DEBA GENETA ASA PURASIA SAHTM TEPRM ALTTRE PTEREPD AKENE HRS DEKMANNIS STAT	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1203:4	aasas ekask eestínt húrtúí vezkeí evklúí fuutreí anter{ }stataí kerrí ammaí diumpaís líganakdíkeí entraí kerríiaí anafríss maatúís diúveí verehasiú<i> diúveí piíhiúí regatureí< > hereklúi kerríiúi patanaí piístíaí deívaí genetaí aasaí purasiaí saahtúm tefúrúm alttreí pútereípíd akeneí húrz dekmanniúís staít	aːsas ekask eːstínt húrtúí vezkeí evklúí fuːtreí anter stataí kerrí ammaí diumpaís líganakdíkeí entraí kerríiaí anafríss maːtúís diúveí verehasiú<i diúveí piíhiúí regatureí hereklúi kerríiúi patanaí piístíaí deívaí genetaí aːsaí purasiaí saːhtúm tefúrúm alttreí pútereípíd akeneí húrz dekmanniúís staít	ASAS EKASK ESTNT HRT BESKE EBKL PUTRE ANTER STATA KERR AMMA DIUMPAS LGANAKDKE ENTRA KERRIA ANAPRSS MATS DIBE BEREHASIHI DIBE PIHI REGATURE HEREKLI KERRII PATANA PISTA DEBA GENETA ASA PURASIA SAHTM TEPRM ALTTRE PTEREPD AKENE HRS DEKMANNIS STAT	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1209:1	t uetio duno - didet herclo iouio -- brateis -- datas	t uetio duno didet herclo iouio brateis datas	T UETIO DUNO DIDET HERKLO IOUIO BRATEIS DATAS	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1210:1	uetis l t caṭ c aninies l ṭ c̣ u saries u ṃ	uetis l t cat c aninies l t c u saries u m	UETIS L T KAT K ANINIES L T K U SARIES U M	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1211:1	brata ania - ancla c<e>rieia -	brata ania ancla c<e>rieia	BRATA ANIA ANKLA KHERIEIA	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1212:1	ṃusedis pompuneis f - l u	ṃusedis pompuneis f l u	USEDIS POMPUNEIS P L U	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1213:1	Quinti Cossi Quinti	Quinti Cossi Quinti	0UINTI 0OSSI 0UINTI	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
