lost	top1_known	score	top10
aturusaid	deɡ	-21.7181	"[[""deɡ"", -21.7181], [""dab"", -21.7181], [""tʼab"", -23.4949], [""qʼab"", -23.4949], [""deda"", -24.0482], [""bade"", -24.1087], [""tʼqʼub"", -24.5803], [""tʼkʼeb"", -24.7658], [""dɣab"", -24.7972], [""dzɡib"", -25.0072]]"
aturusaida	deɡ	-25.2253	"[[""deɡ"", -25.2253], [""dab"", -25.2253], [""tʼab"", -27.0021], [""qʼab"", -27.0021], [""deda"", -27.5447], [""bade"", -27.6157], [""tʼqʼub"", -28.0875], [""tʼkʼeb"", -28.273], [""dɣab"", -28.3043], [""dzɡib"", -28.5071]]"
aun	ama	-9.3632	"[[""ama"", -9.3632], [""el"", -9.783], [""et"", -9.783], [""da"", -9.783], [""di"", -9.783], [""at"", -9.783], [""is"", -9.783], [""as"", -9.783], [""ip"", -9.783], [""il"", -9.783]]"
auna	ama	-12.5757	"[[""ama"", -12.5757], [""at"", -12.8904], [""et"", -12.8904], [""as"", -12.8904], [""il"", -12.8904], [""ar"", -12.8904], [""el"", -12.8904], [""ip"", -12.8904], [""is"", -12.8904], [""ma"", -13.2748]]"
aunak	il	-11.2056	"[[""il"", -11.2056], [""el"", -11.2056], [""ar"", -11.2056], [""asir"", -13.2583], [""ipxl"", -13.55], [""asul"", -13.55], [""nen"", -13.9461], [""mam"", -13.9461], [""men"", -13.9461], [""lam"", -13.9461]]"
aunaka	el	-14.7119	"[[""el"", -14.7119], [""il"", -14.7119], [""ar"", -14.7119], [""asulʿ"", -16.3924], [""asir"", -16.7615], [""qalʿ"", -16.8032], [""ipxl"", -17.0522], [""asul"", -17.0522], [""ama"", -17.3569], [""nen"", -17.4378]]"
aunakan	ar	-18.2182	"[[""ar"", -18.2182], [""el"", -18.2182], [""il"", -18.2182], [""asulʿ"", -19.2193], [""qalʿ"", -19.6323], [""asir"", -20.2639], [""tʼilʿ"", -20.283], [""ama"", -20.495], [""ipxl"", -20.5533], [""asul"", -20.5533]]"
aunakana	ar	-21.7245	"[[""ar"", -21.7245], [""el"", -21.7245], [""il"", -21.7245], [""asulʿ"", -22.3235], [""qalʿ"", -22.7391], [""tʼilʿ"", -23.3897], [""ama"", -23.7333], [""arwa"", -23.7612], [""asir"", -23.7654], [""ipxl"", -24.0531]]"
aut	ama	-9.3632	"[[""ama"", -9.3632], [""bidʒ"", -9.6571], [""bedʒ"", -9.6571], [""da"", -9.783], [""di"", -9.783], [""ar"", -9.783], [""ma"", -9.783], [""ze"", -9.783], [""as"", -9.783], [""el"", -9.783]]"
auti	pʼu	-10.4279	"[[""pʼu"", -10.4279], [""ama"", -12.5757], [""zu"", -12.6134], [""nu"", -12.6134], [""bzu"", -12.8319], [""et"", -12.8904], [""el"", -12.8904], [""is"", -12.8904], [""ar"", -12.8904], [""at"", -12.8904]]"
autin	pʼu	-13.935	"[[""pʼu"", -13.935], [""asulʿ"", -15.2568], [""ama"", -15.8501], [""asul"", -15.9654], [""et"", -16.113], [""il"", -16.113], [""nu"", -16.113], [""at"", -16.113], [""is"", -16.113], [""zu"", -16.113]]"
autinu	babua	-15.9809	"[[""babua"", -15.9809], [""ama"", -16.0598], [""arwa"", -16.0669], [""tʼutʼa"", -16.6821], [""ode"", -16.7087], [""aqʼare"", -16.8436], [""kʼi"", -17.3532], [""pʼu"", -17.4419], [""asulʿ"", -17.9905], [""oboba"", -18.4198]]"
autinui	babua	-19.4846	"[[""babua"", -19.4846], [""ama"", -19.5527], [""arwa"", -19.5715], [""kʼutʼu"", -19.7633], [""otxo"", -19.8669], [""aqʼare"", -20.1216], [""tʼutʼa"", -20.1857], [""ode"", -20.189], [""pʼu"", -20.2116], [""asulʿ"", -20.7749]]"
autinuin	babua	-22.9882	"[[""babua"", -22.9882], [""ama"", -23.0454], [""arwa"", -23.0752], [""kʼutʼu"", -23.2673], [""otxo"", -23.371], [""aqʼare"", -23.4375], [""asulʿ"", -23.6438], [""ode"", -23.6693], [""tʼutʼa"", -23.6875], [""pʼu"", -23.7191]]"
autinuina	babua	-26.4918	"[[""babua"", -26.4918], [""ama"", -26.5379], [""arwa"", -26.5781], [""asulʿ"", -26.6356], [""kʼutʼu"", -26.7701], [""aqʼare"", -26.7799], [""otxo"", -26.8738], [""ode"", -27.1496], [""tʼutʼa"", -27.1875], [""pʼu"", -27.2266]]"
autinuinai	kʼutʼu	-28.872	"[[""kʼutʼu"", -28.872], [""otxo"", -28.9916], [""asulʿ"", -29.6628], [""babua"", -29.9872], [""ama"", -30.0303], [""arwa"", -30.0801], [""tsʼero"", -30.1202], [""aqʼare"", -30.142], [""pʼu"", -30.283], [""ode"", -30.6179]]"
awa	px	-12.8387	"[[""px"", -12.8387], [""da"", -12.8387], [""uɣ"", -12.8387], [""ɡr"", -12.8387], [""zu"", -12.8387], [""tm"", -12.8387], [""sx"", -12.8387], [""zw"", -12.8387], [""et"", -12.8387], [""ma"", -12.8387]]"
awai	nu	-12.6134	"[[""nu"", -12.6134], [""zu"", -12.6134], [""pʼu"", -12.8319], [""bzu"", -12.8319], [""uɣ"", -13.9074], [""usx"", -13.9814], [""opl"", -13.9814], [""ode"", -13.9814], [""otxo"", -14.6499], [""ɣwino"", -15.5327]]"
awaij	jor	-13.2952	"[[""jor"", -13.2952], [""mol"", -13.2952], [""rum"", -13.2952], [""ɡor"", -13.3026], [""bur"", -13.3026], [""tom"", -13.3026], [""zom"", -13.3026], [""ʃor"", -13.3026], [""pur"", -13.3026], [""sul"", -13.3026]]"
awaija	tsolʿ	-16.3748	"[[""tsolʿ"", -16.3748], [""asulʿ"", -16.3748], [""mol"", -16.7939], [""jor"", -16.7939], [""rum"", -16.7939], [""zom"", -16.8089], [""ɡul"", -16.8089], [""pur"", -16.8089], [""ʃor"", -16.8089], [""xor"", -16.8089]]"
awaΦ	px	-12.6078	"[[""px"", -12.6078], [""sx"", -12.7311], [""peʃ"", -12.796], [""keʃ"", -12.9169], [""usx"", -12.9572], [""max"", -12.9579], [""ip"", -13.2748], [""xut"", -14.0436], [""ʃew"", -14.1054], [""xor"", -14.1054]]"
aza	zw	-10.4301	"[[""zw"", -10.4301], [""sw"", -10.4301], [""wes"", -10.4671], [""wlt"", -10.4671], [""wal"", -10.4671], [""siw"", -11.1061], [""taw"", -11.1061], [""mqw"", -11.1061], [""ɡaw"", -11.1061], [""dew"", -11.1061]]"
azaΦ	px	-12.6078	"[[""px"", -12.6078], [""sx"", -12.7311], [""peʃ"", -12.796], [""keʃ"", -12.9169], [""usx"", -12.9572], [""max"", -12.9579], [""wlt"", -13.2118], [""wes"", -13.2118], [""ip"", -13.2748], [""wal"", -13.5548]]"
azaΦn	px	-15.9948	"[[""px"", -15.9948], [""peʃ"", -16.1583], [""sx"", -16.2248], [""keʃ"", -16.3812], [""usx"", -16.4611], [""max"", -16.4625], [""wlt"", -16.4959], [""wes"", -16.4959], [""ʃew"", -16.6574], [""waʃl"", -16.7246]]"
azaΦni	otxo	-16.4575	"[[""otxo"", -16.4575], [""pʼu"", -17.3438], [""xut"", -17.5678], [""xor"", -17.5696], [""ʃub"", -17.5696], [""ʃor"", -17.5696], [""ʃubl"", -17.6206], [""pur"", -18.1306], [""zu"", -19.2234], [""nu"", -19.2234]]"
aΦn	px	-9.4734	"[[""px"", -9.4734], [""peʃ"", -9.8218], [""sx"", -9.8844], [""xut"", -9.8961], [""ʃew"", -9.9066], [""ʃub"", -9.9066], [""xor"", -9.9066], [""ʃor"", -9.9066], [""keʃ"", -10.323], [""ip"", -10.4301]]"
aΦni	pʼu	-10.3871	"[[""pʼu"", -10.3871], [""otxo"", -10.5436], [""xut"", -10.5553], [""ʃor"", -10.5559], [""xor"", -10.5559], [""ʃub"", -10.5559], [""ʃubl"", -10.6067], [""pur"", -11.1188], [""zu"", -12.6134], [""nu"", -12.6134]]"
daa	ɡab	-9.3539	"[[""ɡab"", -9.3539], [""brɡ"", -9.3539], [""ɡob"", -9.3539], [""ɡul"", -9.3632], [""ɡal"", -9.3632], [""ɡus"", -9.3632], [""bzu"", -9.3632], [""ɡor"", -9.3632], [""ben"", -9.3632], [""bdw"", -9.3632]]"
daau	biɡa	-9.0713	"[[""biɡa"", -9.0713], [""bade"", -9.0784], [""ɡuɡa"", -9.348], [""bude"", -9.3573], [""ɡab"", -10.3987], [""ɡal"", -10.3995], [""biz"", -10.3995], [""ber"", -10.3995], [""bez"", -10.3995], [""ben"", -10.3995]]"
dad	ɡab	-6.2311	"[[""ɡab"", -6.2311], [""brɡ"", -6.2311], [""ɡob"", -6.2311], [""breɡ"", -6.2694], [""berɡ"", -6.2694], [""ɡus"", -9.0837], [""bur"", -9.0837], [""ɡor"", -9.0837], [""biz"", -9.0837], [""ɡal"", -9.0837]]"
dada	ɡob	-9.7098	"[[""ɡob"", -9.7098], [""brɡ"", -9.7098], [""ɡab"", -9.7098], [""berɡ"", -9.7722], [""breɡ"", -9.7722], [""bur"", -12.1744], [""bun"", -12.1744], [""ɡor"", -12.1744], [""beɣ"", -12.1744], [""ɡus"", -12.1744]]"
dadau	biɡa	-9.6799	"[[""biɡa"", -9.6799], [""ɡuɡa"", -9.7068], [""bade"", -11.8906], [""bude"", -12.1682], [""babua"", -12.3672], [""ɡab"", -12.5669], [""berɡ"", -12.5971], [""oboba"", -13.0826], [""ɡob"", -13.1885], [""brɡ"", -13.1885]]"
dadaut	biɡa	-13.16	"[[""biɡa"", -13.16], [""bedʒ"", -13.1607], [""bidʒ"", -13.1607], [""ɡuɡa"", -13.2139], [""betʃʼ"", -14.3703], [""barkʼ"", -14.3703], [""bade"", -15.1742], [""ɡladʒ"", -15.4779], [""bude"", -15.6734], [""ɡab"", -15.6837]]"
dadauti	biɡa	-16.6401	"[[""biɡa"", -16.6401], [""bidʒ"", -16.6416], [""bedʒ"", -16.6416], [""ɡuɡa"", -16.694], [""barkʼ"", -17.8624], [""betʃʼ"", -17.8624], [""bade"", -18.4941], [""babua"", -18.5251], [""bzu"", -18.6875], [""bude"", -18.9017]]"
dadautin	biɡa	-20.1202	"[[""biɡa"", -20.1202], [""bedʒ"", -20.1224], [""bidʒ"", -20.1224], [""ɡuɡa"", -20.174], [""barkʼ"", -21.3494], [""betʃʼ"", -21.3494], [""babua"", -21.5882], [""bade"", -21.8396], [""berɡ"", -22.1751], [""bude"", -22.1854]]"
dadautinu	babua	-19.1466	"[[""babua"", -19.1466], [""biɡa"", -21.975], [""bade"", -22.3512], [""ɡuɡa"", -22.3577], [""bude"", -22.9732], [""bedʒ"", -23.5796], [""bidʒ"", -23.5796], [""ɡrdʒɣa"", -24.6709], [""berqʼen"", -24.7321], [""barkʼ"", -24.8269]]"
dadautinui	babua	-22.6518	"[[""babua"", -22.6518], [""biɡa"", -25.4728], [""bade"", -25.8445], [""ɡuɡa"", -25.8512], [""bude"", -26.455], [""bidʒ"", -27.0379], [""bedʒ"", -27.0379], [""berqʼen"", -27.5897], [""ɡrdʒɣa"", -28.1688], [""bzu"", -28.2718]]"
daj	br	-4.1931	"[[""br"", -4.1931], [""ɡr"", -4.1931], [""ɡor"", -6.8955], [""ben"", -6.8955], [""bur"", -6.8955], [""bar"", -6.8955], [""ber"", -6.8955], [""bun"", -6.8955], [""ɡul"", -6.8955], [""ɡal"", -6.8955]]"
daja	br	-7.6993	"[[""br"", -7.6993], [""ɡr"", -7.6993], [""ɡul"", -10.3741], [""ɡor"", -10.3741], [""ber"", -10.3741], [""bar"", -10.3741], [""bun"", -10.3741], [""ɡal"", -10.3741], [""ben"", -10.3741], [""bur"", -10.3741]]"
dajaj	br	-10.5162	"[[""br"", -10.5162], [""ɡr"", -10.5162], [""ber"", -12.8497], [""ben"", -12.8497], [""bun"", -12.8497], [""bar"", -12.8497], [""bur"", -12.8497], [""ɡor"", -12.8497], [""ɡal"", -12.8497], [""ɡul"", -12.8497]]"
dajaja	br	-14.0234	"[[""br"", -14.0234], [""ɡr"", -14.0234], [""bur"", -16.3469], [""ɡal"", -16.3469], [""ɡor"", -16.3469], [""ɡul"", -16.3469], [""bun"", -16.3469], [""ben"", -16.3469], [""ber"", -16.3469], [""bar"", -16.3469]]"
dajas	ɡr	-11.2056	"[[""ɡr"", -11.2056], [""br"", -11.2056], [""brɡ"", -13.5202], [""ɡrɡw"", -13.5484], [""breɡ"", -13.5485], [""ɡrdz"", -13.5485], [""brdz"", -13.5485], [""ɡal"", -13.8528], [""bur"", -13.8528], [""ɡor"", -13.8528]]"
dam	bdw	-6.8955	"[[""bdw"", -6.8955], [""ɡaw"", -6.8955], [""ɡrɡw"", -6.944], [""bɣaw"", -6.9581], [""buzw"", -6.9581], [""ɡwar"", -7.6557], [""ɡwal"", -7.6557], [""ɡwan"", -7.6557], [""ɡwel"", -7.6557], [""ɡwam"", -7.6557]]"
dama	ɡaw	-10.3741	"[[""ɡaw"", -10.3741], [""bdw"", -10.3741], [""ɡrɡw"", -10.4451], [""buzw"", -10.4591], [""bɣaw"", -10.4591], [""ɡwel"", -10.4599], [""ɡwam"", -10.4599], [""ɡwan"", -10.4599], [""ɡwar"", -10.4599], [""ɡwal"", -10.4599]]"
damat	bedʒ	-12.5622	"[[""bedʒ"", -12.5622], [""bidʒ"", -12.5622], [""ɡwam"", -13.5485], [""ɡwel"", -13.5485], [""ɡwal"", -13.5485], [""ɡwar"", -13.5485], [""ɡwan"", -13.5485], [""botʼ"", -13.6479], [""bdw"", -13.8528], [""ɡaw"", -13.8528]]"
damate	ɡz	-14.7093	"[[""ɡz"", -14.7093], [""bedʒ"", -16.0501], [""bidʒ"", -16.0501], [""botʼ"", -16.3443], [""brdz"", -16.4904], [""ɡrdz"", -16.4904], [""biz"", -16.5167], [""bez"", -16.5167], [""bard"", -16.5178], [""band"", -16.5178]]"
das	brɡ	-9.3539	"[[""brɡ"", -9.3539], [""ɡob"", -9.3539], [""ɡab"", -9.3539], [""ɡus"", -9.3632], [""beɣ"", -9.3632], [""bzu"", -9.3632], [""bar"", -9.3632], [""ber"", -9.3632], [""ɡul"", -9.3632], [""bdw"", -9.3632]]"
dase	ɡz	-7.6985	"[[""ɡz"", -7.6985], [""biz"", -10.0063], [""bez"", -10.0063], [""ɡrdz"", -10.0163], [""brdz"", -10.0163], [""bard"", -10.0446], [""band"", -10.0446], [""botʼ"", -10.4442], [""bzu"", -10.9844], [""bdw"", -10.9844]]"
daser	ɡz	-10.5157	"[[""ɡz"", -10.5157], [""brdz"", -10.6378], [""ɡrdz"", -10.6378], [""bandz"", -10.7243], [""band"", -12.7011], [""bard"", -12.7011], [""bez"", -12.7027], [""biz"", -12.7027], [""botʼ"", -13.1029], [""bzu"", -13.5197]]"
dasera	ɡz	-14.0229	"[[""ɡz"", -14.0229], [""brdz"", -14.1419], [""ɡrdz"", -14.1419], [""bandz"", -14.2281], [""biz"", -16.2014], [""bez"", -16.2014], [""bard"", -16.2062], [""band"", -16.2062], [""bdw"", -16.5438], [""bzu"", -16.5438]]"
daserat	bidʒ	-16.1981	"[[""bidʒ"", -16.1981], [""bedʒ"", -16.1981], [""ɡladʒ"", -16.2029], [""ɡz"", -17.5301], [""ɡrdz"", -17.646], [""brdz"", -17.646], [""bandz"", -17.7318], [""botʼ"", -19.4836], [""ɡrdʒɣa"", -19.6651], [""bez"", -19.7]]"
daserate	bidʒ	-19.7044	"[[""bidʒ"", -19.7044], [""bedʒ"", -19.7044], [""ɡladʒ"", -19.7091], [""brdz"", -20.0073], [""ɡrdz"", -20.0073], [""bandz"", -20.0412], [""ɡz"", -20.6333], [""ɡrdʒɣa"", -22.4683], [""band"", -22.5058], [""bard"", -22.5058]]"
dau	biɡa	-5.8621	"[[""biɡa"", -5.8621], [""bade"", -5.8716], [""ɡuɡa"", -6.2561], [""bude"", -6.2703], [""ɡab"", -6.9216], [""biz"", -6.9224], [""ber"", -6.9224], [""bar"", -6.9224], [""ɡal"", -6.9224], [""ben"", -6.9224]]"
daut	bedʒ	-6.8664	"[[""bedʒ"", -6.8664], [""bidʒ"", -6.8664], [""barkʼ"", -8.0553], [""betʃʼ"", -8.0553], [""biɡa"", -9.0794], [""bade"", -9.0865], [""ɡladʒ"", -9.5765], [""ɡuɡa"", -9.7607], [""ɡab"", -9.7656], [""bar"", -9.766]]"
dauti	bedʒ	-10.3465	"[[""bedʒ"", -10.3465], [""bidʒ"", -10.3465], [""betʃʼ"", -11.5473], [""barkʼ"", -11.5473], [""biɡa"", -12.3565], [""bade"", -12.3622], [""bzu"", -12.5745], [""berɡ"", -12.8642], [""band"", -12.8642], [""bard"", -12.8642]]"
dautin	bidʒ	-13.8266	"[[""bidʒ"", -13.8266], [""bedʒ"", -13.8266], [""betʃʼ"", -15.0343], [""barkʼ"", -15.0343], [""biɡa"", -15.6721], [""bade"", -15.6768], [""babua"", -15.9109], [""berɡ"", -16.0702], [""bard"", -16.0702], [""berq"", -16.0702]]"
dautinu	babua	-13.2114	"[[""babua"", -13.2114], [""biɡa"", -16.0429], [""bade"", -16.0433], [""ɡuɡa"", -16.6774], [""bude"", -16.6782], [""bedʒ"", -17.2824], [""bidʒ"", -17.2824], [""berqʼen"", -18.4184], [""betʃʼ"", -18.5116], [""barkʼ"", -18.5116]]"
dautinui	babua	-16.7161	"[[""babua"", -16.7161], [""biɡa"", -19.5359], [""bade"", -19.5363], [""ɡuɡa"", -20.1584], [""bude"", -20.1591], [""bidʒ"", -20.7394], [""bedʒ"", -20.7394], [""berqʼen"", -21.2754], [""betʃʼ"", -21.98], [""barkʼ"", -21.98]]"
dautinuin	babua	-20.2206	"[[""babua"", -20.2206], [""biɡa"", -23.0288], [""bade"", -23.0292], [""ɡuɡa"", -23.6393], [""bude"", -23.6401], [""bidʒ"", -24.1977], [""bedʒ"", -24.1977], [""berqʼen"", -24.3914], [""beɣel"", -25.3401], [""barkʼ"", -25.4403]]"
dautinuina	babua	-23.7252	"[[""babua"", -23.7252], [""biɡa"", -26.5215], [""bade"", -26.5219], [""ɡuɡa"", -27.1203], [""bude"", -27.121], [""berqʼen"", -27.6177], [""bedʒ"", -27.657], [""bidʒ"", -27.657], [""beɣel"", -28.5623], [""betʃʼ"", -28.8937]]"
daw	ɡab	-9.3539	"[[""ɡab"", -9.3539], [""brɡ"", -9.3539], [""ɡob"", -9.3539], [""ɡul"", -9.3632], [""ɡal"", -9.3632], [""ɡus"", -9.3632], [""bzu"", -9.3632], [""ɡor"", -9.3632], [""ben"", -9.3632], [""bdw"", -9.3632]]"
dawa	ɡob	-12.5619	"[[""ɡob"", -12.5619], [""brɡ"", -12.5619], [""ɡab"", -12.5619], [""bar"", -12.5688], [""ɡul"", -12.5688], [""bez"", -12.5688], [""ber"", -12.5688], [""bzu"", -12.5688], [""ben"", -12.5688], [""biz"", -12.5688]]"
dawai	bzu	-12.5745	"[[""bzu"", -12.5745], [""ɡob"", -13.8758], [""ɡus"", -13.8766], [""ɡor"", -13.8766], [""bur"", -13.8766], [""bun"", -13.8766], [""ɡul"", -13.8766], [""ɡuɡa"", -13.9713], [""botʼ"", -13.9715], [""buzw"", -13.9715]]"
dawaij	ɡor	-11.2045	"[[""ɡor"", -11.2045], [""ɡul"", -11.2045], [""bun"", -11.2045], [""bur"", -11.2045], [""ɡuɡul"", -13.0313], [""ɡr"", -14.7093], [""br"", -14.7093], [""bzu"", -16.0743], [""ben"", -16.5167], [""ber"", -16.5167]]"
dawaija	ɡor	-14.7108	"[[""ɡor"", -14.7108], [""bun"", -14.7108], [""bur"", -14.7108], [""ɡul"", -14.7108], [""ɡuɡul"", -16.5359], [""br"", -18.2156], [""ɡr"", -18.2156], [""bzu"", -19.574], [""asulʿ"", -19.5833], [""tsolʿ"", -19.5833]]"
dij	ɡul	-0.6858	"[[""ɡul"", -0.6858], [""bun"", -0.6858], [""ɡor"", -0.6858], [""bur"", -0.6858], [""ɡuɡul"", -3.4521], [""ɡr"", -4.1931], [""br"", -4.1931], [""ɡuɡa"", -6.272], [""bude"", -6.272], [""botʼ"", -6.272]]"
dija	bur	-4.192	"[[""bur"", -4.192], [""ɡor"", -4.192], [""bun"", -4.192], [""ɡul"", -4.192], [""ɡuɡul"", -6.9539], [""ɡr"", -7.6993], [""br"", -7.6993], [""ɡuɡa"", -9.3599], [""botʼ"", -9.3599], [""bude"", -9.3599]]"
dik	ɡul	-0.6858	"[[""ɡul"", -0.6858], [""bun"", -0.6858], [""ɡor"", -0.6858], [""bur"", -0.6858], [""ɡuɡul"", -3.4521], [""ɡr"", -4.1931], [""br"", -4.1931], [""ɡuɡa"", -6.272], [""bude"", -6.272], [""botʼ"", -6.272]]"
diki	bur	-4.1903	"[[""bur"", -4.1903], [""bun"", -4.1903], [""ɡul"", -4.1903], [""ɡor"", -4.1903], [""ɡuɡul"", -6.8949], [""nu"", -7.6967], [""br"", -7.6993], [""ɡr"", -7.6993], [""bzu"", -9.0749], [""ɡuɡa"", -9.0803]]"
dikit	bun	-7.6948	"[[""bun"", -7.6948], [""ɡor"", -7.6948], [""ɡul"", -7.6948], [""bur"", -7.6948], [""botʼ"", -10.072], [""ɡuɡul"", -10.3385], [""ɡladʒ"", -10.4543], [""nu"", -11.2039], [""br"", -11.2056], [""ɡr"", -11.2056]]"
dikite	ɡor	-11.1993	"[[""ɡor"", -11.1993], [""bur"", -11.1993], [""ɡul"", -11.1993], [""bun"", -11.1993], [""botʼ"", -12.7244], [""ɡuɡul"", -13.7831], [""buzw"", -13.7972], [""bude"", -13.7972], [""brdz"", -13.8902], [""ɡrdz"", -13.8902]]"
dikites	bun	-14.7038	"[[""bun"", -14.7038], [""ɡul"", -14.7038], [""ɡor"", -14.7038], [""bur"", -14.7038], [""botʼ"", -16.2138], [""buzw"", -16.6906], [""bude"", -16.6906], [""brdz"", -17.1875], [""ɡrdz"", -17.1875], [""ɡuɡul"", -17.2286]]"
dikitesi	bzu	-18.2052	"[[""bzu"", -18.2052], [""bun"", -18.2066], [""ɡor"", -18.2066], [""ɡul"", -18.2066], [""bur"", -18.2066], [""botʼ"", -19.6951], [""buzw"", -19.8112], [""bude"", -19.8112], [""ɡuɡul"", -20.4821], [""brdz"", -20.5212]]"
dikitesir	ɡrdz	-19.5812	"[[""ɡrdz"", -19.5812], [""brdz"", -19.5812], [""bun"", -21.7094], [""ɡor"", -21.7094], [""ɡul"", -21.7094], [""bur"", -21.7094], [""bzu"", -21.7115], [""bandz"", -22.2269], [""dud"", -22.3925], [""botʼ"", -22.427]]"
dikitesira	brdz	-23.0856	"[[""brdz"", -23.0856], [""ɡrdz"", -23.0856], [""ɡor"", -25.2123], [""bur"", -25.2123], [""ɡul"", -25.2123], [""bun"", -25.2123], [""bzu"", -25.2178], [""bandz"", -25.7312], [""dud"", -25.8988], [""bude"", -25.9028]]"
dikitet	ɡladʒ	-14.101	"[[""ɡladʒ"", -14.101], [""bur"", -14.7038], [""bun"", -14.7038], [""ɡor"", -14.7038], [""ɡul"", -14.7038], [""ɡrdʒɣa"", -15.3512], [""botʼ"", -15.6675], [""bedʒ"", -16.4691], [""bidʒ"", -16.4691], [""buzw"", -16.6906]]"
dikitete	brdz	-16.0768	"[[""brdz"", -16.0768], [""ɡrdz"", -16.0768], [""ɡladʒ"", -17.6068], [""ɡrdʒɣa"", -18.1553], [""bun"", -18.2084], [""bur"", -18.2084], [""ɡor"", -18.2084], [""ɡul"", -18.2084], [""bandz"", -18.723], [""botʼ"", -18.7462]]"
dikiteter	brdz	-18.4949	"[[""brdz"", -18.4949], [""ɡrdz"", -18.4949], [""ɡladʒ"", -21.1111], [""bandz"", -21.1228], [""ɡrdʒɣa"", -21.2432], [""bun"", -21.7129], [""ɡul"", -21.7129], [""bur"", -21.7129], [""ɡor"", -21.7129], [""botʼ"", -21.9054]]"
dikitetere	brdz	-21.3122	"[[""brdz"", -21.3122], [""ɡrdz"", -21.3122], [""bandz"", -23.9263], [""ɡrdʒɣa"", -24.4477], [""ɡladʒ"", -24.6134], [""botʼ"", -25.1189], [""bun"", -25.2175], [""bur"", -25.2175], [""ɡul"", -25.2175], [""ɡor"", -25.2175]]"
dikitu	ɡor	-11.1993	"[[""ɡor"", -11.1993], [""ɡul"", -11.1993], [""bun"", -11.1993], [""bur"", -11.1993], [""ɡuɡa"", -12.17], [""bude"", -12.1701], [""babua"", -12.5667], [""numa"", -13.268], [""botʼ"", -13.538], [""ɡladʒ"", -13.564]]"
dikituj	ɡul	-13.6161	"[[""ɡul"", -13.6161], [""ɡor"", -13.6161], [""bur"", -13.6161], [""bun"", -13.6161], [""ɡuɡul"", -13.8198], [""berqʼen"", -14.7051], [""ber"", -14.709], [""ɡal"", -14.709], [""ben"", -14.709], [""bar"", -14.709]]"
dikituja	bun	-17.123	"[[""bun"", -17.123], [""bur"", -17.123], [""ɡor"", -17.123], [""ɡul"", -17.123], [""ɡuɡul"", -17.3258], [""berqʼen"", -18.2093], [""ber"", -18.2152], [""ben"", -18.2152], [""bar"", -18.2152], [""ɡal"", -18.2152]]"
dikitujas	bun	-20.6299	"[[""bun"", -20.6299], [""bur"", -20.6299], [""ɡor"", -20.6299], [""ɡul"", -20.6299], [""ɡuɡul"", -20.8317], [""berqʼen"", -21.7124], [""ɡal"", -21.7215], [""ben"", -21.7215], [""ber"", -21.7215], [""bar"", -21.7215]]"
ead	dab	-6.9089	"[[""dab"", -6.9089], [""deɡ"", -6.9089], [""dɣab"", -6.9598], [""dɡam"", -7.6635], [""dzɡib"", -8.7435], [""brɡ"", -9.3539], [""ɡob"", -9.3539], [""ɡab"", -9.3539], [""rɡ"", -9.3933], [""teb"", -9.7388]]"
eadi	zu	-7.6985	"[[""zu"", -7.6985], [""bzu"", -10.0152], [""ɡob"", -10.4003], [""dab"", -10.4018], [""deɡ"", -10.4018], [""ɡul"", -10.4597], [""ɡor"", -10.4597], [""bur"", -10.4597], [""bun"", -10.4597], [""ɡus"", -10.4597]]"
eadik	bur	-7.7002	"[[""bur"", -7.7002], [""ɡor"", -7.7002], [""ɡul"", -7.7002], [""bun"", -7.7002], [""dum"", -8.3877], [""zom"", -8.3877], [""ɡuɡul"", -9.7611], [""dzor"", -10.4408], [""dzum"", -10.4408], [""dɡam"", -11.063]]"
eadiki	ɡul	-11.2047	"[[""ɡul"", -11.2047], [""bun"", -11.2047], [""ɡor"", -11.2047], [""bur"", -11.2047], [""dum"", -11.8922], [""zom"", -11.8922], [""ɡuɡul"", -13.2347], [""dzum"", -13.9445], [""dzor"", -13.9445], [""zu"", -14.0207]]"
eadikit	bur	-14.7092	"[[""bur"", -14.7092], [""ɡul"", -14.7092], [""bun"", -14.7092], [""ɡor"", -14.7092], [""zom"", -15.3968], [""dum"", -15.3968], [""ɡuɡul"", -16.7078], [""botʼ"", -17.0863], [""dzor"", -17.4481], [""dzum"", -17.4481]]"
eadikite	ɡul	-18.2137	"[[""ɡul"", -18.2137], [""ɡor"", -18.2137], [""bun"", -18.2137], [""bur"", -18.2137], [""dud"", -18.2141], [""zom"", -18.9012], [""dum"", -18.9012], [""botʼ"", -19.7388], [""ɡuɡul"", -20.1804], [""bude"", -20.8116]]"
eadikitet	ɡladʒ	-21.1152	"[[""ɡladʒ"", -21.1152], [""bur"", -21.7182], [""bun"", -21.7182], [""ɡul"", -21.7182], [""ɡor"", -21.7182], [""dud"", -21.7204], [""ɡrdʒɣa"", -22.3656], [""dum"", -22.4057], [""zom"", -22.4057], [""botʼ"", -22.6819]]"
eadikitete	brdz	-23.0911	"[[""brdz"", -23.0911], [""ɡrdz"", -23.0911], [""dud"", -24.5381], [""ɡladʒ"", -24.621], [""ɡrdʒɣa"", -25.1696], [""bun"", -25.2228], [""bur"", -25.2228], [""ɡul"", -25.2228], [""ɡor"", -25.2228], [""bandz"", -25.7106]]"
