lost	top1_known	score	top10
dam	U₃	-8.1187	"[[""U₃"", -8.1187], [""ħdθ-"", -8.6847], [""θin-"", -8.703], [""hwj"", -9.3632], [""ħam"", -9.3632], [""θuːm-"", -10.5107], [""θ̣upr-"", -10.8308], [""θ̣ill-"", -10.8308], [""θ̣urr-"", -10.8308], [""ħamθ-"", -10.9215]]"
dama	U₃	-10.9467	"[[""U₃"", -10.9467], [""ħdθ-"", -11.5046], [""θin-"", -11.5182], [""hwj"", -12.5688], [""ħam"", -12.5688], [""θuːm-"", -13.0598], [""θ̣ill-"", -13.1657], [""θ̣upr-"", -13.1657], [""θ̣urr-"", -13.1657], [""ħakˤl-"", -13.4244]]"
damat	U₃	-13.9506	"[[""U₃"", -13.9506], [""ħdθ-"", -14.4999], [""θin-"", -14.5108], [""θ̣ill-"", -15.7728], [""θ̣upr-"", -15.7728], [""θ̣urr-"", -15.7728], [""θuːm-"", -15.8044], [""hwj"", -15.8391], [""ħam"", -15.8391], [""ħisˤ́n-"", -15.8964]]"
damate	θuːm	-14.3321	"[[""θuːm"", -14.3321], [""xatˤm"", -14.5067], [""-b"", -15.2899], [""θalɡ"", -15.8319], [""ħupn"", -15.8319], [""ħam"", -15.8601], [""ħaliːb"", -16.4818], [""ħdθ-"", -16.8576], [""U₃"", -17.0572], [""ħisˤ́n-"", -17.0676]]"
das	U₃	-8.1187	"[[""U₃"", -8.1187], [""ħdθ-"", -8.6847], [""θin-"", -8.703], [""hwj"", -9.3632], [""ħam"", -9.3632], [""ximʔat"", -9.7409], [""daθʔ"", -10.2949], [""ʔab"", -10.4814], [""ʔiʃ"", -10.4814], [""ʔil"", -10.4814]]"
dase	θuːm	-8.3297	"[[""θuːm"", -8.3297], [""xatˤm"", -8.6984], [""-b"", -8.7831], [""ħam"", -9.3524], [""ħupn"", -9.3573], [""θalɡ"", -9.3573], [""ðiʔb"", -9.736], [""ħdθ-"", -10.1816], [""ʔab"", -10.3741], [""ʔuðn"", -10.4449]]"
daser	θuːm-	-11.1824	"[[""θuːm-"", -11.1824], [""θuːm"", -11.8348], [""ħisˤ́n-"", -11.8709], [""ximʔat"", -11.9578], [""θin-"", -12.1526], [""xatˤm"", -12.1825], [""θajn-"", -12.2078], [""ħarb-"", -12.2078], [""θalɡ-"", -12.2078], [""ħajb-"", -12.2078]]"
dasera	xamʃ-	-12.2064	"[[""xamʃ-"", -12.2064], [""θuːm-"", -14.0057], [""ħisˤ́n-"", -14.6859], [""ħamsˤ́-"", -14.9031], [""θin-"", -14.9983], [""ħarb-"", -15.0327], [""θalɡ-"", -15.0327], [""θajn-"", -15.0327], [""ħajb-"", -15.0327], [""ħdθ-"", -15.2665]]"
daserat	xamʃ-	-15.0298	"[[""xamʃ-"", -15.0298], [""ħamsˤ́-"", -16.7199], [""θuːm-"", -17.1095], [""ħisˤ́n-"", -17.7433], [""ħintˤat"", -18.0395], [""θin-"", -18.1078], [""ħajb-"", -18.1374], [""ħarb-"", -18.1374], [""θalɡ-"", -18.1374], [""θajn-"", -18.1374]]"
daserate	ħamsˤ́-	-17.7441	"[[""ħamsˤ́-"", -17.7441], [""xamʃ-"", -18.1346], [""xatˤm"", -18.1996], [""ħaːmisˤ́-"", -20.0108], [""θuːm-"", -20.3082], [""ħisˤ́n-"", -20.4555], [""θuːm"", -20.5084], [""ʔimm"", -20.7818], [""ʔuðn"", -20.7818], [""ʔabn"", -20.7818]]"
dau	U₃	-8.1187	"[[""U₃"", -8.1187], [""ħdθ-"", -8.6847], [""θin-"", -8.703], [""hwj"", -9.3632], [""ħam"", -9.3632], [""θuːm-"", -10.5107], [""θ̣upr-"", -10.8308], [""θ̣ill-"", -10.8308], [""θ̣urr-"", -10.8308], [""ħamθ-"", -10.9215]]"
daut	U₃	-10.9467	"[[""U₃"", -10.9467], [""ħdθ-"", -11.5046], [""θin-"", -11.5182], [""hwj"", -12.5688], [""ħam"", -12.5688], [""θuːm-"", -13.0598], [""θ̣ill-"", -13.1657], [""θ̣upr-"", -13.1657], [""θ̣urr-"", -13.1657], [""ħakˤl-"", -13.4244]]"
dauti	U₃	-13.9506	"[[""U₃"", -13.9506], [""ħdθ-"", -14.4999], [""θin-"", -14.5108], [""θ̣ill-"", -15.7728], [""θ̣upr-"", -15.7728], [""θ̣urr-"", -15.7728], [""θuːm-"", -15.8044], [""hwj"", -15.8391], [""ħam"", -15.8391], [""ħisˤ́n-"", -15.8964]]"
dautin	θ̣urr	-15.1575	"[[""θ̣urr"", -15.1575], [""θ̣ahr"", -15.1913], [""θ̣ipr"", -15.1914], [""θ̣abj"", -15.1914], [""-r"", -15.9787], [""hwj"", -16.3507], [""θawr"", -16.4904], [""θapr"", -16.5178], [""U₃"", -17.0572], [""ħimaːr"", -17.1707]]"
dautinu	θ̣ill-	-17.9628	"[[""θ̣ill-"", -17.9628], [""θ̣urr-"", -17.9628], [""θ̣upr-"", -18.0301], [""ħakˤl-"", -18.0398], [""θ̣urr"", -18.6256], [""θ̣ahr"", -18.6917], [""θ̣abj"", -18.6917], [""θ̣ipr"", -18.6917], [""θawr-"", -19.294], [""ħapr-"", -19.3482]]"
dautinui	θ̣ill-	-20.7824	"[[""θ̣ill-"", -20.7824], [""θ̣urr-"", -20.7824], [""θ̣upr-"", -20.8575], [""ħakˤl-"", -20.8663], [""θ̣urr"", -22.093], [""θawr-"", -22.1207], [""ħapr-"", -22.1817], [""ħamw-"", -22.1817], [""ħabl-"", -22.1817], [""θ̣ahr"", -22.1896]]"
dautinuin	hwj	-22.3962	"[[""hwj"", -22.3962], [""θ̣urr"", -22.5687], [""θ̣ill-"", -23.7607], [""θ̣urr-"", -23.7607], [""θ̣upr-"", -23.9462], [""ħakˤl-"", -23.9559], [""θawr"", -24.1336], [""θ̣ahr"", -24.3669], [""θ̣abj"", -24.367], [""θ̣ipr"", -24.367]]"
dautinuina	θ̣ill-	-25.2911	"[[""θ̣ill-"", -25.2911], [""θ̣urr-"", -25.2911], [""hwj"", -25.9007], [""θ̣urr"", -26.0709], [""θ̣upr-"", -26.6483], [""ħakˤl-"", -26.6544], [""θawr-"", -26.8273], [""θawr"", -27.6374], [""θ̣ahr"", -27.8708], [""θ̣ipr"", -27.8708]]"
daw	U₃	-8.1187	"[[""U₃"", -8.1187], [""ħdθ-"", -8.6847], [""θin-"", -8.703], [""hwj"", -9.3632], [""ħam"", -9.3632], [""θuːm-"", -10.5107], [""θ̣upr-"", -10.8308], [""θ̣ill-"", -10.8308], [""θ̣urr-"", -10.8308], [""ħamθ-"", -10.9215]]"
dawa	U₃	-10.9467	"[[""U₃"", -10.9467], [""ħdθ-"", -11.5046], [""θin-"", -11.5182], [""hwj"", -12.5688], [""ħam"", -12.5688], [""θuːm-"", -13.0598], [""θ̣ill-"", -13.1657], [""θ̣upr-"", -13.1657], [""θ̣urr-"", -13.1657], [""ħakˤl-"", -13.4244]]"
dawai	U₃	-13.9506	"[[""U₃"", -13.9506], [""ħdθ-"", -14.4999], [""θin-"", -14.5108], [""θ̣ill-"", -15.7728], [""θ̣upr-"", -15.7728], [""θ̣urr-"", -15.7728], [""θuːm-"", -15.8044], [""hwj"", -15.8391], [""ħam"", -15.8391], [""ħisˤ́n-"", -15.8964]]"
dawaij	U₃	-17.0572	"[[""U₃"", -17.0572], [""ħdθ-"", -17.5978], [""θin-"", -17.6068], [""ħamsˤ́-"", -18.4061], [""ħisˤ́n-"", -18.4491], [""θ̣upr-"", -18.5475], [""θ̣ill-"", -18.5475], [""θ̣urr-"", -18.5475], [""θuːm-"", -18.6764], [""ħakˤl-"", -18.9126]]"
dawaija	U₃	-20.2315	"[[""U₃"", -20.2315], [""ħdθ-"", -20.7632], [""θin-"", -20.7709], [""ħamsˤ́-"", -21.0346], [""ħisˤ́n-"", -21.1608], [""θ̣urr-"", -21.4364], [""θ̣upr-"", -21.4364], [""θ̣ill-"", -21.4364], [""θuːm-"", -21.6384], [""ħakˤl-"", -21.8341]]"
dij	U₃	-8.1187	"[[""U₃"", -8.1187], [""ħdθ-"", -8.6847], [""θin-"", -8.703], [""hwj"", -9.3632], [""ħam"", -9.3632], [""θuːm-"", -10.5107], [""θ̣upr-"", -10.8308], [""θ̣ill-"", -10.8308], [""θ̣urr-"", -10.8308], [""ħamθ-"", -10.9215]]"
dija	U₃	-10.9467	"[[""U₃"", -10.9467], [""ħdθ-"", -11.5046], [""θin-"", -11.5182], [""hwj"", -12.5688], [""ħam"", -12.5688], [""θuːm-"", -13.0598], [""θ̣ill-"", -13.1657], [""θ̣upr-"", -13.1657], [""θ̣urr-"", -13.1657], [""ħakˤl-"", -13.4244]]"
dik	θ̣ahr	-6.3236	"[[""θ̣ahr"", -6.3236], [""θ̣urr"", -6.3236], [""θ̣abj"", -6.3236], [""θ̣ipr"", -6.3236], [""θin-"", -6.8192], [""ħam"", -6.9224], [""θuːm"", -6.9667], [""θapr"", -6.9732], [""θalɡ"", -6.9732], [""ħupn"", -6.9732]]"
diki	θin-	-9.0599	"[[""θin-"", -9.0599], [""θ̣ill-"", -9.1148], [""θ̣upr-"", -9.1148], [""θ̣urr-"", -9.1148], [""θuːm-"", -9.1149], [""θ̣ahr"", -9.123], [""θ̣urr"", -9.123], [""θ̣abj"", -9.123], [""θ̣ipr"", -9.123], [""θuːm"", -9.1403]]"
dikit	θuːm-	-11.2857	"[[""θuːm-"", -11.2857], [""θ̣ill-"", -11.5474], [""θ̣upr-"", -11.5474], [""θ̣urr-"", -11.5474], [""θin-"", -11.7931], [""θuːm"", -11.8543], [""ħamθ-"", -12.1987], [""θajn-"", -12.1987], [""ħamw-"", -12.1987], [""ħalkˤ"", -12.1987]]"
dikite	θuːm	-9.1774	"[[""θuːm"", -9.1774], [""ħam"", -10.5133], [""ħaliːb"", -11.3734], [""xatˤm"", -11.7891], [""xatan"", -12.3571], [""θuːm-"", -12.4281], [""θalɡ"", -12.8378], [""ħupn"", -12.8378], [""θ̣abj"", -13.2463], [""θin-"", -13.6279]]"
dikites	θuːm-	-12.0305	"[[""θuːm-"", -12.0305], [""θuːm"", -12.6835], [""θin-"", -13.3639], [""ximʔat"", -13.9861], [""ħam"", -14.0205], [""ħaliːb-"", -14.2262], [""ħisˤ́n-"", -14.4755], [""ħaliːb"", -14.8787], [""hadad-"", -15.0216], [""θajan-"", -15.2077]]"
dikitesi	θuːm-	-14.8544	"[[""θuːm-"", -14.8544], [""θ̣amiʔ-"", -15.9947], [""θuːm"", -16.1892], [""θin-"", -16.19], [""ximʔat"", -16.7869], [""ħaliːb-"", -17.0496], [""ħisˤ́n-"", -17.2963], [""ħam"", -17.5277], [""hadad-"", -17.7677], [""xatan-"", -18.033]]"
dikitesir	ximʔat	-16.7447	"[[""ximʔat"", -16.7447], [""θuːm-"", -17.9592], [""ħamaːt"", -18.7082], [""θ̣amiʔ-"", -18.8175], [""θin-"", -19.2961], [""θuːm"", -19.6944], [""ħaliːb-"", -20.1537], [""ħisˤ́n-"", -20.3955], [""xamʃ-"", -20.6311], [""hadad-"", -20.7976]]"
dikitesira	ximʔat	-20.2375	"[[""ximʔat"", -20.2375], [""xamʃ-"", -20.3744], [""θuːm-"", -21.18], [""θ̣amiʔ-"", -21.9138], [""ħamaːt"", -22.2135], [""θin-"", -22.518], [""habat-"", -22.6215], [""ħamsˤ́-"", -22.6256], [""ħaːmisˤ́-"", -22.6886], [""θuːm"", -23.1993]]"
dikitet	θuːm-	-12.0305	"[[""θuːm-"", -12.0305], [""θuːm"", -12.6835], [""θin-"", -13.3639], [""ħam"", -14.0205], [""ħaliːb-"", -14.2262], [""ħisˤ́n-"", -14.4755], [""ħaliːb"", -14.8787], [""hadad-"", -15.0216], [""θajan-"", -15.2077], [""xatan-"", -15.2077]]"
dikitete	θuːm-	-14.839	"[[""θuːm-"", -14.839], [""θuːm"", -15.0987], [""θin-"", -16.1822], [""θaʕlab"", -16.7657], [""ħam"", -16.8365], [""ħaliːb-"", -17.0297], [""ħaliːb"", -17.1145], [""ħisˤ́n-"", -17.2547], [""xatˤm"", -17.497], [""hadad-"", -17.6846]]"
dikiteter	θuːm-	-17.4493	"[[""θuːm-"", -17.4493], [""θuːm"", -18.6058], [""ħamaːt"", -18.6122], [""θin-"", -19.0073], [""hadad-"", -19.3184], [""ħisˤ́n-"", -19.3648], [""ħaliːb-"", -19.5326], [""ximʔat"", -19.5869], [""θaʕlab-"", -19.6019], [""xamʃ-"", -20.0754]]"
dikitetere	xamʃ-	-19.6868	"[[""xamʃ-"", -19.6868], [""θuːm-"", -20.4858], [""θuːm"", -21.4232], [""θin-"", -22.1105], [""ħamaːt"", -22.1167], [""ħamsˤ́-"", -22.146], [""hadad-"", -22.183], [""ħisˤ́n-"", -22.2892], [""habat-"", -22.3545], [""θaʕlab"", -22.3937]]"
dikitu	θuːm-	-13.8986	"[[""θuːm-"", -13.8986], [""θ̣ill-"", -14.3624], [""θ̣upr-"", -14.3624], [""θ̣urr-"", -14.3624], [""θin-"", -14.743], [""θuːm"", -14.7953], [""ħamθ-"", -15.0165], [""θajn-"", -15.0165], [""θalɡ-"", -15.0165], [""ħalkˤ"", -15.0165]]"
dikituj	θuːm-	-16.7259	"[[""θuːm-"", -16.7259], [""ħamsˤ́-"", -17.2807], [""θ̣upr-"", -17.3538], [""θ̣ill-"", -17.3538], [""θ̣urr-"", -17.3538], [""θin-"", -17.8147], [""θuːm"", -17.8619], [""ħamθ-"", -18.0103], [""ħalkˤ"", -18.0103], [""θawr-"", -18.0103]]"
dikituja	θuːm-	-19.6825	"[[""θuːm-"", -19.6825], [""ħamsˤ́-"", -19.7527], [""θ̣ill-"", -20.4481], [""θ̣upr-"", -20.4481], [""θ̣urr-"", -20.4481], [""θin-"", -20.9646], [""θuːm"", -21.0085], [""ħamiːsˤ́-"", -21.0273], [""ħamθ-"", -21.107], [""ħalkˤ"", -21.107]]"
dikitujas	ħamsˤ́-	-22.4415	"[[""ħamsˤ́-"", -22.4415], [""θuːm-"", -22.7265], [""ħamiːsˤ́-"", -23.5472], [""θ̣ill-"", -23.61], [""θ̣upr-"", -23.61], [""θ̣urr-"", -23.61], [""ħamasˤ́-"", -23.9825], [""ħaːmisˤ́-"", -24.0447], [""θin-"", -24.1688], [""θuːm"", -24.2104]]"
ead	muxx	-6.2413	"[[""muxx"", -6.2413], [""U₃"", -8.1187], [""ba-"", -8.3337], [""ða-"", -8.3337], [""bin-"", -8.6847], [""dam-"", -8.6847], [""maj-"", -8.703], [""mut-"", -8.703], [""muxx-"", -8.9365], [""ʕisˤ̂"", -9.0308]]"
eadi	muxx-	-9.0646	"[[""muxx-"", -9.0646], [""muxx"", -9.718], [""ħdθ-"", -9.7739], [""U₃"", -10.9467], [""ʕisˤ̂"", -11.2342], [""ða-"", -11.2714], [""ba-"", -11.2714], [""napax-"", -11.4974], [""bin-"", -11.5046], [""dam-"", -11.5046]]"
eadik	muxx-	-11.8742	"[[""muxx-"", -11.8742], [""niħnu"", -12.4163], [""ħdθ-"", -12.5841], [""muxx"", -12.8248], [""baθan-"", -13.0334], [""naxar-"", -13.0334], [""nahar-"", -13.0334], [""naħat-"", -13.0334], [""naħaʃ-"", -13.0334], [""nahar"", -13.1287]]"
eadiki	ða-	-13.3621	"[[""ða-"", -13.3621], [""ba-"", -13.3621], [""muxx-"", -14.8243], [""baθan-"", -15.2678], [""naħat-"", -15.2678], [""naħaʃ-"", -15.2678], [""naxar-"", -15.2678], [""nahar-"", -15.2678], [""ħdθ-"", -15.675], [""niħnu"", -15.8855]]"
eadikit	ba-	-16.1901	"[[""ba-"", -16.1901], [""ða-"", -16.1901], [""muxx-"", -17.8803], [""baθan-"", -17.9925], [""naħat-"", -17.9925], [""naxar-"", -17.9925], [""naħaʃ-"", -17.9925], [""nahar-"", -17.9925], [""nuːr-"", -18.2758], [""maːj-"", -18.2758]]"
eadikite	ɡiːd	-16.1864	"[[""ɡiːd"", -16.1864], [""nuːb"", -16.1864], [""θuːm"", -16.1917], [""dam"", -17.5259], [""bin"", -17.5259], [""min"", -17.5259], [""ħam"", -17.5277], [""ʕaθ̣m"", -17.7968], [""ħaliːb"", -18.3847], [""ðakˤan"", -18.4715]]"
eadikitet	θuːm-	-19.0448	"[[""θuːm-"", -19.0448], [""baθan-"", -19.5539], [""ɡiːd"", -19.6925], [""nuːb"", -19.6925], [""θuːm"", -19.6978], [""dam-"", -20.3761], [""bin-"", -20.3761], [""θin-"", -20.3783], [""ʕaθ̣m-"", -20.6477], [""bin"", -21.033]]"
eadikitete	θuːm-	-21.8533	"[[""θuːm-"", -21.8533], [""ɡiːd"", -22.1086], [""nuːb"", -22.1086], [""θuːm"", -22.113], [""baθan-"", -22.3719], [""dam-"", -23.1945], [""bin-"", -23.1945], [""θin-"", -23.1966], [""ʕaθ̣m-"", -23.4577], [""ðanab"", -23.5725]]"
edi	muxx-	-6.2651	"[[""muxx-"", -6.2651], [""ħdθ-"", -6.2991], [""muxx"", -6.9156], [""U₃"", -8.1187], [""ða-"", -8.3337], [""ba-"", -8.3337], [""dam-"", -8.6847], [""bin-"", -8.6847], [""mut-"", -8.703], [""maj-"", -8.703]]"
edij	muxx-	-9.0799	"[[""muxx-"", -9.0799], [""ħdθ-"", -9.1077], [""muxx"", -10.3895], [""U₃"", -10.9467], [""ʕaθ̣m-"", -11.1578], [""ʕisˤ̂"", -11.2342], [""ða-"", -11.2714], [""ba-"", -11.2714], [""dam-"", -11.5046], [""bin-"", -11.5046]]"
edija	muxx-	-12.171	"[[""muxx-"", -12.171], [""ħdθ-"", -12.1979], [""ʕaθ̣m-"", -13.7741], [""ʕisˤ́-"", -13.7946], [""ʕisˤ̂"", -13.8487], [""muxx"", -13.8629], [""U₃"", -13.9506], [""ba-"", -14.3361], [""ða-"", -14.3361], [""dam-"", -14.4999]]"
eid	muxx	-6.2413	"[[""muxx"", -6.2413], [""U₃"", -8.1187], [""ba-"", -8.3337], [""ða-"", -8.3337], [""bin-"", -8.6847], [""dam-"", -8.6847], [""maj-"", -8.703], [""mut-"", -8.703], [""muxx-"", -8.9365], [""ʕisˤ̂"", -9.0308]]"
eida	muxx-	-9.0646	"[[""muxx-"", -9.0646], [""muxx"", -9.718], [""ħdθ-"", -9.7739], [""U₃"", -10.9467], [""ʕisˤ̂"", -11.2342], [""ða-"", -11.2714], [""ba-"", -11.2714], [""napax-"", -11.4974], [""bin-"", -11.5046], [""dam-"", -11.5046]]"
eidaj	muxx-	-11.8813	"[[""muxx-"", -11.8813], [""ħdθ-"", -12.5841], [""muxx"", -13.1947], [""ʕisˤ́-"", -13.7946], [""ʕisˤ̂"", -13.8487], [""U₃"", -13.9506], [""ʕaθ̣m-"", -13.9566], [""napax-"", -14.3193], [""ða-"", -14.3361], [""ba-"", -14.3361]]"
eidaja	muxx-	-14.974	"[[""muxx-"", -14.974], [""ħdθ-"", -15.675], [""ʕisˤ́-"", -16.2605], [""ʕaθ̣m-"", -16.5895], [""ʕisˤ̂"", -16.6713], [""muxx"", -16.6716], [""U₃"", -17.0572], [""napax-"", -17.4143], [""daθʔ-"", -17.4451], [""muhr-"", -17.4451]]"
eidajaj	muxx-	-18.1816	"[[""muxx-"", -18.1816], [""ħdθ-"", -18.882], [""ʕisˤ́-"", -18.9464], [""ʕaθ̣m-"", -19.4247], [""ʕisˤ̂"", -19.6213], [""muxx"", -20.1485], [""U₃"", -20.2315], [""muhr-"", -20.5105], [""daθʔ-"", -20.5105], [""ʕaθ̣m"", -20.5683]]"
eidajaja	muxx-	-21.4525	"[[""muxx-"", -21.4525], [""ʕisˤ́-"", -21.7738], [""ħdθ-"", -22.1528], [""ʕaθ̣m-"", -22.3844], [""ʕisˤ̂"", -22.658], [""U₃"", -23.4538], [""muxx"", -23.6256], [""daθʔ-"", -23.653], [""muhr-"", -23.653], [""ʕaθ̣m"", -23.7132]]"
eidi	muxx-	-9.0646	"[[""muxx-"", -9.0646], [""muxx"", -9.718], [""ħdθ-"", -9.7739], [""U₃"", -10.9467], [""ʕisˤ̂"", -11.2342], [""ða-"", -11.2714], [""ba-"", -11.2714], [""napax-"", -11.4974], [""bin-"", -11.5046], [""dam-"", -11.5046]]"
eij	U₃	-8.1187	"[[""U₃"", -8.1187], [""ða-"", -8.3337], [""ba-"", -8.3337], [""bin-"", -8.6847], [""dam-"", -8.6847], [""maj-"", -8.703], [""mut-"", -8.703], [""ʕisˤ̂"", -9.0308], [""min"", -9.3539], [""dam"", -9.3539]]"
eija	U₃	-10.9467	"[[""U₃"", -10.9467], [""ʕisˤ̂"", -11.2342], [""ba-"", -11.2714], [""ða-"", -11.2714], [""bin-"", -11.5046], [""dam-"", -11.5046], [""mut-"", -11.5182], [""maj-"", -11.5182], [""ʕisˤ́-"", -11.7218], [""min"", -12.5619]]"
eijas	marʔ	-12.5622	"[[""marʔ"", -12.5622], [""daθʔ"", -12.5622], [""ʕisˤ́-"", -13.7946], [""ʕisˤ̂"", -13.8487], [""U₃"", -13.9506], [""ba-"", -14.3361], [""ða-"", -14.3361], [""dam-"", -14.4999], [""bin-"", -14.4999], [""maj-"", -14.5108]]"
eijasa	daθʔ-	-15.4099	"[[""daθʔ-"", -15.4099], [""daθʔ"", -16.0677], [""marʔ"", -16.0677], [""ʕisˤ́-"", -16.2605], [""ʕisˤ̂"", -16.6713], [""U₃"", -17.0572], [""ða-"", -17.4814], [""ba-"", -17.4814], [""bin-"", -17.5978], [""dam-"", -17.5978]]"
eijasas	daθʔ-	-18.2244	"[[""daθʔ-"", -18.2244], [""daθʔ"", -18.6463], [""marʔ"", -18.6463], [""ʕisˤ́-"", -18.9464], [""ʕisˤ̂"", -19.6213], [""U₃"", -20.2315], [""ðiʔb-"", -20.6414], [""biʔr-"", -20.6416], [""ða-"", -20.6825], [""ba-"", -20.6825]]"
eijasasa	daθʔ-	-20.9276	"[[""daθʔ-"", -20.9276], [""ʕisˤ́-"", -21.7738], [""marʔ"", -22.153], [""daθʔ"", -22.153], [""ʕisˤ̂"", -22.658], [""U₃"", -23.4538], [""ðiʔb-"", -23.4644], [""biʔr-"", -23.4645], [""buːsˤ-"", -23.7507], [""miʔat-"", -23.8168]]"
eijasau	daθʔ-	-18.2364	"[[""daθʔ-"", -18.2364], [""ʕisˤ́-"", -18.9464], [""daθʔ"", -19.5727], [""marʔ"", -19.5727], [""ʕisˤ̂"", -19.6213], [""U₃"", -20.2315], [""ða-"", -20.6825], [""ba-"", -20.6825], [""dam-"", -20.7632], [""bin-"", -20.7632]]"
eijasaun	biʔr	-20.2595	"[[""biʔr"", -20.2595], [""daθʔ-"", -21.3418], [""maːj"", -21.3668], [""bakˤl"", -21.4553], [""ʕisˤ́-"", -21.7738], [""-r"", -22.6578], [""ʕisˤ̂"", -22.658], [""marʔ"", -23.0529], [""biʔr-"", -23.0678], [""daθʔ"", -23.0773]]"
eijasauna	biʔr-	-23.1014	"[[""biʔr-"", -23.1014], [""biʔr"", -23.7657], [""nuːr-"", -24.2049], [""maːj-"", -24.2049], [""daθʔ-"", -24.5627], [""ʕisˤ́-"", -24.7003], [""maːj"", -24.8716], [""bakˤl"", -24.9599], [""ʕisˤ̂"", -25.7576], [""maj-"", -25.8421]]"
eijasaunak	biʔr-	-25.9308	"[[""biʔr-"", -25.9308], [""nuːr-"", -27.0346], [""maːj-"", -27.0346], [""biʔr"", -27.2579], [""ʕisˤ́-"", -27.6996], [""daθʔ-"", -27.8457], [""ʕakˤrab-"", -28.267], [""maːj"", -28.3342], [""bakˤl"", -28.4609], [""maj-"", -28.6997]]"
eik	ba-	-6.7768	"[[""ba-"", -6.7768], [""ða-"", -6.7768], [""dam-"", -6.8164], [""bin-"", -6.8164], [""maj-"", -6.8192], [""mut-"", -6.8192], [""min"", -6.9216], [""dam"", -6.9216], [""bin"", -6.9216], [""mut"", -6.9224]]"
eike	min	-3.5007	"[[""min"", -3.5007], [""bin"", -3.5007], [""dam"", -3.5007], [""ðabab"", -5.5772], [""ðanab"", -5.5772], [""ʕakˤib"", -6.2345], [""ðakˤan"", -6.2345], [""ba-"", -6.3562], [""ða-"", -6.3562], [""nuːb"", -6.6869]]"
eiket	dam-	-6.3569	"[[""dam-"", -6.3569], [""bin-"", -6.3569], [""min"", -7.0079], [""bin"", -7.0079], [""dam"", -7.0079], [""ðanab-"", -8.4184], [""ɡanb-"", -8.6904], [""dubb-"", -8.6904], [""baθan-"", -8.724], [""ʕazab-"", -8.724]]"
eiketa	bin-	-9.1802	"[[""bin-"", -9.1802], [""dam-"", -9.1802], [""min"", -10.5151], [""bin"", -10.5151], [""dam"", -10.5151], [""ðanab-"", -11.1248], [""dubb-"", -11.4415], [""ɡanb-"", -11.4415], [""ʕazab-"", -11.5467], [""baθan-"", -11.5467]]"
eiketan	baʕl	-11.2008	"[[""baʕl"", -11.2008], [""bin-"", -12.2853], [""dam-"", -12.2853], [""maːj"", -12.9708], [""namir"", -13.4809], [""ɡamal"", -13.4809], [""dam"", -14.0223], [""min"", -14.0223], [""bin"", -14.0223], [""ɡadj-"", -14.0445]]"
eiketana	madr-	-14.0438	"[[""madr-"", -14.0438], [""ɡadj-"", -14.0438], [""baʕl-"", -14.0438], [""baʕl"", -14.7071], [""bin-"", -15.5068], [""dam-"", -15.5068], [""nuːr-"", -15.8158], [""maːj-"", -15.8158], [""namir-"", -16.2322], [""miʕaj-"", -16.2322]]"
eiketanai	baʕl-	-16.873	"[[""baʕl-"", -16.873], [""madr-"", -16.873], [""ɡadj-"", -16.873], [""baʕl"", -18.2134], [""maːj-"", -18.6428], [""nuːr-"", -18.6428], [""bin-"", -18.7922], [""dam-"", -18.7922], [""banaj-"", -19.0964], [""miʕaj-"", -19.0964]]"
eiketanaiΘ	madr-	-19.9798	"[[""madr-"", -19.9798], [""baʕl-"", -19.9798], [""ɡadj-"", -19.9798], [""ʕanz"", -21.0301], [""baʕl"", -21.7197], [""nuːr-"", -21.7481], [""maːj-"", -21.7481], [""dam-"", -22.1181], [""bin-"", -22.1181], [""nadaw-"", -22.2094]]"
eit	U₃	-8.1187	"[[""U₃"", -8.1187], [""ða-"", -8.3337], [""ba-"", -8.3337], [""bin-"", -8.6847], [""dam-"", -8.6847], [""maj-"", -8.703], [""mut-"", -8.703], [""ʕisˤ̂"", -9.0308], [""min"", -9.3539], [""dam"", -9.3539]]"
eiti	U₃	-10.9467	"[[""U₃"", -10.9467], [""ʕisˤ̂"", -11.2342], [""ba-"", -11.2714], [""ða-"", -11.2714], [""bin-"", -11.5046], [""dam-"", -11.5046], [""mut-"", -11.5182], [""maj-"", -11.5182], [""ʕisˤ́-"", -11.7218], [""min"", -12.5619]]"
eja	U₃	-8.1187	"[[""U₃"", -8.1187], [""ða-"", -8.3337], [""ba-"", -8.3337], [""bin-"", -8.6847], [""dam-"", -8.6847], [""maj-"", -8.703], [""mut-"", -8.703], [""ʕisˤ̂"", -9.0308], [""min"", -9.3539], [""dam"", -9.3539]]"
eka	ða-	-2.8526	"[[""ða-"", -2.8526], [""ba-"", -2.8526], [""bin-"", -5.5955], [""dam-"", -5.5955], [""maj-"", -5.5963], [""mut-"", -5.5963], [""nuːr-"", -5.6196], [""maːj-"", -5.6196], [""ɡiːd"", -5.6375], [""nuːb"", -5.6375]]"
ekan	maːj	-3.5376	"[[""maːj"", -3.5376], [""ba-"", -5.6759], [""ða-"", -5.6759], [""bakˤl"", -6.2805], [""namir"", -6.5475], [""ɡamal"", -6.5475], [""nahar"", -6.557], [""bakar"", -6.557], [""ðakar"", -6.557], [""ʕapar"", -6.557]]"
