lost	top1_known	score	top10
aunakana	DH	-23.4538	"[[""DH"", -23.4538], [""AM"", -23.4538], [""idaa"", -23.8152], [""-ika"", -23.8805], [""aita"", -23.9157], [""aiva"", -23.9157], [""-tʃaa"", -24.1092], [""-paː"", -24.1317], [""utaː"", -24.1333], [""idaː"", -24.1333]]"
aut	AM	-8.1187	"[[""AM"", -8.1187], [""DH"", -8.1187], [""idaː"", -11.2019], [""utaː"", -11.2019], [""-paː"", -11.2254], [""asa"", -11.868], [""aːtar"", -13.4555], [""-ika"", -13.56], [""aiva"", -13.6861], [""aita"", -13.6861]]"
auti	AM	-10.9467	"[[""AM"", -10.9467], [""DH"", -10.9467], [""-ika"", -13.6322], [""asa"", -13.7847], [""-paː"", -13.8112], [""idaː"", -13.9879], [""utaː"", -13.9879], [""aita"", -14.0649], [""aiva"", -14.0649], [""idaa"", -14.3081]]"
autin	AM	-13.9506	"[[""AM"", -13.9506], [""DH"", -13.9506], [""-ika"", -15.8571], [""-paː"", -16.017], [""idaa"", -16.1029], [""utaː"", -16.2787], [""idaː"", -16.2787], [""aiva"", -16.3314], [""aita"", -16.3314], [""-tʃaa"", -16.4667]]"
autinu	DH	-17.0572	"[[""DH"", -17.0572], [""AM"", -17.0572], [""-paː"", -18.575], [""utaː"", -18.8489], [""idaː"", -18.8489], [""-ika"", -19.1661], [""idaa"", -19.5815], [""aiva"", -19.6433], [""aita"", -19.6433], [""asa"", -19.8973]]"
autinui	DH	-20.2315	"[[""DH"", -20.2315], [""AM"", -20.2315], [""-paː"", -21.5621], [""-ika"", -21.6388], [""utaː"", -21.841], [""idaː"", -21.841], [""idaa"", -22.0162], [""aiva"", -22.0976], [""aita"", -22.0976], [""-tʃaa"", -22.2208]]"
autinuin	AM	-23.4538	"[[""AM"", -23.4538], [""DH"", -23.4538], [""-ika"", -24.4305], [""-paː"", -24.4917], [""idaa"", -24.6877], [""idaː"", -24.7681], [""utaː"", -24.7681], [""-tʃaa"", -24.7721], [""aiva"", -24.8672], [""aita"", -24.8672]]"
autinuina	AM	-26.712	"[[""AM"", -26.712], [""DH"", -26.712], [""-ika"", -27.3653], [""-paː"", -27.4596], [""idaa"", -27.5416], [""-tʃaa"", -27.5557], [""idaː"", -27.729], [""utaː"", -27.729], [""aita"", -27.7737], [""aiva"", -27.7737]]"
autinuinai	AM	-29.9981	"[[""AM"", -29.9981], [""DH"", -29.9981], [""-ika"", -30.38], [""-tʃaa"", -30.4772], [""-paː"", -30.4871], [""idaa"", -30.5061], [""Hutauθaː"", -30.6435], [""idaː"", -30.7463], [""utaː"", -30.7463], [""aita"", -30.7566]]"
awa	AM	-8.1187	"[[""AM"", -8.1187], [""DH"", -8.1187], [""asa"", -10.6266], [""-ika"", -10.7166], [""aiva"", -10.8791], [""aita"", -10.8791], [""idaː"", -11.1604], [""utaː"", -11.1604], [""-paː"", -11.1901], [""idaa"", -11.2283]]"
awai	DH	-10.9467	"[[""DH"", -10.9467], [""AM"", -10.9467], [""-ika"", -12.8296], [""idaa"", -12.968], [""aita"", -13.0081], [""aiva"", -13.0081], [""-paː"", -13.162], [""idaː"", -13.2039], [""utaː"", -13.2039], [""asa"", -13.243]]"
awaij	AM	-13.9506	"[[""AM"", -13.9506], [""DH"", -13.9506], [""-ika"", -15.3446], [""idaa"", -15.3758], [""aiva"", -15.4922], [""aita"", -15.4922], [""-paː"", -15.6162], [""idaː"", -15.6638], [""utaː"", -15.6638], [""-tʃaa"", -15.8627]]"
awaija	daθa	-16.8544	"[[""daθa"", -16.8544], [""AM"", -17.0572], [""DH"", -17.0572], [""aθaga"", -17.2466], [""idaa"", -18.0559], [""-ika"", -18.0713], [""Hutauθaː"", -18.1597], [""aita"", -18.1798], [""aiva"", -18.1798], [""-paː"", -18.3225]]"
awaΦ	AM	-10.9467	"[[""AM"", -10.9467], [""DH"", -10.9467], [""aːtar"", -11.6509], [""aita"", -11.7205], [""-paː"", -11.9232], [""utaː"", -11.9908], [""asa"", -12.0232], [""asan"", -12.3176], [""-ika"", -12.8296], [""idaa"", -12.968]]"
aza	DH	-8.1187	"[[""DH"", -8.1187], [""AM"", -8.1187], [""aita"", -9.6999], [""aiva"", -9.6999], [""idaa"", -10.0091], [""-ika"", -10.0108], [""asa"", -10.0909], [""idaː"", -10.3132], [""utaː"", -10.3132], [""-paː"", -10.5782]]"
azaΦ	aita	-10.7083	"[[""aita"", -10.7083], [""AM"", -10.9467], [""DH"", -10.9467], [""aːtar"", -11.2604], [""utaː"", -11.5244], [""Daːtah"", -11.5832], [""Baːtah"", -11.5832], [""asa"", -11.6215], [""-paː"", -11.8239], [""asan"", -11.9188]]"
azaΦn	aita	-10.0068	"[[""aita"", -10.0068], [""asa"", -10.9851], [""asapa"", -12.3357], [""arata"", -12.6083], [""daata"", -12.963], [""aːtar"", -13.261], [""utaː"", -13.4155], [""Daːtah"", -13.5802], [""Baːtah"", -13.5802], [""-paː"", -13.7254]]"
azaΦni	aita	-12.8348	"[[""aita"", -12.8348], [""utaː"", -13.7936], [""asa"", -13.8148], [""-paː"", -14.1123], [""asapa"", -14.9271], [""arata"", -15.4358], [""ɡaupaː"", -15.7738], [""daata"", -15.7899], [""atara"", -15.8317], [""aːtar"", -15.9227]]"
aΦn	asa	-5.0619	"[[""asa"", -5.0619], [""asapa"", -7.4207], [""aita"", -7.5842], [""utaː"", -7.6089], [""atara"", -7.832], [""-paː"", -7.9221], [""asan"", -8.0034], [""DH"", -8.1187], [""AM"", -8.1187], [""arata"", -8.4862]]"
aΦni	utaː	-7.8752	"[[""utaː"", -7.8752], [""asa"", -7.8896], [""-paː"", -8.1913], [""asapa"", -9.6971], [""atara"", -9.913], [""asaina"", -10.2914], [""aita"", -10.3483], [""-tʃaa"", -10.5723], [""pitaː"", -10.5818], [""apijaː"", -10.5867]]"
daa	nava	-7.3789	"[[""nava"", -7.3789], [""madu"", -7.3857], [""naij"", -7.7931], [""naːma"", -7.9123], [""maːh"", -7.9273], [""DH"", -8.1187], [""AM"", -8.1187], [""naamaa"", -9.6329], [""aiva"", -9.645], [""aita"", -9.7122]]"
daau	maːh	-10.5094	"[[""maːh"", -10.5094], [""naːma"", -10.6369], [""naːmaː"", -10.6629], [""maːnaː"", -10.6629], [""maːtaː"", -10.6634], [""nava"", -10.6645], [""madu"", -10.67], [""naij"", -10.7003], [""DH"", -10.9467], [""AM"", -10.9467]]"
dad	nava	-5.814	"[[""nava"", -5.814], [""maniʃ"", -6.0019], [""madu"", -7.3929], [""naːma"", -7.515], [""asan"", -7.6543], [""adam"", -7.6543], [""ijam"", -7.6543], [""naːham"", -7.682], [""naij"", -7.7986], [""maːh"", -7.9258]]"
dada	nava	-5.0721	"[[""nava"", -5.0721], [""naːma"", -7.5474], [""aiva"", -7.5985], [""vaʃana"", -7.8383], [""manaha"", -7.8395], [""maniʃ"", -8.0064], [""naamaa"", -9.425], [""naːmaː"", -9.7291], [""maːnaː"", -9.7291], [""madu"", -9.8633]]"
dadau	nava	-8.5675	"[[""nava"", -8.5675], [""maːnaː"", -10.3556], [""naːmaː"", -10.3556], [""manaha"", -10.9236], [""maniʃ"", -10.9346], [""naːma"", -10.99], [""aiva"", -11.0933], [""vaʃana"", -11.3302], [""maːtaː"", -12.4935], [""naamaa"", -12.6494]]"
dadaut	nava	-12.063	"[[""nava"", -12.063], [""maːnaː"", -13.1659], [""naːmaː"", -13.1659], [""maniʃ"", -14.0749], [""manaha"", -14.1222], [""naːma"", -14.4077], [""aiva"", -14.5881], [""vaʃana"", -14.8214], [""maːtaː"", -15.1776], [""apamaː"", -15.8454]]"
dadauti	nava	-14.8911	"[[""nava"", -14.8911], [""manaha"", -16.1943], [""naːmaː"", -16.2283], [""maːnaː"", -16.2283], [""naamaa"", -16.8202], [""naːma"", -17.0511], [""maniʃ"", -17.1601], [""vaʃanaa"", -17.2953], [""aiva"", -17.4136], [""vaʃana"", -17.6287]]"
dadautin	nava	-17.9908	"[[""nava"", -17.9908], [""manaha"", -18.925], [""maːnaː"", -19.1257], [""naːmaː"", -19.1257], [""naamaa"", -19.2011], [""vaʃanaa"", -19.7364], [""naːma"", -20.0076], [""maniʃ"", -20.2685], [""aiva"", -20.5108], [""maːtaː"", -20.5142]]"
dadautinu	nava	-21.4942	"[[""nava"", -21.4942], [""maːnaː"", -22.0551], [""naːmaː"", -22.0551], [""manaha"", -22.3497], [""naamaa"", -22.6934], [""maːtaː"", -23.1577], [""vaʃanaa"", -23.2314], [""naːma"", -23.4641], [""maniʃ"", -23.4906], [""aiva"", -24.0134]]"
dadautinui	nava	-24.7143	"[[""nava"", -24.7143], [""naːmaː"", -25.1796], [""maːnaː"", -25.1796], [""manaha"", -25.2018], [""naamaa"", -25.4403], [""vaʃanaa"", -26.0497], [""maːtaː"", -26.161], [""naːma"", -26.4714], [""maniʃ"", -26.7191], [""avadaː"", -27.0753]]"
daj	nava	-7.3789	"[[""nava"", -7.3789], [""madu"", -7.3857], [""naij"", -7.7931], [""naːma"", -7.9123], [""maːh"", -7.9273], [""DH"", -8.1187], [""AM"", -8.1187], [""naamaa"", -9.6329], [""aiva"", -9.645], [""aita"", -9.7122]]"
daja	naːma	-9.8663	"[[""naːma"", -9.8663], [""nava"", -9.9415], [""madu"", -9.9455], [""naamaa"", -10.1967], [""naij"", -10.2456], [""maːh"", -10.434], [""naːmaː"", -10.6252], [""maːnaː"", -10.6252], [""maːtaː"", -10.6257], [""aθaga"", -10.669]]"
dajaj	naamaa	-11.9999	"[[""naamaa"", -11.9999], [""naːma"", -12.2894], [""naːmaː"", -12.4794], [""maːnaː"", -12.4794], [""maːtaː"", -12.4796], [""nava"", -12.7361], [""madu"", -12.7387], [""aθaga"", -12.744], [""naij"", -12.9763], [""marɡaː"", -13.1727]]"
dajaja	naamaa	-14.2687	"[[""naamaa"", -14.2687], [""maθaiʃata"", -14.7681], [""naːmaː"", -14.7775], [""maːnaː"", -14.7775], [""maːtaː"", -14.7775], [""naːma"", -14.9547], [""aθaga"", -15.1425], [""marɡaː"", -15.6293], [""nava"", -15.6698], [""madu"", -15.6716]]"
dajas	naamaa	-11.9999	"[[""naamaa"", -11.9999], [""naːma"", -12.2894], [""maːnaː"", -12.4794], [""naːmaː"", -12.4794], [""maːtaː"", -12.4796], [""nava"", -12.7361], [""madu"", -12.7387], [""aθaga"", -12.7492], [""naij"", -12.9763], [""marɡaː"", -13.1727]]"
dam	naij	-4.9389	"[[""naij"", -4.9389], [""madu"", -5.8139], [""nava"", -7.3789], [""vahaːr"", -7.7225], [""ʰuvar"", -7.895], [""naːma"", -7.9123], [""maːh"", -7.9273], [""aːtar"", -7.9614], [""marɡaː"", -8.0722], [""AM"", -8.1187]]"
dama	madu	-5.0728	"[[""madu"", -5.0728], [""majaxa"", -7.84], [""maguʃa"", -7.84], [""naij"", -8.3446], [""anija"", -8.4014], [""marɡaː"", -8.5527], [""vazạrka"", -9.8573], [""naːma"", -9.8663], [""nava"", -9.9415], [""vaahara"", -10.1056]]"
damat	madu	-8.5685	"[[""madu"", -8.5685], [""marɡaː"", -10.0121], [""idaː"", -10.7303], [""maguʃa"", -10.9243], [""majaxa"", -10.9243], [""avadaː"", -11.2276], [""naij"", -11.7588], [""anija"", -11.897], [""naːmaː"", -12.4979], [""maːnaː"", -12.4979]]"
damate	madu	-11.3937	"[[""madu"", -11.3937], [""maguʃa"", -11.7404], [""mr̥duʃ"", -11.8667], [""marɡaː"", -12.8297], [""maːhiʃ"", -12.961], [""majaxa"", -12.9935], [""vazạrka"", -13.2416], [""maniʃ"", -13.3078], [""vahuʃ"", -13.3112], [""mazdaːkah"", -13.4743]]"
das	nava	-7.3789	"[[""nava"", -7.3789], [""madu"", -7.3857], [""naij"", -7.7931], [""naːma"", -7.9123], [""maːh"", -7.9273], [""DH"", -8.1187], [""AM"", -8.1187], [""naamaa"", -9.6329], [""aiva"", -9.645], [""aita"", -9.7122]]"
dase	maniʃ	-7.3741	"[[""maniʃ"", -7.3741], [""vahuʃ"", -7.3809], [""maːhiʃ"", -7.904], [""nautʃiʃ"", -9.6891], [""naːma"", -9.8663], [""nava"", -9.9415], [""madu"", -9.9455], [""naamaa"", -10.1967], [""naij"", -10.2456], [""mr̥duʃ"", -10.381]]"
daser	maguʃa	-9.9174	"[[""maguʃa"", -9.9174], [""-ika"", -10.3372], [""vaʃana"", -10.6544], [""maniʃ"", -10.8764], [""vahuʃ"", -10.8831], [""maːhiʃ"", -11.3948], [""naamaa"", -11.9999], [""naːma"", -12.2894], [""maːnaː"", -12.4794], [""naːmaː"", -12.4794]]"
dasera	maguʃa	-12.7362	"[[""maguʃa"", -12.7362], [""vaʃana"", -12.7367], [""vaʃanaa"", -13.1098], [""-ika"", -13.1577], [""naamaa"", -14.2687], [""maniʃ"", -14.3745], [""vahuʃ"", -14.3812], [""naːmaː"", -14.7775], [""maːnaː"", -14.7775], [""maːtaː"", -14.7775]]"
daserat	vaʃana	-16.0218	"[[""vaʃana"", -16.0218], [""maguʃa"", -16.2368], [""vaʃanaa"", -16.5348], [""-ika"", -16.6592], [""naːmaː"", -17.3316], [""maːnaː"", -17.3316], [""maːtaː"", -17.3316], [""naamaa"", -17.7469], [""maniʃ"", -17.8717], [""vahuʃ"", -17.8783]]"
daserate	nautʃiʃ	-16.5369	"[[""nautʃiʃ"", -16.5369], [""maːhiʃ"", -18.2629], [""vaʃanaa"", -18.3417], [""vaʃana"", -18.4894], [""maniʃ"", -19.0113], [""vahuʃ"", -19.0135], [""maguʃa"", -19.2986], [""-ika"", -19.7439], [""naamaa"", -20.2076], [""naːmaː"", -20.2844]]"
dau	DH	-8.1187	"[[""DH"", -8.1187], [""AM"", -8.1187], [""maːh"", -8.1474], [""nava"", -8.3847], [""madu"", -8.3941], [""naːma"", -8.7303], [""naij"", -8.7444], [""maːnaː"", -10.0698], [""naːmaː"", -10.0698], [""maːtaː"", -10.0728]]"
daut	maːh	-10.8656	"[[""maːh"", -10.8656], [""DH"", -10.9467], [""AM"", -10.9467], [""naːma"", -11.2001], [""naːmaː"", -11.3971], [""maːnaː"", -11.3971], [""maːtaː"", -11.3977], [""nava"", -11.5852], [""madu"", -11.5922], [""naij"", -11.827]]"
dauti	naːma	-12.9897	"[[""naːma"", -12.9897], [""naːmaː"", -13.6361], [""maːnaː"", -13.6361], [""maːtaː"", -13.6364], [""nava"", -13.6604], [""madu"", -13.6636], [""maːh"", -13.7452], [""AM"", -13.9506], [""DH"", -13.9506], [""naij"", -14.4519]]"
dautin	naːma	-15.5735	"[[""naːma"", -15.5735], [""maːnaː"", -15.59], [""naːmaː"", -15.59], [""maːtaː"", -15.5901], [""nava"", -16.3929], [""madu"", -16.3951], [""naamaa"", -16.4576], [""maːh"", -16.6916], [""marɡaː"", -17.0207], [""AM"", -17.0572]]"
dautinu	maːnaː	-18.0204	"[[""maːnaː"", -18.0204], [""naːmaː"", -18.0204], [""maːtaː"", -18.0205], [""naːma"", -18.911], [""marɡaː"", -19.3665], [""maːh"", -19.7155], [""nava"", -19.8182], [""madu"", -19.8203], [""naamaa"", -19.9011], [""naij"", -20.1557]]"
dautinui	maːnaː	-20.9415	"[[""maːnaː"", -20.9415], [""naːmaː"", -20.9415], [""maːtaː"", -20.9415], [""naːma"", -21.5579], [""naamaa"", -21.8999], [""marɡaː"", -22.3294], [""nava"", -22.6727], [""madu"", -22.6741], [""maːh"", -22.8021], [""naij"", -23.1598]]"
dautinuin	naːmaː	-23.7374	"[[""naːmaː"", -23.7374], [""maːnaː"", -23.7374], [""maːtaː"", -23.7374], [""naamaa"", -24.2362], [""naːma"", -24.436], [""marɡaː"", -25.1695], [""nava"", -25.687], [""madu"", -25.6881], [""maːh"", -25.9305], [""vaʃanaa"", -26.068]]"
dautinuina	naːmaː	-26.5767	"[[""naːmaː"", -26.5767], [""maːnaː"", -26.5767], [""maːtaː"", -26.5767], [""naamaa"", -26.8631], [""naːma"", -27.4337], [""marɡaː"", -28.0547], [""vaʃanaa"", -28.7273], [""nava"", -28.793], [""madu"", -28.7939], [""mazdaːjaː"", -29.0539]]"
daw	DH	-8.1187	"[[""DH"", -8.1187], [""AM"", -8.1187], [""maːh"", -8.1474], [""nava"", -8.3847], [""madu"", -8.3941], [""naːma"", -8.7303], [""naij"", -8.7444], [""maːnaː"", -10.0698], [""naːmaː"", -10.0698], [""maːtaː"", -10.0728]]"
dawa	naːma	-10.2301	"[[""naːma"", -10.2301], [""nava"", -10.4568], [""madu"", -10.4612], [""maːh"", -10.7596], [""AM"", -10.9467], [""DH"", -10.9467], [""naij"", -11.1104], [""naːmaː"", -11.3337], [""maːnaː"", -11.3337], [""maːtaː"", -11.3343]]"
dawai	naːma	-12.6383	"[[""naːma"", -12.6383], [""maːnaː"", -12.8997], [""naːmaː"", -12.8997], [""maːtaː"", -12.8998], [""nava"", -13.1345], [""madu"", -13.1374], [""naamaa"", -13.2823], [""maːh"", -13.5394], [""naij"", -13.6766], [""AM"", -13.9506]]"
dawaij	maːnaː	-15.1469	"[[""maːnaː"", -15.1469], [""naːmaː"", -15.1469], [""maːtaː"", -15.147], [""naamaa"", -15.2672], [""naːma"", -15.3014], [""nava"", -16.012], [""madu"", -16.014], [""marɡaː"", -16.2007], [""maːh"", -16.4383], [""naij"", -16.4441]]"
dawaija	naamaa	-17.6298	"[[""naamaa"", -17.6298], [""naːmaː"", -17.6787], [""maːnaː"", -17.6787], [""maːtaː"", -17.6787], [""naːma"", -18.1082], [""marɡaː"", -18.7848], [""nava"", -19.0016], [""madu"", -19.0032], [""naij"", -19.3516], [""maːh"", -19.4276]]"
dij	nava	-7.3789	"[[""nava"", -7.3789], [""madu"", -7.3857], [""naij"", -7.7931], [""naːma"", -7.9123], [""maːh"", -7.9273], [""DH"", -8.1187], [""AM"", -8.1187], [""naamaa"", -9.6329], [""aiva"", -9.645], [""aita"", -9.7122]]"
dija	naːma	-9.8663	"[[""naːma"", -9.8663], [""nava"", -9.9415], [""madu"", -9.9455], [""naamaa"", -10.1967], [""naij"", -10.2456], [""maːh"", -10.434], [""maːnaː"", -10.6252], [""naːmaː"", -10.6252], [""maːtaː"", -10.6257], [""aθaga"", -10.669]]"
dik	nava	-7.3789	"[[""nava"", -7.3789], [""madu"", -7.3857], [""naij"", -7.7931], [""naːma"", -7.9123], [""maːh"", -7.9273], [""DH"", -8.1187], [""AM"", -8.1187], [""naamaa"", -9.6329], [""aiva"", -9.645], [""aita"", -9.7122]]"
diki	naːma	-9.8663	"[[""naːma"", -9.8663], [""nava"", -9.9415], [""madu"", -9.9455], [""naamaa"", -10.1967], [""naij"", -10.2456], [""maːh"", -10.434], [""naːmaː"", -10.6252], [""maːnaː"", -10.6252], [""maːtaː"", -10.6257], [""AM"", -10.9467]]"
dikit	maːnaː	-12.4979	"[[""maːnaː"", -12.4979], [""naːmaː"", -12.4979], [""maːtaː"", -12.4981], [""naːma"", -12.968], [""marɡaː"", -13.1903], [""maːh"", -13.2295], [""naij"", -13.2477], [""nava"", -13.3132], [""madu"", -13.3167], [""naamaa"", -13.5983]]"
dikite	maːhiʃ	-12.961	"[[""maːhiʃ"", -12.961], [""maniʃ"", -13.3078], [""vahuʃ"", -13.3112], [""nautʃiʃ"", -14.1083], [""maːnaː"", -15.1953], [""naːmaː"", -15.1953], [""maːtaː"", -15.1955], [""naːma"", -15.2283], [""naamaa"", -15.2682], [""Maːhiʃ"", -15.4835]]"
dikites	maguʃa	-15.8466	"[[""maguʃa"", -15.8466], [""maːhiʃ"", -16.4604], [""-ika"", -16.6576], [""maniʃ"", -16.8117], [""vahuʃ"", -16.8151], [""vaʃana"", -17.2353], [""nautʃiʃ"", -17.3737], [""naamaa"", -17.4583], [""naːmaː"", -17.6469], [""maːnaː"", -17.6469]]"
dikitesi	maguʃa	-18.6673	"[[""maguʃa"", -18.6673], [""vaʃana"", -19.3339], [""-ika"", -19.4797], [""vaʃanaa"", -19.6752], [""maːhiʃ"", -19.9532], [""naamaa"", -20.0129], [""naːmaː"", -20.2695], [""maːnaː"", -20.2695], [""maːtaː"", -20.2695], [""maniʃ"", -20.3133]]"
dikitesir	vaʃanaa	-21.6239	"[[""vaʃanaa"", -21.6239], [""maguʃa"", -21.7694], [""vaʃana"", -21.9005], [""-ika"", -22.5832], [""naamaa"", -22.7536], [""naːmaː"", -23.043], [""maːnaː"", -23.043], [""maːtaː"", -23.0431], [""maθaiʃata"", -23.0806], [""maːhiʃ"", -23.4368]]"
dikitesira	vaʃanaa	-24.0315	"[[""vaʃanaa"", -24.0315], [""vaʃana"", -24.6964], [""maguʃa"", -24.9869], [""naamaa"", -25.6083], [""-ika"", -25.8027], [""maθaiʃata"", -25.8704], [""maːnaː"", -25.9237], [""naːmaː"", -25.9237], [""maːtaː"", -25.9237], [""naːma"", -26.8796]]"
dikitet	maːhiʃ	-16.4635	"[[""maːhiʃ"", -16.4635], [""maniʃ"", -16.8131], [""vahuʃ"", -16.8165], [""nautʃiʃ"", -17.5352], [""maːnaː"", -17.657], [""naːmaː"", -17.657], [""maːtaː"", -17.6571], [""naːma"", -18.5452], [""naamaa"", -18.7259], [""marɡaː"", -18.7474]]"
dikitete	maːhiʃ	-18.3276	"[[""maːhiʃ"", -18.3276], [""nautʃiʃ"", -18.6258], [""maniʃ"", -19.0954], [""vahuʃ"", -19.0977], [""maguʃa"", -19.3131], [""-ika"", -20.1317], [""vaʃana"", -20.3145], [""maːnaː"", -20.5755], [""naːmaː"", -20.5755], [""maːtaː"", -20.5756]]"
dikiteter	maguʃa	-21.3802	"[[""maguʃa"", -21.3802], [""maːhiʃ"", -21.8316], [""nautʃiʃ"", -22.0465], [""-ika"", -22.3372], [""vaʃana"", -22.3952], [""maniʃ"", -22.6013], [""vahuʃ"", -22.6036], [""vaʃanaa"", -22.7476], [""maraguuʃa"", -23.2432], [""maθaiʃata"", -23.3191]]"
dikitetere	nautʃiʃ	-21.2604	"[[""nautʃiʃ"", -21.2604], [""maːhiʃ"", -23.7716], [""maguʃa"", -24.3095], [""vaʃanaa"", -24.6845], [""vaʃana"", -24.9017], [""maniʃ"", -24.969], [""vahuʃ"", -24.9704], [""-ika"", -25.2903], [""maθaiʃata"", -25.6989], [""Maːhiʃ"", -25.9837]]"
dikitu	naːmaː	-15.2122	"[[""naːmaː"", -15.2122], [""maːnaː"", -15.2122], [""maːtaː"", -15.2123], [""naːma"", -16.0679], [""marɡaː"", -16.1065], [""maːh"", -16.2013], [""naij"", -16.4185], [""nava"", -16.6975], [""madu"", -16.7005], [""naamaa"", -16.9821]]"
dikituj	maːnaː	-18.1037	"[[""maːnaː"", -18.1037], [""naːmaː"", -18.1037], [""maːtaː"", -18.1038], [""naːma"", -18.2676], [""naamaa"", -18.5713], [""marɡaː"", -19.2108], [""maːh"", -19.2688], [""nava"", -19.3302], [""madu"", -19.3319], [""naij"", -19.5123]]"
dikituja	maːnaː	-20.6404	"[[""maːnaː"", -20.6404], [""naːmaː"", -20.6404], [""maːtaː"", -20.6404], [""naamaa"", -20.719], [""naːma"", -21.0299], [""marɡaː"", -21.9471], [""nava"", -22.2737], [""madu"", -22.2749], [""maːh"", -22.3915], [""naij"", -22.5931]]"
dikitujas	naamaa	-23.2922	"[[""naamaa"", -23.2922], [""maːnaː"", -23.3158], [""naːmaː"", -23.3158], [""maːtaː"", -23.3159], [""naːma"", -23.972], [""Hutauθaː"", -24.5584], [""marɡaː"", -24.7352], [""nava"", -25.3423], [""madu"", -25.3432], [""ɡaiθaː"", -25.418]]"
ead	adam	-7.6438	"[[""adam"", -7.6438], [""asan"", -7.6438], [""ijam"", -7.6438], [""kuuʃa"", -7.7869], [""kaara"", -7.7872], [""kaufa"", -7.7872], [""AM"", -8.1187], [""DH"", -8.1187], [""hauv"", -8.2121], [""aiva"", -8.286]]"
eadi	aiva	-7.584	"[[""aiva"", -7.584], [""kuuʃa"", -9.695], [""kaara"", -9.6951], [""kaufa"", -9.6951], [""adama"", -10.1802], [""kaufaʰ"", -10.498], [""nava"", -10.5775], [""anija"", -10.6615], [""zana"", -10.7673], [""hama"", -10.7673]]"
eadik	aiva	-10.4026	"[[""aiva"", -10.4026], [""kuuʃa"", -12.0906], [""kaara"", -12.0907], [""kaufa"", -12.0907], [""kaufaʰ"", -12.3148], [""anija"", -12.7416], [""kaːravaː"", -12.9601], [""apamaː"", -12.9912], [""adama"", -12.9981], [""naamaa"", -13.2176]]"
eadiki	aiva	-13.5025	"[[""aiva"", -13.5025], [""kaufaʰ"", -14.5881], [""kuuʃa"", -14.7371], [""kaufa"", -14.7371], [""kaara"", -14.7371], [""anija"", -15.3029], [""kaːravaː"", -15.3397], [""avadaː"", -15.3459], [""apamaː"", -15.4372], [""naamaa"", -15.4927]]"
eadikit	aiva	-17.0051	"[[""aiva"", -17.0051], [""kaufaʰ"", -17.1256], [""avadaː"", -17.7597], [""kaːravaː"", -18.0526], [""kuuʃa"", -18.1153], [""kaara"", -18.1153], [""kaufa"", -18.1153], [""apamaː"", -18.2639], [""Apamaː"", -18.5238], [""maːnaː"", -18.6128]]"
eadikite	ʃarɡuʃ	-19.5146	"[[""ʃarɡuʃ"", -19.5146], [""maniʃ"", -19.5647], [""kuuʃa"", -19.8492], [""maːhiʃ"", -19.9607], [""kaufaʰ"", -20.0908], [""aiva"", -20.2179], [""vahuʃ"", -20.3187], [""buːmiʃ"", -20.4559], [""Maːhiʃ"", -20.6052], [""avadaː"", -20.6928]]"
eadikitet	kuuʃa	-22.8553	"[[""kuuʃa"", -22.8553], [""kaufaʰ"", -22.9478], [""ʃarɡuʃ"", -23.0204], [""maniʃ"", -23.0708], [""maːhiʃ"", -23.4632], [""avadaː"", -23.5271], [""aiva"", -23.7213], [""kuuruuʃa"", -23.8018], [""vahuʃ"", -23.824], [""buːmiʃ"", -23.9627]]"
eadikitete	kuuʃa	-22.8265	"[[""kuuʃa"", -22.8265], [""kuuruuʃa"", -23.7426], [""maːhiʃ"", -25.3334], [""ʃarɡuʃ"", -25.4263], [""maniʃ"", -25.5368], [""nautʃiʃ"", -25.6274], [""kapautaka"", -25.8806], [""kaufaʰ"", -26.0329], [""vahuʃ"", -26.1071], [""Maːhiʃ"", -26.2106]]"
edi	aiva	-7.6003	"[[""aiva"", -7.6003], [""kuuʃa"", -7.7869], [""kaara"", -7.7872], [""kaufa"", -7.7872], [""nava"", -7.8049], [""anija"", -7.8472], [""amah"", -8.012], [""DH"", -8.1187], [""AM"", -8.1187], [""zana"", -8.2523]]"
edij	kuuʃa	-9.6964	"[[""kuuʃa"", -9.6964], [""kaara"", -9.6965], [""kaufa"", -9.6965], [""anija"", -9.923], [""nava"", -10.2874], [""aiva"", -10.3577], [""kaufaʰ"", -10.4985], [""avadaː"", -10.601], [""amah"", -10.6714], [""madu"", -10.8885]]"
edija	kuuʃa	-12.0916	"[[""kuuʃa"", -12.0916], [""kaara"", -12.0916], [""kaufa"", -12.0916], [""kaufaʰ"", -12.316], [""anija"", -12.4829], [""avadaː"", -12.5288], [""nava"", -13.0587], [""naːma"", -13.3403], [""aiva"", -13.3647], [""madu"", -13.4499]]"
eid	asan	-7.6438	"[[""asan"", -7.6438], [""ijam"", -7.6438], [""adam"", -7.6438], [""kuuʃa"", -7.7869], [""kaufa"", -7.7872], [""kaara"", -7.7872], [""DH"", -8.1187], [""AM"", -8.1187], [""hauv"", -8.2121], [""aiva"", -8.286]]"
eida	aiva	-7.584	"[[""aiva"", -7.584], [""kuuʃa"", -9.695], [""kaara"", -9.6951], [""kaufa"", -9.6951], [""adama"", -10.1802], [""kaufaʰ"", -10.498], [""nava"", -10.5775], [""anija"", -10.6615], [""hama"", -10.7673], [""zana"", -10.7673]]"
