lost	top1_known	score	top10
akanas	awis	-18.6584	"[[""awis"", -18.6584], [""tis"", -19.146], [""rom"", -19.1686], [""maras"", -19.1869], [""ziwai"", -19.2518], [""maw"", -19.8479], [""tawarsiu"", -20.5834], [""ziazi"", -21.6196], [""aker"", -21.6937], [""arai"", -21.7958]]"
akanasi	zeronaitʰ	-22.0638	"[[""zeronaitʰ"", -22.0638], [""awis"", -22.1522], [""ziwai"", -22.4103], [""rom"", -22.4414], [""tis"", -22.5055], [""maras"", -22.6775], [""pʰoke"", -22.697], [""maw"", -23.3517], [""tawarsiu"", -23.3841], [""heloke"", -23.6845]]"
ama	rom	-9.7735	"[[""rom"", -9.7735], [""maw"", -10.4276], [""aker"", -12.5541], [""arai"", -12.8218], [""awis"", -12.8365], [""maras"", -13.8458], [""siwai"", -13.8611], [""ziwai"", -13.8611], [""tis"", -14.7934], [""pʰoke"", -16.4844]]"
amai	rom	-12.864	"[[""rom"", -12.864], [""maw"", -13.9281], [""pʰoke"", -14.2467], [""aker"", -15.4813], [""arai"", -15.807], [""awis"", -15.8217], [""maras"", -16.6606], [""siwai"", -16.6759], [""ziwai"", -16.6759], [""heloke"", -17.255]]"
amain	rom	-16.071	"[[""rom"", -16.071], [""maw"", -17.4269], [""pʰoke"", -17.7485], [""aker"", -18.6202], [""arai"", -18.9603], [""awis"", -18.9749], [""maras"", -19.7496], [""siwai"", -19.7648], [""ziwai"", -19.7648], [""heloke"", -20.564]]"
amaina	aker	-17.0221	"[[""aker"", -17.0221], [""rom"", -19.2529], [""maw"", -19.6869], [""pʰoke"", -21.247], [""arai"", -21.9408], [""awis"", -21.9556], [""maras"", -22.4934], [""siwai"", -22.5088], [""ziwai"", -22.5088], [""heloke"", -23.8248]]"
amainaj	aker	-20.5283	"[[""aker"", -20.5283], [""rom"", -22.5094], [""maw"", -23.1913], [""pʰoke"", -24.7412], [""arai"", -25.0949], [""awis"", -25.1098], [""maras"", -25.5618], [""siwai"", -25.5772], [""ziwai"", -25.5772], [""ewistʰuo"", -26.2623]]"
amainaja	aker	-23.3432	"[[""aker"", -23.3432], [""rom"", -25.759], [""maw"", -25.9968], [""arai"", -28.1844], [""awis"", -28.1994], [""pʰoke"", -28.2302], [""maras"", -28.5346], [""siwai"", -28.5501], [""ziwai"", -28.5501], [""ewistʰuo"", -28.5643]]"
amainajar	aker	-26.8504	"[[""aker"", -26.8504], [""arai"", -28.1805], [""siwai"", -28.518], [""ziwai"", -28.518], [""rom"", -29.0568], [""awis"", -29.2388], [""maw"", -29.5026], [""ewistʰuo"", -30.0205], [""siasi"", -31.1548], [""ziazi"", -31.1548]]"
amainajare	aker	-30.3575	"[[""aker"", -30.3575], [""ewistʰuo"", -30.6783], [""arai"", -31.6778], [""siwai"", -32.0119], [""ziwai"", -32.0119], [""awis"", -32.0966], [""rom"", -32.3871], [""maw"", -33.0081], [""serunaitʰ"", -33.5482], [""zeronaitʰ"", -33.5482]]"
aman	rom	-12.864	"[[""rom"", -12.864], [""maw"", -13.9281], [""arai"", -15.807], [""awis"", -15.8217], [""aker"", -16.0274], [""maras"", -16.6606], [""siwai"", -16.6759], [""ziwai"", -16.6759], [""tis"", -17.8279], [""marasm"", -18.9892]]"
amana	rom	-15.9591	"[[""rom"", -15.9591], [""maw"", -16.3436], [""aker"", -18.1999], [""arai"", -18.6834], [""awis"", -18.6983], [""maras"", -19.2641], [""siwai"", -19.2795], [""ziwai"", -19.2795], [""tis"", -20.9547], [""marasm"", -21.5638]]"
amanad	rom	-17.593	"[[""rom"", -17.593], [""maw"", -19.8479], [""tawarzio"", -21.1093], [""tawarsiu"", -21.1093], [""pʰoke"", -21.675], [""aker"", -21.6937], [""arai"", -21.7958], [""awis"", -21.8107], [""maras"", -22.2927], [""siwai"", -22.3081]]"
amanada	rom	-20.4782	"[[""rom"", -20.4782], [""maw"", -22.6543], [""aker"", -24.302], [""pʰoke"", -24.4826], [""tawarzio"", -24.5969], [""tawarsiu"", -24.5969], [""arai"", -24.8551], [""awis"", -24.8701], [""maras"", -25.2356], [""siwai"", -25.2511]]"
amanadaw	rom	-23.6047	"[[""rom"", -23.6047], [""maw"", -26.16], [""murinail"", -26.9515], [""morinail"", -26.9515], [""zeronaitʰ"", -27.2154], [""serunaitʰ"", -27.2154], [""pʰoke"", -27.5708], [""aker"", -27.8019], [""arai"", -28.0458], [""awis"", -28.0609]]"
amanadawa	rom	-26.8323	"[[""rom"", -26.8323], [""serunaitʰ"", -28.9854], [""zeronaitʰ"", -28.9854], [""maw"", -29.1449], [""murinail"", -30.3634], [""morinail"", -30.3634], [""aker"", -30.6232], [""pʰoke"", -30.7748], [""arai"", -31.2055], [""awis"", -31.2206]]"
amanadawai	rom	-30.121	"[[""rom"", -30.121], [""pʰoke"", -30.6792], [""serunaitʰ"", -31.3976], [""zeronaitʰ"", -31.3976], [""heloke"", -32.0939], [""maw"", -32.6512], [""hulaies"", -33.0622], [""holaiesi"", -33.1141], [""murinail"", -33.7387], [""morinail"", -33.7387]]"
amas	tis	-12.5619	"[[""tis"", -12.5619], [""awis"", -12.7551], [""rom"", -12.864], [""maras"", -13.6762], [""maw"", -13.9281], [""arai"", -15.807], [""aker"", -16.0274], [""tawarsiu"", -16.2538], [""siwai"", -16.2979], [""ziwai"", -16.6759]]"
amasi	tis	-15.8501	"[[""tis"", -15.8501], [""rom"", -16.071], [""pʰoke"", -16.2055], [""awis"", -16.2435], [""heloke"", -16.7217], [""maras"", -17.1583], [""maw"", -17.4269], [""aker"", -18.8304], [""arai"", -18.9603], [""ewistʰuo"", -19.0196]]"
amasir	tis	-17.3576	"[[""tis"", -17.3576], [""siasi"", -17.8463], [""siwai"", -18.5323], [""arai"", -18.9186], [""awis"", -19.2788], [""rom"", -19.3423], [""heloke"", -19.5293], [""epteziu"", -19.5748], [""pʰoke"", -19.6008], [""ziwai"", -19.6554]]"
amasiru	heloke	-20.192	"[[""heloke"", -20.192], [""tis"", -20.2422], [""siasi"", -21.1941], [""siwai"", -21.7424], [""pʰoke"", -21.9193], [""epteziu"", -22.3895], [""arai"", -22.4174], [""awis"", -22.4668], [""tawarsiu"", -22.5429], [""rom"", -22.6542]]"
amasirut	heloke	-23.0274	"[[""heloke"", -23.0274], [""rom"", -23.3454], [""tis"", -23.3689], [""siasi"", -24.5014], [""marasm"", -24.8048], [""pʰoke"", -24.8781], [""siwai"", -24.9238], [""epteziu"", -25.4746], [""serunaitʰ"", -25.6368], [""tawarsiu"", -25.6547]]"
amasirute	heloke	-26.1305	"[[""heloke"", -26.1305], [""tis"", -26.6013], [""rom"", -26.8423], [""siasi"", -27.7914], [""pʰoke"", -28.0155], [""siwai"", -28.115], [""marasm"", -28.3105], [""sialkʰwis"", -28.4187], [""serunaitʰ"", -28.5496], [""epteziu"", -28.6734]]"
amat	rom	-10.3883	"[[""rom"", -10.3883], [""maw"", -13.547], [""marasm"", -14.525], [""arai"", -15.807], [""awis"", -15.8217], [""aker"", -16.0274], [""maras"", -16.4567], [""siwai"", -16.6759], [""ziwai"", -16.6759], [""aomai"", -16.9707]]"
amate	rom	-13.8673	"[[""rom"", -13.8673], [""maw"", -16.768], [""marasm"", -18.0152], [""arai"", -18.9603], [""awis"", -18.9749], [""maras"", -19.372], [""aker"", -19.4921], [""siwai"", -19.7648], [""ziwai"", -19.7648], [""aomai"", -19.777]]"
ame	rom	-10.052	"[[""rom"", -10.052], [""arai"", -13.4387], [""awis"", -13.4525], [""maw"", -14.0739], [""tis"", -14.7934], [""aker"", -15.4764], [""pʰoke"", -16.4844], [""maras"", -16.524], [""siwai"", -16.533], [""ziwai"", -16.533]]"
amei	rom	-13.2567	"[[""rom"", -13.2567], [""pʰoke"", -14.2467], [""aker"", -16.2347], [""arai"", -16.6138], [""awis"", -16.6272], [""heloke"", -17.255], [""maw"", -17.3235], [""tis"", -17.8279], [""maras"", -19.5557], [""siwai"", -19.5632]]"
ameit	rom	-13.8934	"[[""rom"", -13.8934], [""pʰoke"", -17.7485], [""maw"", -18.1158], [""aker"", -19.0757], [""arai"", -19.8539], [""awis"", -19.8669], [""aomai"", -20.1689], [""marasm"", -20.2017], [""heloke"", -20.564], [""tis"", -20.9547]]"
ameiti	rom	-17.386	"[[""rom"", -17.386], [""pʰoke"", -19.8077], [""maw"", -20.9489], [""heloke"", -21.1315], [""aker"", -21.7614], [""epteziu"", -22.964], [""aomai"", -22.9803], [""arai"", -23.1355], [""awis"", -23.148], [""marasm"", -23.6362]]"
ameu	rom	-13.2567	"[[""rom"", -13.2567], [""aker"", -16.034], [""arai"", -16.6138], [""awis"", -16.6272], [""maw"", -17.3235], [""pʰoke"", -17.3492], [""tis"", -17.8279], [""heloke"", -18.9394], [""maras"", -19.5557], [""siwai"", -19.5632]]"
ameun	rom	-16.5263	"[[""rom"", -16.5263], [""aker"", -18.8568], [""arai"", -19.8539], [""awis"", -19.8669], [""pʰoke"", -20.1716], [""maw"", -20.5845], [""tis"", -20.9547], [""heloke"", -21.7645], [""napʰotʰ"", -22.2555], [""maras"", -22.6544]]"
ameuna	aker	-19.4482	"[[""aker"", -19.4482], [""rom"", -19.6943], [""maw"", -20.0083], [""sialkʰwis"", -22.5485], [""arai"", -22.5782], [""awis"", -22.5922], [""pʰoke"", -23.2514], [""maras"", -23.3977], [""siwai"", -23.4125], [""ziwai"", -23.4125]]"
ameunak	aker	-22.9279	"[[""aker"", -22.9279], [""rom"", -22.9426], [""maw"", -23.5113], [""sialkʰwis"", -25.3468], [""tawarzio"", -25.3874], [""arai"", -25.6385], [""awis"", -25.6527], [""ziwai"", -26.08], [""maras"", -26.2273], [""siwai"", -26.2423]]"
ameunaka	aker	-25.4086	"[[""aker"", -25.4086], [""maw"", -26.1426], [""rom"", -26.1599], [""sialkʰwis"", -27.7685], [""ziwai"", -28.0547], [""tawarzio"", -28.1803], [""arai"", -28.5933], [""awis"", -28.6078], [""maras"", -28.9595], [""siwai"", -28.9747]]"
ameunakan	aker	-28.906	"[[""aker"", -28.906], [""rom"", -29.4374], [""maw"", -29.648], [""sialkʰwis"", -30.7551], [""ziwai"", -30.9512], [""tawarzio"", -31.2601], [""arai"", -31.7373], [""awis"", -31.7519], [""maras"", -32.0248], [""siwai"", -32.0401]]"
ameunakana	aker	-31.7441	"[[""aker"", -31.7441], [""maw"", -32.5866], [""rom"", -32.7046], [""ziwai"", -33.5861], [""sialkʰwis"", -33.6199], [""tawarzio"", -34.447], [""arai"", -34.8419], [""awis"", -34.8567], [""maras"", -35.0461], [""siwai"", -35.0615]]"
ameunar	arai	-22.4961	"[[""arai"", -22.4961], [""sialkʰwis"", -22.5285], [""aker"", -22.9279], [""rom"", -22.9426], [""awis"", -23.1745], [""siwai"", -23.1996], [""ziwai"", -23.1996], [""maw"", -23.5113], [""ziazi"", -24.7198], [""siasi"", -24.7198]]"
ameunaru	sialkʰwis	-25.357	"[[""sialkʰwis"", -25.357], [""arai"", -25.9881], [""awis"", -26.016], [""rom"", -26.2396], [""aker"", -26.3614], [""siwai"", -26.6772], [""ziwai"", -26.6772], [""maw"", -27.0137], [""ziazi"", -28.194], [""siasi"", -28.194]]"
ameunaruk	sialkʰwis	-28.4621	"[[""sialkʰwis"", -28.4621], [""awis"", -29.1273], [""arai"", -29.4799], [""rom"", -29.5692], [""aker"", -29.7979], [""ziwai"", -30.1439], [""siwai"", -30.1518], [""maw"", -30.5153], [""ziazi"", -31.2012], [""ewistʰuo"", -31.5622]]"
ameunaruka	sialkʰwis	-31.4119	"[[""sialkʰwis"", -31.4119], [""aker"", -31.7525], [""awis"", -32.3419], [""rom"", -32.8644], [""ziwai"", -32.9278], [""arai"", -32.9527], [""maw"", -32.9843], [""siwai"", -33.001], [""ewistʰuo"", -34.1729], [""ziazi"", -34.3528]]"
ana	rom	-9.7735	"[[""rom"", -9.7735], [""maw"", -10.4276], [""aker"", -12.5541], [""arai"", -12.8218], [""awis"", -12.8365], [""maras"", -13.8458], [""siwai"", -13.8611], [""ziwai"", -13.8611], [""tis"", -14.7934], [""pʰoke"", -16.4844]]"
anad	rom	-11.0383	"[[""rom"", -11.0383], [""maw"", -13.9281], [""pʰoke"", -15.5101], [""arai"", -15.807], [""awis"", -15.8217], [""aker"", -16.0274], [""maras"", -16.6606], [""siwai"", -16.6759], [""ziwai"", -16.6759], [""tawarzio"", -16.9074]]"
anada	rom	-13.8934	"[[""rom"", -13.8934], [""maw"", -16.3436], [""aker"", -18.1999], [""pʰoke"", -18.3121], [""arai"", -18.6834], [""awis"", -18.6983], [""maras"", -19.2641], [""siwai"", -19.2795], [""ziwai"", -19.2795], [""tawarzio"", -20.3547]]"
anadaw	rom	-17.009	"[[""rom"", -17.009], [""maw"", -19.8479], [""murinail"", -20.6272], [""morinail"", -20.6272], [""zeronaitʰ"", -21.3034], [""serunaitʰ"", -21.3034], [""pʰoke"", -21.3973], [""aker"", -21.6937], [""arai"", -21.7958], [""awis"", -21.8107]]"
anadawa	rom	-20.2285	"[[""rom"", -20.2285], [""maw"", -22.6543], [""serunaitʰ"", -23.0698], [""zeronaitʰ"", -23.0698], [""murinail"", -24.0212], [""morinail"", -24.0212], [""aker"", -24.302], [""pʰoke"", -24.5986], [""arai"", -24.8551], [""awis"", -24.8701]]"
anadawai	rom	-23.5123	"[[""rom"", -23.5123], [""pʰoke"", -24.4752], [""serunaitʰ"", -25.4813], [""zeronaitʰ"", -25.4813], [""heloke"", -25.4928], [""maw"", -26.16], [""hulaies"", -26.4488], [""holaiesi"", -26.5006], [""murinail"", -27.3745], [""morinail"", -27.3745]]"
anadawaij	rom	-26.8368	"[[""rom"", -26.8368], [""pʰoke"", -27.9757], [""serunaitʰ"", -28.1875], [""zeronaitʰ"", -28.1875], [""heloke"", -28.9957], [""hulaies"", -29.277], [""holaiesi"", -29.3014], [""maw"", -29.6653], [""murinail"", -30.7013], [""morinail"", -30.7013]]"
anadawaija	aker	-30.1505	"[[""aker"", -30.1505], [""rom"", -30.1855], [""serunaitʰ"", -31.0625], [""zeronaitʰ"", -31.0625], [""pʰoke"", -31.476], [""hulaies"", -32.3777], [""holaiesi"", -32.3877], [""heloke"", -32.497], [""maw"", -32.5964], [""murinail"", -34.0132]]"
anai	rom	-12.864	"[[""rom"", -12.864], [""maw"", -13.9281], [""pʰoke"", -14.2467], [""aker"", -15.4813], [""arai"", -15.807], [""awis"", -15.8217], [""maras"", -16.6606], [""siwai"", -16.6759], [""ziwai"", -16.6759], [""heloke"", -17.255]]"
anaiΘ	rom	-16.071	"[[""rom"", -16.071], [""maw"", -17.4269], [""pʰoke"", -17.7485], [""aker"", -18.6202], [""arai"", -18.9603], [""awis"", -18.9749], [""maras"", -19.7496], [""siwai"", -19.7648], [""ziwai"", -19.7648], [""heloke"", -20.564]]"
anaiΘt	rom	-16.73	"[[""rom"", -16.73], [""marasm"", -20.4295], [""maw"", -20.5493], [""pʰoke"", -21.247], [""aker"", -21.8561], [""arai"", -22.1968], [""awis"", -22.2113], [""maras"", -22.8485], [""siwai"", -22.9677], [""ziwai"", -22.9677]]"
anaiΘti	rom	-20.2223	"[[""rom"", -20.2223], [""pʰoke"", -22.9513], [""maw"", -23.7719], [""marasm"", -23.9291], [""heloke"", -23.9967], [""aker"", -24.8329], [""arai"", -25.483], [""awis"", -25.4974], [""maras"", -25.9829], [""epteziu"", -26.0244]]"
anaiΘtij	rom	-23.7145	"[[""rom"", -23.7145], [""pʰoke"", -26.4562], [""maw"", -27.0521], [""marasm"", -27.4251], [""heloke"", -27.4829], [""aker"", -27.9944], [""epteziu"", -28.4908], [""arai"", -28.8025], [""awis"", -28.8167], [""maras"", -29.1554]]"
anaiΘtija	aker	-26.4262	"[[""aker"", -26.4262], [""rom"", -27.2], [""maw"", -28.0894], [""pʰoke"", -29.96], [""marasm"", -30.889], [""heloke"", -30.9618], [""maras"", -31.2576], [""epteziu"", -31.3172], [""arai"", -31.9257], [""awis"", -31.9401]]"
anaiΘtijas	aker	-29.9325	"[[""aker"", -29.9325], [""rom"", -30.6855], [""maras"", -31.1275], [""maw"", -31.5794], [""awis"", -31.9337], [""tis"", -32.6138], [""hulaies"", -33.03], [""pʰoke"", -33.456], [""tawarsiu"", -33.5378], [""ewistʰuo"", -33.6264]]"
anaiΘu	rom	-19.3423	"[[""rom"", -19.3423], [""maw"", -20.924], [""pʰoke"", -21.1416], [""aker"", -21.509], [""heloke"", -22.1574], [""arai"", -22.1968], [""awis"", -22.2113], [""maras"", -22.9526], [""siwai"", -22.9677], [""ziwai"", -22.9677]]"
anaiΘut	rom	-20.018	"[[""rom"", -20.018], [""marasm"", -23.6313], [""maw"", -24.0487], [""pʰoke"", -24.543], [""aker"", -24.63], [""heloke"", -25.0404], [""arai"", -25.483], [""awis"", -25.4974], [""maras"", -26.1357], [""siwai"", -26.2333]]"
anaiΘuti	heloke	-22.3544	"[[""heloke"", -22.3544], [""pʰoke"", -23.3749], [""rom"", -23.5131], [""aker"", -26.0532], [""marasm"", -27.1321], [""maw"", -27.2726], [""arai"", -28.8025], [""awis"", -28.8167], [""epteziu"", -29.1928], [""maras"", -29.3275]]"
anaiΘutin	heloke	-25.8615	"[[""heloke"", -25.8615], [""pʰoke"", -26.882], [""rom"", -27.008], [""aker"", -28.9318], [""maw"", -30.5535], [""marasm"", -30.6302], [""epteziu"", -31.6835], [""arai"", -32.1457], [""awis"", -32.1598], [""maras"", -32.5389]]"
anaiΘutinu	heloke	-29.364	"[[""heloke"", -29.364], [""pʰoke"", -30.3857], [""rom"", -30.5028], [""aker"", -32.0414], [""maw"", -33.8715], [""marasm"", -34.125], [""epteziu"", -34.5181], [""arai"", -35.5068], [""awis"", -35.5208], [""maras"", -35.7725]]"
anas	tis	-12.5619	"[[""tis"", -12.5619], [""awis"", -12.7551], [""rom"", -12.864], [""maras"", -13.6762], [""maw"", -13.9281], [""arai"", -15.807], [""aker"", -16.0274], [""tawarsiu"", -16.2538], [""siwai"", -16.2979], [""ziwai"", -16.6759]]"
anasi	tis	-15.8501	"[[""tis"", -15.8501], [""rom"", -16.071], [""pʰoke"", -16.2055], [""awis"", -16.2435], [""heloke"", -16.7217], [""maras"", -17.1583], [""maw"", -17.4269], [""aker"", -18.8304], [""arai"", -18.9603], [""ewistʰuo"", -19.0196]]"
anasis	tis	-16.6673	"[[""tis"", -16.6673], [""hulaies"", -17.3792], [""awis"", -18.5873], [""rom"", -19.3423], [""maras"", -19.3573], [""heloke"", -19.5287], [""pʰoke"", -19.5931], [""siasi"", -20.1691], [""holaiesi"", -20.8271], [""maw"", -20.924]]"
anasisi	heloke	-19.1462	"[[""heloke"", -19.1462], [""pʰoke"", -19.1771], [""tis"", -20.1483], [""hulaies"", -20.8798], [""napʰotʰ"", -21.2407], [""epteziu"", -21.8416], [""awis"", -22.0888], [""ewistʰuo"", -22.3235], [""serunaitʰ"", -22.5544], [""rom"", -22.6542]]"
anasisir	siasi	-20.2732	"[[""siasi"", -20.2732], [""holaiesi"", -20.8765], [""epteziu"", -22.4194], [""heloke"", -22.6125], [""pʰoke"", -22.677], [""tis"", -23.045], [""napʰotʰ"", -24.0419], [""hulaies"", -24.3588], [""siwai"", -24.4177], [""ewistʰuo"", -24.8166]]"
anat	rom	-10.3883	"[[""rom"", -10.3883], [""maw"", -13.547], [""marasm"", -14.525], [""arai"", -15.807], [""awis"", -15.8217], [""aker"", -16.0274], [""maras"", -16.4567], [""siwai"", -16.6759], [""ziwai"", -16.6759], [""aomai"", -16.9707]]"
anati	rom	-13.8673	"[[""rom"", -13.8673], [""maw"", -16.768], [""pʰoke"", -17.098], [""marasm"", -18.0152], [""aker"", -18.8304], [""arai"", -18.9603], [""awis"", -18.9749], [""maras"", -19.372], [""siwai"", -19.7648], [""ziwai"", -19.7648]]"
anatiΘ	rom	-17.3463	"[[""rom"", -17.3463], [""maw"", -20.0471], [""pʰoke"", -20.601], [""marasm"", -21.4951], [""aker"", -21.9256], [""arai"", -22.1968], [""awis"", -22.2113], [""maras"", -22.425], [""aomai"", -22.864], [""siwai"", -22.9677]]"
anatiΘw	rom	-20.8254	"[[""rom"", -20.8254], [""maw"", -23.3638], [""pʰoke"", -24.1018], [""marasm"", -24.9631], [""murinail"", -25.0125], [""morinail"", -25.0125], [""aker"", -25.1395], [""heloke"", -25.4244], [""arai"", -25.483], [""awis"", -25.4974]]"
anatiΘwa	aker	-23.7347	"[[""aker"", -23.7347], [""rom"", -24.2927], [""maw"", -24.3581], [""maras"", -27.5583], [""pʰoke"", -27.5998], [""heloke"", -27.9868], [""marasm"", -28.3254], [""murinail"", -28.4454], [""morinail"", -28.4454], [""arai"", -28.573]]"
anatiΘwaj	aker	-27.2409	"[[""aker"", -27.2409], [""rom"", -27.7605], [""maw"", -27.8514], [""maras"", -30.4707], [""heloke"", -30.8429], [""pʰoke"", -31.0944], [""marasm"", -31.6178], [""arai"", -31.7783], [""awis"", -31.793], [""murinail"", -31.8434]]"
anatiΘwaja	aker	-30.0566	"[[""aker"", -30.0566], [""maw"", -30.5117], [""rom"", -31.218], [""maras"", -33.2676], [""heloke"", -33.8552], [""pʰoke"", -34.585], [""marasm"", -34.7985], [""arai"", -34.9084], [""awis"", -34.9232], [""napʰotʰ"", -35.123]]"
ara	rom	-9.7735	"[[""rom"", -9.7735], [""awis"", -10.3857], [""siwai"", -10.4195], [""ziwai"", -10.4195], [""maw"", -10.4276], [""arai"", -10.8897], [""tis"", -12.5357], [""aker"", -12.5541], [""ziazi"", -13.5713], [""siasi"", -13.5713]]"
aram	rom	-12.864	"[[""rom"", -12.864], [""siwai"", -13.2438], [""ziwai"", -13.2438], [""awis"", -13.4777], [""maw"", -13.9281], [""arai"", -14.303], [""tis"", -15.631], [""ewistʰuo"", -15.9833], [""aker"", -16.0274], [""maras"", -16.6606]]"
arama	rom	-15.9591	"[[""rom"", -15.9591], [""siwai"", -16.0575], [""ziwai"", -16.0575], [""maw"", -16.3436], [""awis"", -16.6595], [""arai"", -17.6323], [""aker"", -18.1999], [""ewistʰuo"", -18.5823], [""tis"", -18.8406], [""maras"", -19.2641]]"
araman	siwai	-19.1497	"[[""siwai"", -19.1497], [""ziwai"", -19.1497], [""rom"", -19.1686], [""maw"", -19.8479], [""awis"", -19.9203], [""arai"", -20.9837], [""ewistʰuo"", -21.3928], [""aker"", -21.6937], [""tis"", -22.1134], [""maras"", -22.2927]]"
aramana	siwai	-22.2408	"[[""siwai"", -22.2408], [""ziwai"", -22.2408], [""rom"", -22.3811], [""maw"", -22.6543], [""awis"", -23.201], [""arai"", -24.2675], [""aker"", -24.302], [""ewistʰuo"", -24.3319], [""maras"", -25.2356], [""tis"", -25.4263]]"
aramanad	rom	-24.2666	"[[""rom"", -24.2666], [""ewistʰuo"", -24.4902], [""siwai"", -25.4482], [""ziwai"", -25.4482], [""maw"", -26.16], [""tawarzio"", -26.3777], [""tawarsiu"", -26.3777], [""awis"", -26.5221], [""arai"", -27.587], [""aker"", -27.8019]]"
aramanada	rom	-27.1783	"[[""rom"", -27.1783], [""ewistʰuo"", -27.7652], [""siwai"", -28.6552], [""ziwai"", -28.6552], [""maw"", -29.1449], [""awis"", -29.8466], [""tawarsiu"", -29.8731], [""tawarzio"", -29.8731], [""aker"", -30.6232], [""arai"", -30.8613]]"
aramanadaw	rom	-30.3148	"[[""rom"", -30.3148], [""ewistʰuo"", -31.0784], [""siwai"", -31.9265], [""ziwai"", -31.9265], [""maw"", -32.6512], [""murinail"", -33.0926], [""morinail"", -33.0926], [""awis"", -33.1976], [""tawarsiu"", -33.3619], [""tawarzio"", -33.3619]]"
arame	rom	-16.071	"[[""rom"", -16.071], [""siwai"", -16.339], [""ziwai"", -16.339], [""awis"", -16.6915], [""maw"", -17.4269], [""arai"", -17.7207], [""ewistʰuo"", -18.5825], [""tis"", -18.8406], [""aker"", -19.4921], [""maras"", -19.7496]]"
aramei	rom	-19.3423	"[[""rom"", -19.3423], [""siwai"", -19.548], [""ziwai"", -19.548], [""awis"", -19.9714], [""pʰoke"", -20.0712], [""maw"", -20.924], [""arai"", -21.1423], [""ewistʰuo"", -21.3934], [""tis"", -22.1134], [""aker"", -22.1939]]"
arameit	rom	-20.018	"[[""rom"", -20.018], [""siwai"", -22.82], [""ziwai"", -22.82], [""awis"", -23.2929], [""pʰoke"", -23.5751], [""marasm"", -23.6313], [""maw"", -24.0487], [""ewistʰuo"", -24.3317], [""arai"", -24.5674], [""aker"", -25.2584]]"
arameiti	rom	-23.5131	"[[""rom"", -23.5131], [""pʰoke"", -25.8867], [""siwai"", -26.1321], [""ziwai"", -26.1321], [""awis"", -26.643], [""marasm"", -27.1321], [""maw"", -27.2726], [""ewistʰuo"", -27.3555], [""heloke"", -27.6253], [""arai"", -27.9957]]"
arameu	rom	-19.3423	"[[""rom"", -19.3423], [""siwai"", -19.548], [""ziwai"", -19.548], [""awis"", -19.9714], [""maw"", -20.924], [""arai"", -21.1423], [""ewistʰuo"", -21.3936], [""tis"", -22.1134], [""aker"", -22.1434], [""maras"", -22.9526]]"
arameun	rom	-22.6542	"[[""rom"", -22.6542], [""siwai"", -22.82], [""ziwai"", -22.82], [""awis"", -23.2929], [""ewistʰuo"", -24.3337], [""maw"", -24.4194], [""arai"", -24.5674], [""aker"", -25.1839], [""tis"", -25.4263], [""pʰoke"", -26.1062]]"
arameuna	sialkʰwis	-25.8392	"[[""sialkʰwis"", -25.8392], [""rom"", -25.9314], [""ziwai"", -25.9798], [""siwai"", -25.9798], [""aker"", -26.0188], [""maw"", -26.428], [""awis"", -26.6141], [""ewistʰuo"", -27.3611], [""arai"", -27.8867], [""tis"", -28.7671]]"
arameunak	sialkʰwis	-28.6379	"[[""sialkʰwis"", -28.6379], [""ziwai"", -29.2204], [""siwai"", -29.2235], [""rom"", -29.2475], [""aker"", -29.4997], [""maw"", -29.9325], [""awis"", -29.9634], [""tawarzio"", -30.2216], [""ewistʰuo"", -30.4516], [""arai"", -31.231]]"
arameunaka	sialkʰwis	-31.0629	"[[""sialkʰwis"", -31.0629], [""aker"", -32.0015], [""ziwai"", -32.3888], [""siwai"", -32.4308], [""rom"", -32.5489], [""maw"", -32.7376], [""tawarzio"", -33.0211], [""awis"", -33.3072], [""ewistʰuo"", -33.5898], [""arai"", -34.5035]]"
arameunar	sialkʰwis	-25.8199	"[[""sialkʰwis"", -25.8199], [""ziwai"", -25.9812], [""siwai"", -25.9812], [""arai"", -28.5309], [""ziazi"", -28.7185], [""siasi"", -28.7185], [""awis"", -29.1583], [""rom"", -29.2475], [""aker"", -29.4997], [""maw"", -29.9325]]"
arameunaru	sialkʰwis	-28.649	"[[""sialkʰwis"", -28.649], [""siwai"", -29.48], [""ziwai"", -29.48], [""arai"", -32.0286], [""awis"", -32.1845], [""ziazi"", -32.2224], [""siasi"", -32.2224], [""rom"", -32.5907], [""aker"", -32.9434], [""maw"", -33.4366]]"
are	rom	-10.052	"[[""rom"", -10.052], [""awis"", -10.4262], [""arai"", -10.9587], [""tis"", -12.5357], [""ziwai"", -13.2787], [""siwai"", -13.2787], [""ziazi"", -13.5713], [""siasi"", -13.5713], [""ewistʰuo"", -13.8118], [""aomai"", -13.8342]]"
ared	rom	-11.6737	"[[""rom"", -11.6737], [""ewistʰuo"", -13.2936], [""awis"", -13.5322], [""arai"", -14.4343], [""pʰoke"", -15.5101], [""tis"", -15.631], [""siwai"", -16.6063], [""ziwai"", -16.6063], [""epteziu"", -16.6743], [""ziazi"", -16.8525]]"
aredi	rom	-14.5666	"[[""rom"", -14.5666], [""pʰoke"", -15.319], [""ewistʰuo"", -16.4903], [""awis"", -16.7535], [""arai"", -17.9082], [""heloke"", -18.6693], [""tis"", -18.8406], [""aker"", -19.4308], [""siwai"", -19.9142], [""ziwai"", -19.9142]]"
