lost	top1_known	score	top10
asiipinama	γίσσα	-26.2798	"[[""γίσσα"", -26.2798], [""κόον / κοῖον"", -27.9662], [""*al- (?)"", -28.6803], [""†σωðαρ-"", -29.0524], [""γέl̩α"", -29.3088], [""aɲ (?)"", -30.3004], [""ða (?)"", -30.3004], [""†=l̩"", -30.4411], [""†=k̑"", -30.4411], [""ἄl̩α"", -30.4879]]"
asir	γίσσα	-12.2879	"[[""γίσσα"", -12.2879], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467], [""=kʷ"", -13.3352], [""†=ð"", -13.5167], [""†=t"", -13.5167], [""†=ʃ"", -13.5167], [""*kð-"", -13.8491]]"
asiru	†=ð	-10.9425	"[[""†=ð"", -10.9425], [""γίσσα"", -13.742], [""γέl̩α"", -15.3139], [""†=l̩"", -15.5127], [""†=k̑"", -15.5127], [""ἄl̩α"", -15.6623], [""sav"", -16.0405], [""aið"", -16.0405], [""=kʷ"", -16.2599], [""*kð-"", -16.4152]]"
asirut	†=ð	-14.448	"[[""†=ð"", -14.448], [""γίσσα"", -15.7621], [""βάνðα"", -16.5063], [""*kð-"", -17.173], [""†bið-"", -17.3671], [""γέl̩α"", -17.8723], [""†σωðαρ-"", -18.3233], [""†=k̑"", -18.3397], [""†=l̩"", -18.3397], [""ἄl̩α"", -18.4509]]"
asirute	†=ð	-17.9525	"[[""†=ð"", -17.9525], [""γίσσα"", -18.1288], [""†=n / ɲ"", -18.8914], [""βάνðα"", -19.3293], [""*kð-"", -20.0126], [""Κβωðης"", -20.1574], [""†bið-"", -20.1891], [""†σωðαρ-"", -20.3548], [""†=km"", -20.4244], [""γέl̩α"", -20.5896]]"
asis	γίσσα	-12.2879	"[[""γίσσα"", -12.2879], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467], [""=kʷ"", -13.3352], [""†=ð"", -13.5167], [""†=t"", -13.5167], [""†=ʃ"", -13.5167], [""*kð-"", -13.8491]]"
asisi	γίσσα	-13.742	"[[""γίσσα"", -13.742], [""γέl̩α"", -15.3139], [""†=l̩"", -15.5127], [""†=k̑"", -15.5127], [""ἄl̩α"", -15.6623], [""=kʷ"", -16.2599], [""†=t"", -16.4276], [""†=ʃ"", -16.4276], [""†=ð"", -16.4276], [""*pi-"", -16.6681]]"
asisir	γίσσα	-15.7621	"[[""γίσσα"", -15.7621], [""γέl̩α"", -17.8723], [""†=k̑"", -18.3397], [""†=l̩"", -18.3397], [""ἄl̩α"", -18.4509], [""†σωðαρ-"", -18.9129], [""=kʷ"", -19.2843], [""†=t"", -19.4383], [""†=ð"", -19.4383], [""†=ʃ"", -19.4383]]"
ata	†=k̑	-10.3944	"[[""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""=kʷ"", -10.5658], [""ἄl̩α"", -10.7232], [""γίσσα"", -10.7315], [""†=ð"", -10.7566], [""†=ʃ"", -10.7566], [""†=t"", -10.7566], [""γέl̩α"", -11.1396], [""†da-"", -11.2432]]"
atai	γίσσα	-12.2879	"[[""γίσσα"", -12.2879], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467], [""=kʷ"", -13.3352], [""†=ð"", -13.5167], [""†=t"", -13.5167], [""†=ʃ"", -13.5167], [""*kð-"", -13.8491]]"
ataiΘ	γίσσα	-13.742	"[[""γίσσα"", -13.742], [""γέl̩α"", -15.3139], [""†=l̩"", -15.5127], [""†=k̑"", -15.5127], [""ἄl̩α"", -15.6623], [""=kʷ"", -16.2599], [""†=t"", -16.4276], [""†=ð"", -16.4276], [""†=ʃ"", -16.4276], [""†irow"", -16.5364]]"
ataiΘu	†=ð	-13.9464	"[[""†=ð"", -13.9464], [""γίσσα"", -15.7621], [""wðwn"", -17.4921], [""γέl̩α"", -17.8723], [""†=l̩"", -18.3397], [""†=k̑"", -18.3397], [""ἄl̩α"", -18.4509], [""†σωðαρ-"", -18.8913], [""=kʷ"", -19.2843], [""aið"", -19.3128]]"
ataiΘuj	†=ð	-17.4524	"[[""†=ð"", -17.4524], [""γίσσα"", -18.1288], [""βάνðα"", -19.3704], [""wðwn"", -20.2949], [""*kð-"", -20.2976], [""†bið-"", -20.4593], [""γέl̩α"", -20.5896], [""†σωðαρ-"", -20.8307], [""†=l̩"", -21.2688], [""†=k̑"", -21.2688]]"
ataiΘuja	γίσσα	-20.7122	"[[""γίσσα"", -20.7122], [""†=ð"", -20.9577], [""βάνðα"", -22.1944], [""†σωðαρ-"", -23.0572], [""*kð-"", -23.1436], [""Κβωðης"", -23.246], [""†bið-"", -23.2855], [""wðwn"", -23.3836], [""γέl̩α"", -23.4187], [""*al- (?)"", -23.7228]]"
ataiΘw	γίσσα	-15.7621	"[[""γίσσα"", -15.7621], [""γέl̩α"", -17.8723], [""†=k̑"", -18.3397], [""†=l̩"", -18.3397], [""ἄl̩α"", -18.4509], [""†σωðαρ-"", -18.9129], [""=kʷ"", -19.2843], [""†=ð"", -19.4383], [""†=t"", -19.4383], [""†=ʃ"", -19.4383]]"
ataiΘwa	γίσσα	-18.1288	"[[""γίσσα"", -18.1288], [""γέl̩α"", -20.5896], [""†σωðαρ-"", -21.1839], [""†=k̑"", -21.2688], [""†=l̩"", -21.2688], [""ἄl̩α"", -21.3549], [""*al- (?)"", -21.5262], [""aɲ (?)"", -22.1411], [""ða (?)"", -22.1411], [""=kʷ"", -22.3785]]"
ataiΘwae	γίσσα	-20.7122	"[[""γίσσα"", -20.7122], [""†=n / ɲ"", -21.3576], [""γέl̩α"", -23.4187], [""†=km"", -23.5082], [""wðwn"", -23.6019], [""†σωðαρ-"", -23.6689], [""*al- (?)"", -23.7228], [""†=l̩"", -24.2728], [""†=k̑"", -24.2728], [""ἄl̩α"", -24.3415]]"
ataiΘwaea	γίσσα	-23.4428	"[[""γίσσα"", -23.4428], [""†=n / ɲ"", -24.8364], [""*al- (?)"", -26.1256], [""†σωðαρ-"", -26.3047], [""γέl̩α"", -26.3313], [""κόον / κοῖον"", -26.4118], [""†=km"", -26.9718], [""wðwn"", -27.1047], [""*mn-"", -27.322], [""†=l̩"", -27.3342]]"
ataiΘwaead	γίσσα	-26.2798	"[[""γίσσα"", -26.2798], [""†=n / ɲ"", -26.3315], [""κόον / κοῖον"", -27.9662], [""*kʷrd"", -28.0417], [""*al- (?)"", -28.6803], [""†σωðαρ-"", -29.0524], [""γέl̩α"", -29.3088], [""†=km"", -29.4548], [""*iβr"", -29.4549], [""*ebr"", -29.4549]]"
ataiΘwaj	γίσσα	-20.7122	"[[""γίσσα"", -20.7122], [""γέl̩α"", -23.4187], [""†σωðαρ-"", -23.6689], [""*al- (?)"", -23.7228], [""*wli/jat"", -24.1587], [""†=l̩"", -24.2728], [""†=k̑"", -24.2728], [""ἄl̩α"", -24.3415], [""aɲ (?)"", -24.7304], [""ða (?)"", -24.7304]]"
ataiΘwaja	γίσσα	-23.4428	"[[""γίσσα"", -23.4428], [""*al- (?)"", -26.1256], [""†σωðαρ-"", -26.3047], [""γέl̩α"", -26.3313], [""κόον / κοῖον"", -26.4118], [""*wli/jat"", -26.9584], [""†=l̩"", -27.3342], [""†=k̑"", -27.3342], [""ἄl̩α"", -27.3903], [""ða (?)"", -27.4632]]"
ataiΘwajaa	γίσσα	-26.2798	"[[""γίσσα"", -26.2798], [""κόον / κοῖον"", -27.9662], [""*al- (?)"", -28.6803], [""†σωðαρ-"", -29.0524], [""γέl̩α"", -29.3088], [""*wli/jat"", -30.0434], [""ða (?)"", -30.3004], [""aɲ (?)"", -30.3004], [""†=l̩"", -30.4411], [""†=k̑"", -30.4411]]"
ataiΘwajaj	γίσσα	-26.2798	"[[""γίσσα"", -26.2798], [""κόον / κοῖον"", -27.9662], [""*al- (?)"", -28.6803], [""†σωðαρ-"", -29.0524], [""γέl̩α"", -29.3088], [""*wli/jat"", -29.3209], [""aɲ (?)"", -30.3004], [""ða (?)"", -30.3004], [""†=l̩"", -30.4411], [""†=k̑"", -30.4411]]"
ataiΘwajas	γίσσα	-26.2798	"[[""γίσσα"", -26.2798], [""κόον / κοῖον"", -27.9662], [""*al- (?)"", -28.6803], [""†σωðαρ-"", -29.0524], [""γέl̩α"", -29.3088], [""*wli/jat"", -30.0434], [""ða (?)"", -30.3004], [""aɲ (?)"", -30.3004], [""†=l̩"", -30.4411], [""†=k̑"", -30.4411]]"
ataiΘwajat	γίσσα	-26.2798	"[[""γίσσα"", -26.2798], [""κόον / κοῖον"", -27.9662], [""*al- (?)"", -28.6803], [""†σωðαρ-"", -29.0524], [""γέl̩α"", -29.3088], [""*wli/jat"", -30.0434], [""ða (?)"", -30.3004], [""aɲ (?)"", -30.3004], [""†=l̩"", -30.4411], [""†=k̑"", -30.4411]]"
ate	†=km	-9.2112	"[[""†=km"", -9.2112], [""*sb"", -9.4442], [""*ar"", -9.4442], [""*iβr"", -9.7684], [""*ebr"", -9.7684], [""†sin"", -9.8054], [""*mn-"", -9.899], [""†da-"", -9.9412], [""†=ms"", -9.9561], [""*ma"", -10.0355]]"
ati	†=k̑	-10.3944	"[[""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""=kʷ"", -10.5658], [""ἄl̩α"", -10.7232], [""γίσσα"", -10.7315], [""†=ð"", -10.7566], [""†=ʃ"", -10.7566], [""†=t"", -10.7566], [""γέl̩α"", -11.1396], [""†da-"", -11.2432]]"
atiΘ	γίσσα	-12.2879	"[[""γίσσα"", -12.2879], [""†=k̑"", -12.8341], [""†=l̩"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467], [""=kʷ"", -13.3352], [""†=ð"", -13.5167], [""†=ʃ"", -13.5167], [""†=t"", -13.5167], [""†irow"", -13.6976]]"
atiΘw	γίσσα	-13.742	"[[""γίσσα"", -13.742], [""γέl̩α"", -15.3139], [""†=l̩"", -15.5127], [""†=k̑"", -15.5127], [""ἄl̩α"", -15.6623], [""=kʷ"", -16.2599], [""†=ʃ"", -16.4276], [""†=ð"", -16.4276], [""†=t"", -16.4276], [""*mn-"", -16.6681]]"
atiΘwa	γίσσα	-15.7621	"[[""γίσσα"", -15.7621], [""γέl̩α"", -17.8723], [""†=k̑"", -18.3397], [""†=l̩"", -18.3397], [""ἄl̩α"", -18.4509], [""†σωðαρ-"", -18.9129], [""=kʷ"", -19.2843], [""†=ʃ"", -19.4383], [""†=t"", -19.4383], [""†=ð"", -19.4383]]"
atiΘwaj	γίσσα	-18.1288	"[[""γίσσα"", -18.1288], [""γέl̩α"", -20.5896], [""*wli/jat"", -20.9423], [""†σωðαρ-"", -21.1839], [""†=l̩"", -21.2688], [""†=k̑"", -21.2688], [""ἄl̩α"", -21.3549], [""*al- (?)"", -21.5262], [""aɲ (?)"", -22.1411], [""ða (?)"", -22.1411]]"
atiΘwaja	γίσσα	-20.7122	"[[""γίσσα"", -20.7122], [""γέl̩α"", -23.4187], [""†σωðαρ-"", -23.6689], [""*al- (?)"", -23.7228], [""*wli/jat"", -23.742], [""†=l̩"", -24.2728], [""†=k̑"", -24.2728], [""ἄl̩α"", -24.3415], [""ða (?)"", -24.7304], [""aɲ (?)"", -24.7304]]"
atu	†=ð	-5.6649	"[[""†=ð"", -5.6649], [""sav"", -9.7388], [""aið"", -9.7388], [""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""ðen"", -10.4814], [""=kʷ"", -10.5658], [""ἄl̩α"", -10.7232], [""γίσσα"", -10.7315], [""†=ʃ"", -10.7566]]"
atur	†=ð	-9.1662	"[[""†=ð"", -9.1662], [""*kð-"", -11.2581], [""†bið-"", -11.572], [""βάνðα"", -11.5765], [""γίσσα"", -12.2879], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467], [""aið"", -13.243]]"
aturu	†=ð	-10.7815	"[[""†=ð"", -10.7815], [""γίσσα"", -13.742], [""*kð-"", -14.0593], [""βάνðα"", -14.3342], [""Κβωðης"", -14.3446], [""†bið-"", -14.3678], [""γέl̩α"", -15.3139], [""†σωðαρ-"", -15.4103], [""†=k̑"", -15.5127], [""†=l̩"", -15.5127]]"
aturus	†=ð	-14.2874	"[[""†=ð"", -14.2874], [""γίσσα"", -15.7621], [""βάνðα"", -16.1971], [""†σωðαρ-"", -16.4817], [""*kð-"", -16.5244], [""†bið-"", -16.7445], [""Κβωðης"", -16.7758], [""γέl̩α"", -17.8723], [""ða (?)"", -18.3075], [""†=l̩"", -18.3397]]"
aturusa	†=ð	-17.7924	"[[""†=ð"", -17.7924], [""γίσσα"", -18.1288], [""†σωðαρ-"", -18.6811], [""βάνðα"", -19.1117], [""Κβωðης"", -19.1931], [""*kð-"", -19.5284], [""†bið-"", -19.734], [""ða (?)"", -20.2633], [""γέl̩α"", -20.5896], [""†=k̑"", -21.2688]]"
aturusai	γίσσα	-20.7122	"[[""γίσσα"", -20.7122], [""†σωðαρ-"", -20.938], [""†=ð"", -21.2966], [""Κβωðης"", -21.9554], [""βάνðα"", -22.248], [""ða (?)"", -22.542], [""*kð-"", -22.6989], [""†bið-"", -22.9011], [""γέl̩α"", -23.4187], [""*al- (?)"", -23.7228]]"
aturusaid	γίσσα	-23.4428	"[[""γίσσα"", -23.4428], [""†σωðαρ-"", -23.4923], [""†=n / ɲ"", -23.9844], [""†=ð"", -24.7997], [""Κβωðης"", -24.911], [""ða (?)"", -25.0358], [""βάνðα"", -25.4838], [""*kð-"", -25.9514], [""*al- (?)"", -26.1256], [""†bið-"", -26.1528]]"
aturusaida	†σωðαρ-	-26.2562	"[[""†σωðαρ-"", -26.2562], [""γίσσα"", -26.2798], [""†=n / ɲ"", -27.4716], [""ða (?)"", -27.6843], [""κόον / κοῖον"", -27.9662], [""Κβωðης"", -27.982], [""†=ð"", -28.3017], [""*al- (?)"", -28.6803], [""βάνðα"", -28.7757], [""*kð-"", -29.2528]]"
aun	*kð-	-8.712	"[[""*kð-"", -8.712], [""†=ð"", -8.803], [""†bið-"", -9.1645], [""ðen"", -9.7806], [""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""aið"", -10.4256], [""sav"", -10.4256], [""=kʷ"", -10.5658], [""ἄl̩α"", -10.7232]]"
auna	*kð-	-11.5157	"[[""*kð-"", -11.5157], [""Κβωðης"", -11.9648], [""†bið-"", -11.9824], [""†=ð"", -12.1646], [""γίσσα"", -12.2879], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""ðen"", -12.8687], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467]]"
aunak	γίσσα	-13.742	"[[""γίσσα"", -13.742], [""piðl"", -13.9221], [""γέl̩α"", -14.0808], [""†=l̩"", -14.1568], [""Κβωðης"", -14.4169], [""*kð-"", -14.5894], [""†σωðαρ-"", -14.597], [""ἄl̩α"", -14.8777], [""ða (?)"", -15.0078], [""†bið-"", -15.079]]"
aunaka	†=l̩	-13.7946	"[[""†=l̩"", -13.7946], [""γίσσα"", -15.7621], [""γέl̩α"", -16.0323], [""†σωðαρ-"", -16.8011], [""ða (?)"", -16.8825], [""ἄl̩α"", -17.0], [""Κβωðης"", -17.2417], [""piðl"", -17.4291], [""*kð-"", -17.7726], [""†bið-"", -18.2887]]"
aunakan	γέl̩α	-16.5915	"[[""γέl̩α"", -16.5915], [""†=l̩"", -16.6185], [""ἄl̩α"", -17.647], [""γίσσα"", -18.1288], [""ða (?)"", -19.1552], [""†σωðαρ-"", -19.3798], [""Κβωðης"", -20.2395], [""piðl"", -20.9361], [""*kð-"", -21.0144], [""†=k̑"", -21.2688]]"
aunakana	γέl̩α	-19.05	"[[""γέl̩α"", -19.05], [""†=l̩"", -19.7228], [""ἄl̩α"", -20.1098], [""γίσσα"", -20.7122], [""ða (?)"", -21.6735], [""†σωðαρ-"", -22.1469], [""Κβωðης"", -23.3378], [""*al- (?)"", -23.4444], [""†=k̑"", -24.2728], [""*kð-"", -24.2924]]"
aut	*kð-	-8.712	"[[""*kð-"", -8.712], [""†=ð"", -8.803], [""†bið-"", -9.1645], [""ðen"", -9.7806], [""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""aið"", -10.4256], [""sav"", -10.4256], [""=kʷ"", -10.5658], [""ἄl̩α"", -10.7232]]"
auti	*kð-	-11.5157	"[[""*kð-"", -11.5157], [""Κβωðης"", -11.9648], [""†bið-"", -11.9824], [""†=ð"", -12.1646], [""γίσσα"", -12.2879], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""ðen"", -12.8687], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467]]"
autin	γίσσα	-13.742	"[[""γίσσα"", -13.742], [""Κβωðης"", -14.4169], [""*kð-"", -14.5894], [""†σωðαρ-"", -14.597], [""ða (?)"", -15.0078], [""†bið-"", -15.079], [""γέl̩α"", -15.3139], [""†=ð"", -15.481], [""†=k̑"", -15.5127], [""†=l̩"", -15.5127]]"
autinu	†=ð	-13.9425	"[[""†=ð"", -13.9425], [""γίσσα"", -15.7621], [""†σωðαρ-"", -16.7985], [""ða (?)"", -16.8825], [""Κβωðης"", -17.2208], [""*kð-"", -17.7354], [""γέl̩α"", -17.8723], [""†bið-"", -18.2318], [""†=l̩"", -18.3397], [""†=k̑"", -18.3397]]"
autinui	†=ð	-17.4484	"[[""†=ð"", -17.4484], [""γίσσα"", -18.1288], [""ða (?)"", -19.1546], [""†σωðαρ-"", -19.3124], [""βάνðα"", -19.3596], [""*kð-"", -19.9658], [""Κβωðης"", -20.1704], [""†bið-"", -20.1857], [""γέl̩α"", -20.5896], [""†=k̑"", -21.2688]]"
autinuin	γίσσα	-20.7122	"[[""γίσσα"", -20.7122], [""†=ð"", -20.9537], [""ða (?)"", -21.6715], [""†σωðαρ-"", -21.9779], [""βάνðα"", -22.1878], [""Κβωðης"", -22.6166], [""*kð-"", -22.9258], [""†bið-"", -23.1108], [""γέl̩α"", -23.4187], [""*al- (?)"", -23.7228]]"
autinuina	γίσσα	-23.4428	"[[""γίσσα"", -23.4428], [""†σωðαρ-"", -24.2299], [""ða (?)"", -24.3477], [""†=ð"", -24.4583], [""βάνðα"", -25.2933], [""Κβωðης"", -25.3536], [""*kð-"", -26.0777], [""*al- (?)"", -26.1256], [""†bið-"", -26.2517], [""γέl̩α"", -26.3313]]"
autinuinai	γίσσα	-26.2798	"[[""γίσσα"", -26.2798], [""†σωðαρ-"", -26.7272], [""ða (?)"", -27.1349], [""†=ð"", -27.962], [""κόον / κοῖον"", -27.9662], [""Κβωðης"", -28.2888], [""βάνðα"", -28.5135], [""*al- (?)"", -28.6803], [""γέl̩α"", -29.3088], [""*kð-"", -29.3202]]"
awa	†=k̑	-10.3944	"[[""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""=kʷ"", -10.5658], [""ἄl̩α"", -10.7232], [""γίσσα"", -10.7315], [""†=ð"", -10.7566], [""†=ʃ"", -10.7566], [""†=t"", -10.7566], [""γέl̩α"", -11.1396], [""†da-"", -11.2432]]"
awai	γίσσα	-12.2879	"[[""γίσσα"", -12.2879], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467], [""=kʷ"", -13.3352], [""†=ð"", -13.5167], [""†=t"", -13.5167], [""†=ʃ"", -13.5167], [""*kð-"", -13.8491]]"
awaij	γίσσα	-13.742	"[[""γίσσα"", -13.742], [""γέl̩α"", -15.3139], [""†=k̑"", -15.5127], [""†=l̩"", -15.5127], [""ἄl̩α"", -15.6623], [""=kʷ"", -16.2599], [""†=t"", -16.4276], [""†=ð"", -16.4276], [""†=ʃ"", -16.4276], [""*ur°"", -16.6681]]"
awaija	γίσσα	-15.7621	"[[""γίσσα"", -15.7621], [""γέl̩α"", -17.8723], [""†=k̑"", -18.3397], [""†=l̩"", -18.3397], [""ἄl̩α"", -18.4509], [""†σωðαρ-"", -18.9129], [""=kʷ"", -19.2843], [""†=t"", -19.4383], [""†=ʃ"", -19.4383], [""†=ð"", -19.4383]]"
awaΦ	†=km	-11.7285	"[[""†=km"", -11.7285], [""γίσσα"", -12.2879], [""*sb"", -12.3423], [""*ar"", -12.3423], [""†=ms"", -12.446], [""*ebr"", -12.58], [""*iβr"", -12.58], [""†sin"", -12.6142], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341]]"
aza	u-	-6.36	"[[""u-"", -6.36], [""*ur°"", -8.44], [""*pi-"", -8.712], [""†da-"", -8.712], [""†ane"", -8.725], [""uro?"", -9.0879], [""*ar"", -9.0909], [""eb-"", -9.1032], [""ue"", -9.1137], [""*urt"", -9.1276]]"
azaΦ	*ar	-7.4498	"[[""*ar"", -7.4498], [""an"", -8.1029], [""en"", -8.1029], [""ur"", -8.103], [""u-"", -9.1841], [""*ebr"", -9.7246], [""*iβr"", -9.7246], [""omob"", -10.1713], [""ebad"", -10.1713], [""urom"", -10.1713]]"
azaΦn	*ur°	-10.2942	"[[""*ur°"", -10.2942], [""eb-"", -10.9476], [""*ar"", -10.9548], [""an"", -11.6083], [""en"", -11.6083], [""ur"", -11.6083], [""u-"", -12.2896], [""*ebr"", -12.9563], [""*iβr"", -12.9563], [""*tub-"", -13.2613]]"
azaΦni	*ur°	-13.1218	"[[""*ur°"", -13.1218], [""eb-"", -13.7752], [""*ar"", -14.4598], [""en"", -15.1137], [""an"", -15.1137], [""ur"", -15.1137], [""u-"", -15.5112], [""aɲ (?)"", -15.7296], [""γίσσα"", -15.7621], [""*tub-"", -16.0884]]"
aΦn	*mn-	-8.9384	"[[""*mn-"", -8.9384], [""†da-"", -9.4242], [""*ur°"", -9.6629], [""*ma"", -10.0294], [""nu?"", -10.1108], [""no-"", -10.1108], [""eb-"", -10.1366], [""†bið-"", -10.1911], [""*sb"", -10.2276], [""*ar"", -10.2276]]"
aΦni	*mn-	-11.6801	"[[""*mn-"", -11.6801], [""†da-"", -12.1182], [""γίσσα"", -12.2879], [""*ur°"", -12.4371], [""†bið-"", -12.6255], [""†=k̑"", -12.8341], [""†=l̩"", -12.8341], [""no-"", -12.8374], [""nu?"", -12.8374], [""γrds ?"", -12.8468]]"
daa	no-	-9.3891	"[[""no-"", -9.3891], [""nu?"", -9.3891], [""βάνðα"", -9.4584], [""eb-"", -10.1434], [""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""mno"", -10.4256], [""bi"", -10.4301], [""be"", -10.4301], [""nɕ"", -10.4301]]"
daau	†=ð	-8.1142	"[[""†=ð"", -8.1142], [""βάνðα"", -9.9937], [""γίσσα"", -12.2879], [""no-"", -12.322], [""nu?"", -12.322], [""sav"", -12.8319], [""aið"", -12.8319], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""γέl̩α"", -13.0021]]"
dad	ml̩n	-7.7746	"[[""ml̩n"", -7.7746], [""naz"", -8.2654], [""mar"", -8.2655], [""dəbr"", -8.4032], [""lrTɲ"", -8.4437], [""rtim"", -8.4468], [""mno"", -8.8783], [""ann"", -9.0159], [""urm"", -9.0159], [""mnos"", -9.1299]]"
dada	*mn-	-11.1173	"[[""*mn-"", -11.1173], [""ml̩n"", -11.2657], [""βάνðα"", -11.4518], [""naz"", -11.6996], [""mar"", -11.6996], [""mno"", -11.7634], [""dəbr"", -11.8676], [""lrTɲ"", -11.9309], [""zmuɕ"", -11.9362], [""mnos"", -11.9362]]"
dadau	†=ð	-10.9425	"[[""†=ð"", -10.9425], [""βάνðα"", -12.4189], [""msnorð"", -13.7006], [""γίσσα"", -13.742], [""*mn-"", -13.9114], [""ml̩n"", -14.747], [""mno"", -14.889], [""†da-"", -14.9228], [""ubroð"", -14.9559], [""mnos"", -15.0233]]"
dadaut	βάνðα	-12.0341	"[[""βάνðα"", -12.0341], [""†=ð"", -14.448], [""†bið-"", -15.6548], [""γίσσα"", -15.7621], [""*mn-"", -16.9557], [""*kð-"", -17.173], [""msnorð"", -17.2063], [""Κβωðης"", -17.3336], [""†=n / ɲ"", -17.5385], [""aɲ (?)"", -17.5898]]"
dadauti	βάνðα	-14.8563	"[[""βάνðα"", -14.8563], [""†=ð"", -17.9525], [""γίσσα"", -18.1288], [""Κβωðης"", -18.4136], [""†bið-"", -18.4896], [""†=n / ɲ"", -19.9173], [""aɲ (?)"", -19.9243], [""*kð-"", -20.0126], [""*mn-"", -20.1107], [""†σωðαρ-"", -20.3548]]"
dadautin	βάνðα	-17.9584	"[[""βάνðα"", -17.9584], [""γίσσα"", -20.7122], [""Κβωðης"", -20.9036], [""†=ð"", -21.4559], [""†bið-"", -21.5942], [""†σωðαρ-"", -21.7584], [""aɲ (?)"", -22.4715], [""†=n / ɲ"", -22.5423], [""*kð-"", -23.1175], [""γrds ?"", -23.2265]]"
dadautinu	βάνðα	-21.1379	"[[""βάνðα"", -21.1379], [""†=ð"", -23.2532], [""γίσσα"", -23.4428], [""Κβωðης"", -23.7386], [""†σωðαρ-"", -24.0426], [""†bið-"", -24.8006], [""aɲ (?)"", -25.1819], [""†=n / ɲ"", -25.3246], [""*al- (?)"", -26.1256], [""γrds ?"", -26.188]]"
dadautinui	βάνðα	-23.3738	"[[""βάνðα"", -23.3738], [""γίσσα"", -26.2798], [""†σωðαρ-"", -26.674], [""Κβωðης"", -26.7356], [""†=ð"", -26.76], [""†bið-"", -27.6307], [""κόον / κοῖον"", -27.9662], [""aɲ (?)"", -28.0139], [""†=n / ɲ"", -28.2159], [""*al- (?)"", -28.6803]]"
daj	mjze	-8.0661	"[[""mjze"", -8.0661], [""no-"", -9.3891], [""nu?"", -9.3891], [""βάνðα"", -9.4584], [""eb-"", -10.1434], [""†=l̩"", -10.3944], [""†=k̑"", -10.3944], [""mno"", -10.4256], [""nɕ"", -10.4301], [""bi"", -10.4301]]"
daja	mjze	-10.8686	"[[""mjze"", -10.8686], [""βάνðα"", -11.4616], [""γίσσα"", -12.2879], [""nu?"", -12.322], [""no-"", -12.322], [""†=k̑"", -12.8341], [""†=l̩"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467], [""eb-"", -13.2067]]"
dajaj	mjze	-13.6775	"[[""mjze"", -13.6775], [""γίσσα"", -13.742], [""βάνðα"", -13.9111], [""γέl̩α"", -15.3139], [""nu?"", -15.3836], [""no-"", -15.3836], [""†=k̑"", -15.5127], [""†=l̩"", -15.5127], [""aɲ (?)"", -15.5582], [""ἄl̩α"", -15.6623]]"
dajaja	γίσσα	-15.7621	"[[""γίσσα"", -15.7621], [""βάνðα"", -16.5938], [""mjze"", -16.7684], [""aɲ (?)"", -17.6618], [""γέl̩α"", -17.8723], [""†=k̑"", -18.3397], [""†=l̩"", -18.3397], [""ἄl̩α"", -18.4509], [""nu?"", -18.5266], [""no-"", -18.5266]]"
dajas	γίσσα	-13.742	"[[""γίσσα"", -13.742], [""βάνðα"", -13.9111], [""mjze"", -13.9571], [""γέl̩α"", -15.3139], [""no-"", -15.3836], [""nu?"", -15.3836], [""†=k̑"", -15.5127], [""†=l̩"", -15.5127], [""aɲ (?)"", -15.5582], [""ἄl̩α"", -15.6623]]"
dam	bəɕ	-8.0154	"[[""bəɕ"", -8.0154], [""dəbr"", -8.0661], [""no-"", -9.3891], [""nu?"", -9.3891], [""βάνðα"", -9.4584], [""eb-"", -10.1434], [""†=k̑"", -10.3944], [""†=l̩"", -10.3944], [""mno"", -10.4256], [""bi"", -10.4301]]"
dama	bəɕ	-10.8589	"[[""bəɕ"", -10.8589], [""dəbr"", -10.8686], [""βάνðα"", -11.4616], [""γίσσα"", -12.2879], [""no-"", -12.322], [""nu?"", -12.322], [""†=l̩"", -12.8341], [""†=k̑"", -12.8341], [""γέl̩α"", -13.0021], [""ἄl̩α"", -13.0467]]"
