lost	top1_known	score	top10
ajasekan	kʷe	-20.8993	"[[""kʷe"", -20.8993], [""kʷ"", -22.1227], [""ɣʷeroː"", -22.2208], [""ke"", -22.2501], [""ku"", -22.2501], [""kʷoti"", -22.3842], [""keɣʷ"", -22.5783], [""ɣʷekʷ"", -22.6049], [""keːr"", -22.876], [""kwoː"", -22.9117]]"
ajasekana	kʷe	-23.7727	"[[""kʷe"", -23.7727], [""kʷoti"", -24.8698], [""ɣʷeroː"", -25.119], [""kʷ"", -25.4767], [""ke"", -25.4945], [""ku"", -25.4945], [""ɣʷekʷ"", -25.5461], [""ɡʷetu"", -25.5556], [""ɡʷeru"", -25.5556], [""keɣʷ"", -25.7216]]"
ajasekanas	kʷe	-27.2742	"[[""kʷe"", -27.2742], [""ɣʷeroː"", -27.8262], [""kʷoti"", -28.2806], [""ɣʷekʷ"", -28.5649], [""ɡʷeːn"", -28.8219], [""kʷ"", -28.8512], [""keɣʷ"", -28.9061], [""ɡʷetu"", -28.9665], [""ɡʷeru"", -28.9665], [""ɣʷenɡʷ"", -28.9939]]"
ajat	kʷe	-8.7133	"[[""kʷe"", -8.7133], [""ke"", -8.7207], [""ku"", -8.7207], [""kʷ"", -9.1841], [""oː"", -10.4859], [""keɣʷ"", -10.6698], [""nekʷe"", -10.8169], [""peku"", -10.8209], [""kek"", -11.2446], [""pekʷ"", -11.2831]]"
ajatu	kʷis	-8.7076	"[[""kʷis"", -8.7076], [""kʷos"", -8.7076], [""kel"", -8.7173], [""kes"", -8.7173], [""ken"", -8.7173], [""kos"", -8.7173], [""kis"", -8.7173], [""ɣʷed"", -9.3896], [""ɡʷet"", -9.3896], [""ɡel"", -9.4054]]"
ajatur	kʷos	-12.2116	"[[""kʷos"", -12.2116], [""kʷis"", -12.2116], [""kis"", -12.2238], [""kes"", -12.2238], [""kel"", -12.2238], [""ken"", -12.2238], [""kos"", -12.2238], [""ɡʷet"", -12.8936], [""ɣʷed"", -12.8936], [""ɡel"", -12.9119]]"
ajaturu	kʷels	-12.2036	"[[""kʷels"", -12.2036], [""kens"", -12.2177], [""kʷis"", -14.23], [""kʷos"", -14.23], [""ɡʷeːn"", -14.2384], [""ħokets"", -14.3179], [""kʷoti"", -14.3245], [""ukseːn"", -14.457], [""koslos"", -14.4595], [""kʷelsos"", -14.488]]"
ajaturus	kʷels	-15.7076	"[[""kʷels"", -15.7076], [""kens"", -15.7234], [""koslos"", -17.7011], [""kʷelsos"", -17.7183], [""kʷos"", -17.7361], [""kʷis"", -17.7361], [""ɡʷeːn"", -17.7425], [""ɣʷenɡʷn̩"", -17.79], [""kʷoti"", -17.7984], [""ħokets"", -17.8236]]"
ajaturusa	kʷels	-19.2114	"[[""kʷels"", -19.2114], [""kens"", -19.2291], [""kʷoti"", -19.871], [""keleti"", -20.3707], [""ɡʷetu"", -20.5555], [""koslos"", -20.5751], [""kʷelsos"", -20.5758], [""ɣʷenɡʷn̩"", -20.6111], [""atta"", -20.9254], [""ɡelu"", -20.9523]]"
ajaturusai	kʷels	-22.715	"[[""kʷels"", -22.715], [""kens"", -22.7348], [""kʷoti"", -22.8111], [""keleti"", -23.1692], [""kʷelsos"", -23.4788], [""koslos"", -23.4865], [""ɡʷetu"", -23.4958], [""ɣʷenɡʷn̩"", -23.7095], [""atta"", -23.7529], [""ɡʷʱenti"", -23.8662]]"
ajaw	keħ	-5.8961	"[[""keħ"", -5.8961], [""ker"", -5.8961], [""kej"", -5.8961], [""eɡħ"", -6.5834], [""oːj"", -7.6563], [""wokeħ"", -7.9995], [""iħ"", -8.3186], [""eħ"", -8.3186], [""kerħ"", -8.39], [""kejħ"", -8.39]]"
ajawa	ker	-9.4013	"[[""ker"", -9.4013], [""keħ"", -9.4013], [""kej"", -9.4013], [""eɡħ"", -10.0903], [""kokʷr̩"", -10.8041], [""kʷe"", -11.1598], [""oːj"", -11.1607], [""jokʷr̩"", -11.3112], [""ɡʷeru"", -11.3556], [""ħekru"", -11.5012]]"
aka	oː	-8.054	"[[""oː"", -8.054], [""eti"", -10.4141], [""enu"", -10.4141], [""upo"", -10.4141], [""oːl"", -10.6278], [""eːn"", -10.6278], [""oːj"", -10.6278], [""oːs"", -10.6278], [""eːs"", -10.6278], [""kʷe"", -10.848]]"
akan	oː	-10.8841	"[[""oː"", -10.8841], [""eːn"", -13.4545], [""oːl"", -13.4545], [""eːs"", -13.4545], [""oːj"", -13.4545], [""oːs"", -13.4545], [""moː"", -13.6906], [""hoː"", -13.6906], [""otr̩"", -13.7404], [""eti"", -13.7554]]"
akana	oː	-13.9876	"[[""oː"", -13.9876], [""enu"", -16.2572], [""eti"", -16.2572], [""upo"", -16.2572], [""eːn"", -16.4089], [""eːs"", -16.4089], [""oːs"", -16.4089], [""oːj"", -16.4089], [""oːl"", -16.4089], [""kʷe"", -16.4991]]"
akanas	oː	-17.0954	"[[""oː"", -17.0954], [""eːn"", -19.4523], [""eːs"", -19.4523], [""oːl"", -19.4523], [""oːj"", -19.4523], [""oːs"", -19.4523], [""otr̩"", -19.6077], [""moː"", -19.6167], [""hoː"", -19.6167], [""enu"", -19.6825]]"
akanasi	oː	-20.3163	"[[""oː"", -20.3163], [""upo"", -22.4618], [""enu"", -22.4618], [""eti"", -22.4618], [""eːs"", -22.5582], [""eːn"", -22.5582], [""oːs"", -22.5582], [""oːj"", -22.5582], [""oːl"", -22.5582], [""kʷe"", -22.6077]]"
ama	oː	-8.054	"[[""oː"", -8.054], [""eti"", -10.4141], [""enu"", -10.4141], [""upo"", -10.4141], [""oːl"", -10.6278], [""eːn"", -10.6278], [""oːj"", -10.6278], [""oːs"", -10.6278], [""eːs"", -10.6278], [""kʷe"", -10.848]]"
amai	oː	-10.8803	"[[""oː"", -10.8803], [""eti"", -13.0151], [""enu"", -13.0151], [""upo"", -13.0151], [""kʷe"", -13.3222], [""oːl"", -13.4043], [""eːs"", -13.4043], [""oːj"", -13.4043], [""oːs"", -13.4043], [""eːn"", -13.4043]]"
amain	oː	-13.8387	"[[""oː"", -13.8387], [""oːs"", -16.3284], [""eːn"", -16.3284], [""oːl"", -16.3284], [""oːj"", -16.3284], [""eːs"", -16.3284], [""enu"", -16.4188], [""eti"", -16.4188], [""upo"", -16.4188], [""moː"", -16.4354]]"
amaina	oː	-16.9916	"[[""oː"", -16.9916], [""upo"", -19.1571], [""enu"", -19.1571], [""eti"", -19.1571], [""eːs"", -19.3522], [""oːl"", -19.3522], [""oːs"", -19.3522], [""oːj"", -19.3522], [""eːn"", -19.3522], [""kʷe"", -19.4198]]"
amainaj	kʷek	-19.4151	"[[""kʷek"", -19.4151], [""ɡʷeɡ"", -20.1039], [""oː"", -20.1654], [""kek"", -20.6501], [""tek"", -20.671], [""sek"", -20.671], [""bak"", -20.671], [""pek"", -20.671], [""ħek"", -20.671], [""nek"", -20.671]]"
amainaja	ɣʷekʷ	-22.2656	"[[""ɣʷekʷ"", -22.2656], [""kʷek"", -22.9079], [""peku"", -23.0614], [""oː"", -23.3703], [""ke"", -23.4186], [""ku"", -23.4186], [""tekʷ"", -23.5199], [""wekʷ"", -23.5199], [""pekʷ"", -23.5199], [""sekʷ"", -23.5199]]"
amainajar	ɣʷekʷ	-25.0869	"[[""ɣʷekʷ"", -25.0869], [""pekʷ"", -26.3461], [""wekʷ"", -26.3461], [""tekʷ"", -26.3461], [""sekʷ"", -26.3461], [""kʷek"", -26.3895], [""peku"", -26.5591], [""oː"", -26.6064], [""hjekʷ"", -26.6827], [""kʷ"", -26.7082]]"
amainajare	ɣʷekʷ	-28.1787	"[[""ɣʷekʷ"", -28.1787], [""nekʷe"", -28.4697], [""kʷe"", -28.8109], [""peku"", -29.2555], [""tekʷ"", -29.4517], [""sekʷ"", -29.4517], [""pekʷ"", -29.4517], [""wekʷ"", -29.4517], [""ku"", -29.6217], [""ke"", -29.6217]]"
aman	oː	-10.8841	"[[""oː"", -10.8841], [""eːn"", -13.4545], [""oːl"", -13.4545], [""eːs"", -13.4545], [""oːj"", -13.4545], [""oːs"", -13.4545], [""moː"", -13.6906], [""hoː"", -13.6906], [""otr̩"", -13.7404], [""eti"", -13.7554]]"
amana	oː	-13.9876	"[[""oː"", -13.9876], [""enu"", -16.2572], [""eti"", -16.2572], [""upo"", -16.2572], [""eːn"", -16.4089], [""eːs"", -16.4089], [""oːs"", -16.4089], [""oːj"", -16.4089], [""oːl"", -16.4089], [""kʷe"", -16.4991]]"
amanad	ih	-15.3272	"[[""ih"", -15.3272], [""up"", -15.3272], [""kʷih"", -16.4946], [""ɣʷew"", -16.4946], [""ɡʷew"", -16.4946], [""ɣʷep"", -16.4946], [""oktoːw"", -16.5775], [""oː"", -17.0937], [""hop"", -17.535], [""peh"", -17.535]]"
amanada	upo	-17.7171	"[[""upo"", -17.7171], [""up"", -18.8337], [""ih"", -18.8337], [""hepi"", -19.8961], [""he"", -19.9169], [""wi"", -19.9169], [""we"", -19.9169], [""ħepo"", -19.9576], [""ɣʷew"", -19.999], [""ɣʷep"", -19.999]]"
amanadaw	uper	-17.7135	"[[""uper"", -17.7135], [""per"", -19.9133], [""wer"", -19.9133], [""peħ"", -19.9133], [""wej"", -19.9133], [""hej"", -19.9133], [""her"", -19.9133], [""waj"", -19.9133], [""ɡʷʱer"", -19.9223], [""oːj"", -20.2329]]"
amanadawa	uperi	-20.1077	"[[""uperi"", -20.1077], [""uper"", -21.2187], [""peri"", -22.3074], [""wej"", -23.4185], [""hej"", -23.4185], [""waj"", -23.4185], [""peħ"", -23.4185], [""wer"", -23.4185], [""her"", -23.4185], [""per"", -23.4185]]"
amanadawai	uperi	-22.9273	"[[""uperi"", -22.9273], [""uper"", -24.723], [""peri"", -25.1271], [""ehjeti"", -26.0209], [""pro"", -26.2535], [""ɡʱehro"", -26.6753], [""wr̩"", -26.7167], [""johr̩"", -26.7456], [""upo"", -26.8653], [""peħ"", -26.9228]]"
amas	oː	-10.8841	"[[""oː"", -10.8841], [""eːn"", -13.4545], [""oːl"", -13.4545], [""eːs"", -13.4545], [""oːj"", -13.4545], [""oːs"", -13.4545], [""moː"", -13.6906], [""hoː"", -13.6906], [""otr̩"", -13.7404], [""eti"", -13.7554]]"
amasi	oː	-13.9876	"[[""oː"", -13.9876], [""enu"", -16.2572], [""eti"", -16.2572], [""upo"", -16.2572], [""eːn"", -16.4089], [""eːs"", -16.4089], [""oːs"", -16.4089], [""oːj"", -16.4089], [""oːl"", -16.4089], [""kʷe"", -16.4991]]"
amasir	oː	-17.0954	"[[""oː"", -17.0954], [""eːn"", -19.4523], [""eːs"", -19.4523], [""oːl"", -19.4523], [""oːj"", -19.4523], [""oːs"", -19.4523], [""otr̩"", -19.6077], [""moː"", -19.6167], [""hoː"", -19.6167], [""enu"", -19.6825]]"
amasiru	eːn	-17.0911	"[[""eːn"", -17.0911], [""eːs"", -17.0911], [""oːl"", -17.0911], [""oːs"", -17.0911], [""os"", -18.831], [""is"", -18.831], [""ud"", -18.831], [""us"", -18.831], [""ɡʷeːn"", -18.9207], [""ukseːn"", -19.055]]"
amasirut	eːn	-20.5974	"[[""eːn"", -20.5974], [""oːs"", -20.5974], [""eːs"", -20.5974], [""oːl"", -20.5974], [""enu"", -21.2184], [""eti"", -21.2184], [""ojeti"", -22.0668], [""ejeti"", -22.0668], [""is"", -22.3374], [""us"", -22.3374]]"
amasirute	enu	-23.9119	"[[""enu"", -23.9119], [""eti"", -23.9119], [""eːn"", -24.103], [""oːl"", -24.103], [""oːs"", -24.103], [""eːs"", -24.103], [""ejeti"", -24.7571], [""ojeti"", -24.7571], [""ɡʷetu"", -25.0634], [""kʷoti"", -25.0634]]"
amat	oː	-10.8803	"[[""oː"", -10.8803], [""eti"", -13.0151], [""enu"", -13.0151], [""upo"", -13.0151], [""kʷe"", -13.3222], [""oːl"", -13.4043], [""eːs"", -13.4043], [""oːj"", -13.4043], [""oːs"", -13.4043], [""eːn"", -13.4043]]"
amate	oː	-13.8359	"[[""oː"", -13.8359], [""enu"", -15.7354], [""eti"", -15.7354], [""upo"", -15.7354], [""kʷe"", -15.9927], [""ejti"", -16.0358], [""ehti"", -16.0358], [""atta"", -16.0358], [""-ttu"", -16.1311], [""eːs"", -16.294]]"
ame	oː	-8.0519	"[[""oː"", -8.0519], [""enu"", -10.2254], [""eti"", -10.2254], [""upo"", -10.2254], [""eːs"", -10.5993], [""oːl"", -10.5993], [""eːn"", -10.5993], [""oːs"", -10.5993], [""oːj"", -10.5993], [""kʷe"", -10.6083]]"
amei	oː	-10.8134	"[[""oː"", -10.8134], [""upo"", -12.9011], [""eti"", -12.9011], [""enu"", -12.9011], [""kʷe"", -13.2302], [""atta"", -13.3057], [""ehti"", -13.3057], [""ejti"", -13.3057], [""oːj"", -13.3524], [""eːn"", -13.3524]]"
ameit	oː	-13.7604	"[[""oː"", -13.7604], [""enu"", -15.761], [""eti"", -15.761], [""upo"", -15.761], [""ejti"", -16.0746], [""ehti"", -16.0746], [""atta"", -16.0746], [""kʷe"", -16.0784], [""-ttu"", -16.2242], [""oːl"", -16.2394]]"
ameiti	oː	-16.8247	"[[""oː"", -16.8247], [""upo"", -18.7361], [""eti"", -18.7361], [""enu"", -18.7361], [""atta"", -18.9835], [""ejti"", -18.9835], [""ehti"", -18.9835], [""kʷe"", -19.0548], [""-ttu"", -19.1676], [""oːl"", -19.2246]]"
ameu	eːn	-8.0468	"[[""eːn"", -8.0468], [""oːs"", -8.0468], [""oːl"", -8.0468], [""eːs"", -8.0468], [""is"", -8.5869], [""os"", -8.5869], [""ud"", -8.5869], [""us"", -8.5869], [""kʷos"", -10.6034], [""ɣʷed"", -10.6034]]"
ameun	eːn	-11.5508	"[[""eːn"", -11.5508], [""oːl"", -11.5508], [""oːs"", -11.5508], [""eːs"", -11.5508], [""us"", -12.0935], [""ud"", -12.0935], [""is"", -12.0935], [""os"", -12.0935], [""n̩"", -13.3674], [""oː"", -13.7261]]"
ameuna	eti	-14.4755	"[[""eti"", -14.4755], [""enu"", -14.4755], [""eːn"", -15.0529], [""oːl"", -15.0529], [""oːs"", -15.0529], [""eːs"", -15.0529], [""is"", -15.5997], [""us"", -15.5997], [""os"", -15.5997], [""ud"", -15.5997]]"
ameunak	eti	-17.9734	"[[""eti"", -17.9734], [""enu"", -17.9734], [""eːn"", -18.5532], [""oːs"", -18.5532], [""oːl"", -18.5532], [""eːs"", -18.5532], [""is"", -19.106], [""us"", -19.106], [""ud"", -19.106], [""os"", -19.106]]"
ameunaka	enu	-20.8039	"[[""enu"", -20.8039], [""eti"", -20.8039], [""eːn"", -22.0514], [""oːl"", -22.0514], [""oːs"", -22.0514], [""eːs"", -22.0514], [""ejeti"", -22.4294], [""ojeti"", -22.4294], [""atta"", -22.4614], [""n̩"", -22.5239]]"
ameunakan	eti	-24.3068	"[[""eti"", -24.3068], [""enu"", -24.3068], [""eːn"", -25.5474], [""oːl"", -25.5474], [""eːs"", -25.5474], [""oːs"", -25.5474], [""n̩"", -25.8097], [""ejeti"", -25.9308], [""ojeti"", -25.9308], [""atta"", -25.9375]]"
ameunakana	eti	-27.4149	"[[""eti"", -27.4149], [""enu"", -27.4149], [""atta"", -28.9281], [""ejeti"", -29.0306], [""ojeti"", -29.0306], [""eːn"", -29.041], [""eːs"", -29.041], [""oːs"", -29.041], [""oːl"", -29.041], [""-ttu"", -29.0929]]"
ameunar	eti	-17.9734	"[[""eti"", -17.9734], [""enu"", -17.9734], [""eːn"", -18.5532], [""oːs"", -18.5532], [""oːl"", -18.5532], [""eːs"", -18.5532], [""is"", -19.106], [""us"", -19.106], [""ud"", -19.106], [""os"", -19.106]]"
ameunaru	ukseːn	-19.7544	"[[""ukseːn"", -19.7544], [""tus"", -19.8923], [""nes"", -19.8923], [""len"", -19.8923], [""ses"", -19.8923], [""les"", -19.8923], [""dus"", -19.8923], [""ten"", -19.8923], [""sel"", -19.8923], [""nos"", -19.8923]]"
ameunaruk	ukseːn	-23.2581	"[[""ukseːn"", -23.2581], [""len"", -23.3978], [""nid"", -23.3978], [""ten"", -23.3978], [""nos"", -23.3978], [""sel"", -23.3978], [""sed"", -23.3978], [""tos"", -23.3978], [""nes"", -23.3978], [""los"", -23.3978]]"
ameunaruka	atta	-24.9757	"[[""atta"", -24.9757], [""-ttu"", -25.1699], [""tata"", -25.7672], [""seti"", -25.7672], [""toti"", -25.7672], [""tetone"", -26.0715], [""jeseti"", -26.4132], [""keleti"", -26.4132], [""ħeleti"", -26.4132], [""ukseːn"", -26.758]]"
ana	oː	-8.054	"[[""oː"", -8.054], [""eti"", -10.4141], [""enu"", -10.4141], [""upo"", -10.4141], [""oːl"", -10.6278], [""eːn"", -10.6278], [""oːj"", -10.6278], [""oːs"", -10.6278], [""eːs"", -10.6278], [""kʷe"", -10.848]]"
anad	up	-8.7171	"[[""up"", -8.7171], [""ih"", -8.7171], [""ɡʷew"", -10.8428], [""kʷih"", -10.8428], [""ɣʷew"", -10.8428], [""ɣʷep"", -10.8428], [""oː"", -10.8803], [""hep"", -11.2419], [""puh"", -11.2419], [""hop"", -11.2419]]"
anada	upo	-11.1099	"[[""upo"", -11.1099], [""ih"", -12.2233], [""up"", -12.2233], [""we"", -12.9091], [""wi"", -12.9091], [""he"", -12.9091], [""hepi"", -13.5731], [""ħepo"", -13.7002], [""oː"", -13.8365], [""uperi"", -13.8668]]"
anadaw	uper	-11.1063	"[[""uper"", -11.1063], [""wer"", -12.9056], [""wej"", -12.9056], [""waj"", -12.9056], [""per"", -12.9056], [""peħ"", -12.9056], [""her"", -12.9056], [""hej"", -12.9056], [""ɡʷʱer"", -13.7489], [""oːj"", -13.8322]]"
anadawa	uperi	-13.5005	"[[""uperi"", -13.5005], [""uper"", -14.6115], [""peri"", -15.2997], [""hej"", -16.4107], [""wej"", -16.4107], [""peħ"", -16.4107], [""wer"", -16.4107], [""per"", -16.4107], [""her"", -16.4107], [""waj"", -16.4107]]"
anadawai	uperi	-16.3201	"[[""uperi"", -16.3201], [""uper"", -18.1158], [""peri"", -18.1194], [""pro"", -19.2392], [""ehjeti"", -19.4111], [""wr̩"", -19.7025], [""hej"", -19.9151], [""per"", -19.9151], [""wer"", -19.9151], [""her"", -19.9151]]"
anadawaij	prek	-19.2359	"[[""prek"", -19.2359], [""uperi"", -19.4229], [""pr̩k"", -19.6989], [""pejk"", -19.9111], [""wejk"", -19.9111], [""perk"", -19.9111], [""peħk"", -19.9111], [""hjaɡ"", -19.9258], [""preɡ"", -19.9258], [""wreɡ"", -19.9258]]"
anadawaija	hjekʷ	-22.0895	"[[""hjekʷ"", -22.0895], [""uperi"", -22.6422], [""prek"", -22.7421], [""perkʷ"", -22.7616], [""herkʷ"", -22.7616], [""hreɡʷ"", -22.7744], [""pr̩k"", -23.205], [""wejk"", -23.4181], [""peħk"", -23.4181], [""perk"", -23.4181]]"
anai	oː	-10.8803	"[[""oː"", -10.8803], [""eti"", -13.0151], [""enu"", -13.0151], [""upo"", -13.0151], [""kʷe"", -13.3222], [""oːl"", -13.4043], [""eːs"", -13.4043], [""oːj"", -13.4043], [""oːs"", -13.4043], [""eːn"", -13.4043]]"
anaiΘ	oː	-13.8379	"[[""oː"", -13.8379], [""ɡʷeɡ"", -14.0074], [""heɡ"", -14.8857], [""ħeɡ"", -14.8857], [""weɡ"", -14.8857], [""leɡ"", -14.8857], [""peɡ"", -14.8857], [""ħweɡ"", -15.3855], [""bʱuɡ"", -15.3855], [""bʱeɡ"", -15.3855]]"
anaiΘt	oː	-16.956	"[[""oː"", -16.956], [""ɡʷeɡ"", -17.4789], [""weɡʷ"", -17.7322], [""deɣʷ"", -17.7322], [""meɣʷ"", -17.7322], [""neɡʷ"", -17.7322], [""keɣʷ"", -17.7322], [""ħeɣʷ"", -17.7322], [""peɣʷ"", -17.7322], [""ɡneɣʷ"", -18.2247]]"
anaiΘti	oː	-20.1152	"[[""oː"", -20.1152], [""weɡʷ"", -20.5578], [""meɣʷ"", -20.5578], [""ħeɣʷ"", -20.5578], [""deɣʷ"", -20.5578], [""keɣʷ"", -20.5578], [""neɡʷ"", -20.5578], [""peɣʷ"", -20.5578], [""ɡʷeɡ"", -20.8485], [""ɡneɣʷ"", -21.0397]]"
anaiΘtij	ɡʷeɡ	-20.5127	"[[""ɡʷeɡ"", -20.5127], [""bʱeɣʷɡ"", -21.7402], [""kʷek"", -22.2506], [""ɣʷreɡ"", -22.7797], [""ɣʷekʷ"", -23.1148], [""ɣʷokʷs"", -23.3087], [""oː"", -23.315], [""keɣʷ"", -23.6475], [""weɡʷ"", -23.6482], [""deɣʷ"", -23.6482]]"
anaiΘtija	ɣʷekʷ	-22.6944	"[[""ɣʷekʷ"", -22.6944], [""ɡʷeɡ"", -24.0088], [""bʱeɣʷɡ"", -25.2396], [""ɣʷokʷs"", -25.4784], [""kʷek"", -25.7502], [""ɡneɣʷ"", -25.8006], [""ɡʷejɣʷ"", -25.9652], [""ɣʷemɣʷ"", -25.9652], [""ɡʷerɣʷ"", -25.9652], [""ɣʷenɡʷ"", -25.9652]]"
anaiΘtijas	ɣʷekʷ	-25.5162	"[[""ɣʷekʷ"", -25.5162], [""ɡʷeɡ"", -27.504], [""ɣʷokʷs"", -28.1901], [""ɡneɣʷ"", -28.7027], [""bʱeɣʷɡ"", -28.7352], [""ɡʷejɣʷ"", -28.7594], [""ɡʷerɣʷ"", -28.7594], [""ɣʷemɣʷ"", -28.7594], [""ɣʷenɡʷ"", -28.7594], [""kʷek"", -29.2439]]"
anaiΘu	eːn	-13.8337	"[[""eːn"", -13.8337], [""oːl"", -13.8337], [""oːs"", -13.8337], [""eːs"", -13.8337], [""is"", -15.2136], [""os"", -15.2136], [""ud"", -15.2136], [""us"", -15.2136], [""ɡʷeːn"", -15.8424], [""ukseːn"", -15.9652]]"
anaiΘut	eːs	-17.3396	"[[""eːs"", -17.3396], [""eːn"", -17.3396], [""oːs"", -17.3396], [""oːl"", -17.3396], [""enu"", -17.6027], [""eti"", -17.6027], [""ojeti"", -18.5577], [""ejeti"", -18.5577], [""ɡʷetu"", -18.7031], [""is"", -18.7202]]"
anaiΘuti	eti	-20.4258	"[[""eti"", -20.4258], [""enu"", -20.4258], [""oːl"", -20.8447], [""eːs"", -20.8447], [""eːn"", -20.8447], [""oːs"", -20.8447], [""ojeti"", -21.3783], [""ejeti"", -21.3783], [""ɡʷetu"", -21.4941], [""juneɡti"", -21.6398]]"
anaiΘutin	eti	-23.9287	"[[""eti"", -23.9287], [""enu"", -23.9287], [""oːl"", -24.3489], [""eːn"", -24.3489], [""oːs"", -24.3489], [""eːs"", -24.3489], [""ɡneɣʷ"", -24.7547], [""ejeti"", -24.8806], [""ojeti"", -24.8806], [""ɡʷetu"", -24.9832]]"
anaiΘutinu	juɡtos	-23.5977	"[[""juɡtos"", -23.5977], [""wr̩ɡtos"", -24.3732], [""ɡneɣʷt"", -24.7499], [""ɡʷeːn"", -24.8219], [""ukseːn"", -24.9913], [""ɣʷreɡtos"", -25.1391], [""ɡenus"", -25.6585], [""uderos"", -25.6772], [""ɡʷet"", -25.8071], [""ɣʷed"", -25.8071]]"
anas	oː	-10.8841	"[[""oː"", -10.8841], [""eːn"", -13.4545], [""oːl"", -13.4545], [""eːs"", -13.4545], [""oːj"", -13.4545], [""oːs"", -13.4545], [""moː"", -13.6906], [""hoː"", -13.6906], [""otr̩"", -13.7404], [""eti"", -13.7554]]"
anasi	oː	-13.9876	"[[""oː"", -13.9876], [""enu"", -16.2572], [""eti"", -16.2572], [""upo"", -16.2572], [""eːn"", -16.4089], [""eːs"", -16.4089], [""oːs"", -16.4089], [""oːj"", -16.4089], [""oːl"", -16.4089], [""kʷe"", -16.4991]]"
anasis	oː	-17.0954	"[[""oː"", -17.0954], [""eːn"", -19.4523], [""eːs"", -19.4523], [""oːl"", -19.4523], [""oːj"", -19.4523], [""oːs"", -19.4523], [""otr̩"", -19.6077], [""moː"", -19.6167], [""hoː"", -19.6167], [""enu"", -19.6825]]"
anasisi	oː	-20.3163	"[[""oː"", -20.3163], [""upo"", -22.4618], [""enu"", -22.4618], [""eti"", -22.4618], [""eːs"", -22.5582], [""eːn"", -22.5582], [""oːs"", -22.5582], [""oːj"", -22.5582], [""oːl"", -22.5582], [""kʷe"", -22.6077]]"
anasisir	oː	-23.5392	"[[""oː"", -23.5392], [""eːn"", -25.7126], [""oːl"", -25.7126], [""oːj"", -25.7126], [""eːs"", -25.7126], [""oːs"", -25.7126], [""otr̩"", -25.7943], [""moː"", -25.8387], [""hoː"", -25.8387], [""enu"", -25.9188]]"
anat	oː	-10.8803	"[[""oː"", -10.8803], [""eti"", -13.0151], [""enu"", -13.0151], [""upo"", -13.0151], [""kʷe"", -13.3222], [""oːl"", -13.4043], [""eːs"", -13.4043], [""oːj"", -13.4043], [""oːs"", -13.4043], [""eːn"", -13.4043]]"
anati	oː	-13.8365	"[[""oː"", -13.8365], [""upo"", -15.8514], [""enu"", -15.8514], [""eti"", -15.8514], [""kʷe"", -16.1249], [""atta"", -16.1736], [""ehti"", -16.1736], [""ejti"", -16.1736], [""-ttu"", -16.266], [""oːl"", -16.3015]]"
anatiΘ	ɡʷeɡ	-16.8106	"[[""ɡʷeɡ"", -16.8106], [""oː"", -16.8985], [""ħeɡ"", -17.9436], [""leɡ"", -17.9436], [""heɡ"", -17.9436], [""weɡ"", -17.9436], [""peɡ"", -17.9436], [""wreɡ"", -18.3099], [""steɡ"", -18.3099], [""hjaɡ"", -18.3099]]"
anatiΘw	eɡħ	-15.7322	"[[""eɡħ"", -15.7322], [""oːj"", -16.8943], [""iħ"", -18.4633], [""eħ"", -18.4633], [""uper"", -19.082], [""eɡħom"", -19.2012], [""ɡʷeħ"", -19.2847], [""ɣʷer"", -19.2847], [""ɡʷej"", -19.2847], [""teːr"", -19.3311]]"
anatiΘwa	eɡħ	-19.2393	"[[""eɡħ"", -19.2393], [""oːj"", -20.4005], [""ħoɡr̩"", -20.7971], [""eɡħom"", -21.1225], [""uperi"", -21.4735], [""ɡʷeru"", -21.6711], [""iħ"", -21.9701], [""eħ"", -21.9701], [""uper"", -22.5874], [""ɡʷej"", -22.7653]]"
anatiΘwaj	eɡħ	-22.7451	"[[""eɡħ"", -22.7451], [""ħek"", -23.414], [""jek"", -23.414], [""ɣʷreɡ"", -23.4417], [""ħoɡr̩"", -23.5996], [""eɡħom"", -23.7601], [""oːj"", -23.9061], [""ɡʷeɡ"", -23.9616], [""ħejk"", -24.0058], [""ħerk"", -24.0058]]"
anatiΘwaja	ɣʷekʷ	-26.1597	"[[""ɣʷekʷ"", -26.1597], [""eɡħ"", -26.2508], [""ɡʷejɣʷ"", -26.2914], [""ɡʷerɣʷ"", -26.2914], [""eɡħom"", -26.6639], [""ħoɡr̩"", -26.6728], [""ħeɣʷ"", -26.9043], [""ɣʷeroː"", -26.9178], [""ħek"", -26.9192], [""jek"", -26.9192]]"
ara	oː	-8.054	"[[""oː"", -8.054], [""eti"", -10.4141], [""enu"", -10.4141], [""upo"", -10.4141], [""oːl"", -10.6278], [""eːn"", -10.6278], [""oːj"", -10.6278], [""oːs"", -10.6278], [""eːs"", -10.6278], [""kʷe"", -10.848]]"
aram	oː	-10.8841	"[[""oː"", -10.8841], [""eːn"", -13.4545], [""oːl"", -13.4545], [""eːs"", -13.4545], [""oːj"", -13.4545], [""oːs"", -13.4545], [""moː"", -13.6906], [""hoː"", -13.6906], [""otr̩"", -13.7404], [""eti"", -13.7554]]"
arama	oː	-13.9876	"[[""oː"", -13.9876], [""enu"", -16.2572], [""eti"", -16.2572], [""upo"", -16.2572], [""eːn"", -16.4089], [""eːs"", -16.4089], [""oːs"", -16.4089], [""oːj"", -16.4089], [""oːl"", -16.4089], [""kʷe"", -16.4991]]"
