lost	top1_known	score	top10
aturusaid	sru	-24.1433	"[[""sru"", -24.1433], [""frô"", -24.1433], [""xratu"", -24.2129], [""fra-stu"", -24.5637], [""stu"", -25.0097], [""dʒãfnu"", -25.0228], [""frâ- mrû"", -25.0939], [""fra-sru"", -25.169], [""[-]"", -25.2127], [""zhnu"", -25.2553]]"
aturusaida	sru-	-26.9711	"[[""sru-"", -26.9711], [""stût"", -27.0383], [""sru"", -27.6502], [""frô"", -27.6502], [""xratu"", -27.7177], [""stu-"", -27.8528], [""fra-stu"", -27.9702], [""[-]"", -28.3678], [""dʒuja"", -28.3835], [""dʒas"", -28.3977]]"
aun	ʃ́	-7.705	"[[""ʃ́"", -7.705], [""x́"", -7.705], [""ʃʲ"", -7.705], [""ʃː"", -7.705], [""xʲ"", -7.705], [""xʷ"", -7.705], [""[-]"", -8.4226], [""hav"", -8.7644], [""hva"", -9.562], [""kva"", -9.562]]"
auna	[-]	-10.6439	"[[""[-]"", -10.6439], [""ʃʲ"", -10.8035], [""ʃ́"", -10.8035], [""xʲ"", -10.8035], [""xʷ"", -10.8035], [""ʃː"", -10.8035], [""x́"", -10.8035], [""sanɡh"", -11.0166], [""tʃ"", -11.0416], [""= vatʃ"", -11.7867]]"
aunak	[-]	-13.2697	"[[""[-]"", -13.2697], [""hvar"", -13.3838], [""ʃʲ"", -13.8084], [""xʲ"", -13.8084], [""ʃː"", -13.8084], [""x́"", -13.8084], [""xʷ"", -13.8084], [""ʃ́"", -13.8084], [""xʷan"", -14.2372], [""sanɡh"", -14.5034]]"
aunaka	[-]	-16.1017	"[[""[-]"", -16.1017], [""kehrp"", -16.1238], [""= vatʃ"", -16.6162], [""hvar"", -16.8528], [""tʃvañt"", -16.933], [""ʃ́"", -16.9801], [""xʷ"", -16.9801], [""ʃʲ"", -16.9801], [""x́"", -16.9801], [""ʃː"", -16.9801]]"
aunakan	[-]	-19.0604	"[[""[-]"", -19.0604], [""kehrp"", -19.6231], [""taurv"", -19.6356], [""= vatʃ"", -20.0798], [""x́"", -20.1355], [""ʃ́"", -20.1355], [""ʃː"", -20.1355], [""xʲ"", -20.1355], [""xʷ"", -20.1355], [""ʃʲ"", -20.1355]]"
aunakana	vanɡh	-21.0702	"[[""vanɡh"", -21.0702], [""sanɡh"", -21.3768], [""= vatʃ"", -21.9271], [""savanɡh"", -22.0505], [""[-]"", -22.1053], [""thrush"", -22.4094], [""thrish"", -22.4094], [""kehrp"", -22.437], [""tʃvañt"", -22.5005], [""xshvash"", -22.5198]]"
aut	ʃʲ	-7.705	"[[""ʃʲ"", -7.705], [""ʃː"", -7.705], [""xʷ"", -7.705], [""x́"", -7.705], [""ʃ́"", -7.705], [""xʲ"", -7.705], [""[-]"", -8.4226], [""xʷan"", -8.6333], [""par"", -9.1341], [""pad"", -9.1341]]"
auti	[-]	-10.6439	"[[""[-]"", -10.6439], [""ʃ́"", -10.8086], [""ʃː"", -10.8086], [""ʃʲ"", -10.8086], [""xʷ"", -10.8086], [""xʲ"", -10.8086], [""x́"", -10.8086], [""ŋ́"", -10.9416], [""ŋʲ"", -10.9416], [""ŋʷ"", -10.9416]]"
autin	[-]	-13.2697	"[[""[-]"", -13.2697], [""taurv"", -13.5658], [""ŋ́"", -13.7729], [""ŋ̌"", -13.7729], [""ŋʲ"", -13.7729], [""ŋʷ"", -13.7729], [""ʃː"", -14.0279], [""ʃʲ"", -14.0279], [""ʃ́"", -14.0279], [""xʲ"", -14.0279]]"
autinu	[-]	-16.1017	"[[""[-]"", -16.1017], [""ŋ́"", -16.8801], [""ŋʲ"", -16.8801], [""ŋ̌"", -16.8801], [""ŋʷ"", -16.8801], [""taurv"", -17.0716], [""kar-2"", -17.1264], [""ʃː"", -17.3108], [""xʲ"", -17.3108], [""ʃʲ"", -17.3108]]"
autinui	[-]	-19.0604	"[[""[-]"", -19.0604], [""kar-2"", -19.9794], [""ŋʷ"", -20.1022], [""ŋʲ"", -20.1022], [""ŋ́"", -20.1022], [""ŋ̌"", -20.1022], [""taurv"", -20.5772], [""x́"", -20.6341], [""ʃ́"", -20.6341], [""ʃʲ"", -20.6341]]"
autinuin	[-]	-22.1053	"[[""[-]"", -22.1053], [""kar-2"", -22.9895], [""taurv"", -23.3705], [""ŋ̌"", -23.3877], [""ŋʲ"", -23.3877], [""ŋ́"", -23.3877], [""ŋʷ"", -23.3877], [""xʷ"", -23.9853], [""ʃʲ"", -23.9853], [""ʃː"", -23.9853]]"
autinuina	sanɡh	-25.0898	"[[""sanɡh"", -25.0898], [""[-]"", -25.2127], [""= vatʃ"", -25.5645], [""kar-2"", -26.0945], [""vanɡh"", -26.1296], [""fra-vatʃ"", -26.4061], [""dvãs"", -26.4113], [""savanɡh"", -26.6685], ["", vanɡhu"", -26.7077], [""ŋʲ"", -26.7133]]"
autinuinai	[-]	-28.3678	"[[""[-]"", -28.3678], [""sanɡh"", -28.5909], [""= vatʃ"", -29.0162], [""kar-2"", -29.2633], ["", vanɡhu"", -29.6125], [""vanɡh"", -29.6301], [""dvãs"", -29.8474], [""fra-vatʃ"", -29.8546], [""bar-3?"", -29.8548], [""naː̊"", -29.8684]]"
awa	ŋ̌	-7.4452	"[[""ŋ̌"", -7.4452], [""ŋʲ"", -7.4452], [""ŋʷ"", -7.4452], [""ŋ́"", -7.4452], [""tʃ"", -7.5483], [""ʃʲ"", -7.6974], [""xʷ"", -7.6974], [""xʲ"", -7.6974], [""ʃː"", -7.6974], [""ʃ́"", -7.6974]]"
awai	ŋ́	-10.272	"[[""ŋ́"", -10.272], [""ŋʲ"", -10.272], [""ŋʷ"", -10.272], [""ŋ̌"", -10.272], [""xʷ"", -10.5252], [""ʃː"", -10.5252], [""ʃ́"", -10.5252], [""ʃʲ"", -10.5252], [""x́"", -10.5252], [""xʲ"", -10.5252]]"
awaij	[-]	-13.2697	"[[""[-]"", -13.2697], [""ŋʲ"", -13.3777], [""ŋʷ"", -13.3777], [""ŋ̌"", -13.3777], [""ŋ́"", -13.3777], [""ʃː"", -13.6311], [""xʲ"", -13.6311], [""ʃ́"", -13.6311], [""ʃʲ"", -13.6311], [""xʷ"", -13.6311]]"
awaija	[-]	-16.1017	"[[""[-]"", -16.1017], [""ŋʷ"", -16.5991], [""ŋ́"", -16.5991], [""ŋʲ"", -16.5991], [""ŋ̌"", -16.5991], [""ʃʲ"", -16.8504], [""xʷ"", -16.8504], [""ʃː"", -16.8504], [""xʲ"", -16.8504], [""ʃ́"", -16.8504]]"
awaΦ	θri	-6.6268	"[[""θri"", -6.6268], [""fra"", -6.6268], [""frâ"", -6.6268], [""frî"", -6.6268], [""spâ"", -7.5433], [""stâ"", -7.5433], [""tʃa"", -7.5433], [""tʃi"", -7.5433], [""xʷa"", -7.6926], [""ni"", -8.1011]]"
aza	tʃ	-7.5483	"[[""tʃ"", -7.5483], [""xʷ"", -7.6974], [""xʲ"", -7.6974], [""ʃ́"", -7.6974], [""ʃː"", -7.6974], [""ʃʲ"", -7.6974], [""x́"", -7.6974], [""[-]"", -8.4226], [""tat"", -9.8577], [""ʃeʃ"", -9.8577]]"
azaΦ	spâ	-7.5433	"[[""spâ"", -7.5433], [""tʃi"", -7.5433], [""stâ"", -7.5433], [""tʃa"", -7.5433], [""xʷa"", -7.6926], [""ta"", -8.3554], [""ka"", -8.3554], [""kâ"", -8.3554], [""pâ"", -8.3554], [""ha"", -8.3554]]"
azaΦn	hav	-9.0447	"[[""hav"", -9.0447], [""tʃaː"", -10.3963], [""tʃa"", -11.0482], [""spâ"", -11.0482], [""stâ"", -11.0482], [""tʃi"", -11.0482], [""xʷa"", -11.197], [""haː"", -11.208], [""xaː"", -11.208], [""av"", -11.2092]]"
azaΦni	hav	-12.551	"[[""hav"", -12.551], [""tʃaː"", -13.2196], [""haː"", -14.0327], [""xaː"", -14.0327], [""spâ"", -14.5531], [""stâ"", -14.5531], [""tʃa"", -14.5531], [""tʃi"", -14.5531], [""xʷa"", -14.7001], [""av"", -14.7155]]"
aΦn	hav	-2.7221	"[[""hav"", -2.7221], [""av"", -4.1948], [""haː"", -4.8879], [""xaː"", -4.8879], [""ka"", -5.5389], [""ha"", -5.5389], [""ta"", -5.5389], [""pâ"", -5.5389], [""kâ"", -5.5389], [""xâ"", -5.5389]]"
aΦni	hav	-6.2283	"[[""hav"", -6.2283], [""av"", -7.7011], [""haː"", -7.711], [""xaː"", -7.711], [""aː̊"", -8.2763], [""hava"", -8.9296], [""havja"", -8.9922], [""pâ"", -9.045], [""ka"", -9.045], [""ha"", -9.045]]"
daa	us	-4.8513	"[[""us"", -4.8513], [""us-"", -4.8578], [""oː"", -5.678], [""ɔː"", -5.678], [""uː"", -5.678], [""tʃ"", -6.4797], [""ushi"", -7.0301], [""ûtha"", -7.0301], [""upa-"", -7.205], [""utaː"", -7.205]]"
daau	us-	-7.301	"[[""us-"", -7.301], [""us"", -8.3559], [""uː"", -8.7831], [""oː"", -8.7831], [""ɔː"", -8.7831], [""uʃːaː"", -9.5747], [""upa-"", -9.8266], [""uta-"", -9.8266], [""utaː"", -9.8266], [""ûtha"", -9.9152]]"
dad	stu	-4.0503	"[[""stu"", -4.0503], [""hu"", -4.8479], [""us"", -4.8479], [""us-"", -4.8542], [""ýâtu"", -5.1338], [""uː"", -5.6702], [""oː"", -5.6702], [""ɔː"", -5.6702], [""tʃ"", -6.4797], [""pasu"", -6.9096]]"
dada	stût	-6.0823	"[[""stût"", -6.0823], [""stu-"", -6.9024], [""us-"", -7.2861], [""stu"", -7.5524], [""us"", -7.6668], [""tuː"", -7.6953], [""hu-"", -7.6953], [""hoː"", -7.6953], [""hu"", -8.3541], [""oː"", -8.4937]]"
dadau	stût	-9.5823	"[[""stût"", -9.5823], [""stu-"", -9.724], [""us-"", -9.9655], [""hoː"", -10.5223], [""tuː"", -10.5223], [""hu-"", -10.5223], [""stu"", -11.0545], [""us"", -11.1715], [""oː"", -11.599], [""uː"", -11.599]]"
dadaut	stu-	-12.8269	"[[""stu-"", -12.8269], [""us-"", -13.0255], [""stût"", -13.0824], [""hu-"", -13.6283], [""tuː"", -13.6283], [""hoː"", -13.6283], [""ushtra"", -13.8674], [""ukhra"", -14.2918], [""uʃtra"", -14.2918], [""stu"", -14.5566]]"
dadauti	stu-	-16.046	"[[""stu-"", -16.046], [""us-"", -16.2244], [""stût"", -16.5824], [""ushtra"", -16.7575], [""tuː"", -16.85], [""hu-"", -16.85], [""hoː"", -16.85], [""ukhra"", -17.1933], [""uʃtra"", -17.1933], [""uʃːaː"", -17.442]]"
dadautin	stu-	-19.3289	"[[""stu-"", -19.3289], [""us-"", -19.4959], [""ushtra"", -19.8846], [""taurv"", -19.9815], [""stût"", -20.0825], [""tuː"", -20.1353], [""hoː"", -20.1353], [""hu-"", -20.1353], [""ukhra"", -20.3253], [""uʃtra"", -20.3253]]"
dadautinu	stu-	-22.6523	"[[""stu-"", -22.6523], [""us-"", -22.8122], [""ushtra"", -23.1159], [""puxða-"", -23.319], [""uʃːaː"", -23.4421], [""tuː"", -23.4611], [""hoː"", -23.4611], [""hu-"", -23.4611], [""taurv"", -23.4876], [""ukhra"", -23.5598]]"
dadautinui	stu-	-26.0038	"[[""stu-"", -26.0038], [""puxða-"", -26.1571], [""us-"", -26.159], [""ushtra"", -26.4063], [""uʃːaː"", -26.5456], [""ushanɡh"", -26.8112], [""hoː"", -26.8147], [""hu-"", -26.8147], [""tuː"", -26.8147], [""uʃtra"", -26.8525]]"
daj	us-	-4.8728	"[[""us-"", -4.8728], [""us"", -5.5339], [""uː"", -5.678], [""oː"", -5.678], [""ɔː"", -5.678], [""ʃʲ"", -7.3056], [""xʲ"", -7.3056], [""xʷ"", -7.3056], [""ʃ́"", -7.3056], [""x́"", -7.3056]]"
daja	us-	-7.6919	"[[""us-"", -7.6919], [""us"", -8.3554], [""uː"", -8.7831], [""oː"", -8.7831], [""ɔː"", -8.7831], [""uʃːaː"", -9.7941], [""tʃ"", -9.9805], [""upa-"", -10.0339], [""uta-"", -10.0339], [""utaː"", -10.0339]]"
dajaj	us-	-10.5207	"[[""us-"", -10.5207], [""us"", -11.86], [""uː"", -12.0045], [""oː"", -12.0045], [""ɔː"", -12.0045], [""uʃːaː"", -12.3159], [""upa-"", -12.8938], [""uta-"", -12.8938], [""utaː"", -12.8938], [""us-stâ"", -13.0353]]"
dajaja	us-	-13.6243	"[[""us-"", -13.6243], [""us-stâ"", -14.9195], [""us"", -14.9655], [""uʃːaː"", -15.0589], [""uʃːaŋh"", -15.2466], [""oː"", -15.2899], [""ɔː"", -15.2899], [""uː"", -15.2899], [""ushta"", -15.7516], [""upa-"", -15.8731]]"
dajas	us-	-10.5207	"[[""us-"", -10.5207], [""us"", -11.86], [""uː"", -12.0045], [""oː"", -12.0045], [""ɔː"", -12.0045], [""uʃːaː"", -12.3159], [""upa-"", -12.8938], [""uta-"", -12.8938], [""utaː"", -12.8938], [""us-stâ"", -13.0353]]"
dam	us-	-4.8728	"[[""us-"", -4.8728], [""us"", -5.5339], [""uː"", -5.678], [""oː"", -5.678], [""ɔː"", -5.678], [""xʷ"", -7.3056], [""xʲ"", -7.3056], [""ʃʲ"", -7.3056], [""ʃ́"", -7.3056], [""x́"", -7.3056]]"
dama	us-	-7.6919	"[[""us-"", -7.6919], [""us"", -8.3554], [""oː"", -8.7831], [""uː"", -8.7831], [""ɔː"", -8.7831], [""uʃːaː"", -9.7941], [""tʃ"", -9.9805], [""upa-"", -10.0339], [""uta-"", -10.0339], [""utaː"", -10.0339]]"
damat	us-	-10.5207	"[[""us-"", -10.5207], [""us"", -11.86], [""ukhra"", -11.9657], [""uʃtra"", -11.9657], [""uː"", -12.0045], [""oː"", -12.0045], [""ɔː"", -12.0045], [""uɡra"", -12.0525], [""uɣra"", -12.0525], [""uʃːaː"", -12.3159]]"
damate	uʃːaŋh	-13.2512	"[[""uʃːaŋh"", -13.2512], [""us-"", -13.6243], [""tʃvañt"", -13.8998], [""uxdha"", -14.5905], [""uʃtra"", -14.7469], [""ukhra"", -14.7469], [""us-stâ"", -14.9195], [""uɡra"", -14.9426], [""uɣra"", -14.9426], [""us"", -14.9655]]"
das	us-	-4.8728	"[[""us-"", -4.8728], [""us"", -5.5339], [""uː"", -5.678], [""oː"", -5.678], [""ɔː"", -5.678], [""ʃʲ"", -7.3056], [""xʲ"", -7.3056], [""xʷ"", -7.3056], [""ʃ́"", -7.3056], [""x́"", -7.3056]]"
dase	us-	-7.6919	"[[""us-"", -7.6919], [""us"", -8.3554], [""uː"", -8.7831], [""oː"", -8.7831], [""ɔː"", -8.7831], [""uʃːaː"", -9.7941], [""tʃ"", -9.9805], [""upa-"", -10.0339], [""uta-"", -10.0339], [""utaː"", -10.0339]]"
daser	us-	-10.5207	"[[""us-"", -10.5207], [""us"", -11.86], [""oː"", -12.0045], [""ɔː"", -12.0045], [""uː"", -12.0045], [""uʃːaː"", -12.3159], [""ýaz"", -12.5745], [""upa-az"", -12.6636], [""upa-"", -12.8938], [""utaː"", -12.8938]]"
dasera	us-	-13.6243	"[[""us-"", -13.6243], [""us-stâ"", -14.9195], [""us"", -14.9655], [""uʃːaː"", -15.0589], [""uʃːaŋh"", -15.2466], [""oː"", -15.2899], [""uː"", -15.2899], [""ɔː"", -15.2899], [""ushta"", -15.7516], [""upa-"", -15.8731]]"
daserat	us-	-16.7313	"[[""us-"", -16.7313], [""uz-ir"", -17.1067], [""ushtra"", -17.4308], [""uz-dâ"", -17.7139], [""us-stâ"", -17.8256], [""uʃtra"", -17.8488], [""ukhra"", -17.8488], [""uʃːaː"", -17.9264], [""us"", -18.4712], [""uʃːaŋh"", -18.5811]]"
daserate	uʃːaŋh	-19.0225	"[[""uʃːaŋh"", -19.0225], [""us-"", -19.952], [""ushtra"", -20.1832], [""us-stâ"", -20.2945], [""uz-ir"", -20.5005], [""uz-dâ"", -20.5303], [""uʃtra"", -20.6919], [""ukhra"", -20.6919], [""uʃːaː"", -20.8885], [""uxdha"", -21.1806]]"
dau	us-	-4.8728	"[[""us-"", -4.8728], [""us"", -5.5339], [""uː"", -5.678], [""oː"", -5.678], [""ɔː"", -5.678], [""ʃʲ"", -7.3056], [""xʲ"", -7.3056], [""xʷ"", -7.3056], [""ʃ́"", -7.3056], [""x́"", -7.3056]]"
daut	us-	-7.6995	"[[""us-"", -7.6995], [""ɔː"", -8.7831], [""oː"", -8.7831], [""uː"", -8.7831], [""us"", -9.035], [""uʃːaː"", -9.7979], [""uxdha"", -10.0656], [""upa-"", -10.119], [""utaː"", -10.119], [""uta-"", -10.119]]"
dauti	us-	-10.8038	"[[""us-"", -10.8038], [""ɔː"", -12.0045], [""uː"", -12.0045], [""oː"", -12.0045], [""uʃːaː"", -12.4135], [""us"", -12.5361], [""uxdha"", -12.8757], [""upa-"", -13.0721], [""uta-"", -13.0721], [""utaː"", -13.0721]]"
dautin	us-	-14.0233	"[[""us-"", -14.0233], [""uʃːaː"", -15.2414], [""oː"", -15.2899], [""uː"", -15.2899], [""ɔː"", -15.2899], [""urvan"", -15.7318], [""uxdha"", -15.9656], [""us"", -16.0373], [""[-]"", -16.1017], [""upa-dvãs"", -16.1074]]"
dautinu	us-	-17.3063	"[[""us-"", -17.3063], [""uʃːaː"", -18.1979], [""urvan"", -18.5477], [""oː"", -18.6158], [""ɔː"", -18.6158], [""uː"", -18.6158], [""upa-dvãs"", -18.9119], [""[-]"", -19.0604], [""uxdha"", -19.1714], [""upa-"", -19.2961]]"
dautinui	us-	-20.6297	"[[""us-"", -20.6297], [""uʃːaː"", -21.2412], [""urvan"", -21.6401], [""oː"", -21.9698], [""uː"", -21.9698], [""ɔː"", -21.9698], [""upa-dvãs"", -21.9999], [""[-]"", -22.1053], [""uxdha"", -22.4412], [""ýâ-5"", -22.4923]]"
dautinuin	us-	-23.9809	"[[""us-"", -23.9809], [""uʃːaː"", -24.3473], [""urvan"", -24.6362], [""upa-dvãs"", -24.9798], [""[-]"", -25.2127], [""oː"", -25.3442], [""uː"", -25.3442], [""ɔː"", -25.3442], [""ýâ-5"", -25.6268], [""kar-2"", -25.651]]"
dautinuina	ushanɡh	-25.3393	"[[""ushanɡh"", -25.3393], [""upa-dvãs"", -26.7436], [""us-"", -27.3507], [""uʃːaŋh"", -27.4383], [""uʃːaː"", -27.5009], [""sanɡh"", -27.7768], [""urvan"", -27.799], [""[-]"", -28.3678], [""uxdha"", -28.657], [""= vatʃ"", -28.6606]]"
daw	us-	-4.8728	"[[""us-"", -4.8728], [""us"", -5.5339], [""ɔː"", -5.678], [""oː"", -5.678], [""uː"", -5.678], [""uxdha"", -6.5851], [""ʃ́"", -7.3056], [""ʃː"", -7.3056], [""xʷ"", -7.3056], [""ʃʲ"", -7.3056]]"
dawa	us-	-7.6919	"[[""us-"", -7.6919], [""uxdha"", -8.2799], [""us"", -8.3554], [""uʃːaŋh"", -8.4275], [""oː"", -8.7831], [""ɔː"", -8.7831], [""uː"", -8.7831], [""mɔːŋh"", -9.4478], [""uʃːaː"", -9.7941], [""tʃ"", -9.9805]]"
dawai	us-	-10.5207	"[[""us-"", -10.5207], [""uxdha"", -11.1764], [""us"", -11.86], [""uʃːaŋh"", -11.9136], [""ɔː"", -12.0045], [""oː"", -12.0045], [""uː"", -12.0045], [""uʃːaː"", -12.3159], [""utaː"", -12.8938], [""uta-"", -12.8938]]"
dawaij	us-	-13.6269	"[[""us-"", -13.6269], [""uxdha"", -14.3054], [""uʃːaː"", -15.0596], [""oː"", -15.2899], [""uː"", -15.2899], [""ɔː"", -15.2899], [""us"", -15.3646], [""uʃːaŋh"", -15.3884], [""upa-"", -15.8986], [""uta-"", -15.8986]]"
dawaija	us-	-16.8462	"[[""us-"", -16.8462], [""uxdha"", -17.3617], [""uʃːaŋh"", -17.6153], [""uʃːaː"", -17.9492], [""us-stâ"", -18.1658], [""us"", -18.4709], [""oː"", -18.6158], [""ɔː"", -18.6158], [""uː"", -18.6158], [""thrush"", -18.8166]]"
dij	oː	-5.678	"[[""oː"", -5.678], [""ɔː"", -5.678], [""uː"", -5.678], [""ʃ́"", -7.705], [""x́"", -7.705], [""xʷ"", -7.705], [""xʲ"", -7.705], [""ʃʲ"", -7.705], [""ʃː"", -7.705], [""ýâ-5"", -8.2249]]"
dija	oː	-8.7831	"[[""oː"", -8.7831], [""uː"", -8.7831], [""ɔː"", -8.7831], [""us"", -9.0332], [""[-]"", -10.6439], [""ýâ-5"", -10.7311], [""ʃʲ"", -10.8035], [""xʲ"", -10.8035], [""xʷ"", -10.8035], [""ʃː"", -10.8035]]"
dik	oː	-5.678	"[[""oː"", -5.678], [""ɔː"", -5.678], [""uː"", -5.678], [""ʃː"", -7.705], [""ʃʲ"", -7.705], [""ʃ́"", -7.705], [""xʲ"", -7.705], [""x́"", -7.705], [""xʷ"", -7.705], [""udra"", -7.9942]]"
diki	uː	-8.7831	"[[""uː"", -8.7831], [""ɔː"", -8.7831], [""oː"", -8.7831], [""[-]"", -10.6439], [""ýâ-5"", -10.7311], [""udra"", -10.8007], [""xʲ"", -10.8086], [""xʷ"", -10.8086], [""ʃː"", -10.8086], [""ʃʲ"", -10.8086]]"
dikit	urvan	-11.9278	"[[""urvan"", -11.9278], [""ɔː"", -12.0045], [""oː"", -12.0045], [""uː"", -12.0045], [""udra"", -12.3726], [""[-]"", -13.2697], [""ýâ-5"", -13.4909], [""ŋ́"", -13.7652], [""ŋʷ"", -13.7652], [""ŋʲ"", -13.7652]]"
dikite	mɔːŋh	-15.066	"[[""mɔːŋh"", -15.066], [""udra"", -15.2602], [""ɔː"", -15.2899], [""uː"", -15.2899], [""oː"", -15.2899], [""urvan"", -15.42], [""frâdh"", -15.6925], [""us"", -16.0339], [""[-]"", -16.1017], [""ýâ-5"", -16.4011]]"
dikites	udra	-18.3868	"[[""udra"", -18.3868], [""mɔːŋh"", -18.5663], [""oː"", -18.6158], [""uː"", -18.6158], [""ɔː"", -18.6158], [""us-"", -18.7703], [""urvan"", -18.9074], [""[-]"", -19.0604], [""frâdh"", -19.1911], [""ýâ-5"", -19.4112]]"
dikitesi	udra	-21.6182	"[[""udra"", -21.6182], [""us-"", -21.647], [""oː"", -21.9698], [""ɔː"", -21.9698], [""uː"", -21.9698], [""mɔːŋh"", -22.0665], [""[-]"", -22.1053], [""urvan"", -22.39], [""ýâ-5"", -22.4923], [""kar-2"", -22.5809]]"
dikitesir	pandʒ	-24.1203	"[[""pandʒ"", -24.1203], [""us-"", -24.7689], [""drudʒ"", -24.7826], [""aodʒ"", -24.8491], [""udra"", -24.9089], [""dʒ"", -24.9446], [""[-]"", -25.2127], [""ɔː"", -25.3442], [""oː"", -25.3442], [""uː"", -25.3442]]"
dikitesira	pandʒ	-27.6273	"[[""pandʒ"", -27.6273], [""aodʒ-"", -27.6898], [""us-"", -27.9938], [""udra"", -28.2377], [""drudʒ"", -28.2885], [""aodʒ"", -28.3563], [""[-]"", -28.3678], [""mɔːŋh"", -28.389], [""dʒ"", -28.4518], [""fra-dʒas"", -28.5605]]"
dikitet	urvan	-17.5597	"[[""urvan"", -17.5597], [""udra"", -17.9497], [""mɔːŋh"", -18.5577], [""uː"", -18.6158], [""ɔː"", -18.6158], [""oː"", -18.6158], [""us-"", -18.7703], [""[-]"", -19.0604], [""frâdh"", -19.175], [""ýâ-5"", -19.4112]]"
dikitete	mɔːŋh	-20.8944	"[[""mɔːŋh"", -20.8944], [""udra"", -21.0128], [""urvan"", -21.0599], [""frâdh"", -21.2148], [""us-"", -21.6399], [""uʃːaŋh"", -21.6626], [""oː"", -21.9698], [""ɔː"", -21.9698], [""uː"", -21.9698], [""[-]"", -22.1053]]"
dikiteter	dreñdʒ	-22.7434	"[[""dreñdʒ"", -22.7434], [""pandʒ"", -22.8471], [""drudʒ"", -23.0393], [""udra"", -24.2134], [""mɔːŋh"", -24.3973], [""aodʒ"", -24.4178], [""us-"", -24.5012], [""dʒ"", -24.5441], [""urvan"", -24.5581], [""frâdh"", -24.7163]]"
dikitetere	dreñdʒ	-26.2498	"[[""dreñdʒ"", -26.2498], [""pandʒ"", -26.3542], [""drudʒ"", -26.546], [""fra-dʒas"", -26.9968], [""aodʒ-"", -27.2631], [""mɔːŋh"", -27.3806], [""udra"", -27.4861], [""us-"", -27.6161], [""frâdh"", -27.6222], [""uʃːaŋh"", -27.8486]]"
dikitu	udra	-15.2602	"[[""udra"", -15.2602], [""uː"", -15.2899], [""oː"", -15.2899], [""ɔː"", -15.2899], [""urvan"", -15.42], [""[-]"", -16.1017], [""ýâ-5"", -16.4011], [""ŋ́"", -16.5952], [""ŋ̌"", -16.5952], [""ŋʲ"", -16.5952]]"
dikituj	udra	-18.3868	"[[""udra"", -18.3868], [""uː"", -18.6158], [""oː"", -18.6158], [""ɔː"", -18.6158], [""urvan"", -18.9074], [""[-]"", -19.0604], [""ýâ-5"", -19.4112], [""ŋʷ"", -19.7024], [""ŋ́"", -19.7024], [""ŋ̌"", -19.7024]]"
dikituja	udra	-21.6182	"[[""udra"", -21.6182], [""oː"", -21.9698], [""uː"", -21.9698], [""ɔː"", -21.9698], [""mɔːŋh"", -22.0584], [""[-]"", -22.1053], [""urvan"", -22.39], [""ýâ-5"", -22.4923], [""frâdh"", -22.565], [""kar-2"", -22.5833]]"
dikitujas	udra	-24.9089	"[[""udra"", -24.9089], [""[-]"", -25.2127], [""oː"", -25.3442], [""ɔː"", -25.3442], [""uː"", -25.3442], [""mɔːŋh"", -25.5584], [""kar-2"", -25.5875], [""ýâ-5"", -25.6268], [""us-"", -25.692], [""urvan"", -25.8682]]"
ead	stu	-4.0503	"[[""stu"", -4.0503], [""hu"", -4.8513], [""tʃ"", -6.4797], [""pasu"", -6.9096], [""stût"", -7.2454], [""ʃʲ"", -7.3005], [""ʃ́"", -7.3005], [""x́"", -7.3005], [""xʲ"", -7.3005], [""ʃː"", -7.3005]]"
eadi	stu-	-6.9039	"[[""stu-"", -6.9039], [""stu"", -7.5552], [""tuː"", -7.7057], [""hoː"", -7.7057], [""hu-"", -7.7057], [""hu"", -8.358], [""uː"", -9.8641], [""oː"", -9.8641], [""ɔː"", -9.8641], [""tʃ"", -9.9805]]"
eadik	stu-	-9.7269	"[[""stu-"", -9.7269], [""hu-"", -10.5295], [""hoː"", -10.5295], [""tuː"", -10.5295], [""stu"", -11.0601], [""hu"", -11.8647], [""suːra"", -12.0584], [""huraː"", -12.5025], [""uː"", -12.6898], [""oː"", -12.6898]]"
eadiki	stu-	-12.8312	"[[""stu-"", -12.8312], [""hoː"", -13.6347], [""hu-"", -13.6347], [""tuː"", -13.6347], [""stu"", -14.5649], [""huraː"", -14.8519], [""suːra"", -14.8738], [""hu"", -15.3713], [""tûra"", -15.6021], [""sûra"", -15.6021]]"
eadikit	stu-	-16.0516	"[[""stu-"", -16.0516], [""tuː"", -16.856], [""hu-"", -16.856], [""hoː"", -16.856], [""suːra"", -17.3925], [""huraː"", -17.5265], [""stu"", -18.0698], [""xshudra"", -18.4415], [""sûra"", -18.4778], [""tûra"", -18.4778]]"
eadikite	stu-	-19.3356	"[[""stu-"", -19.3356], [""stût"", -20.0727], [""tuː"", -20.1412], [""hu-"", -20.1412], [""hoː"", -20.1412], [""huraː"", -20.3891], [""suːra"", -20.404], [""surunvañt"", -20.6441], [""mɔːŋh"", -20.9843], [""fshujañt"", -21.308]]"
eadikitet	stu-	-22.6597	"[[""stu-"", -22.6597], [""suːra"", -23.3055], [""huraː"", -23.3657], [""hu-"", -23.4668], [""tuː"", -23.4668], [""hoː"", -23.4668], [""stût"", -23.573], [""xshudra"", -24.0041], [""surunvañt"", -24.0832], [""hudhånɡh"", -24.4489]]"
