linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-ru-ka-na	arukana	sialkʰwis	-21.9849	sialkʰwis (-21.98); aker (-22.19); ziwai (-22.47)	7
a-ru-ka-na-s	arukanas	awis	-21.6587	awis (-21.66); sialkʰwis (-21.89); tis (-23.73)	8
a-sa-ra	asara	siwai	-11.1425	siwai (-11.14); tis (-13.26); siasi (-14.77)	5
a-sa-ra-m	asaram	siwai	-13.9646	siwai (-13.96); tis (-16.38); siasi (-17.94)	6
a-sa-ra-ma	asarama	siwai	-16.7848	siwai (-16.78); tis (-19.60); siasi (-21.12)	7
a-sa-ra-ma-n	asaraman	siwai	-19.8793	siwai (-19.88); tis (-22.89); siasi (-24.33)	8
a-sa-ra-ma-na	asaramana	siwai	-22.9769	siwai (-22.98); tis (-26.22); sialkʰwis (-27.05)	9
a-sa-ra-ma-na-d	asaramanad	siwai	-26.1876	siwai (-26.19); tawarsiu (-28.93); tawarzio (-28.96)	10
a-sa-ra-me	asarame	siwai	-17.0593	siwai (-17.06); tis (-19.60); siasi (-21.12)	7
a-sa-ra-me-i	asaramei	siwai	-20.268	siwai (-20.27); pʰoke (-21.11); tis (-22.89)	8
a-sa-ra-me-i-t	asarameit	siwai	-23.5398	siwai (-23.54); pʰoke (-24.61); tis (-26.22)	9
a-sa-ra-me-i-ti	asarameiti	siwai	-26.852	siwai (-26.85); pʰoke (-27.06); heloke (-29.42)	10
a-sa-ra-me-u	asarameu	siwai	-20.268	siwai (-20.27); tis (-22.89); pʰoke (-24.32)	8
a-sa-ra-me-u-n	asarameun	siwai	-23.5398	siwai (-23.54); tis (-26.22); pʰoke (-27.19)	9
a-sa-ra-me-u-na	asarameuna	sialkʰwis	-26.5843	sialkʰwis (-26.58); siwai (-26.71); tis (-29.58)	10
a-sa-sa	asasa	tis	-13.1893	tis (-13.19); napʰotʰ (-15.35); rom (-15.96)	5
a-sa-sa-r	asasar	siasi	-13.2712	siasi (-13.27); siwai (-15.98); tis (-16.06)	6
a-sa-sa-ra	asasara	siasi	-16.7748	siasi (-16.77); siwai (-17.38); tis (-19.18)	7
a-sa-sa-ra-m	asasaram	siwai	-20.2434	siwai (-20.24); siasi (-20.28); tis (-22.41)	8
a-sa-sa-ra-ma	asasarama	siwai	-23.085	siwai (-23.09); siasi (-23.78); tis (-25.70)	9
a-sa-sa-ra-ma-n	asasaraman	siwai	-26.1869	siwai (-26.19); siasi (-27.28); tis (-29.03)	10
a-sa-sa-ra-me	asasarame	siwai	-23.3523	siwai (-23.35); siasi (-23.78); tis (-25.70)	9
a-sa-sa-ra-me-i	asasaramei	siwai	-26.5683	siwai (-26.57); pʰoke (-27.06); siasi (-27.28)	10
a-sa-sa-ra-me-u	asasarameu	siwai	-26.5683	siwai (-26.57); siasi (-27.28); tis (-29.03)	10
a-sa-u-n	asaun	pʰoke	-15.2944	pʰoke (-15.29); tis (-15.85); rom (-16.07)	5
a-sa-u-na	asauna	pʰoke	-18.3561	pʰoke (-18.36); sialkʰwis (-19.15); tis (-19.16)	6
a-sa-u-na-k	asaunak	tawarzio	-20.7614	tawarzio (-20.76); pʰoke (-21.53); sialkʰwis (-21.95)	7
a-sa-u-na-ka	asaunaka	tawarzio	-23.5596	tawarzio (-23.56); sialkʰwis (-24.37); pʰoke (-24.75)	8
a-sa-u-na-ka-n	asaunakan	tawarzio	-26.6446	tawarzio (-26.64); sialkʰwis (-27.36); pʰoke (-28.02)	9
a-sa-u-na-ka-na	asaunakana	tawarzio	-29.8439	tawarzio (-29.84); sialkʰwis (-30.22); pʰoke (-31.31)	10
a-se-ka	aseka	tis	-15.8501	tis (-15.85); rom (-16.36); maw (-16.74)	5
a-se-ka-n	asekan	tis	-19.164	tis (-19.16); rom (-19.57); siwai (-19.72)	6
a-se-ka-na	asekana	siwai	-22.4362	siwai (-22.44); tis (-22.51); rom (-22.75)	7
a-se-ka-na-s	asekanas	tis	-22.6785	tis (-22.68); tawarsiu (-23.62); sialkʰwis (-24.27)	8
a-se-ka-na-si	asekanasi	pʰoke	-24.2701	pʰoke (-24.27); tis (-26.18); tawarsiu (-26.42)	9
a-se-ka-na-si-s	asekanasis	pʰoke	-27.7747	pʰoke (-27.77); hulaies (-27.94); tis (-28.74)	10
a-se-ra	asera	siwai	-11.175	siwai (-11.18); tis (-13.26); siasi (-14.77)	5
a-se-ra-t	aserat	siwai	-13.9813	siwai (-13.98); tis (-16.38); rom (-17.00)	6
a-se-ra-te	aserate	siwai	-17.0706	siwai (-17.07); tis (-19.60); rom (-20.49)	7
a-si-i-p	asiip	heloke	-13.1239	heloke (-13.12); pʰoke (-13.23); rom (-13.89)	5
a-si-i-pi	asiipi	heloke	-14.4679	heloke (-14.47); pʰoke (-14.86); rom (-17.39)	6
a-si-i-pi-n	asiipin	heloke	-17.9572	heloke (-17.96); pʰoke (-18.36); rom (-20.88)	7
a-si-i-pi-na	asiipina	heloke	-21.4411	heloke (-21.44); pʰoke (-21.86); aker (-22.83)	8
a-si-i-pi-na-m	asiipinam	heloke	-24.9196	heloke (-24.92); pʰoke (-25.36); aker (-26.34)	9
a-si-i-pi-na-ma	asiipinama	heloke	-28.3928	heloke (-28.39); pʰoke (-28.86); aker (-29.15)	10
a-si-ru	asiru	heloke	-13.1784	heloke (-13.18); tis (-13.26); siasi (-14.77)	5
a-si-ru-t	asirut	heloke	-16.0134	heloke (-16.01); tis (-16.38); rom (-17.18)	6
a-si-ru-te	asirute	heloke	-19.1164	heloke (-19.12); tis (-19.60); rom (-20.67)	7
a-si-si	asisi	heloke	-12.1324	heloke (-12.13); pʰoke (-12.18); tis (-13.19)	5
a-si-si-r	asisir	siasi	-13.2712	siasi (-13.27); holaiesi (-13.91); heloke (-15.60)	6
a-ta-i-*301	ataiΘ	rom	-14.9575	rom (-14.96); maw (-15.10); maras (-17.46)	5
a-ta-i-*301-u	ataiΘu	rom	-18.3815	rom (-18.38); maw (-18.56); maras (-20.65)	6
a-ta-i-*301-u-j	ataiΘuj	rom	-21.8099	rom (-21.81); maw (-22.02); maras (-23.89)	7
a-ta-i-*301-u-ja	ataiΘuja	maw	-23.8667	maw (-23.87); aker (-23.92); rom (-25.21)	8
a-ta-i-*301-w	ataiΘw	rom	-18.3815	rom (-18.38); maw (-18.56); murinail (-20.15)	6
a-ta-i-*301-wa	ataiΘwa	maw	-20.5117	maw (-20.51); aker (-20.52); rom (-21.78)	7
a-ta-i-*301-wa-e	ataiΘwae	maw	-24.009	maw (-24.01); aker (-24.03); rom (-25.18)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	maw	-26.7815	maw (-26.78); aker (-26.85); rom (-28.57)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	maw	-30.2842	maw (-30.28); aker (-30.35); heloke (-30.75)	10
a-ta-i-*301-wa-j	ataiΘwaj	maw	-24.009	maw (-24.01); aker (-24.03); rom (-25.18)	8
a-ta-i-*301-wa-ja	ataiΘwaja	maw	-26.7815	maw (-26.78); aker (-26.85); rom (-28.57)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	maw	-29.8231	maw (-29.82); aker (-29.95); rom (-31.94)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	maw	-30.2842	maw (-30.28); aker (-30.35); rom (-31.96)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	maras	-29.3201	maras (-29.32); maw (-30.28); aker (-30.35)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	rom	-29.8092	rom (-29.81); marasm (-30.03); maw (-30.28)	10
a-ti-*301-w	atiΘw	rom	-15.0854	rom (-15.09); maw (-16.75); pʰoke (-18.59)	5
a-ti-*301-wa	atiΘwa	maw	-17.4002	maw (-17.40); aker (-17.43); rom (-18.50)	6
a-ti-*301-wa-j	atiΘwaj	maw	-20.8927	maw (-20.89); aker (-20.94); rom (-21.92)	7
a-ti-*301-wa-ja	atiΘwaja	maw	-23.5333	maw (-23.53); aker (-23.75); rom (-25.32)	8
a-tu-ru	aturu	rom	-15.0854	rom (-15.09); maw (-16.75); arai (-16.81)	5
a-tu-ru-s	aturus	awis	-14.5502	awis (-14.55); tis (-16.10); rom (-18.54)	6
a-tu-ru-sa	aturusa	awis	-18.0572	awis (-18.06); tis (-19.60); maw (-20.69)	7
a-tu-ru-sa-i	aturusai	awis	-21.5642	awis (-21.56); pʰoke (-23.02); tis (-23.10)	8
a-tu-ru-sa-i-d	aturusaid	awis	-25.0712	awis (-25.07); ewistʰuo (-25.16); pʰoke (-26.17)	9
a-tu-ru-sa-i-da	aturusaida	aker	-26.6353	aker (-26.64); ewistʰuo (-28.38); awis (-28.58)	10
a-u-na-k	aunak	rom	-16.205	rom (-16.20); aker (-16.62); maw (-17.03)	5
a-u-na-ka	aunaka	aker	-19.0838	aker (-19.08); rom (-19.35); maw (-19.55)	6
a-u-na-ka-n	aunakan	aker	-22.5808	aker (-22.58); rom (-22.59); maw (-23.06)	7
a-u-na-ka-na	aunakana	aker	-25.4051	aker (-25.41); rom (-25.82); maw (-25.93)	8
a-u-ti-n	autin	rom	-14.5182	rom (-14.52); pʰoke (-15.78); aker (-16.04)	5
a-u-ti-nu	autinu	rom	-17.9975	rom (-18.00); aker (-19.13); pʰoke (-19.27)	6
a-u-ti-nu-i	autinui	heloke	-18.843	heloke (-18.84); pʰoke (-19.80); rom (-21.48)	7
a-u-ti-nu-i-n	autinuin	heloke	-22.3501	heloke (-22.35); pʰoke (-23.30); aker (-24.73)	8
a-u-ti-nu-i-na	autinuina	aker	-22.9078	aker (-22.91); heloke (-25.86); pʰoke (-26.81)	9
a-u-ti-nu-i-na-i	autinuinai	aker	-26.4127	aker (-26.41); heloke (-28.66); pʰoke (-29.62)	10
a-wa-i-j	awaij	rom	-16.071	rom (-16.07); heloke (-16.69); maw (-17.43)	5
a-wa-i-ja	awaija	aker	-17.0221	aker (-17.02); rom (-19.25); maw (-19.69)	6
a-za-*56-n	azaΦn	rom	-13.5029	rom (-13.50); maw (-17.03); pʰoke (-18.31)	5
a-za-*56-ni	azaΦni	rom	-16.6235	rom (-16.62); pʰoke (-18.17); maw (-20.53)	6
da-da-u	dadau	rom	-14.1915	rom (-14.19); pʰoke (-16.08); maw (-16.76)	5
da-da-u-t	dadaut	rom	-12.5774	rom (-12.58); pʰoke (-18.92); marasm (-19.95)	6
da-da-u-ti	dadauti	rom	-16.0836	rom (-16.08); pʰoke (-16.16); heloke (-19.53)	7
da-da-u-ti-n	dadautin	rom	-19.5897	rom (-19.59); pʰoke (-19.67); heloke (-23.04)	8
da-da-u-ti-nu	dadautinu	rom	-23.0958	rom (-23.10); pʰoke (-23.17); heloke (-26.54)	9
da-da-u-ti-nu-i	dadautinui	pʰoke	-25.5692	pʰoke (-25.57); rom (-26.60); heloke (-28.19)	10
da-ja-j	dajaj	rom	-16.3459	rom (-16.35); maw (-16.76); aker (-18.75)	5
da-ja-ja	dajaja	maw	-19.4441	maw (-19.44); rom (-19.45); aker (-21.21)	6
da-ja-s	dajas	awis	-15.759	awis (-15.76); tis (-15.83); maras (-16.20)	5
da-ma-t	damat	rom	-13.685	rom (-13.69); maw (-16.54); marasm (-16.97)	5
da-ma-te	damate	rom	-17.1691	rom (-17.17); maw (-19.87); marasm (-20.47)	6
da-se-r	daser	tis	-13.8789	tis (-13.88); siasi (-14.70); siwai (-15.20)	5
da-se-ra	dasera	siwai	-14.6791	siwai (-14.68); tis (-16.75); siasi (-17.99)	6
da-se-ra-t	daserat	siwai	-17.487	siwai (-17.49); tis (-19.87); rom (-20.36)	7
da-se-ra-te	daserate	siwai	-20.5768	siwai (-20.58); tis (-23.10); rom (-23.85)	8
da-u-ti	dauti	pʰoke	-14.0108	pʰoke (-14.01); rom (-14.18); heloke (-16.11)	5
da-u-ti-n	dautin	pʰoke	-17.5178	pʰoke (-17.52); rom (-17.66); aker (-19.14)	6
da-u-ti-nu	dautinu	pʰoke	-21.0203	pʰoke (-21.02); rom (-21.15); aker (-22.24)	7
da-u-ti-nu-i	dautinui	heloke	-22.1035	heloke (-22.10); pʰoke (-22.57); rom (-24.64)	8
da-u-ti-nu-i-n	dautinuin	heloke	-25.6106	heloke (-25.61); pʰoke (-26.07); aker (-27.95)	9
da-u-ti-nu-i-na	dautinuina	aker	-26.1549	aker (-26.15); heloke (-29.12); pʰoke (-29.58)	10
da-wa-i	dawai	heloke	-16.0024	heloke (-16.00); rom (-16.35); maw (-16.76)	5
da-wa-i-j	dawaij	heloke	-19.5046	heloke (-19.50); rom (-19.56); hulaies (-20.10)	6
da-wa-i-ja	dawaija	aker	-20.2295	aker (-20.23); rom (-22.74); maw (-22.84)	7
di-ki-t	dikit	rom	-15.1724	rom (-15.17); pʰoke (-17.57); epteziu (-17.63)	5
di-ki-te	dikite	rom	-18.6779	rom (-18.68); epteziu (-20.64); maw (-20.96)	6
di-ki-te-s	dikites	rom	-22.1833	rom (-22.18); hulaies (-22.36); tis (-22.49)	7
di-ki-te-si	dikitesi	zeronaitʰ	-23.8759	zeronaitʰ (-23.88); epteziu (-24.80); rom (-25.69)	8
di-ki-te-si-r	dikitesir	epteziu	-25.418	epteziu (-25.42); holaiesi (-25.86); zeronaitʰ (-26.55)	9
di-ki-te-si-ra	dikitesira	epteziu	-28.236	epteziu (-28.24); ziwai (-28.64); siwai (-28.71)	10
di-ki-te-t	dikitet	rom	-21.4433	rom (-21.44); epteziu (-23.74); maw (-23.78)	7
di-ki-te-te	dikitete	rom	-24.95	rom (-24.95); maw (-26.88); epteziu (-26.91)	8
di-ki-te-te-r	dikiteter	aomai	-27.259	aomai (-27.26); ziazi (-27.54); ziwai (-27.70)	9
di-ki-te-te-re	dikitetere	zeronaitʰ	-30.6536	zeronaitʰ (-30.65); aomai (-30.76); ziazi (-30.97)	10
di-ki-tu	dikitu	rom	-18.6779	rom (-18.68); epteziu (-20.64); maw (-20.96)	6
di-ki-tu-j	dikituj	rom	-22.1833	rom (-22.18); epteziu (-23.74); maw (-24.06)	7
di-ki-tu-ja	dikituja	aker	-23.6631	aker (-23.66); maw (-24.64); rom (-25.64)	8
di-ki-tu-ja-s	dikitujas	aker	-27.167	aker (-27.17); maras (-27.81); zeronaitʰ (-28.07)	9
e-a-di-k	eadik	rom	-14.2317	rom (-14.23); pʰoke (-15.92); maw (-18.10)	5
e-a-di-ki	eadiki	rom	-17.456	rom (-17.46); pʰoke (-18.08); heloke (-20.69)	6
e-a-di-ki-t	eadikit	rom	-16.0874	rom (-16.09); pʰoke (-21.58); epteziu (-23.79)	7
e-a-di-ki-te	eadikite	rom	-19.5936	rom (-19.59); pʰoke (-25.08); epteziu (-26.91)	8
e-a-di-ki-te-t	eadikitet	rom	-22.4115	rom (-22.41); pʰoke (-28.58); marasm (-30.00)	9
e-a-di-ki-te-te	eadikitete	rom	-25.9187	rom (-25.92); pʰoke (-32.08); epteziu (-33.33)	10
e-di-ja	edija	aker	-13.9304	aker (-13.93); maw (-16.74); pʰoke (-16.84)	5
e-i-da-j	eidaj	aker	-14.6188	aker (-14.62); maw (-17.04); rom (-17.35)	5
e-i-da-ja	eidaja	aker	-17.4282	aker (-17.43); maw (-19.56); rom (-20.20)	6
e-i-da-ja-j	eidajaj	aker	-20.9352	aker (-20.94); maw (-23.06); rom (-23.31)	7
e-i-da-ja-ja	eidajaja	aker	-24.0284	aker (-24.03); maw (-25.93); rom (-26.42)	8
e-i-ja-s	eijas	aker	-14.6188	aker (-14.62); tis (-15.83); awis (-16.49)	5
e-i-ja-sa	eijasa	ewistʰuo	-17.3588	ewistʰuo (-17.36); aker (-17.43); tis (-19.16)	6
e-i-ja-sa-s	eijasas	ewistʰuo	-19.4592	ewistʰuo (-19.46); tis (-20.15); epteziu (-20.91)	7
e-i-ja-sa-sa	eijasasa	ewistʰuo	-20.5858	ewistʰuo (-20.59); epteziu (-23.30); tis (-23.63)	8
e-i-ja-sa-u	eijasau	ewistʰuo	-19.7942	ewistʰuo (-19.79); aker (-20.93); tis (-22.52)	7
e-i-ja-sa-u-n	eijasaun	ewistʰuo	-22.603	ewistʰuo (-22.60); aker (-24.43); pʰoke (-25.78)	8
e-i-ja-sa-u-na	eijasauna	ewistʰuo	-25.5857	ewistʰuo (-25.59); aker (-27.40); pʰoke (-28.85)	9
e-i-ja-sa-u-na-k	eijasaunak	ewistʰuo	-28.67	ewistʰuo (-28.67); epteziu (-29.71); aker (-30.91)	10
e-i-ke-t	eiket	rom	-16.7263	rom (-16.73); maw (-18.14); epteziu (-18.18)	5
e-i-ke-ta	eiketa	aker	-18.108	aker (-18.11); maw (-18.56); rom (-20.02)	6
e-i-ke-ta-n	eiketan	aker	-21.6139	aker (-21.61); maw (-22.02); ziwai (-23.22)	7
e-i-ke-ta-na	eiketana	maw	-24.3312	maw (-24.33); aker (-24.42); ziwai (-25.94)	8
e-i-ke-ta-na-i	eiketanai	maw	-27.8253	maw (-27.83); aker (-27.92); ziwai (-28.99)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	maw	-31.3191	maw (-31.32); aker (-31.42); ziwai (-32.18)	10
e-ka-na	ekana	ziwai	-16.256	ziwai (-16.26); maw (-16.35); rom (-16.78)	5
e-ka-na-s	ekanas	awis	-18.9255	awis (-18.93); tis (-19.15); maras (-19.20)	6
e-ka-na-si	ekanasi	zeronaitʰ	-22.0652	zeronaitʰ (-22.07); ziwai (-22.41); awis (-22.42)	7
e-ka-na-si-s	ekanasis	tis	-23.6251	tis (-23.63); hulaies (-24.30); awis (-24.83)	8
e-ka-na-si-si	ekanasisi	heloke	-26.1592	heloke (-26.16); pʰoke (-26.16); tis (-27.11)	9
e-ka-na-si-si-r	ekanasisir	siasi	-27.2682	siasi (-27.27); holaiesi (-27.79); ziwai (-28.92)	10
e-ra-te	erate	rom	-15.088	rom (-15.09); siwai (-16.34); ziwai (-16.34)	5
e-si-ra	esira	siwai	-11.175	siwai (-11.18); tis (-13.26); aker (-13.93)	5
e-ta-na	etana	maw	-13.8949	maw (-13.89); rom (-16.55); maras (-16.89)	5
e-ta-na-i	etanai	maw	-17.3878	maw (-17.39); rom (-19.72); maras (-19.89)	6
e-ta-na-i-*301	etanaiΘ	maw	-20.8805	maw (-20.88); rom (-22.96); maras (-23.04)	7
e-ta-na-i-*301-t	etanaiΘt	rom	-23.7225	rom (-23.72); marasm (-23.72); maw (-24.36)	8
e-ta-na-i-*301-ti	etanaiΘti	rom	-27.2152	rom (-27.22); marasm (-27.23); maw (-27.84)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	rom	-30.7077	rom (-30.71); marasm (-30.73); maw (-31.32)	10
e-te-re	etere	maw	-16.7601	maw (-16.76); aomai (-17.22); rom (-18.09)	5
e-te-re-p	eterep	rom	-19.8236	rom (-19.82); maw (-19.86); marasm (-19.93)	6
e-to-i-j	etoij	maw	-13.5792	maw (-13.58); maras (-15.47); marasm (-15.90)	5
e-to-i-ja	etoija	maw	-11.9096	maw (-11.91); aker (-14.54); maras (-15.34)	6
e-tu-me	etume	maw	-16.7601	maw (-16.76); rom (-18.09); aker (-18.73)	5
e-tu-me-i	etumei	pʰoke	-18.1346	pʰoke (-18.13); heloke (-19.73); aker (-19.77)	6
e-tu-me-i-j	etumeij	pʰoke	-21.6414	pʰoke (-21.64); aker (-22.63); heloke (-23.23)	7
e-tu-me-i-ja	etumeija	aker	-20.5781	aker (-20.58); maw (-24.02); pʰoke (-25.15)	8
e-tu-me-i-ja-s	etumeijas	aker	-24.0844	aker (-24.08); maras (-27.08); maw (-27.51)	9
e-tu-me-i-ja-sa	etumeijasa	aker	-26.9012	aker (-26.90); maw (-30.22); maras (-30.55)	10
e-u-na-k	eunak	aker	-16.6209	aker (-16.62); maw (-17.04); rom (-17.47)	5
e-u-na-ka	eunaka	aker	-19.0839	aker (-19.08); maw (-19.56); rom (-20.28)	6
e-u-na-ka-n	eunakan	aker	-22.5809	aker (-22.58); maw (-23.06); rom (-23.38)	7
e-u-na-ka-na	eunakana	aker	-25.4051	aker (-25.41); maw (-25.93); rom (-26.47)	8
e-u-na-ka-na-s	eunakanas	awis	-28.3051	awis (-28.31); sialkʰwis (-28.37); maras (-28.43)	9
e-u-na-ka-na-si	eunakanasi	awis	-31.8013	awis (-31.80); sialkʰwis (-31.86); maras (-31.93)	10
e-u-na-r	eunar	arai	-16.4784	arai (-16.48); aker (-16.62); awis (-16.73)	5
e-u-na-ru	eunaru	awis	-19.5634	awis (-19.56); arai (-19.96); aker (-20.03)	6
e-u-na-ru-k	eunaruk	awis	-22.6708	awis (-22.67); sialkʰwis (-23.27); arai (-23.44)	7
e-u-na-ru-ka	eunaruka	aker	-25.2728	aker (-25.27); sialkʰwis (-25.70); awis (-25.88)	8
e-u-na-ru-ka-n	eunarukan	sialkʰwis	-28.683	sialkʰwis (-28.68); aker (-28.76); awis (-29.16)	9
e-u-na-ru-ka-na	eunarukana	sialkʰwis	-31.3306	sialkʰwis (-31.33); aker (-31.43); ziwai (-32.25)	10
i-da-a-u	idaau	rom	-16.5155	rom (-16.52); maw (-16.54); pʰoke (-16.99)	5
i-da-ja	idaja	maw	-16.348	maw (-16.35); rom (-16.73); aker (-17.12)	5
i-da-ja-j	idajaj	rom	-19.828	rom (-19.83); maw (-19.85); ewistʰuo (-20.59)	6
i-da-ja-ja	idajaja	maw	-22.6565	maw (-22.66); rom (-22.93); ewistʰuo (-23.28)	7
i-da-ja-s	idajas	awis	-18.9255	awis (-18.93); ewistʰuo (-18.95); tis (-19.15)	6
i-i-pi-n	iipin	epteziu	-17.0233	epteziu (-17.02); maw (-17.06); rom (-17.42)	5
i-i-pi-na	iipina	aker	-16.7338	aker (-16.73); maw (-17.66); epteziu (-19.94)	6
i-i-pi-na-m	iipinam	aker	-20.24	aker (-20.24); maw (-21.15); epteziu (-22.98)	7
i-i-pi-na-ma	iipinama	aker	-23.0553	aker (-23.06); maw (-23.74); epteziu (-26.11)	8
i-i-pi-na-ma-i	iipinamai	aker	-26.5606	aker (-26.56); maw (-27.24); epteziu (-29.17)	9
i-i-pi-na-ma-i-n	iipinamain	aker	-30.0659	aker (-30.07); maw (-30.74); epteziu (-32.25)	10
i-ja-re	ijare	ewistʰuo	-13.8665	ewistʰuo (-13.87); awis (-16.34); arai (-16.79)	5
i-ja-re-d	ijared	ewistʰuo	-13.349	ewistʰuo (-13.35); epteziu (-16.27); rom (-18.68)	6
i-ja-re-di	ijaredi	ewistʰuo	-16.5459	ewistʰuo (-16.55); epteziu (-19.78); pʰoke (-21.47)	7
i-ja-re-di-j	ijaredij	ewistʰuo	-19.7781	ewistʰuo (-19.78); epteziu (-23.28); rom (-24.71)	8
i-ja-re-di-ja	ijaredija	ewistʰuo	-23.0316	ewistʰuo (-23.03); epteziu (-26.77); aker (-26.81)	9
i-ja-sa	ijasa	ewistʰuo	-13.8519	ewistʰuo (-13.85); tis (-15.85); maw (-16.35)	5
i-ja-sa-s	ijasas	ewistʰuo	-15.9522	ewistʰuo (-15.95); tis (-16.67); epteziu (-17.40)	6
i-ja-sa-sa	ijasasa	ewistʰuo	-17.0789	ewistʰuo (-17.08); epteziu (-19.80); tis (-20.15)	7
i-ja-sa-sa-r	ijasasar	ewistʰuo	-19.5662	ewistʰuo (-19.57); epteziu (-20.19); siasi (-20.27)	8
i-ja-sa-u	ijasau	ewistʰuo	-16.2873	ewistʰuo (-16.29); tis (-19.17); pʰoke (-19.50)	6
i-ja-sa-u-n	ijasaun	ewistʰuo	-19.0961	ewistʰuo (-19.10); pʰoke (-22.30); tis (-22.52)	7
i-ja-sa-u-na	ijasauna	ewistʰuo	-22.0787	ewistʰuo (-22.08); pʰoke (-25.36); aker (-25.80)	8
i-ja-sa-u-na-k	ijasaunak	ewistʰuo	-25.163	ewistʰuo (-25.16); epteziu (-26.20); tawarzio (-27.64)	9
i-ja-sa-u-na-ka	ijasaunaka	ewistʰuo	-28.3142	ewistʰuo (-28.31); epteziu (-29.02); tawarzio (-30.44)	10
i-ke-ta	iketa	maw	-15.0997	maw (-15.10); rom (-16.75); ziwai (-16.87)	5
i-ke-ta-n	iketan	maw	-18.5604	maw (-18.56); ziwai (-19.72); rom (-20.04)	6
i-ke-ta-na	iketana	maw	-20.8524	maw (-20.85); ziwai (-22.44); rom (-23.22)	7
i-ke-ta-na-i	iketanai	maw	-24.3461	maw (-24.35); ziwai (-25.49); pʰoke (-26.24)	8
i-ke-ta-na-i-*301	iketanaiΘ	maw	-27.8395	maw (-27.84); ziwai (-28.68); pʰoke (-29.75)	9
i-ke-ta-na-i-*301-t	iketanaiΘt	marasm	-30.6751	marasm (-30.68); rom (-30.71); maw (-31.32)	10
i-ki-te	ikite	rom	-17.0202	rom (-17.02); epteziu (-17.45); maw (-17.47)	5
i-ki-te-s	ikites	tis	-19.146	tis (-19.15); maras (-19.73); zeronaitʰ (-20.26)	6
i-ki-te-si	ikitesi	zeronaitʰ	-20.372	zeronaitʰ (-20.37); epteziu (-21.32); tis (-22.51)	7
i-ki-te-si-r	ikitesir	epteziu	-21.9217	epteziu (-21.92); zeronaitʰ (-23.05); ziazi (-24.13)	8
i-ki-te-si-ra	ikitesira	epteziu	-24.739	epteziu (-24.74); ziwai (-25.14); siwai (-25.20)	9
i-ki-te-t	ikitet	rom	-19.5425	rom (-19.54); maw (-20.28); epteziu (-20.50)	6
i-ki-te-te	ikitete	rom	-23.0475	rom (-23.05); maw (-23.38); zeronaitʰ (-23.51)	7
i-ki-te-te-r	ikiteter	ziazi	-24.1317	ziazi (-24.13); ziwai (-24.20); zeronaitʰ (-24.85)	8
i-ki-te-te-re	ikitetere	zeronaitʰ	-27.1483	zeronaitʰ (-27.15); ziazi (-27.56); ziwai (-27.61)	9
i-ki-te-te-re-p	ikiteterep	zeronaitʰ	-29.8905	zeronaitʰ (-29.89); ziazi (-30.95); ziwai (-31.00)	10
i-ki-tu	ikitu	rom	-17.0202	rom (-17.02); epteziu (-17.45); maw (-17.47)	5
i-ki-tu-j	ikituj	epteziu	-20.4995	epteziu (-20.50); rom (-20.52); maw (-20.56)	6
i-ki-tu-ja	ikituja	aker	-20.7845	aker (-20.78); maw (-21.15); zeronaitʰ (-23.32)	7
i-ki-tu-ja-s	ikitujas	aker	-24.287	aker (-24.29); maras (-24.33); zeronaitʰ (-24.57)	8
i-na-i-d	inaid	epteziu	-13.5052	epteziu (-13.51); rom (-15.23); ewistʰuo (-15.51)	5
i-na-i-da	inaida	epteziu	-17.0023	epteziu (-17.00); aker (-17.00); rom (-18.08)	6
i-na-i-da-j	inaidaj	epteziu	-20.4958	epteziu (-20.50); aker (-20.51); rom (-21.19)	7
i-na-i-da-ja	inaidaja	aker	-23.3299	aker (-23.33); epteziu (-23.99); rom (-24.40)	8
i-na-i-da-ja-s	inaidajas	aker	-26.8371	aker (-26.84); epteziu (-27.46); ewistʰuo (-27.62)	9
i-na-ja	inaja	maw	-16.348	maw (-16.35); rom (-16.78); aker (-17.12)	5
i-na-ja-r	inajar	arai	-18.9119	arai (-18.91); siwai (-19.21); ziwai (-19.21)	6
i-na-ja-re	inajare	ewistʰuo	-20.1594	ewistʰuo (-20.16); awis (-22.39); arai (-22.40)	7
i-na-ja-re-t	inajaret	ewistʰuo	-22.3504	ewistʰuo (-22.35); rom (-23.73); awis (-25.50)	8
i-na-ja-re-ta	inajareta	ewistʰuo	-24.9561	ewistʰuo (-24.96); rom (-27.22); awis (-28.72)	9
i-na-ma	inama	maw	-16.348	maw (-16.35); rom (-16.78); aker (-17.12)	5
i-na-ma-i	inamai	maw	-19.8524	maw (-19.85); rom (-19.87); pʰoke (-20.07)	6
i-na-ma-i-n	inamain	rom	-23.0811	rom (-23.08); ewistʰuo (-23.29); maw (-23.36)	7
