linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-ra-me-i-ti	arameiti	-Ø	-23.4538	-Ø (-23.45); -l(a) (-24.15); -r(a) (-24.15)	8
a-ra-me-u	arameu	-Ø	-17.0572	-Ø (-17.06); -u (-17.54); )nu (-20.03)	6
a-ra-me-u-n	arameun	-Ø	-20.2315	-Ø (-20.23); -u (-21.04); -nu (-23.39)	7
a-ra-me-u-na	arameuna	-Ø	-23.4538	-Ø (-23.45); -u (-24.53); -s(i) (-26.56)	8
a-ra-me-u-na-k	arameunak	tite	-25.8638	tite (-25.86); laθe (-26.13); )auθile (-26.28)	9
a-ra-me-u-na-ka	arameunaka	tite	-29.3704	tite (-29.37); laθe (-29.64); )auθile (-29.78)	10
a-ra-me-u-na-r	arameunar	utiku	-25.1564	utiku (-25.16); -u (-25.91); -Ø (-26.71)	9
a-ra-me-u-na-ru	arameunaru	utiku	-28.6573	utiku (-28.66); -u (-29.42); -Ø (-30.00)	10
a-re-di	aredi	-u	-12.6898	-u (-12.69); -Ø (-13.95); -nu (-15.28)	5
a-re-di-j	aredij	-u	-16.195	-u (-16.20); -Ø (-17.06); -nu (-18.75)	6
a-re-di-ja	aredija	-u	-19.6998	-u (-19.70); -Ø (-20.23); )nu (-22.21)	7
a-re-ja	areja	-Ø	-13.9506	-Ø (-13.95); -u (-14.05); -nu (-16.67)	5
a-re-ta	areta	ʃur	-13.9341	ʃur (-13.93); -Ø (-13.95); -u (-14.05)	5
a-ru-ka	aruka	-Ø	-13.9506	-Ø (-13.95); -u (-14.05); -le (-14.81)	5
a-ru-ka-n	arukan	-Ø	-17.0572	-Ø (-17.06); -u (-17.54); )ke (-18.29)	6
a-ru-ka-na	arukana	-Ø	-20.2315	-Ø (-20.23); -u (-21.04); -le (-21.77)	7
a-ru-ka-na-s	arukanas	-Ø	-23.4538	-Ø (-23.45); -u (-24.53); -le (-25.25)	8
a-sa-ra	asara	-u	-12.9775	-u (-12.98); -Ø (-13.95); -nu (-15.44)	5
a-sa-ra-m	asaram	-u	-16.4818	-u (-16.48); -Ø (-17.06); -nu (-18.91)	6
a-sa-ra-ma	asarama	-u	-19.9855	-u (-19.99); -Ø (-20.23); -nu (-22.36)	7
a-sa-ra-ma-n	asaraman	-Ø	-23.4538	-Ø (-23.45); -u (-23.49); )nu (-25.81)	8
a-sa-ra-ma-na	asaramana	-Ø	-26.712	-Ø (-26.71); -u (-26.99); pʰuter (-28.81)	9
a-sa-ra-ma-na-d	asaramanad	utiku	-28.6686	utiku (-28.67); -u (-29.14); -Ø (-30.00)	10
a-sa-ra-me	asarame	-u	-19.9855	-u (-19.99); -Ø (-20.23); -nu (-22.36)	7
a-sa-ra-me-i	asaramei	-Ø	-23.4538	-Ø (-23.45); -u (-23.49); -nu (-25.81)	8
a-sa-ra-me-i-t	asarameit	hil	-26.0428	hil (-26.04); -Ø (-26.71); -u (-26.99)	9
a-sa-ra-me-i-ti	asarameiti	hil	-29.5458	hil (-29.55); -Ø (-30.00); -u (-30.49)	10
a-sa-ra-me-u	asarameu	-Ø	-23.4538	-Ø (-23.45); -u (-23.49); -nu (-25.81)	8
a-sa-ra-me-u-n	asarameun	-Ø	-26.712	-Ø (-26.71); -u (-26.99); )nu (-29.26)	9
a-sa-ra-me-u-na	asarameuna	-Ø	-29.9981	-Ø (-30.00); -u (-30.49); pʰuter (-32.30)	10
a-sa-sa	asasa	-Ø	-13.9506	-Ø (-13.95); hil (-15.68); -s (-17.54)	5
a-sa-sa-r	asasar	-u	-15.9787	-u (-15.98); -Ø (-17.06); -nu (-18.16)	6
a-sa-sa-ra	asasara	-u	-19.4842	-u (-19.48); -Ø (-20.23); -nu (-21.64)	7
a-sa-sa-ra-m	asasaram	-u	-22.9893	-u (-22.99); -Ø (-23.45); -nu (-25.12)	8
a-sa-sa-ra-ma	asasarama	-u	-26.4941	-u (-26.49); -Ø (-26.71); -nu (-28.60)	9
a-sa-sa-ra-ma-n	asasaraman	-Ø	-29.9981	-Ø (-30.00); -u (-30.00); )nu (-32.07)	10
a-sa-sa-ra-me	asasarame	-u	-26.4941	-u (-26.49); -Ø (-26.71); -nu (-28.60)	9
a-sa-sa-ra-me-i	asasaramei	-Ø	-29.9981	-Ø (-30.00); -u (-30.00); -nu (-32.07)	10
a-sa-sa-ra-me-u	asasarameu	-Ø	-29.9981	-Ø (-30.00); -u (-30.00); -nu (-32.07)	10
a-sa-u-n	asaun	-Ø	-13.9506	-Ø (-13.95); hil (-16.07); ta (-17.38)	5
a-sa-u-na	asauna	-Ø	-17.0572	-Ø (-17.06); hil (-19.34); tʰal (-20.25)	6
a-sa-u-na-k	asaunak	tite	-19.1604	tite (-19.16); laθe (-19.54); -Ø (-20.23)	7
a-sa-u-na-ka	asaunaka	tite	-22.6667	tite (-22.67); laθe (-23.05); -Ø (-23.45)	8
a-sa-u-na-ka-n	asaunakan	tite	-26.1534	tite (-26.15); laθe (-26.56); -Ø (-26.71)	9
a-sa-u-na-ka-na	asaunakana	tite	-29.6399	tite (-29.64); -Ø (-30.00); laθe (-30.06)	10
a-se-ka	aseka	-Ø	-13.9506	-Ø (-13.95); -ke (-14.81); -le (-14.81)	5
a-se-ka-n	asekan	-Ø	-17.0572	-Ø (-17.06); )ke (-18.29); -le (-18.29)	6
a-se-ka-na	asekana	-Ø	-20.2315	-Ø (-20.23); hepru (-21.49); )le (-21.77)	7
a-se-ka-na-s	asekanas	-Ø	-23.4538	-Ø (-23.45); hepru (-24.59); helanu (-25.15)	8
a-se-ka-na-si	asekanasi	-Ø	-26.712	-Ø (-26.71); hepru (-27.76); helanu (-28.29)	9
a-se-ka-na-si-s	asekanasis	-Ø	-29.9981	-Ø (-30.00); hepru (-30.97); etʰunnu (-31.23)	10
a-se-ra	asera	-u	-12.9775	-u (-12.98); -Ø (-13.95); -nu (-15.44)	5
a-se-ra-t	aserat	hil	-16.0743	hil (-16.07); -u (-16.48); ʃur (-16.76)	6
a-se-ra-te	aserate	hil	-19.5742	hil (-19.57); -u (-19.99); -Ø (-20.23)	7
a-si-i-p	asiip	-Ø	-13.9506	-Ø (-13.95); hil (-16.07); -s (-17.54)	5
a-si-i-pi	asiipi	-Ø	-17.0572	-Ø (-17.06); hil (-19.34); -s (-20.73)	6
a-si-i-pi-n	asiipin	-Ø	-20.2315	-Ø (-20.23); hil (-22.66); -l(a) (-23.61)	7
a-si-i-pi-na	asiipina	-Ø	-23.4538	-Ø (-23.45); hil (-26.00); -s(i) (-26.56)	8
a-si-i-pi-na-m	asiipinam	-Ø	-26.712	-Ø (-26.71); hil (-29.36); -s(i) (-29.57)	9
a-si-i-pi-na-ma	asiipinama	-Ø	-29.9981	-Ø (-30.00); tʰal (-32.53); -l(a) (-32.62)	10
a-si-ru	asiru	-u	-12.9775	-u (-12.98); -Ø (-13.95); -nu (-15.44)	5
a-si-ru-t	asirut	hil	-16.0743	hil (-16.07); -u (-16.48); ʃur (-16.76)	6
a-si-ru-te	asirute	hil	-19.5742	hil (-19.57); -u (-19.99); -Ø (-20.23)	7
a-si-si	asisi	-Ø	-13.9506	-Ø (-13.95); hil (-15.68); -s (-17.54)	5
a-si-si-r	asisir	-u	-15.9787	-u (-15.98); -Ø (-17.06); -nu (-18.16)	6
a-ta-i-*301	ataiΘ	-r(a)	-13.2511	-r(a) (-13.25); -l(a) (-13.25); -Ø (-13.95)	5
a-ta-i-*301-u	ataiΘu	-r(a)	-16.0769	-r(a) (-16.08); -l(a) (-16.08); -Ø (-17.06)	6
a-ta-i-*301-u-j	ataiΘuj	-l(a)	-19.0322	-l(a) (-19.03); -r(a) (-19.03); -Ø (-20.23)	7
a-ta-i-*301-u-ja	ataiΘuja	-l(a)	-22.0749	-l(a) (-22.07); -r(a) (-22.07); -Ø (-23.45)	8
a-ta-i-*301-w	ataiΘw	-l(a)	-16.0769	-l(a) (-16.08); -r(a) (-16.08); -Ø (-17.06)	6
a-ta-i-*301-wa	ataiΘwa	-l(a)	-19.0322	-l(a) (-19.03); -r(a) (-19.03); -Ø (-20.23)	7
a-ta-i-*301-wa-e	ataiΘwae	-l(a)	-22.0749	-l(a) (-22.07); -r(a) (-22.07); -Ø (-23.45)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	-l(a)	-25.1806	-l(a) (-25.18); -r(a) (-25.18); -Ø (-26.71)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	waku	-27.2572	waku (-27.26); welkʰanu (-28.04); -nu (-28.05)	10
a-ta-i-*301-wa-j	ataiΘwaj	-l(a)	-22.0749	-l(a) (-22.07); -r(a) (-22.07); -Ø (-23.45)	8
a-ta-i-*301-wa-ja	ataiΘwaja	-l(a)	-25.1806	-l(a) (-25.18); -r(a) (-25.18); -Ø (-26.71)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	-l(a)	-28.3341	-l(a) (-28.33); -r(a) (-28.33); -Ø (-30.00)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	-l(a)	-28.3341	-l(a) (-28.33); -r(a) (-28.33); -Ø (-30.00)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	-l(a)	-28.3341	-l(a) (-28.33); -r(a) (-28.33); -Ø (-30.00)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	-l(a)	-28.3329	-l(a) (-28.33); -r(a) (-28.33); kʰan (-28.77)	10
a-ti-*301-w	atiΘw	-l(a)	-13.2511	-l(a) (-13.25); -r(a) (-13.25); -Ø (-13.95)	5
a-ti-*301-wa	atiΘwa	-l(a)	-16.0769	-l(a) (-16.08); -r(a) (-16.08); -Ø (-17.06)	6
a-ti-*301-wa-j	atiΘwaj	-r(a)	-19.0322	-r(a) (-19.03); -l(a) (-19.03); -Ø (-20.23)	7
a-ti-*301-wa-ja	atiΘwaja	-r(a)	-22.0749	-r(a) (-22.07); -l(a) (-22.07); -Ø (-23.45)	8
a-tu-ru	aturu	)nu	-10.5533	)nu (-10.55); -nu (-10.55); -u (-12.98)	5
a-tu-ru-s	aturus	)nu	-14.0593	)nu (-14.06); -nu (-14.06); -r(a) (-16.08)	6
a-tu-ru-sa	aturusa	-nu	-17.5652	-nu (-17.57); )nu (-17.57); -l(a) (-19.03)	7
a-tu-ru-sa-i	aturusai	)nu	-21.0711	)nu (-21.07); -nu (-21.07); -r(a) (-22.07)	8
a-tu-ru-sa-i-d	aturusaid	-nu	-23.878	-nu (-23.88); )nu (-23.88); lupnu (-24.21)	9
a-tu-ru-sa-i-da	aturusaida	)nu	-27.385	)nu (-27.39); -nu (-27.39); lupnu (-27.71)	10
a-u-na-k	aunak	tite	-12.5717	tite (-12.57); laθe (-13.24); -Ø (-13.95)	5
a-u-na-ka	aunaka	tite	-16.0776	tite (-16.08); laθe (-16.75); -Ø (-17.06)	6
a-u-na-ka-n	aunakan	tite	-19.5539	tite (-19.55); -Ø (-20.23); laθe (-20.25)	7
a-u-na-ka-na	aunakana	tite	-23.0305	tite (-23.03); -Ø (-23.45); laθe (-23.76)	8
a-u-ti-n	autin	-l(a)	-13.4614	-l(a) (-13.46); -r(a) (-13.46); -Ø (-13.95)	5
a-u-ti-nu	autinu	-l(a)	-16.0735	-l(a) (-16.07); -r(a) (-16.07); -Ø (-17.06)	6
a-u-ti-nu-i	autinui	-l(a)	-18.9002	-l(a) (-18.90); -r(a) (-18.90); -Ø (-20.23)	7
a-u-ti-nu-i-n	autinuin	-l(a)	-21.8563	-l(a) (-21.86); -r(a) (-21.86); -Ø (-23.45)	8
a-u-ti-nu-i-na	autinuina	-l(a)	-24.8996	-l(a) (-24.90); -r(a) (-24.90); -Ø (-26.71)	9
a-u-ti-nu-i-na-i	autinuinai	-l(a)	-28.006	-l(a) (-28.01); -r(a) (-28.01); -Ø (-30.00)	10
a-wa-i-j	awaij	-Ø	-13.9506	-Ø (-13.95); kʰan (-15.02); ikʰ (-15.05)	5
a-wa-i-ja	awaija	-Ø	-17.0572	-Ø (-17.06); kʰan (-18.02); ikʰ (-18.27)	6
a-za-*56-n	azaΦn	-s	-12.2896	-s (-12.29); )s (-12.29); -Ø (-13.95)	5
a-za-*56-ni	azaΦni	-s	-15.7958	-s (-15.80); )s (-15.80); -s(i) (-16.56)	6
da-da-u	dadau	-u	-13.3674	-u (-13.37); -Ø (-13.95); -nu (-15.97)	5
da-da-u-t	dadaut	ʃur	-16.7622	ʃur (-16.76); -u (-16.87); -Ø (-17.06)	6
da-da-u-ti	dadauti	-Ø	-20.2315	-Ø (-20.23); ʃur (-20.27); -u (-20.37)	7
da-da-u-ti-n	dadautin	-l(a)	-23.0549	-l(a) (-23.05); -r(a) (-23.05); -Ø (-23.45)	8
da-da-u-ti-nu	dadautinu	-l(a)	-25.6752	-l(a) (-25.68); -r(a) (-25.68); θurti (-26.53)	9
da-da-u-ti-nu-i	dadautinui	-l(a)	-28.5056	-l(a) (-28.51); -r(a) (-28.51); θurti (-29.64)	10
da-ja-j	dajaj	-Ø	-13.9506	-Ø (-13.95); -u (-17.13); -s (-17.54)	5
da-ja-ja	dajaja	-Ø	-17.0572	-Ø (-17.06); -u (-20.42); -s (-20.73)	6
da-ja-s	dajas	-Ø	-13.9506	-Ø (-13.95); -u (-17.13); hil (-17.48)	5
da-ma-t	damat	-Ø	-13.9506	-Ø (-13.95); ʃur (-14.48); )nu (-15.40)	5
da-ma-te	damate	-Ø	-17.0572	-Ø (-17.06); -l(a) (-17.59); -r(a) (-17.59)	6
da-se-r	daser	-u	-12.6898	-u (-12.69); -Ø (-13.95); -nu (-15.02)	5
da-se-ra	dasera	-u	-16.195	-u (-16.20); -Ø (-17.06); -nu (-18.50)	6
da-se-ra-t	daserat	hil	-19.574	hil (-19.57); -u (-19.70); ʃur (-19.88)	7
da-se-ra-te	daserate	hil	-23.074	hil (-23.07); -u (-23.20); ʃur (-23.39)	8
da-u-ti	dauti	-Ø	-13.9506	-Ø (-13.95); -r(a) (-14.39); -l(a) (-14.39)	5
da-u-ti-n	dautin	-r(a)	-16.5624	-r(a) (-16.56); -l(a) (-16.56); -Ø (-17.06)	6
da-u-ti-nu	dautinu	-l(a)	-19.1764	-l(a) (-19.18); -r(a) (-19.18); -Ø (-20.23)	7
da-u-ti-nu-i	dautinui	-l(a)	-22.004	-l(a) (-22.00); -r(a) (-22.00); -Ø (-23.45)	8
da-u-ti-nu-i-n	dautinuin	-l(a)	-24.9606	-l(a) (-24.96); -r(a) (-24.96); -Ø (-26.71)	9
da-u-ti-nu-i-na	dautinuina	-l(a)	-28.0044	-l(a) (-28.00); -r(a) (-28.00); -Ø (-30.00)	10
da-wa-i	dawai	sukʰ	-13.2616	sukʰ (-13.26); -Ø (-13.95); )ke (-15.03)	5
da-wa-i-j	dawaij	sukʰ	-16.367	sukʰ (-16.37); -Ø (-17.06); ikʰ (-18.16)	6
da-wa-i-ja	dawaija	sukʰ	-19.5884	sukʰ (-19.59); -Ø (-20.23); ikʰ (-21.38)	7
di-ki-t	dikit	ker	-12.8875	ker (-12.89); kusen (-13.75); -Ø (-13.95)	5
di-ki-te	dikite	ker	-16.3947	ker (-16.39); -Ø (-17.06); kusen (-17.26)	6
di-ki-te-s	dikites	-l(a)	-19.7777	-l(a) (-19.78); -r(a) (-19.78); ker (-19.90)	7
di-ki-te-si	dikitesi	-r(a)	-22.3944	-r(a) (-22.39); -l(a) (-22.39); ker (-23.41)	8
di-ki-te-si-r	dikitesir	-nu	-23.2075	-nu (-23.21); )nu (-23.21); eluku (-23.55)	9
di-ki-te-si-ra	dikitesira	)nu	-26.7137	)nu (-26.71); -nu (-26.71); eluku (-26.88)	10
di-ki-te-t	dikitet	pʰelna	-18.8661	pʰelna (-18.87); ker (-19.20); -l(a) (-19.77)	7
di-ki-te-te	dikitete	pʰelna	-21.7101	pʰelna (-21.71); -l(a) (-22.25); -r(a) (-22.25)	8
di-ki-te-te-r	dikiteter	-nu	-22.2998	-nu (-22.30); )nu (-22.30); etʰunnu (-22.91)	9
di-ki-te-te-re	dikitetere	)nu	-25.8061	)nu (-25.81); -nu (-25.81); eluku (-26.38)	10
di-ki-tu	dikitu	ker	-16.3947	ker (-16.39); -Ø (-17.06); kusen (-17.26)	6
di-ki-tu-j	dikituj	-r(a)	-19.7777	-r(a) (-19.78); -l(a) (-19.78); ker (-19.90)	7
di-ki-tu-ja	dikituja	-r(a)	-22.3944	-r(a) (-22.39); -l(a) (-22.39); ker (-23.41)	8
di-ki-tu-ja-s	dikitujas	-l(a)	-25.2232	-l(a) (-25.22); -r(a) (-25.22); -Ø (-26.71)	9
e-a-di-k	eadik	-u	-13.3751	-u (-13.38); -Ø (-13.95); )ke (-14.37)	5
e-a-di-ki	eadiki	-u	-16.8775	-u (-16.88); -Ø (-17.06); -le (-17.86)	6
e-a-di-ki-t	eadikit	pʰuter	-18.7627	pʰuter (-18.76); ker (-19.40); kusen (-19.67)	7
e-a-di-ki-te	eadikite	pʰuter	-22.2698	pʰuter (-22.27); ker (-22.90); kusen (-23.17)	8
e-a-di-ki-te-t	eadikitet	pʰelna	-24.7953	pʰelna (-24.80); pʰuter (-25.07); ker (-25.71)	9
e-a-di-ki-te-te	eadikitete	pʰelna	-27.6394	pʰelna (-27.64); pʰuter (-28.58); -r(a) (-28.87)	10
e-di-ja	edija	-Ø	-13.9506	-Ø (-13.95); -u (-14.05); -nu (-16.67)	5
e-i-da-j	eidaj	-u	-13.3751	-u (-13.38); -Ø (-13.95); -nu (-15.97)	5
e-i-da-ja	eidaja	-u	-16.8775	-u (-16.88); -Ø (-17.06); -nu (-19.40)	6
e-i-da-ja-j	eidajaj	-Ø	-20.2315	-Ø (-20.23); -u (-20.38); )nu (-22.83)	7
e-i-da-ja-ja	eidajaja	-Ø	-23.4538	-Ø (-23.45); -u (-23.88); -nu (-26.25)	8
e-i-ja-s	eijas	-Ø	-13.9506	-Ø (-13.95); hil (-17.48); -s (-17.54)	5
e-i-ja-sa	eijasa	-Ø	-17.0572	-Ø (-17.06); hil (-20.29); -s (-20.73)	6
e-i-ja-sa-s	eijasas	-Ø	-20.2315	-Ø (-20.23); hil (-23.11); -s(i) (-23.61)	7
e-i-ja-sa-sa	eijasasa	-Ø	-23.4538	-Ø (-23.45); hil (-26.20); -l(a) (-26.56)	8
e-i-ja-sa-u	eijasau	-Ø	-20.2315	-Ø (-20.23); hil (-23.38); -s(i) (-23.61)	7
e-i-ja-sa-u-n	eijasaun	-Ø	-23.4538	-Ø (-23.45); -s(i) (-26.56); -r(a) (-26.56)	8
e-i-ja-sa-u-na	eijasauna	-Ø	-26.712	-Ø (-26.71); -s(i) (-29.57); -l(a) (-29.57)	9
e-i-ja-sa-u-na-k	eijasaunak	tite	-29.2412	tite (-29.24); laθe (-29.47); -Ø (-30.00)	10
e-i-ke-t	eiket	ker	-12.8875	ker (-12.89); -Ø (-13.95); -le (-14.75)	5
e-i-ke-ta	eiketa	ker	-16.3947	ker (-16.39); -Ø (-17.06); -l(a) (-17.59)	6
e-i-ke-ta-n	eiketan	enθus	-17.4918	enθus (-17.49); -l(a) (-19.78); -r(a) (-19.78)	7
e-i-ke-ta-na	eiketana	enθus	-20.2943	enθus (-20.29); -l(a) (-22.39); -r(a) (-22.39)	8
e-i-ke-ta-na-i	eiketanai	enθus	-23.3829	enθus (-23.38); -l(a) (-25.22); -r(a) (-25.22)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	enθus	-26.5889	enθus (-26.59); -l(a) (-28.18); -r(a) (-28.18)	10
e-ka-na	ekana	-Ø	-13.9506	-Ø (-13.95); esθua (-15.98); enθus (-15.98)	5
e-ka-na-s	ekanas	-Ø	-17.0572	-Ø (-17.06); etʰunnu (-18.81); esθua (-19.07)	6
e-ka-na-si	ekanasi	-Ø	-20.2315	-Ø (-20.23); etʰunnu (-21.41); tʰal (-22.03)	7
e-ka-na-si-s	ekanasis	-Ø	-23.4538	-Ø (-23.45); etʰunnu (-24.22); tʰal (-25.03)	8
e-ka-na-si-si	ekanasisi	-Ø	-26.712	-Ø (-26.71); etʰunnu (-27.15); tʰal (-28.13)	9
e-ka-na-si-si-r	ekanasisir	etʰunnu	-27.0244	etʰunnu (-27.02); -u (-29.42); metinu (-29.61)	10
e-ra-te	erate	ʃur	-13.9341	ʃur (-13.93); -Ø (-13.95); -u (-14.05)	5
e-si-ra	esira	-u	-12.9775	-u (-12.98); -Ø (-13.95); -nu (-15.44)	5
e-ta-na	etana	-l(a)	-13.2511	-l(a) (-13.25); -r(a) (-13.25); -Ø (-13.95)	5
e-ta-na-i	etanai	-l(a)	-16.0769	-l(a) (-16.08); -r(a) (-16.08); -Ø (-17.06)	6
e-ta-na-i-*301	etanaiΘ	-l(a)	-19.0322	-l(a) (-19.03); -r(a) (-19.03); -Ø (-20.23)	7
e-ta-na-i-*301-t	etanaiΘt	tʰal	-21.7684	tʰal (-21.77); -r(a) (-22.07); -l(a) (-22.07)	8
e-ta-na-i-*301-ti	etanaiΘti	-r(a)	-25.0957	-r(a) (-25.10); -l(a) (-25.10); tʰal (-25.26)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	-l(a)	-28.1199	-l(a) (-28.12); -r(a) (-28.12); tʰal (-28.74)	10
e-te-re	etere	)nu	-10.5533	)nu (-10.55); -nu (-10.55); -u (-12.98)	5
e-te-re-p	eterep	)nu	-14.0593	)nu (-14.06); -nu (-14.06); -l(a) (-16.08)	6
e-to-i-j	etoij	-na	-9.8672	-na (-9.87); )na (-9.87); -l(a) (-11.66)	5
e-to-i-ja	etoija	-na	-13.3743	-na (-13.37); )na (-13.37); -r(a) (-14.70)	6
e-tu-me	etume	-r(a)	-13.2511	-r(a) (-13.25); -l(a) (-13.25); -Ø (-13.95)	5
e-tu-me-i	etumei	-r(a)	-16.0769	-r(a) (-16.08); -l(a) (-16.08); -Ø (-17.06)	6
e-tu-me-i-j	etumeij	-l(a)	-19.0322	-l(a) (-19.03); -r(a) (-19.03); -Ø (-20.23)	7
e-tu-me-i-ja	etumeija	-l(a)	-22.0749	-l(a) (-22.07); -r(a) (-22.07); -Ø (-23.45)	8
e-tu-me-i-ja-s	etumeijas	-r(a)	-25.1806	-r(a) (-25.18); -l(a) (-25.18); -Ø (-26.71)	9
e-tu-me-i-ja-sa	etumeijasa	-r(a)	-28.3341	-r(a) (-28.33); -l(a) (-28.33); -Ø (-30.00)	10
e-u-na-k	eunak	tite	-12.5717	tite (-12.57); laθe (-13.24); -Ø (-13.95)	5
e-u-na-ka	eunaka	tite	-16.0776	tite (-16.08); laθe (-16.75); -Ø (-17.06)	6
e-u-na-ka-n	eunakan	tite	-19.5539	tite (-19.55); -Ø (-20.23); laθe (-20.25)	7
e-u-na-ka-na	eunakana	tite	-23.0305	tite (-23.03); -Ø (-23.45); laθe (-23.76)	8
e-u-na-ka-na-s	eunakanas	tite	-26.5071	tite (-26.51); -Ø (-26.71); laθe (-27.26)	9
e-u-na-ka-na-si	eunakanasi	tite	-29.9839	tite (-29.98); -Ø (-30.00); laθe (-30.76)	10
e-u-na-r	eunar	-u	-12.6937	-u (-12.69); -Ø (-13.95); )nu (-15.02)	5
e-u-na-ru	eunaru	-u	-16.1989	-u (-16.20); -Ø (-17.06); -nu (-18.50)	6
e-u-na-ru-k	eunaruk	tite	-19.1673	tite (-19.17); -u (-19.70); tauke (-19.99)	7
e-u-na-ru-ka	eunaruka	tite	-22.6733	tite (-22.67); -u (-23.21); -Ø (-23.45)	8
e-u-na-ru-ka-n	eunarukan	tite	-26.1507	tite (-26.15); -Ø (-26.71); -u (-26.71)	9
e-u-na-ru-ka-na	eunarukana	tite	-29.6284	tite (-29.63); θurti (-29.94); -Ø (-30.00)	10
i-da-a-u	idaau	-Ø	-13.9506	-Ø (-13.95); -u (-14.05); -nu (-16.67)	5
i-da-ja	idaja	-Ø	-13.9506	-Ø (-13.95); -u (-14.05); -nu (-16.67)	5
i-da-ja-j	idajaj	-Ø	-17.0572	-Ø (-17.06); -u (-17.54); )nu (-20.03)	6
i-da-ja-ja	idajaja	-Ø	-20.2315	-Ø (-20.23); -u (-21.04); )nu (-23.39)	7
i-da-ja-s	idajas	-Ø	-17.0572	-Ø (-17.06); -u (-17.54); -nu (-20.03)	6
i-i-pi-n	iipin	-Ø	-13.9506	-Ø (-13.95); ta (-17.38); θal (-17.48)	5
i-i-pi-na	iipina	-Ø	-17.0572	-Ø (-17.06); tʰal (-20.25); ta (-20.26)	6
i-i-pi-na-m	iipinam	-Ø	-20.2315	-Ø (-20.23); tʰal (-22.71); ta (-23.38)	7
i-i-pi-na-ma	iipinama	-Ø	-23.4538	-Ø (-23.45); tʰal (-25.53); -s(i) (-26.56)	8
i-i-pi-na-ma-i	iipinamai	-Ø	-26.712	-Ø (-26.71); tʰal (-28.53); -l(a) (-29.57)	9
i-i-pi-na-ma-i-n	iipinamain	-Ø	-29.9981	-Ø (-30.00); tʰal (-31.63); -l(a) (-32.62)	10
i-ja-re	ijare	-u	-12.9775	-u (-12.98); -Ø (-13.95); )nu (-15.44)	5
i-ja-re-d	ijared	-u	-15.5112	-u (-15.51); -Ø (-17.06); -nu (-17.82)	6
i-ja-re-di	ijaredi	-u	-19.0176	-u (-19.02); -Ø (-20.23); -nu (-21.31)	7
i-ja-re-di-j	ijaredij	-u	-22.5239	-u (-22.52); -Ø (-23.45); -nu (-24.80)	8
i-ja-re-di-ja	ijaredija	-u	-26.0299	-u (-26.03); -Ø (-26.71); -nu (-28.28)	9
i-ja-sa	ijasa	-Ø	-13.9506	-Ø (-13.95); hil (-16.79); -s (-17.54)	5
i-ja-sa-s	ijasas	-Ø	-17.0572	-Ø (-17.06); hil (-19.60); -s (-20.73)	6
i-ja-sa-sa	ijasasa	-Ø	-20.2315	-Ø (-20.23); hil (-22.69); -s(i) (-23.61)	7
i-ja-sa-sa-r	ijasasar	-u	-22.6578	-u (-22.66); -Ø (-23.45); )nu (-24.59)	8
i-ja-sa-u	ijasau	-Ø	-17.0572	-Ø (-17.06); hil (-19.88); -s (-20.73)	6
i-ja-sa-u-n	ijasaun	-Ø	-20.2315	-Ø (-20.23); hil (-23.08); -s(i) (-23.61)	7
i-ja-sa-u-na	ijasauna	-Ø	-23.4538	-Ø (-23.45); hil (-26.36); -l(a) (-26.56)	8
i-ja-sa-u-na-k	ijasaunak	tite	-25.8638	tite (-25.86); laθe (-26.13); -Ø (-26.71)	9
i-ja-sa-u-na-ka	ijasaunaka	tite	-29.3704	tite (-29.37); laθe (-29.64); -Ø (-30.00)	10
i-ke-ta	iketa	ker	-13.2872	ker (-13.29); -Ø (-13.95); -l(a) (-14.39)	5
i-ke-ta-n	iketan	enθus	-13.9846	enθus (-13.98); -l(a) (-16.56); -r(a) (-16.56)	6
i-ke-ta-na	iketana	enθus	-16.7871	enθus (-16.79); -l(a) (-19.18); -r(a) (-19.18)	7
i-ke-ta-na-i	iketanai	enθus	-19.8757	enθus (-19.88); -l(a) (-22.00); -r(a) (-22.00)	8
i-ke-ta-na-i-*301	iketanaiΘ	enθus	-23.0817	enθus (-23.08); -l(a) (-24.96); -r(a) (-24.96)	9
i-ke-ta-na-i-*301-t	iketanaiΘt	enθus	-26.352	enθus (-26.35); -r(a) (-28.00); -l(a) (-28.00)	10
i-ki-te	ikite	ker	-13.2872	ker (-13.29); -Ø (-13.95); -l(a) (-14.39)	5
i-ki-te-s	ikites	-l(a)	-16.5624	-l(a) (-16.56); -r(a) (-16.56); ker (-16.79)	6
i-ki-te-si	ikitesi	-l(a)	-19.1764	-l(a) (-19.18); -r(a) (-19.18); -Ø (-20.23)	7
i-ki-te-si-r	ikitesir	)nu	-19.9852	)nu (-19.99); -nu (-19.99); eluku (-20.05)	8
i-ki-te-si-ra	ikitesira	eluku	-23.3713	eluku (-23.37); )nu (-23.49); -nu (-23.49)	9
