linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-ra-me	arame	[-]	-13.2697	[-] (-13.27); tʃ (-13.48); ʃʲ (-13.63)	5
a-ra-me-i	aramei	[-]	-16.1017	[-] (-16.10); ʃʲ (-16.74); ʃ́ (-16.74)	6
a-ra-me-i-t	arameit	[-]	-19.0604	[-] (-19.06); hvar (-19.34); zhnu (-19.64)	7
a-ra-me-i-ti	arameiti	[-]	-22.1053	[-] (-22.11); zhnu (-22.57); hvar (-22.82)	8
a-ra-me-u	arameu	[-]	-16.1017	[-] (-16.10); ʃʲ (-16.74); ʃ́ (-16.74)	6
a-ra-me-u-n	arameun	[-]	-19.0604	[-] (-19.06); x́ (-19.96); xʲ (-19.96)	7
a-ra-me-u-na	arameuna	= vatʃ	-22.0665	= vatʃ (-22.07); [-] (-22.11); tʃvañt (-22.14)	8
a-ra-me-u-na-k	arameunak	[-]	-25.2127	[-] (-25.21); hvar (-25.42); tʃaːt̰ (-25.47)	9
a-ra-me-u-na-ka	arameunaka	tʃvañt	-26.2524	tʃvañt (-26.25); thvâvañt (-27.10); xshvash (-27.35)	10
a-ra-me-u-na-r	arameunar	[-]	-25.2127	[-] (-25.21); tʃaːt̰ (-25.47); = vatʃ (-25.54)	9
a-ra-me-u-na-ru	arameunaru	[-]	-28.3678	[-] (-28.37); tʃaːt̰ (-28.44); = vatʃ (-29.00)	10
a-re-di	aredi	stu-	-10.3963	stu- (-10.40); stu (-11.05); tuː (-11.21)	5
a-re-di-j	aredij	stu-	-13.2196	stu- (-13.22); hoː (-14.03); hu- (-14.03)	6
a-re-di-ja	aredija	stu-	-16.3235	stu- (-16.32); stût (-16.57); hu- (-17.14)	7
a-re-ja	areja	[-]	-13.2697	[-] (-13.27); tʃ (-13.48); ʃ́ (-13.63)	5
a-re-ta	areta	zhnu	-12.785	zhnu (-12.79); kehrp (-12.98); [-] (-13.27)	5
a-ru-ka	aruka	[-]	-13.2697	[-] (-13.27); xʲ (-14.02); ʃʲ (-14.02)	5
a-ru-ka-n	arukan	[-]	-16.1017	[-] (-16.10); zan-2 (-16.18); taurv (-16.65)	6
a-ru-ka-na	arukana	sanɡh	-18.4236	sanɡh (-18.42); zan-2 (-18.73); [-] (-19.06)	7
a-ru-ka-na-s	arukanas	zan-2	-21.5857	zan-2 (-21.59); sanɡh (-21.92); [-] (-22.11)	8
a-sa-ra	asara	[-]	-13.2697	[-] (-13.27); tʃ (-13.48); xʲ (-13.63)	5
a-sa-ra-m	asaram	[-]	-16.1017	[-] (-16.10); xʲ (-16.74); ʃ́ (-16.74)	6
a-sa-ra-ma	asarama	[-]	-19.0604	[-] (-19.06); xshvash (-19.12); tʃvañt (-19.63)	7
a-sa-ra-ma-n	asaraman	[-]	-22.1053	[-] (-22.11); xshtva (-22.39); tʃaːt̰ (-22.40)	8
a-sa-ra-ma-na	asaramana	xshvash	-23.6624	xshvash (-23.66); = vatʃ (-24.66); tʃvañt (-24.86)	9
a-sa-ra-ma-na-d	asaramanad	, vanɡhu	-23.5867	, vanɡhu (-23.59); xshvash (-25.64); hvatô (-26.17)	10
a-sa-ra-me	asarame	[-]	-19.0604	[-] (-19.06); xshvash (-19.12); tʃvañt (-19.63)	7
a-sa-ra-me-i	asaramei	[-]	-22.1053	[-] (-22.11); tʃaːt̰ (-22.40); xshvash (-22.56)	8
a-sa-ra-me-i-t	asarameit	[-]	-25.2127	[-] (-25.21); tʃaːt̰ (-25.37); hvar (-25.94)	9
a-sa-ra-me-i-ti	asarameiti	[-]	-28.3678	[-] (-28.37); tʃaːt̰ (-28.52); xshnu (-29.41)	10
a-sa-ra-me-u	asarameu	[-]	-22.1053	[-] (-22.11); tʃaːt̰ (-22.40); xshvash (-22.56)	8
a-sa-ra-me-u-n	asarameun	[-]	-25.2127	[-] (-25.21); tʃaːt̰ (-25.37); xshtva (-25.79)	9
a-sa-ra-me-u-na	asarameuna	xshvash	-27.0752	xshvash (-27.08); = vatʃ (-28.01); tʃvañt (-28.20)	10
a-sa-sa	asasa	[-]	-13.2697	[-] (-13.27); tʃ (-13.48); x́ (-13.63)	5
a-sa-sa-r	asasar	[-]	-16.1017	[-] (-16.10); ʃː (-16.74); ʃʲ (-16.74)	6
a-sa-sa-ra	asasara	[-]	-19.0604	[-] (-19.06); tʃ (-19.81); tʃaːt (-19.90)	7
a-sa-sa-ra-m	asasaram	[-]	-22.1053	[-] (-22.11); tʃaːt̰ (-22.40); xshtva (-22.53)	8
a-sa-sa-ra-ma	asasarama	xshvash	-24.6787	xshvash (-24.68); [-] (-25.21); xshtva (-25.28)	9
a-sa-sa-ra-ma-n	asasaraman	xshtva	-27.5659	xshtva (-27.57); tʃaːt̰ (-28.01); xshvash (-28.10)	10
a-sa-sa-ra-me	asasarame	xshvash	-24.6787	xshvash (-24.68); [-] (-25.21); xshtva (-25.28)	9
a-sa-sa-ra-me-i	asasaramei	tʃaːt̰	-28.0085	tʃaːt̰ (-28.01); xshvash (-28.13); xshtva (-28.36)	10
a-sa-sa-ra-me-u	asasarameu	tʃaːt̰	-28.0085	tʃaːt̰ (-28.01); xshvash (-28.13); xshtva (-28.36)	10
a-sa-u-n	asaun	[-]	-13.2697	[-] (-13.27); ʃ́ (-13.63); xʷ (-13.63)	5
a-sa-u-na	asauna	[-]	-16.1017	[-] (-16.10); ʃʲ (-16.85); xʲ (-16.85)	6
a-sa-u-na-k	asaunak	[-]	-19.0604	[-] (-19.06); hvar (-19.69); xʲ (-20.04)	7
a-sa-u-na-ka	asaunaka	tʃvañt	-20.8591	tʃvañt (-20.86); = vatʃ (-21.91); kehrp (-22.07)	8
a-sa-u-na-ka-n	asaunakan	tʃvañt	-24.3561	tʃvañt (-24.36); [-] (-25.21); = vatʃ (-25.39)	9
a-sa-u-na-ka-na	asaunakana	tʃvañt	-27.068	tʃvañt (-27.07); = vatʃ (-27.49); sanɡh (-27.64)	10
a-se-ka	aseka	kehrp	-12.9782	kehrp (-12.98); [-] (-13.27); tʃ (-13.48)	5
a-se-ka-n	asekan	[-]	-16.1017	[-] (-16.10); taurv (-16.37); kehrp (-16.48)	6
a-se-ka-na	asekana	sanɡh	-18.1657	sanɡh (-18.17); thrish (-18.92); thrush (-18.92)	7
a-se-ka-na-s	asekanas	sanɡh	-21.6665	sanɡh (-21.67); [-] (-22.11); tʃaːt̰ (-22.40)	8
a-se-ka-na-si	asekanasi	sanɡh	-25.1673	sanɡh (-25.17); [-] (-25.21); tʃaːt̰ (-25.37)	9
a-se-ka-na-si-s	asekanasis	[-]	-28.3678	[-] (-28.37); tʃaːt̰ (-28.52); sanɡh (-28.67)	10
a-se-ra	asera	[-]	-13.2697	[-] (-13.27); tʃ (-13.48); xʲ (-13.63)	5
a-se-ra-t	aserat	[-]	-16.1017	[-] (-16.10); x́ (-16.74); xʲ (-16.74)	6
a-se-ra-te	aserate	kehrp	-18.778	kehrp (-18.78); [-] (-19.06); tʃvañt (-19.49)	7
a-si-i-p	asiip	[-]	-13.2697	[-] (-13.27); tʃ (-13.81); ʃ́ (-14.02)	5
a-si-i-pi	asiipi	[-]	-16.1017	[-] (-16.10); x́ (-16.96); xʷ (-16.96)	6
a-si-i-pi-n	asiipin	[-]	-19.0604	[-] (-19.06); ʃ́ (-20.11); x́ (-20.11)	7
a-si-i-pi-na	asiipina	[-]	-22.1053	[-] (-22.11); = vatʃ (-22.85); ʃ́ (-23.36)	8
a-si-i-pi-na-m	asiipinam	[-]	-25.2127	[-] (-25.21); tʃaːt̰ (-25.93); = vatʃ (-26.29)	9
a-si-i-pi-na-ma	asiipinama	= vatʃ	-27.7634	= vatʃ (-27.76); [-] (-28.37); xshvash (-28.49)	10
a-si-ru	asiru	[-]	-13.2697	[-] (-13.27); ʃʲ (-14.03); x́ (-14.03)	5
a-si-ru-t	asirut	[-]	-16.1017	[-] (-16.10); xʲ (-17.31); ʃ́ (-17.31)	6
a-si-ru-te	asirute	[-]	-19.0604	[-] (-19.06); ʃ́ (-20.63); xʷ (-20.63)	7
a-si-si	asisi	[-]	-13.2697	[-] (-13.27); x́ (-14.03); ʃ́ (-14.03)	5
a-si-si-r	asisir	[-]	-16.1017	[-] (-16.10); x́ (-17.31); ʃː (-17.31)	6
a-ta-i-*301	ataiΘ	tʃ	-13.1289	tʃ (-13.13); [-] (-13.27); ŋʲ (-13.38)	5
a-ta-i-*301-u	ataiΘu	[-]	-16.1017	[-] (-16.10); ŋʲ (-16.60); ŋ̌ (-16.60)	6
a-ta-i-*301-u-j	ataiΘuj	[-]	-19.0604	[-] (-19.06); tʃaːt̰ (-19.69); xʲ (-19.86)	7
a-ta-i-*301-u-ja	ataiΘuja	[-]	-22.1053	[-] (-22.11); tʃaːt (-22.73); tʃaːt̰ (-22.76)	8
a-ta-i-*301-w	ataiΘw	[-]	-16.1017	[-] (-16.10); ŋ̌ (-16.60); ŋʷ (-16.60)	6
a-ta-i-*301-wa	ataiΘwa	kehrp	-18.3909	kehrp (-18.39); frâdh (-18.40); [-] (-19.06)	7
a-ta-i-*301-wa-e	ataiΘwae	thrish	-21.0047	thrish (-21.00); thrush (-21.00); kehrp (-21.23)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	thrish	-23.4065	thrish (-23.41); thrush (-23.41); frâdh (-24.33)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	fra-stu	-23.0733	fra-stu (-23.07); frâdat-fshu (-23.79); xshnu (-24.07)	10
a-ta-i-*301-wa-j	ataiΘwaj	kehrp	-21.8912	kehrp (-21.89); frâdh (-21.89); [-] (-22.11)	8
a-ta-i-*301-wa-ja	ataiΘwaja	thrish	-24.3914	thrish (-24.39); thrush (-24.39); frâdh (-24.71)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	thrush	-26.6862	thrush (-26.69); thrish (-26.69); fra-tatʃ (-27.70)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	tʃaːt̰	-27.7766	tʃaːt̰ (-27.78); thrush (-27.88); thrish (-27.88)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	tʃaːt̰	-27.7766	tʃaːt̰ (-27.78); thrush (-27.88); thrish (-27.88)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	fraxshnin	-27.1012	fraxshnin (-27.10); fra-star (-27.51); fraxshan (-27.52)	10
a-ti-*301-w	atiΘw	[-]	-13.2697	[-] (-13.27); ŋʲ (-13.37); ŋ̌ (-13.37)	5
a-ti-*301-wa	atiΘwa	frâdh	-15.2312	frâdh (-15.23); kehrp (-15.63); [-] (-16.10)	6
a-ti-*301-wa-j	atiΘwaj	frâdh	-18.7301	frâdh (-18.73); [-] (-19.06); kehrp (-19.13)	7
a-ti-*301-wa-ja	atiΘwaja	frâdh	-21.5261	frâdh (-21.53); thrush (-21.88); thrish (-21.88)	8
a-tu-ru	aturu	dʒ	-11.6083	dʒ (-11.61); [-] (-13.27); ŋ́ (-13.38)	5
a-tu-ru-s	aturus	dʒ	-15.1154	dʒ (-15.12); [-] (-16.10); ŋʲ (-16.60)	6
a-tu-ru-sa	aturusa	dʒ	-18.6226	dʒ (-18.62); [-] (-19.06); dʒas (-19.25)	7
a-tu-ru-sa-i	aturusai	[-]	-22.1053	[-] (-22.11); dʒ (-22.13); dʒas (-22.69)	8
a-tu-ru-sa-i-d	aturusaid	sru	-24.1433	sru (-24.14); frô (-24.14); xratu (-24.21)	9
a-tu-ru-sa-i-da	aturusaida	sru-	-26.9711	sru- (-26.97); stût (-27.04); sru (-27.65)	10
a-u-na-k	aunak	[-]	-13.2697	[-] (-13.27); hvar (-13.38); ʃʲ (-13.81)	5
a-u-na-ka	aunaka	[-]	-16.1017	[-] (-16.10); kehrp (-16.12); = vatʃ (-16.62)	6
a-u-na-ka-n	aunakan	[-]	-19.0604	[-] (-19.06); kehrp (-19.62); taurv (-19.64)	7
a-u-na-ka-na	aunakana	vanɡh	-21.0702	vanɡh (-21.07); sanɡh (-21.38); = vatʃ (-21.93)	8
a-u-ti-n	autin	[-]	-13.2697	[-] (-13.27); taurv (-13.57); ŋ́ (-13.77)	5
a-u-ti-nu	autinu	[-]	-16.1017	[-] (-16.10); ŋ́ (-16.88); ŋʲ (-16.88)	6
a-u-ti-nu-i	autinui	[-]	-19.0604	[-] (-19.06); kar-2 (-19.98); ŋʷ (-20.10)	7
a-u-ti-nu-i-n	autinuin	[-]	-22.1053	[-] (-22.11); kar-2 (-22.99); taurv (-23.37)	8
a-u-ti-nu-i-na	autinuina	sanɡh	-25.0898	sanɡh (-25.09); [-] (-25.21); = vatʃ (-25.56)	9
a-u-ti-nu-i-na-i	autinuinai	[-]	-28.3678	[-] (-28.37); sanɡh (-28.59); = vatʃ (-29.02)	10
a-wa-i-j	awaij	[-]	-13.2697	[-] (-13.27); ŋʲ (-13.38); ŋʷ (-13.38)	5
a-wa-i-ja	awaija	[-]	-16.1017	[-] (-16.10); ŋʷ (-16.60); ŋ́ (-16.60)	6
a-za-*56-n	azaΦn	hav	-9.0447	hav (-9.04); tʃaː (-10.40); tʃa (-11.05)	5
a-za-*56-ni	azaΦni	hav	-12.551	hav (-12.55); tʃaː (-13.22); haː (-14.03)	6
da-da-u	dadau	stût	-9.5823	stût (-9.58); stu- (-9.72); us- (-9.97)	5
da-da-u-t	dadaut	stu-	-12.8269	stu- (-12.83); us- (-13.03); stût (-13.08)	6
da-da-u-ti	dadauti	stu-	-16.046	stu- (-16.05); us- (-16.22); stût (-16.58)	7
da-da-u-ti-n	dadautin	stu-	-19.3289	stu- (-19.33); us- (-19.50); ushtra (-19.88)	8
da-da-u-ti-nu	dadautinu	stu-	-22.6523	stu- (-22.65); us- (-22.81); ushtra (-23.12)	9
da-da-u-ti-nu-i	dadautinui	stu-	-26.0038	stu- (-26.00); puxða- (-26.16); us- (-26.16)	10
da-ja-j	dajaj	us-	-10.5207	us- (-10.52); us (-11.86); uː (-12.00)	5
da-ja-ja	dajaja	us-	-13.6243	us- (-13.62); us-stâ (-14.92); us (-14.97)	6
da-ja-s	dajas	us-	-10.5207	us- (-10.52); us (-11.86); uː (-12.00)	5
da-ma-t	damat	us-	-10.5207	us- (-10.52); us (-11.86); ukhra (-11.97)	5
da-ma-te	damate	uʃːaŋh	-13.2512	uʃːaŋh (-13.25); us- (-13.62); tʃvañt (-13.90)	6
da-se-r	daser	us-	-10.5207	us- (-10.52); us (-11.86); oː (-12.00)	5
da-se-ra	dasera	us-	-13.6243	us- (-13.62); us-stâ (-14.92); us (-14.97)	6
da-se-ra-t	daserat	us-	-16.7313	us- (-16.73); uz-ir (-17.11); ushtra (-17.43)	7
da-se-ra-te	daserate	uʃːaŋh	-19.0225	uʃːaŋh (-19.02); us- (-19.95); ushtra (-20.18)	8
da-u-ti	dauti	us-	-10.8038	us- (-10.80); ɔː (-12.00); uː (-12.00)	5
da-u-ti-n	dautin	us-	-14.0233	us- (-14.02); uʃːaː (-15.24); oː (-15.29)	6
da-u-ti-nu	dautinu	us-	-17.3063	us- (-17.31); uʃːaː (-18.20); urvan (-18.55)	7
da-u-ti-nu-i	dautinui	us-	-20.6297	us- (-20.63); uʃːaː (-21.24); urvan (-21.64)	8
da-u-ti-nu-i-n	dautinuin	us-	-23.9809	us- (-23.98); uʃːaː (-24.35); urvan (-24.64)	9
da-u-ti-nu-i-na	dautinuina	ushanɡh	-25.3393	ushanɡh (-25.34); upa-dvãs (-26.74); us- (-27.35)	10
da-wa-i	dawai	us-	-10.5207	us- (-10.52); uxdha (-11.18); us (-11.86)	5
da-wa-i-j	dawaij	us-	-13.6269	us- (-13.63); uxdha (-14.31); uʃːaː (-15.06)	6
da-wa-i-ja	dawaija	us-	-16.8462	us- (-16.85); uxdha (-17.36); uʃːaŋh (-17.62)	7
di-ki-t	dikit	urvan	-11.9278	urvan (-11.93); ɔː (-12.00); oː (-12.00)	5
di-ki-te	dikite	mɔːŋh	-15.066	mɔːŋh (-15.07); udra (-15.26); ɔː (-15.29)	6
di-ki-te-s	dikites	udra	-18.3868	udra (-18.39); mɔːŋh (-18.57); oː (-18.62)	7
di-ki-te-si	dikitesi	udra	-21.6182	udra (-21.62); us- (-21.65); oː (-21.97)	8
di-ki-te-si-r	dikitesir	pandʒ	-24.1203	pandʒ (-24.12); us- (-24.77); drudʒ (-24.78)	9
di-ki-te-si-ra	dikitesira	pandʒ	-27.6273	pandʒ (-27.63); aodʒ- (-27.69); us- (-27.99)	10
di-ki-te-t	dikitet	urvan	-17.5597	urvan (-17.56); udra (-17.95); mɔːŋh (-18.56)	7
di-ki-te-te	dikitete	mɔːŋh	-20.8944	mɔːŋh (-20.89); udra (-21.01); urvan (-21.06)	8
di-ki-te-te-r	dikiteter	dreñdʒ	-22.7434	dreñdʒ (-22.74); pandʒ (-22.85); drudʒ (-23.04)	9
di-ki-te-te-re	dikitetere	dreñdʒ	-26.2498	dreñdʒ (-26.25); pandʒ (-26.35); drudʒ (-26.55)	10
di-ki-tu	dikitu	udra	-15.2602	udra (-15.26); uː (-15.29); oː (-15.29)	6
di-ki-tu-j	dikituj	udra	-18.3868	udra (-18.39); uː (-18.62); oː (-18.62)	7
di-ki-tu-ja	dikituja	udra	-21.6182	udra (-21.62); oː (-21.97); uː (-21.97)	8
di-ki-tu-ja-s	dikitujas	udra	-24.9089	udra (-24.91); [-] (-25.21); oː (-25.34)	9
e-a-di-k	eadik	stu-	-9.7269	stu- (-9.73); hu- (-10.53); hoː (-10.53)	5
e-a-di-ki	eadiki	stu-	-12.8312	stu- (-12.83); hoː (-13.63); hu- (-13.63)	6
e-a-di-ki-t	eadikit	stu-	-16.0516	stu- (-16.05); tuː (-16.86); hu- (-16.86)	7
e-a-di-ki-te	eadikite	stu-	-19.3356	stu- (-19.34); stût (-20.07); tuː (-20.14)	8
e-a-di-ki-te-t	eadikitet	stu-	-22.6597	stu- (-22.66); suːra (-23.31); huraː (-23.37)	9
e-a-di-ki-te-te	eadikitete	surunvañt	-25.3772	surunvañt (-25.38); stu- (-26.01); hudhånɡh (-26.38)	10
e-di-ja	edija	hoː	-10.8155	hoː (-10.82); hu- (-10.82); tuː (-10.82)	5
e-i-da-j	eidaj	tuː	-11.209	tuː (-11.21); hoː (-11.21); hu- (-11.21)	5
e-i-da-ja	eidaja	hu-	-14.3135	hu- (-14.31); hoː (-14.31); tuː (-14.31)	6
e-i-da-ja-j	eidajaj	us-	-17.5315	us- (-17.53); tuː (-17.53); hu- (-17.53)	7
e-i-da-ja-ja	eidajaja	us-	-20.6358	us- (-20.64); hoː (-20.82); tuː (-20.82)	8
e-i-ja-s	eijas	[-]	-13.2697	[-] (-13.27); ʃʲ (-13.81); ʃ́ (-13.81)	5
e-i-ja-sa	eijasa	[-]	-16.1017	[-] (-16.10); ʃʲ (-16.98); xʷ (-16.98)	6
e-i-ja-sa-s	eijasas	[-]	-19.0604	[-] (-19.06); xʲ (-20.14); ʃʲ (-20.14)	7
e-i-ja-sa-sa	eijasasa	[-]	-22.1053	[-] (-22.11); tʃaːt̰ (-23.22); tʃaːt (-23.27)	8
e-i-ja-sa-u	eijasau	[-]	-19.0604	[-] (-19.06); xʲ (-20.14); ʃʲ (-20.14)	7
e-i-ja-sa-u-n	eijasaun	[-]	-22.1053	[-] (-22.11); tʃaːt̰ (-23.25); ʃ́ (-23.38)	8
e-i-ja-sa-u-na	eijasauna	[-]	-25.2127	[-] (-25.21); = vatʃ (-26.04); xshvash (-26.07)	9
e-i-ja-sa-u-na-k	eijasaunak	[-]	-28.3678	[-] (-28.37); tʃaːt̰ (-28.80); = vatʃ (-29.49)	10
e-i-ke-t	eiket	[-]	-13.2697	[-] (-13.27); ŋʲ (-13.77); ŋ̌ (-13.77)	5
e-i-ke-ta	eiketa	frâdh	-15.5473	frâdh (-15.55); kehrp (-15.94); [-] (-16.10)	6
e-i-ke-ta-n	eiketan	frâdh	-19.0458	frâdh (-19.05); [-] (-19.06); taurv (-19.32)	7
e-i-ke-ta-na	eiketana	sanɡh	-21.1485	sanɡh (-21.15); hudhånɡh (-21.24); frâdh (-21.82)	8
e-i-ke-ta-na-i	eiketanai	sanɡh	-24.6493	sanɡh (-24.65); hudhånɡh (-24.74); [-] (-25.21)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	xshvash	-27.0628	xshvash (-27.06); sanɡh (-27.19); hudhånɡh (-27.28)	10
e-ka-na	ekana	sanɡh	-12.3871	sanɡh (-12.39); [-] (-13.27); ŋ́ (-13.38)	5
e-ka-na-s	ekanas	sanɡh	-15.8878	sanɡh (-15.89); [-] (-16.10); ŋʲ (-16.60)	6
e-ka-na-si	ekanasi	[-]	-19.0604	[-] (-19.06); sanɡh (-19.39); ŋ̌ (-19.88)	7
e-ka-na-si-s	ekanasis	[-]	-22.1053	[-] (-22.11); sanɡh (-22.89); nas-2 (-22.97)	8
e-ka-na-si-si	ekanasisi	[-]	-25.2127	[-] (-25.21); nas-2 (-25.95); kar-2 (-26.26)	9
e-ka-na-si-si-r	ekanasisir	fra-vaz	-28.1185	fra-vaz (-28.12); [-] (-28.37); nas-2 (-29.04)	10
e-ra-te	erate	zhnu	-12.785	zhnu (-12.79); kehrp (-12.98); [-] (-13.27)	5
e-si-ra	esira	[-]	-13.2697	[-] (-13.27); xʷ (-14.02); xʲ (-14.02)	5
e-ta-na	etana	sanɡh	-12.3871	sanɡh (-12.39); [-] (-13.27); ŋ́ (-13.38)	5
e-ta-na-i	etanai	sanɡh	-15.8878	sanɡh (-15.89); [-] (-16.10); ŋʷ (-16.60)	6
e-ta-na-i-*301	etanaiΘ	sanɡh	-18.43	sanɡh (-18.43); = vatʃ (-18.63); tʃvañt (-18.92)	7
e-ta-na-i-*301-t	etanaiΘt	sanɡh	-21.9334	sanɡh (-21.93); fra-star (-21.97); fra-hvar (-22.09)	8
e-ta-na-i-*301-ti	etanaiΘti	tʃaːt̰	-25.024	tʃaːt̰ (-25.02); [-] (-25.21); fraxshnin (-25.24)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	tʃaːt̰	-28.1593	tʃaːt̰ (-28.16); [-] (-28.37); fraxshnin (-28.46)	10
e-te-re	etere	dʒ	-11.6083	dʒ (-11.61); dʒas (-13.18); [-] (-13.27)	5
e-te-re-p	eterep	dʒ	-15.1154	dʒ (-15.12); dʒas (-15.32); tʃ (-15.87)	6
e-to-i-j	etoij	ǰ	-12.6898	ǰ (-12.69); [-] (-13.27); ŋʲ (-13.38)	5
e-to-i-ja	etoija	ǰ	-15.7958	ǰ (-15.80); djaoʃ (-15.96); [-] (-16.10)	6
e-tu-me	etume	sanɡh	-12.4474	sanɡh (-12.45); [-] (-13.27); ŋ́ (-13.38)	5
e-tu-me-i	etumei	sanɡh	-15.9481	sanɡh (-15.95); [-] (-16.10); ŋ̌ (-16.60)	6
e-tu-me-i-j	etumeij	[-]	-19.0604	[-] (-19.06); sanɡh (-19.45); ŋ̌ (-19.88)	7
e-tu-me-i-ja	etumeija	[-]	-22.1053	[-] (-22.11); sanɡh (-22.27); = vatʃ (-22.47)	8
e-tu-me-i-ja-s	etumeijas	[-]	-25.2127	[-] (-25.21); sanɡh (-25.77); = vatʃ (-25.95)	9
e-tu-me-i-ja-sa	etumeijasa	= vatʃ	-28.0635	= vatʃ (-28.06); fra-vaxsh (-28.35); [-] (-28.37)	10
e-u-na-k	eunak	[-]	-13.2697	[-] (-13.27); hvar (-13.38); ʃʲ (-13.81)	5
e-u-na-ka	eunaka	[-]	-16.1017	[-] (-16.10); kehrp (-16.12); = vatʃ (-16.62)	6
e-u-na-ka-n	eunakan	[-]	-19.0604	[-] (-19.06); kehrp (-19.62); taurv (-19.64)	7
e-u-na-ka-na	eunakana	vanɡh	-21.0702	vanɡh (-21.07); sanɡh (-21.38); = vatʃ (-21.93)	8
e-u-na-ka-na-s	eunakanas	vanɡh	-24.571	vanɡh (-24.57); sanɡh (-24.88); [-] (-25.21)	9
e-u-na-ka-na-si	eunakanasi	vanɡh	-28.0718	vanɡh (-28.07); [-] (-28.37); sanɡh (-28.38)	10
e-u-na-r	eunar	[-]	-13.2697	[-] (-13.27); x́ (-13.81); xʲ (-13.81)	5
e-u-na-ru	eunaru	[-]	-16.1017	[-] (-16.10); x́ (-16.98); ʃʲ (-16.98)	6
e-u-na-ru-k	eunaruk	ɡhzhar	-17.0884	ɡhzhar (-17.09); [-] (-19.06); hvar (-19.73)	7
e-u-na-ru-ka	eunaruka	ɡhzhar	-20.4163	ɡhzhar (-20.42); [-] (-22.11); kehrp (-22.94)	8
e-u-na-ru-ka-n	eunarukan	ɡhzhar	-23.7659	ɡhzhar (-23.77); [-] (-25.21); taurv (-26.04)	9
e-u-na-ru-ka-na	eunarukana	ɡhzhar	-27.0223	ɡhzhar (-27.02); vanɡh (-27.45); sanɡh (-27.89)	10
i-da-a-u	idaau	us-	-10.8071	us- (-10.81); us (-11.86); oː (-12.29)	5
i-da-ja	idaja	us-	-11.1974	us- (-11.20); us (-11.86); oː (-12.29)	5
i-da-ja-j	idajaj	us-	-14.0268	us- (-14.03); us (-15.37); ɔː (-15.51)	6
i-da-ja-ja	idajaja	us-	-17.1306	us- (-17.13); us-stâ (-18.42); us (-18.47)	7
i-da-ja-s	idajas	us-	-14.0268	us- (-14.03); us (-15.37); ɔː (-15.51)	6
i-i-pi-n	iipin	[-]	-13.2697	[-] (-13.27); ʃʲ (-13.97); ʃː (-13.97)	5
i-i-pi-na	iipina	[-]	-16.1017	[-] (-16.10); = vatʃ (-16.97); xʷ (-17.07)	6
i-i-pi-na-m	iipinam	[-]	-19.0604	[-] (-19.06); ʃʲ (-20.19); ʃ́ (-20.19)	7
i-i-pi-na-ma	iipinama	= vatʃ	-21.6576	= vatʃ (-21.66); [-] (-22.11); sanɡh (-22.84)	8
i-i-pi-na-ma-i	iipinamai	= vatʃ	-25.1345	= vatʃ (-25.13); [-] (-25.21); sanɡh (-26.34)	9
i-i-pi-na-ma-i-n	iipinamain	[-]	-28.3678	[-] (-28.37); = vatʃ (-28.60); , vanɡhu (-29.42)	10
i-ja-re	ijare	[-]	-13.2697	[-] (-13.27); tʃ (-14.54); xʷ (-14.68)	5
i-ja-re-d	ijared	stu	-14.5302	stu (-14.53); hu (-15.36); zhnu (-15.61)	6
i-ja-re-di	ijaredi	stu-	-17.3831	stu- (-17.38); stu (-18.04); hu- (-18.22)	7
i-ja-re-di-j	ijaredij	stu-	-20.2065	stu- (-20.21); tuː (-21.04); hoː (-21.04)	8
i-ja-re-di-ja	ijaredija	stu-	-23.3105	stu- (-23.31); stût (-23.56); hoː (-24.15)	9
i-ja-sa	ijasa	[-]	-13.2697	[-] (-13.27); tʃ (-14.54); xʲ (-14.68)	5
i-ja-sa-s	ijasas	[-]	-16.1017	[-] (-16.10); ʃʲ (-17.52); x́ (-17.52)	6
i-ja-sa-sa	ijasasa	[-]	-19.0604	[-] (-19.06); tʃ (-20.48); -tʃit (-20.50)	7
i-ja-sa-sa-r	ijasasar	[-]	-22.1053	[-] (-22.11); ʃ́ (-23.74); xʷ (-23.74)	8
i-ja-sa-u	ijasau	[-]	-16.1017	[-] (-16.10); ʃʲ (-17.52); x́ (-17.52)	6
i-ja-sa-u-n	ijasaun	[-]	-19.0604	[-] (-19.06); xʷ (-20.63); ʃʲ (-20.63)	7
i-ja-sa-u-na	ijasauna	[-]	-22.1053	[-] (-22.11); = vatʃ (-22.97); -tʃit (-23.71)	8
i-ja-sa-u-na-k	ijasaunak	[-]	-25.2127	[-] (-25.21); = vatʃ (-26.42); hvar (-26.70)	9
i-ja-sa-u-na-ka	ijasaunaka	tʃvañt	-27.8464	tʃvañt (-27.85); = vatʃ (-27.97); [-] (-28.37)	10
i-ke-ta	iketa	ŋ́	-13.0914	ŋ́ (-13.09); ŋʲ (-13.09); ŋʷ (-13.09)	5
