linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-ra-me-u-na-ka	arameunaka	muru	-22.8093	muru (-22.81); uri (-25.91); muʃnuik (-25.99)	10
a-ra-me-u-na-r	arameunar	muru	-19.9942	muru (-19.99); mur (-22.81); rum (-22.82)	9
a-ra-me-u-na-ru	arameunaru	muru	-23.5004	muru (-23.50); mur (-26.32); rum (-26.32)	10
a-re-di	aredi	ukku	-14.232	ukku (-14.23); muru (-14.34); mur (-14.99)	5
a-re-di-j	aredij	muru	-17.617	muru (-17.62); ukku (-17.73); mur (-18.11)	6
a-re-di-ja	aredija	muru	-18.6779	muru (-18.68); ukku (-19.85); bau (-20.83)	7
a-re-ja	areja	ukku	-13.9358	ukku (-13.94); muru (-14.31); mur (-15.57)	5
a-re-ta	areta	mardu	-13.6044	mardu (-13.60); duma (-13.61); numi (-13.61)	5
a-ru-ka	aruka	mardu	-13.6044	mardu (-13.60); numi (-13.61); duma (-13.61)	5
a-ru-ka-n	arukan	mur	-12.2901	mur (-12.29); eul (-12.58); mar (-12.98)	6
a-ru-ka-na	arukana	muru	-12.9793	muru (-12.98); mur (-15.80); eul (-16.08)	7
a-ru-ka-na-s	arukanas	muru	-16.4855	muru (-16.49); mur (-19.30); meulli (-19.50)	8
a-sa-ra	asara	ʃutu	-10.372	ʃutu (-10.37); tuku (-10.99); kutu (-11.14)	5
a-sa-ra-m	asaram	sukma	-13.2733	sukma (-13.27); ʃutu (-13.85); tuku (-14.44)	6
a-sa-ra-ma	asarama	ʃutu	-16.4082	ʃutu (-16.41); tuku (-16.71); sukma (-16.77)	7
a-sa-ra-ma-n	asaraman	ʃutur	-16.4054	ʃutur (-16.41); ʃutin (-17.74); kutun (-17.74)	8
a-sa-ra-ma-na	asaramana	muru	-19.2992	muru (-19.30); ʃutur (-19.91); ʃutin (-21.25)	9
a-sa-ra-ma-na-d	asaramanad	muru	-22.115	muru (-22.11); ʃutur (-23.42); ʃutin (-24.75)	10
a-sa-ra-me	asarame	sukma	-16.7752	sukma (-16.78); ʃutu (-17.33); tuuʃ (-17.65)	7
a-sa-ra-me-i	asaramei	sukma	-20.2762	sukma (-20.28); ʃutu (-20.81); tuuʃ (-20.88)	8
a-sa-ra-me-i-t	asarameit	ʃudaba	-19.3224	ʃudaba (-19.32); ʃebe (-20.27); teumbe (-20.42)	9
a-sa-ra-me-i-ti	asarameiti	ʃudaba	-22.8158	ʃudaba (-22.82); ʃebe (-23.77); teumbe (-23.92)	10
a-sa-ra-me-u	asarameu	sukma	-20.2762	sukma (-20.28); ʃutu (-20.81); tuuʃ (-20.88)	8
a-sa-ra-me-u-n	asarameun	ʃutur	-20.8058	ʃutur (-20.81); ʃutin (-21.22); kutun (-21.66)	9
a-sa-ra-me-u-na	asarameuna	muru	-23.4907	muru (-23.49); ʃutur (-24.31); ʃutin (-24.73)	10
a-sa-sa	asasa	ʃutu	-4.8793	ʃutu (-4.88); ʃutur (-8.27); tuuʃ (-10.00)	5
a-sa-sa-r	asasar	ʃutu	-8.3854	ʃutu (-8.39); ʃutur (-11.11); maʃuum (-12.88)	6
a-sa-sa-ra	asasara	ʃutu	-11.2	ʃutu (-11.20); ʃutur (-13.96); utstsun (-15.86)	7
a-sa-sa-ra-m	asasaram	ʃutu	-14.7071	ʃutu (-14.71); ʃutur (-17.07); tuʃʃuip (-17.81)	8
a-sa-sa-ra-ma	asasarama	ʃutu	-17.8069	ʃutu (-17.81); ʃutur (-20.18); tuʃʃuip (-20.67)	9
a-sa-sa-ra-ma-n	asasaraman	ʃutur	-17.8032	ʃutur (-17.80); utstsun (-19.41); ʃutin (-19.57)	10
a-sa-sa-ra-me	asasarame	ʃutu	-18.2142	ʃutu (-18.21); ʃutur (-20.29); tuʃʃuip (-20.71)	9
a-sa-sa-ra-me-i	asasaramei	ʃutu	-21.7213	ʃutu (-21.72); ʃutur (-23.58); tuʃʃuip (-23.84)	10
a-sa-sa-ra-me-u	asasarameu	ʃutu	-21.7213	ʃutu (-21.72); ʃutur (-23.58); tuʃʃuip (-23.84)	10
a-sa-u-n	asaun	ʃutur	-8.1666	ʃutur (-8.17); kutun (-8.33); utstsun (-9.96)	5
a-sa-u-na	asauna	ʃutur	-11.6704	ʃutur (-11.67); kutun (-11.83); utstsun (-13.46)	6
a-sa-u-na-k	asaunak	turi	-12.5784	turi (-12.58); sunki (-15.17); ʃutur (-15.17)	7
a-sa-u-na-ka	asaunaka	turi	-16.0827	turi (-16.08); sunki (-18.62); ʃutur (-18.67)	8
a-sa-u-na-ka-n	asaunakan	turi	-19.5765	turi (-19.58); ʃutur (-19.67); ʃalur (-19.80)	9
a-sa-u-na-ka-na	asaunakana	tranku	-22.8736	tranku (-22.87); turi (-23.07); ʃutur (-23.17)	10
a-se-ka	aseka	ʃutu	-11.6233	ʃutu (-11.62); kutu (-11.84); siya (-12.32)	5
a-se-ka-n	asekan	ʃutur	-11.6211	ʃutur (-11.62); kutun (-11.83); ʃin (-11.89)	6
a-se-ka-na	asekana	ʃutur	-15.1257	ʃutur (-15.13); ʃalur (-15.13); kutun (-15.34)	7
a-se-ka-na-s	asekanas	tuuʃ	-15.3879	tuuʃ (-15.39); tiut (-15.39); ʃariut (-15.77)	8
a-se-ka-na-si	asekanasi	tuuʃ	-18.895	tuuʃ (-18.89); tiut (-18.90); ʃariut (-19.28)	9
a-se-ka-na-si-s	asekanasis	tuuʃ	-21.7073	tuuʃ (-21.71); tiut (-21.72); ʃariut (-22.05)	10
a-se-ra	asera	ʃutu	-11.6233	ʃutu (-11.62); kutu (-11.84); tuku (-13.26)	5
a-se-ra-t	aserat	ʃutu	-15.0825	ʃutu (-15.08); sukma (-15.18); kutu (-15.34)	6
a-se-ra-te	aserate	ʃutu	-18.5425	ʃutu (-18.54); sukma (-18.67); siya (-18.70)	7
a-si-i-p	asiip	tuk	-12.7067	tuk (-12.71); ibbak (-12.71); ʃak (-12.85)	5
a-si-i-pi	asiipi	tibbe	-15.5548	tibbe (-15.55); ibbak (-16.13); tuk (-16.21)	6
a-si-i-pi-n	asiipin	tsabar	-18.2157	tsabar (-18.22); utstsun (-18.50); tibbe (-18.57)	7
a-si-i-pi-na	asiipina	tsibbaru	-16.21	tsibbaru (-16.21); ukku (-20.38); tuku (-20.38)	8
a-si-i-pi-na-m	asiipinam	tsibbaru	-19.707	tsibbaru (-19.71); tibbe (-20.92); abbara (-22.98)	9
a-si-i-pi-na-ma	asiipinama	tsibbaru	-22.4346	tsibbaru (-22.43); tibbe (-24.42); ʃiprium (-25.30)	10
a-si-ru	asiru	ʃam	-14.2196	ʃam (-14.22); uriʃ (-14.66); putmaʃ (-14.99)	5
a-si-ru-t	asirut	ʃebe	-15.1998	ʃebe (-15.20); tibbe (-15.25); ʃami (-15.56)	6
a-si-ru-te	asirute	ʃebe	-18.6786	ʃebe (-18.68); tibbe (-18.74); ʃami (-19.02)	7
a-si-si	asisi	utstsun	-12.3479	utstsun (-12.35); tit (-13.19); tuuʃ (-13.23)	5
a-si-si-r	asisir	utstsun	-15.3152	utstsun (-15.32); tsul (-16.36); tsin (-16.36)	6
a-ta-i-*301	ataiΘ	abba	-14.5917	abba (-14.59); ukku (-14.64); eul (-14.91)	5
a-ta-i-*301-u	ataiΘu	abba	-17.6815	abba (-17.68); ukku (-18.13); eul (-18.14)	6
a-ta-i-*301-u-j	ataiΘuj	abba	-20.8887	abba (-20.89); eul (-21.43); ukku (-21.62)	7
a-ta-i-*301-u-ja	ataiΘuja	ukku	-23.1873	ukku (-23.19); bau (-23.52); abba (-24.16)	8
a-ta-i-*301-w	ataiΘw	abba	-17.6815	abba (-17.68); ukku (-18.13); eul (-18.14)	6
a-ta-i-*301-wa	ataiΘwa	ɡuɡu	-17.4229	ɡuɡu (-17.42); dudu (-17.42); hidu (-18.63)	7
a-ta-i-*301-wa-e	ataiΘwae	dudu	-20.915	dudu (-20.91); ɡuɡu (-20.91); hidu (-22.13)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	ɡuɡu	-23.5204	ɡuɡu (-23.52); dudu (-23.52); hidu (-24.95)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	ɡuɡu	-26.4489	ɡuɡu (-26.45); dudu (-26.45); hidu (-28.05)	10
a-ta-i-*301-wa-j	ataiΘwaj	dudu	-20.915	dudu (-20.91); ɡuɡu (-20.91); hidu (-22.13)	8
a-ta-i-*301-wa-ja	ataiΘwaja	ɡuɡu	-23.5204	ɡuɡu (-23.52); dudu (-23.52); hidu (-24.95)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	ɡuɡu	-26.4489	ɡuɡu (-26.45); dudu (-26.45); hidu (-28.05)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	dudu	-27.0161	dudu (-27.02); ɡuɡu (-27.02); hidu (-28.46)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	tuuʃ	-26.6023	tuuʃ (-26.60); dudu (-27.02); ɡuɡu (-27.02)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	dudu	-27.0161	dudu (-27.02); ɡuɡu (-27.02); iɡi (-27.28)	10
a-ti-*301-w	atiΘw	abba	-14.2096	abba (-14.21); iɡi (-15.25); uri (-15.57)	5
a-ti-*301-wa	atiΘwa	dudu	-15.0806	dudu (-15.08); ɡuɡu (-15.08); hidu (-15.17)	6
a-ti-*301-wa-j	atiΘwaj	dudu	-18.5422	dudu (-18.54); ɡuɡu (-18.54); hidu (-18.68)	7
a-ti-*301-wa-ja	atiΘwaja	ɡuɡu	-20.8101	ɡuɡu (-20.81); dudu (-20.81); hidu (-21.50)	8
a-tu-ru	aturu	am	-12.9827	am (-12.98); uri (-15.57); rum (-15.63)	5
a-tu-ru-s	aturus	uriʃ	-15.5605	uriʃ (-15.56); am (-16.49); ipiʃ (-17.21)	6
a-tu-ru-sa	aturusa	ʃutu	-18.5382	ʃutu (-18.54); kutu (-18.63); hasu (-18.63)	7
a-tu-ru-sa-i	aturusai	ʃutu	-22.0019	ʃutu (-22.00); kutu (-22.13); hasu (-22.13)	8
a-tu-ru-sa-i-d	aturusaid	ʃutu	-24.2896	ʃutu (-24.29); kutu (-24.94); pitu (-24.95)	9
a-tu-ru-sa-i-da	aturusaida	ʃutu	-27.0481	ʃutu (-27.05); tuku (-27.50); maʃuum (-27.63)	10
a-u-na-k	aunak	uri	-9.0742	uri (-9.07); unra (-11.05); muru (-11.78)	5
a-u-na-ka	aunaka	uri	-12.5784	uri (-12.58); ruku (-14.49); unra (-14.53)	6
a-u-na-ka-n	aunakan	purur	-14.588	purur (-14.59); nan (-15.40); rikur (-15.61)	7
a-u-na-ka-na	aunakana	purur	-18.09	purur (-18.09); luluki (-18.17); ruelpa (-18.85)	8
a-u-ti-n	autin	huel	-12.4605	huel (-12.46); aal (-13.69); eul (-13.88)	5
a-u-ti-nu	autinu	huel	-15.9676	huel (-15.97); unra (-17.16); aal (-17.19)	6
a-u-ti-nu-i	autinui	abba	-18.7554	abba (-18.76); ibbak (-18.85); huel (-19.47)	7
a-u-ti-nu-i-n	autinuin	unra	-21.5512	unra (-21.55); abba (-21.61); ibbak (-21.66)	8
a-u-ti-nu-i-na	autinuina	tsibbaru	-22.0814	tsibbaru (-22.08); unra (-24.42); abba (-24.73)	9
a-u-ti-nu-i-na-i	autinuinai	tsibbaru	-25.5872	tsibbaru (-25.59); unra (-27.54); ibbak (-27.57)	10
a-wa-i-j	awaij	dudu	-11.6252	dudu (-11.63); ɡuɡu (-11.63); du ka (-12.89)	5
a-wa-i-ja	awaija	ɡuɡu	-13.6609	ɡuɡu (-13.66); dudu (-13.66); du ka (-15.71)	6
a-za-*56-n	azaΦn	eul	-9.0723	eul (-9.07); huel (-12.50); amni (-12.92)	5
a-za-*56-ni	azaΦni	eul	-12.5795	eul (-12.58); amni (-15.75); huel (-16.00)	6
da-da-u	dadau	ukku	-13.0555	ukku (-13.06); uri (-15.52); tuuʃ (-15.59)	5
da-da-u-t	dadaut	ukku	-16.5572	ukku (-16.56); uri (-16.81); unra (-16.88)	6
da-da-u-ti	dadauti	ukku	-20.0575	ukku (-20.06); uri (-20.28); unra (-20.38)	7
da-da-u-ti-n	dadautin	huel	-20.7705	huel (-20.77); eul (-22.80); mur (-22.89)	8
da-da-u-ti-nu	dadautinu	huel	-24.2776	huel (-24.28); unra (-26.14); uri (-26.22)	9
da-da-u-ti-nu-i	dadautinui	huel	-27.7848	huel (-27.78); abba (-29.27); unra (-29.33)	10
da-ja-j	dajaj	ukku	-13.5564	ukku (-13.56); uri (-15.76); tuuʃ (-16.44)	5
da-ja-ja	dajaja	ukku	-16.0145	ukku (-16.01); muru (-18.89); kutu (-18.89)	6
da-ja-s	dajas	tuuʃ	-10.4512	tuuʃ (-10.45); uriʃ (-12.57); tiut (-13.23)	5
da-ma-t	damat	aa	-13.2525	aa (-13.25); ukku (-13.56); uri (-13.56)	5
da-ma-te	damate	aa	-16.7533	aa (-16.75); uri (-17.04); ukku (-17.06)	6
da-se-r	daser	tuuʃ	-11.8327	tuuʃ (-11.83); uriʃ (-13.57); ʃam (-14.25)	5
da-se-ra	dasera	ʃutu	-14.1881	ʃutu (-14.19); kutu (-14.27); tuuʃ (-15.28)	6
da-se-ra-t	daserat	ʃutu	-17.6758	ʃutu (-17.68); kutu (-17.77); husa (-18.45)	7
da-se-ra-te	daserate	ʃutu	-21.1633	ʃutu (-21.16); kutu (-21.28); huta (-21.96)	8
da-u-ti	dauti	uri	-14.2598	uri (-14.26); unra (-14.41); ukku (-15.30)	5
da-u-ti-n	dautin	huel	-14.9293	huel (-14.93); eul (-16.75); unra (-16.91)	6
da-u-ti-nu	dautinu	huel	-18.4364	huel (-18.44); unra (-19.92); uri (-19.99)	7
da-u-ti-nu-i	dautinui	huel	-21.9435	huel (-21.94); abba (-22.26); ibbak (-22.36)	8
da-u-ti-nu-i-n	dautinuin	unra	-24.3647	unra (-24.36); huel (-24.75); abba (-25.12)	9
da-u-ti-nu-i-na	dautinuina	tsibbaru	-25.1734	tsibbaru (-25.17); unra (-27.23); muru (-27.51)	10
da-wa-i	dawai	dudu	-10.7032	dudu (-10.70); ɡuɡu (-10.70); ukku (-13.56)	5
da-wa-i-j	dawaij	ɡuɡu	-14.1899	ɡuɡu (-14.19); dudu (-14.19); du ka (-16.39)	6
da-wa-i-ja	dawaija	ɡuɡu	-16.6274	ɡuɡu (-16.63); dudu (-16.63); du ka (-19.21)	7
di-ki-t	dikit	abebe	-9.0017	abebe (-9.00); abba (-10.89); tibbe (-11.75)	5
di-ki-te	dikite	abebe	-12.4913	abebe (-12.49); abba (-14.38); rabba (-15.25)	6
di-ki-te-s	dikites	abebe	-15.9808	abebe (-15.98); uriʃ (-17.64); abba (-17.88)	7
di-ki-te-si	dikitesi	abebe	-19.098	abebe (-19.10); abba (-21.05); uriʃ (-21.15)	8
di-ki-te-si-r	dikitesir	abebe	-22.3254	abebe (-22.33); abba (-24.31); uriʃ (-24.66)	9
di-ki-te-si-ra	dikitesira	bau	-25.5029	bau (-25.50); abebe (-25.61); abba (-27.61)	10
di-ki-te-t	dikitet	abebe	-15.1872	abebe (-15.19); abba (-17.13); bera (-17.72)	7
di-ki-te-te	dikitete	abebe	-18.6804	abebe (-18.68); abba (-20.63); bali (-21.18)	8
di-ki-te-te-r	dikiteter	abebe	-22.1733	abebe (-22.17); abba (-24.13); bela (-24.64)	9
di-ki-te-te-re	dikitetere	abebe	-25.6661	abebe (-25.67); abba (-27.63); bera (-28.10)	10
di-ki-tu	dikitu	abebe	-12.4913	abebe (-12.49); abba (-14.38); rabba (-15.25)	6
di-ki-tu-j	dikituj	abebe	-15.9808	abebe (-15.98); abba (-17.88); rabba (-18.75)	7
di-ki-tu-ja	dikituja	bau	-18.4977	bau (-18.50); abebe (-19.47); abba (-21.37)	8
di-ki-tu-ja-s	dikitujas	bau	-22.0039	bau (-22.00); abebe (-22.96); tiut (-24.43)	9
e-a-di-k	eadik	ukkubati	-12.4954	ukkubati (-12.50); ʃudaba (-14.05); abba (-14.17)	5
e-a-di-ki	eadiki	ukkubati	-15.5832	ukkubati (-15.58); abebe (-17.29); abba (-17.30)	6
e-a-di-ki-t	eadikit	abebe	-15.3452	abebe (-15.35); ukkubati (-16.94); abba (-17.32)	7
e-a-di-ki-te	eadikite	abebe	-18.8419	abebe (-18.84); ukkubati (-20.33); abba (-20.82)	8
e-a-di-ki-te-t	eadikitet	abebe	-21.5945	abebe (-21.59); ukkubati (-22.54); abba (-23.60)	9
e-a-di-ki-te-te	eadikitete	abebe	-25.0935	abebe (-25.09); ukkubati (-26.00); abba (-27.10)	10
e-di-ja	edija	bau	-13.8677	bau (-13.87); ukku (-14.23); buni (-14.66)	5
e-i-da-j	eidaj	buni	-13.0535	buni (-13.05); bau (-13.49); ukku (-15.32)	5
e-i-da-ja	eidaja	buni	-16.0826	buni (-16.08); bau (-16.20); ukku (-17.06)	6
e-i-da-ja-j	eidajaj	buni	-19.2603	buni (-19.26); bau (-19.70); ukku (-20.56)	7
e-i-da-ja-ja	eidajaja	buni	-22.4492	buni (-22.45); bau (-22.61); ukku (-23.02)	8
e-i-ja-s	eijas	tuuʃ	-13.4779	tuuʃ (-13.48); tiut (-13.52); bau (-13.87)	5
e-i-ja-sa	eijasa	ʃutu	-13.9333	ʃutu (-13.93); kutu (-13.96); bau (-16.35)	6
e-i-ja-sa-s	eijasas	tuuʃ	-16.7109	tuuʃ (-16.71); ʃutu (-17.05); kutu (-17.46)	7
e-i-ja-sa-sa	eijasasa	ʃutu	-15.3925	ʃutu (-15.39); ʃutur (-18.78); kutu (-19.49)	8
e-i-ja-sa-u	eijasau	ʃutu	-17.4252	ʃutu (-17.43); kutu (-17.47); bau (-19.84)	7
e-i-ja-sa-u-n	eijasaun	ʃutur	-17.4222	ʃutur (-17.42); kutun (-17.47); tsul (-19.87)	8
e-i-ja-sa-u-na	eijasauna	ʃutur	-20.9278	ʃutur (-20.93); kutun (-20.97); tsul (-23.37)	9
e-i-ja-sa-u-na-k	eijasaunak	buni	-22.4084	buni (-22.41); turi (-23.10); ʃutur (-24.43)	10
e-i-ke-t	eiket	bali	-12.1889	bali (-12.19); bela (-12.19); bera (-12.19)	5
e-i-ke-ta	eiketa	bau	-11.8938	bau (-11.89); bali (-15.61); bela (-15.61)	6
e-i-ke-ta-n	eiketan	bau	-15.4	bau (-15.40); eul (-15.40); libair (-16.66)	7
e-i-ke-ta-na	eiketana	bau	-18.2161	bau (-18.22); eul (-18.91); libair (-20.17)	8
e-i-ke-ta-na-i	eiketanai	bau	-21.7232	bau (-21.72); eul (-22.41); libair (-23.68)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	bau	-25.2303	bau (-25.23); eul (-25.92); libair (-27.18)	10
e-ka-na	ekana	eul	-9.0769	eul (-9.08); muru (-10.74); anaku (-12.53)	5
e-ka-na-s	ekanas	eul	-12.5832	eul (-12.58); uriʃ (-13.91); tuuʃ (-14.19)	6
e-ka-na-si	ekanasi	eul	-16.0895	eul (-16.09); uriʃ (-17.41); tuuʃ (-17.69)	7
e-ka-na-si-s	ekanasis	antsi	-18.7806	antsi (-18.78); eul (-19.60); uriʃ (-19.85)	8
e-ka-na-si-si	ekanasisi	antsi	-21.6247	antsi (-21.62); eul (-23.10); uriʃ (-23.35)	9
e-ka-na-si-si-r	ekanasisir	antsi	-24.7366	antsi (-24.74); rum (-26.31); eul (-26.61)	10
e-ra-te	erate	muru	-14.3662	muru (-14.37); mur (-14.63); mete (-15.05)	5
e-si-ra	esira	ʃutu	-13.0444	ʃutu (-13.04); tuku (-13.27); bau (-13.88)	5
e-ta-na	etana	eul	-9.0769	eul (-9.08); muru (-10.74); anaku (-12.53)	5
e-ta-na-i	etanai	eul	-12.5832	eul (-12.58); muru (-14.25); anaku (-16.03)	6
e-ta-na-i-*301	etanaiΘ	eul	-16.0895	eul (-16.09); muru (-17.75); anaku (-19.52)	7
e-ta-na-i-*301-t	etanaiΘt	uri	-19.5865	uri (-19.59); eul (-19.60); eri (-20.27)	8
e-ta-na-i-*301-ti	etanaiΘti	uri	-23.0909	uri (-23.09); eul (-23.10); abebe (-23.53)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	abebe	-26.4472	abebe (-26.45); uri (-26.60); eul (-26.61)	10
e-te-re	etere	am	-12.9827	am (-12.98); ayak (-14.62); lim (-15.63)	5
e-te-re-p	eterep	ayak	-14.3891	ayak (-14.39); am (-16.49); kik (-17.89)	6
e-to-i-j	etoij	am	-12.9862	am (-12.99); abba (-14.59); qamban (-14.95)	5
e-to-i-ja	etoija	am	-16.4913	am (-16.49); bau (-17.18); abba (-17.68)	6
e-tu-me	etume	yadda	-13.1768	yadda (-13.18); aa (-13.25); ayak (-15.23)	5
e-tu-me-i	etumei	yadda	-16.6568	yadda (-16.66); aa (-16.75); abba (-17.88)	6
e-tu-me-i-j	etumeij	yadda	-20.1303	yadda (-20.13); aa (-20.25); abba (-20.78)	7
e-tu-me-i-ja	etumeija	yadda	-23.5979	yadda (-23.60); aa (-23.75); bau (-23.88)	8
e-tu-me-i-ja-s	etumeijas	tiut	-24.6815	tiut (-24.68); ʃariut (-25.66); ʃimiut (-25.66)	9
e-tu-me-i-ja-sa	etumeijasa	ʃutu	-27.2833	ʃutu (-27.28); kutu (-27.30); pitu (-28.17)	10
e-u-na-k	eunak	ni	-11.8949	ni (-11.89); numi (-12.28); ruku (-13.57)	5
e-u-na-ka	eunaka	ruku	-14.4955	ruku (-14.50); ni (-15.40); numi (-15.62)	6
e-u-na-ka-n	eunakan	nan	-15.3958	nan (-15.40); rikur (-15.61); ruelpa (-16.05)	7
e-u-na-ka-na	eunakana	luluki	-18.177	luluki (-18.18); ruelpa (-18.85); nan (-18.90)	8
e-u-na-ka-na-s	eunakanas	luluki	-20.9796	luluki (-20.98); ʃariut (-21.57); ruelpa (-21.94)	9
e-u-na-ka-na-si	eunakanasi	luluki	-24.0676	luluki (-24.07); ʃariut (-25.08); ruelpa (-25.14)	10
e-u-na-r	eunar	rum	-8.7948	rum (-8.79); numi (-12.14); ruku (-13.57)	5
e-u-na-ru	eunaru	rum	-12.3	rum (-12.30); numi (-14.99); ruku (-16.78)	6
e-u-na-ru-k	eunaruk	numi	-13.6743	numi (-13.67); rum (-15.81); elma (-18.86)	7
e-u-na-ru-ka	eunaruka	numi	-17.1783	numi (-17.18); rum (-19.31); ruku (-20.87)	8
e-u-na-ru-ka-n	eunarukan	numi	-20.6822	numi (-20.68); nan (-22.40); rikur (-22.47)	9
e-u-na-ru-ka-na	eunarukana	muru	-23.4864	muru (-23.49); numi (-24.19); luluki (-25.18)	10
i-da-a-u	idaau	buni	-12.4587	buni (-12.46); bau (-12.85); ukku (-13.97)	5
i-da-ja	idaja	buni	-12.5754	buni (-12.58); bau (-12.70); ukku (-13.56)	5
i-da-ja-j	idajaj	buni	-15.7531	buni (-15.75); bau (-16.20); ukku (-17.06)	6
i-da-ja-ja	idajaja	buni	-18.942	buni (-18.94); bau (-19.11); ukku (-19.52)	7
i-da-ja-s	idajas	tuuʃ	-13.4005	tuuʃ (-13.40); buni (-15.75); uriʃ (-16.08)	6
i-i-pi-n	iipin	har	-13.2307	har (-13.23); hal (-13.23); par (-13.23)	5
i-i-pi-na	iipina	bau	-15.7418	bau (-15.74); puhu (-16.36); kun (-16.52)	6
i-i-pi-na-m	iipinam	buni	-16.5688	buni (-16.57); bera (-16.75); bali (-16.75)	7
i-i-pi-na-ma	iipinama	bau	-18.481	bau (-18.48); buni (-20.04); bali (-20.25)	8
i-i-pi-na-ma-i	iipinamai	bau	-21.9871	bau (-21.99); buni (-23.51); bera (-23.74)	9
i-i-pi-na-ma-i-n	iipinamain	huel	-23.0877	huel (-23.09); purur (-23.49); pur (-24.54)	10
i-ja-re	ijare	buni	-13.5485	buni (-13.55); bau (-13.85); rum (-14.65)	5
i-ja-re-d	ijared	bau	-16.2012	bau (-16.20); buni (-16.54); ukku (-17.73)	6
i-ja-re-di	ijaredi	bau	-19.6918	bau (-19.69); buni (-19.70); ukku (-21.23)	7
i-ja-re-di-j	ijaredij	buni	-22.9481	buni (-22.95); bau (-23.18); muru (-24.56)	8
i-ja-re-di-ja	ijaredija	muru	-25.6737	muru (-25.67); bau (-25.85); buni (-26.09)	9
i-ja-sa	ijasa	ʃutu	-10.7043	ʃutu (-10.70); kutu (-10.74); bau (-12.85)	5
i-ja-sa-s	ijasas	tuuʃ	-13.3453	tuuʃ (-13.35); ʃutu (-13.73); kutu (-14.24)	6
i-ja-sa-sa	ijasasa	ʃutu	-11.8881	ʃutu (-11.89); ʃutur (-15.28); kutu (-16.23)	7
i-ja-sa-sa-r	ijasasar	ʃutu	-15.3943	ʃutu (-15.39); ʃutur (-18.12); maʃuum (-18.79)	8
i-ja-sa-u	ijasau	ʃutu	-14.1916	ʃutu (-14.19); kutu (-14.25); bau (-16.35)	6
i-ja-sa-u-n	ijasaun	ʃutur	-14.1886	ʃutur (-14.19); kutun (-14.25); tsul (-16.54)	7
i-ja-sa-u-na	ijasauna	ʃutur	-17.694	ʃutur (-17.69); kutun (-17.75); tsul (-20.05)	8
i-ja-sa-u-na-k	ijasaunak	buni	-18.9012	buni (-18.90); turi (-19.59); ʃutur (-21.20)	9
i-ja-sa-u-na-ka	ijasaunaka	buni	-22.4056	buni (-22.41); turi (-23.10); ʃutur (-24.70)	10
i-ke-ta	iketa	bau	-8.3866	bau (-8.39); bera (-12.11); bali (-12.11)	5
i-ke-ta-n	iketan	bau	-11.8928	bau (-11.89); eul (-11.89); aal (-13.25)	6
i-ke-ta-na	iketana	bau	-14.7089	bau (-14.71); eul (-15.40); aal (-16.76)	7
i-ke-ta-na-i	iketanai	bau	-18.216	bau (-18.22); eul (-18.91); aal (-20.26)	8
i-ke-ta-na-i-*301	iketanaiΘ	bau	-21.7231	bau (-21.72); eul (-22.41); bali (-23.72)	9
i-ke-ta-na-i-*301-t	iketanaiΘt	buni	-23.0878	buni (-23.09); bera (-23.09); bali (-23.09)	10
i-ki-te	ikite	abebe	-9.6214	abebe (-9.62); abba (-11.38); bali (-12.00)	5
i-ki-te-s	ikites	abebe	-13.0978	abebe (-13.10); abba (-14.86); bela (-15.40)	6
i-ki-te-si	ikitesi	abebe	-15.974	abebe (-15.97); abba (-17.87); batsitsi (-18.61)	7
i-ki-te-si-r	ikitesir	abebe	-19.0974	abebe (-19.10); abba (-21.05); ibbak (-21.54)	8
i-ki-te-si-ra	ikitesira	bau	-21.9954	bau (-22.00); abebe (-22.33); abba (-24.31)	9
i-ki-te-t	ikitet	abebe	-12.2209	abebe (-12.22); abba (-14.07); bera (-14.21)	6
i-ki-te-te	ikitete	abebe	-15.7049	abebe (-15.70); abba (-17.56); bela (-17.67)	7
i-ki-te-te-r	ikiteter	abebe	-19.1888	abebe (-19.19); abba (-21.06); bali (-21.13)	8
i-ki-te-te-re	ikitetere	abebe	-22.6726	abebe (-22.67); abba (-24.56); bela (-24.59)	9
i-ki-te-te-re-p	ikiteterep	ayak	-23.7578	ayak (-23.76); ibbak (-24.55); bakkah (-24.86)	10
i-ki-tu	ikitu	abebe	-9.6214	abebe (-9.62); abba (-11.38); bela (-12.00)	5
i-ki-tu-j	ikituj	abebe	-13.0978	abebe (-13.10); abba (-14.86); bera (-15.40)	6
i-ki-tu-ja	ikituja	bau	-14.9902	bau (-14.99); abebe (-16.57); abba (-18.35)	7
i-ki-tu-ja-s	ikitujas	bau	-18.4965	bau (-18.50); abebe (-20.05); tiut (-21.20)	8
i-na-i-d	inaid	ruku	-10.9886	ruku (-10.99); bau (-12.69); buni (-13.01)	5
i-na-i-da	inaida	ruku	-13.4756	ruku (-13.48); bau (-15.53); buni (-15.84)	6
