lost	top1_known	score	top10
amasirut	kof(i)-	-15.4605	"[[""kof(i)-"", -15.4605], [""tfi-"", -16.5949], [""sfa-"", -16.5949], [""ʃaroka-"", -17.2499], [""saroka-"", -17.2499], [""ofi-"", -17.2866], [""tsa-(t)"", -17.4047], [""kotʰtʰ(i)-"", -17.6067], [""kʷe(si)-"", -17.6449], [""korfi-(d)"", -17.9327]]"
amasirute	kof(i)-	-18.3764	"[[""kof(i)-"", -18.3764], [""tfi-"", -19.8795], [""sfa-"", -19.8795], [""tsa-(t)"", -20.0898], [""kotʰtʰ(i)-"", -20.1446], [""ʃaroka-"", -20.5343], [""saroka-"", -20.5343], [""ofi-"", -20.5713], [""korfi-(d)"", -20.6165], [""kʷe(si)-"", -20.6482]]"
amat	sof	-4.1928	"[[""sof"", -4.1928], [""kot"", -4.1928], [""ko-(t)"", -6.7989], [""kofuu"", -6.9612], [""kofu"", -6.9637], [""os-"", -7.0448], [""kukok"", -7.6274], [""tso-"", -8.4125], [""kof(i)-"", -8.6075], [""tse-"", -9.0423]]"
amate	kot	-7.6999	"[[""kot"", -7.6999], [""sof"", -7.6999], [""kof(i)-"", -9.058], [""ko-(t)"", -9.4966], [""os-"", -9.8699], [""kofuu"", -10.049], [""kofu"", -10.0708], [""kukok"", -11.1305], [""tso-"", -11.3001], [""tse-"", -11.7714]]"
ame	tso-	-6.256	"[[""tso-"", -6.256], [""sof"", -6.9224], [""kot"", -6.9224], [""kofu"", -6.9598], [""kowe"", -6.9598], [""sako-"", -6.9793], [""tulo-"", -7.0076], [""tro"", -7.5073], [""kʷe-"", -7.7874], [""kʷi-"", -7.7874]]"
amei	ko-(t)	-9.0497	"[[""ko-(t)"", -9.0497], [""tso-"", -9.0785], [""sako-"", -9.7995], [""tulo-"", -9.8276], [""kot"", -10.0339], [""sof"", -10.0339], [""kofu"", -10.0471], [""kowe"", -10.0472], [""kʷi-"", -10.398], [""kʷe-"", -10.398]]"
ameit	ko-(t)	-11.0555	"[[""ko-(t)"", -11.0555], [""tso-"", -12.1734], [""sako-"", -12.8989], [""tulo-"", -12.9269], [""kʷi-"", -13.2242], [""kʷe-"", -13.2242], [""kofu"", -13.2522], [""kowe"", -13.2523], [""kot"", -13.2584], [""sof"", -13.2584]]"
ameiti	ko-(t)	-13.5059	"[[""ko-(t)"", -13.5059], [""tso-"", -15.382], [""kof(i)-"", -16.1016], [""sako-"", -16.1131], [""tulo-"", -16.1409], [""kʷe-"", -16.1802], [""kʷi-"", -16.1802], [""kofu"", -16.5219], [""kowe"", -16.522], [""sof"", -16.5454]]"
ameu	ko-(t)	-9.0497	"[[""ko-(t)"", -9.0497], [""tso-"", -9.0785], [""sako-"", -9.7995], [""tulo-"", -9.8276], [""kot"", -10.0339], [""sof"", -10.0339], [""kofu"", -10.0471], [""kowe"", -10.0472], [""kʷi-"", -10.398], [""kʷe-"", -10.398]]"
ameun	ko-(t)	-11.0555	"[[""ko-(t)"", -11.0555], [""fadol"", -11.138], [""kʷen"", -11.2535], [""tso-"", -12.1734], [""ʃawn"", -12.5622], [""tamn"", -12.5622], [""sav"", -12.5745], [""kan"", -12.5745], [""kud"", -12.5745], [""kro-(d)"", -12.8554]]"
ameuna	kot	-11.2017	"[[""kot"", -11.2017], [""sof"", -11.2017], [""ko-(t)"", -12.0429], [""kro-(d)"", -12.4569], [""tro-(d)"", -12.4569], [""ʃawls"", -12.5603], [""kʷi=k"", -13.22], [""kʷeːn-"", -13.2459], [""ta-(d)"", -13.5779], [""tʰorsa-"", -13.9118]]"
ameunak	ko-(t)	-11.646	"[[""ko-(t)"", -11.646], [""fakarse"", -14.4613], [""sof"", -14.7088], [""kot"", -14.7088], [""tro-(d)"", -15.276], [""kro-(d)"", -15.276], [""karʃ-"", -15.4283], [""tase"", -15.8521], [""kave"", -16.0643], [""kʷeːn-"", -16.0646]]"
ameunaka	ko-(t)	-14.4438	"[[""ko-(t)"", -14.4438], [""timleɕ"", -16.0615], [""tse-"", -16.8725], [""tseʃi-"", -17.4355], [""kolts(i)-"", -17.4974], [""sof"", -17.5226], [""kot"", -17.5226], [""det"", -17.5285], [""kʷisk"", -17.7827], [""fẽtwinte-"", -17.8962]]"
ameunakan	ʃlːẽtsad	-16.7742	"[[""ʃlːẽtsad"", -16.7742], [""ko-(t)"", -16.8377], [""kafolːtsn"", -17.4631], [""kʷen"", -18.7838], [""kolts(i)-"", -18.8977], [""korfi-(d)"", -19.0941], [""tawɕẽn"", -19.3321], [""taɕẽv"", -19.3547], [""fẽntsal"", -19.3844], [""timleɕ"", -19.5686]]"
ameunakana	korfi-(d)	-18.7239	"[[""korfi-(d)"", -18.7239], [""kolts(i)-"", -19.5323], [""ʃlːẽtsad"", -19.6137], [""ko-(t)"", -19.821], [""karʃe-(d)"", -20.5418], [""kafolːtsn"", -20.907], [""kʷeːn-"", -20.9699], [""kʷel-"", -21.6318], [""katʰtʰirs"", -21.6455], [""kʷelis"", -22.1104]]"
ameunar	ko-(t)	-11.646	"[[""ko-(t)"", -11.646], [""kot"", -14.7088], [""sof"", -14.7088], [""tro-(d)"", -15.276], [""kro-(d)"", -15.276], [""karʃ-"", -15.4283], [""ʃawls"", -16.0674], [""kʷeːn-"", -16.0686], [""tʰorsa-"", -16.0929], [""kʷãn-(t)"", -16.2616]]"
ameunaru	ko-(t)	-14.4689	"[[""ko-(t)"", -14.4689], [""kot"", -18.2159], [""sof"", -18.2159], [""korfi-(d)"", -18.2289], [""karʃ-"", -18.2517], [""kolts(i)-"", -18.2567], [""kro-(d)"", -18.3726], [""tro-(d)"", -18.3726], [""tʰorsa-"", -18.8098], [""trf(i)-"", -18.8806]]"
ameunaruk	ko-(t)	-17.5722	"[[""ko-(t)"", -17.5722], [""kolts(i)-"", -20.3314], [""korfi-(d)"", -20.4986], [""trf(i)-"", -20.8848], [""karʃ-"", -21.3569], [""fakarse"", -21.4715], [""kof(i)-"", -21.5251], [""tro-(d)"", -21.5805], [""kro-(d)"", -21.5805], [""sof"", -21.723]]"
ameunaruka	ko-(t)	-20.7648	"[[""ko-(t)"", -20.7648], [""ãntʰẽt"", -21.5692], [""kolts(i)-"", -22.6815], [""korfi-(d)"", -23.0084], [""timleɕ"", -23.067], [""trf(i)-"", -23.3342], [""kʷe(si)=k"", -23.8636], [""tse-"", -23.8774], [""kof(i)-"", -23.9953], [""tseʃi-"", -24.4423]]"
ana	trfãn	-3.4676	"[[""trfãn"", -3.4676], [""ʃawls"", -3.4685], [""kʷi=k"", -5.6167], [""=k"", -5.6702], [""kudkit"", -6.1835], [""kʷisk"", -6.208], [""=tlː"", -6.2173], [""=nak"", -6.2203], [""sof"", -6.2311], [""fak"", -6.2311]]"
anad	tro	-4.1901	"[[""tro"", -4.1901], [""trfãn"", -6.2692], [""karʃ-"", -6.2709], [""ʃawls"", -6.9756], [""ʃanto-"", -7.3951], [""tso-"", -7.4696], [""trodn"", -7.6438], [""trf(i)-"", -7.9196], [""sfar-"", -8.6999], [""=tlː"", -8.9911]]"
anada	aɕtrkoɕ	-6.9157	"[[""aɕtrkoɕ"", -6.9157], [""kukok"", -6.918], [""ʃanto-"", -6.9571], [""edkok"", -6.9759], [""kot"", -7.0051], [""sof"", -7.0051], [""tso-"", -7.0418], [""tro"", -7.6963], [""trf(i)-"", -8.3635], [""kʷisk"", -9.0235]]"
anadaw	ʃanto-	-9.7798	"[[""ʃanto-"", -9.7798], [""tso-"", -9.8639], [""trf(i)-"", -10.3581], [""aɕtrkoɕ"", -10.4228], [""kukok"", -10.425], [""edkok"", -10.483], [""kot"", -10.5123], [""sof"", -10.5123], [""tro"", -11.2025], [""karfto-"", -11.7949]]"
anadawa	trf(i)-	-12.7429	"[[""trf(i)-"", -12.7429], [""ʃanto-"", -12.8834], [""tso-"", -12.9662], [""aɕtrkoɕ"", -13.2326], [""kukok"", -13.2337], [""edkok"", -13.2954], [""sof"", -13.3265], [""kot"", -13.3265], [""srfast(i)-"", -14.0824], [""kʷisk"", -14.1618]]"
anadawai	trf(i)-	-15.3568	"[[""trf(i)-"", -15.3568], [""ko-(t)"", -15.4493], [""srfast(i)-"", -15.973], [""ʃanto-"", -16.1028], [""tso-"", -16.1837], [""tsẽnʃi-(t)"", -16.5881], [""tsa-(t)"", -16.6513], [""kʷãn-(t)"", -16.71], [""trfno-(d)"", -16.7116], [""aɕtrkoɕ"", -16.74]]"
anadawaij	kofu	-16.8304	"[[""kofu"", -16.8304], [""srfast(i)-"", -17.6094], [""trf(i)-"", -18.1139], [""ko-(t)"", -18.2845], [""kofuu"", -18.906], [""kotsw(i)-"", -19.2702], [""ʃanto-"", -19.3859], [""trfno-(d)"", -19.3882], [""triʃm(i)-"", -19.409], [""tsẽnʃi-(t)"", -19.4626]]"
anadawaija	srfast(i)-	-19.8005	"[[""srfast(i)-"", -19.8005], [""kofu"", -20.3372], [""kotʰtʰ(i)-"", -20.8652], [""trf(i)-"", -20.9749], [""ko-(t)"", -21.3444], [""kotsw(i)-"", -21.6752], [""triʃm(i)-"", -21.86], [""kolts(i)-"", -22.0109], [""kofuu"", -22.1912], [""trfno-(d)"", -22.204]]"
anai	trfãn	-6.2692	"[[""trfãn"", -6.2692], [""karʃ-"", -6.2709], [""ʃawls"", -6.9756], [""trf(i)-"", -7.9196], [""sfar-"", -8.6999], [""=tlː"", -8.9911], [""tʰorsa-"", -9.0108], [""tarta-"", -9.0127], [""ʃanto-"", -9.0127], [""tavɕa-"", -9.0127]]"
anaiΘ	trf(i)-	-8.3673	"[[""trf(i)-"", -8.3673], [""karʃ-"", -9.0942], [""trfãn"", -9.3574], [""ʃawls"", -10.4825], [""tinV-"", -11.482], [""sfar-"", -11.52], [""trfno-(d)"", -11.7037], [""tʰorsa-"", -11.7252], [""tarta-"", -11.729], [""tavɕa-"", -11.729]]"
anaiΘt	trf(i)-	-10.368	"[[""trf(i)-"", -10.368], [""karʃ-"", -12.1992], [""trfãn"", -12.5632], [""trfno-(d)"", -13.5737], [""ʃawls"", -13.9894], [""tinV-"", -14.3017], [""sfar-"", -14.5155], [""tʰorsa-"", -14.6648], [""tarta-"", -14.6709], [""ʃanto-"", -14.6709]]"
anaiΘti	trf(i)-	-12.8167	"[[""trf(i)-"", -12.8167], [""karʃ-"", -15.4204], [""trfãn"", -15.8337], [""trfno-(d)"", -15.8839], [""tinV-"", -17.2919], [""ʃawls"", -17.4963], [""srfast(i)-"", -17.534], [""aktʰα-"", -17.5672], [""sfar-"", -17.6134], [""tʰorsa-"", -17.7288]]"
anaiΘtij	trf(i)-	-15.4992	"[[""trf(i)-"", -15.4992], [""taakʷu"", -18.2604], [""trfno-(d)"", -18.4385], [""karʃ-"", -18.7056], [""trfãn"", -19.1452], [""kʷalːmlːu"", -19.9262], [""srfast(i)-"", -20.096], [""kofu"", -20.1403], [""aktʰα-"", -20.2004], [""tinV-"", -20.3826]]"
anaiΘtija	trf(i)-	-18.328	"[[""trf(i)-"", -18.328], [""trfno-(d)"", -21.1512], [""taakʷu"", -21.7662], [""kʷe(si)=k"", -21.7973], [""kʷalmlus"", -21.9537], [""kʷi=k"", -21.9671], [""karʃ-"", -22.0277], [""artimus"", -22.1186], [""trfãn"", -22.3613], [""kudkit"", -22.5537]]"
anaiΘtijas	trf(i)-	-21.122	"[[""trf(i)-"", -21.122], [""vsta"", -22.1219], [""tsẽnʃi-(t)"", -22.6303], [""tsa-(t)"", -22.6898], [""kʷãn-(t)"", -23.0652], [""fẽnstifi"", -23.3555], [""trfno-(d)"", -23.9754], [""sfa"", -24.5366], [""trfãn"", -24.5425], [""tsaʃi-(t)"", -24.5448]]"
anaiΘu	trf(i)-	-10.368	"[[""trf(i)-"", -10.368], [""karʃ-"", -12.1992], [""trfãn"", -12.5632], [""trfno-(d)"", -13.5737], [""ʃawls"", -13.9894], [""tinV-"", -14.3017], [""sfar-"", -14.5155], [""tʰorsa-"", -14.6648], [""tarta-"", -14.6709], [""ʃanto-"", -14.6709]]"
anaiΘut	trf(i)-	-12.8167	"[[""trf(i)-"", -12.8167], [""karʃ-"", -15.4204], [""trfãn"", -15.8337], [""trfno-(d)"", -15.8839], [""tinV-"", -17.2919], [""ʃawls"", -17.4963], [""srfast(i)-"", -17.534], [""aktʰα-"", -17.5672], [""sfar-"", -17.6134], [""tʰorsa-"", -17.7288]]"
anaiΘuti	trf(i)-	-15.4992	"[[""trf(i)-"", -15.4992], [""trfno-(d)"", -18.4385], [""karʃ-"", -18.7056], [""trfãn"", -19.1452], [""srfast(i)-"", -20.096], [""aktʰα-"", -20.2004], [""tinV-"", -20.3826], [""trol(i)-"", -20.7418], [""tro-(d)"", -20.7703], [""kro-(d)"", -20.7703]]"
anaiΘutin	trf(i)-	-18.328	"[[""trf(i)-"", -18.328], [""trfãn"", -19.1772], [""trfno-(d)"", -19.8516], [""karʃ-"", -22.0302], [""ʃlːẽtsad"", -22.1211], [""trodn"", -22.3267], [""sfard"", -22.4667], [""tro-(d)"", -22.5083], [""kro-(d)"", -22.5083], [""tdi-(d)"", -22.5083]]"
anaiΘutinu	trfno-(d)	-19.5091	"[[""trfno-(d)"", -19.5091], [""trf(i)-"", -21.2581], [""tdi-(d)"", -22.2285], [""tro-(d)"", -22.2285], [""kro-(d)"", -22.2285], [""karʃe-(d)"", -22.6459], [""korfi-(d)"", -22.6459], [""trfãn"", -22.6795], [""ʃlːipi-(d)"", -23.6768], [""kʷir-, kʷr-"", -24.0073]]"
anas	trfãn	-4.4284	"[[""trfãn"", -4.4284], [""tavsa"", -4.5078], [""tansa"", -4.5078], [""fra"", -4.5928], [""sfa"", -4.5936], [""karʃ-"", -6.2704], [""klːida"", -6.6754], [""klida"", -6.6756], [""vsta"", -6.9103], [""ʃawls"", -6.9744]]"
anasi	trfãn	-7.282	"[[""trfãn"", -7.282], [""tʰorsa-"", -7.3573], [""tarta-"", -7.3592], [""tavɕa-"", -7.3592], [""tfi-"", -7.4448], [""sfa-"", -7.4448], [""tavsa"", -8.0129], [""tansa"", -8.0129], [""fra"", -8.098], [""sfa"", -8.0989]]"
anasis	trf(i)-	-9.1538	"[[""trf(i)-"", -9.1538], [""trfãn"", -10.1381], [""tʰorsa-"", -10.1738], [""tavɕa-"", -10.1752], [""tarta-"", -10.1752], [""sfa-"", -10.2614], [""tfi-"", -10.2614], [""tansa"", -10.8107], [""tavsa"", -10.8107], [""klːida"", -10.8856]]"
anasisi	trf(i)-	-11.3277	"[[""trf(i)-"", -11.3277], [""tarta-"", -12.9907], [""tavɕa-"", -12.9907], [""tʰorsa-"", -12.998], [""tfi-"", -13.0859], [""sfa-"", -13.0859], [""srfast(i)-"", -13.2317], [""trfãn"", -13.2543], [""klːida-"", -13.5951], [""slːibi-"", -13.5982]]"
anasisir	trf(i)-	-12.3436	"[[""trf(i)-"", -12.3436], [""srfast(i)-"", -14.0101], [""tarta-"", -16.0929], [""tavɕa-"", -16.0929], [""tʰorsa-"", -16.1033], [""sfa-"", -16.1913], [""tfi-"", -16.1913], [""klːida-"", -16.4314], [""slːibi-"", -16.4338], [""trfãn"", -16.4813]]"
anat	trfãn	-6.2692	"[[""trfãn"", -6.2692], [""karʃ-"", -6.2709], [""ʃawls"", -6.9756], [""trf(i)-"", -7.9196], [""sfar-"", -8.6999], [""=tlː"", -8.9911], [""tʰorsa-"", -9.0108], [""tarta-"", -9.0127], [""ʃanto-"", -9.0127], [""tavɕa-"", -9.0127]]"
anati	trf(i)-	-8.3673	"[[""trf(i)-"", -8.3673], [""karʃ-"", -9.0942], [""trfãn"", -9.3574], [""ʃawls"", -10.4825], [""tinV-"", -11.482], [""sfar-"", -11.52], [""trfno-(d)"", -11.7037], [""tʰorsa-"", -11.7252], [""tarta-"", -11.729], [""tavɕa-"", -11.729]]"
anatiΘ	trf(i)-	-10.368	"[[""trf(i)-"", -10.368], [""karʃ-"", -12.1992], [""trfãn"", -12.5632], [""trfno-(d)"", -13.5737], [""ʃawls"", -13.9894], [""tinV-"", -14.3017], [""sfar-"", -14.5155], [""tʰorsa-"", -14.6648], [""tarta-"", -14.6709], [""ʃanto-"", -14.6709]]"
anatiΘw	trf(i)-	-12.8167	"[[""trf(i)-"", -12.8167], [""karʃ-"", -15.4204], [""trfãn"", -15.8337], [""trfno-(d)"", -15.8839], [""Mlːim"", -17.1724], [""tarb"", -17.2263], [""tinV-"", -17.2919], [""slːibi-"", -17.434], [""ʃawls"", -17.4873], [""srfast(i)-"", -17.534]]"
anatiΘwa	trf(i)-	-15.499	"[[""trf(i)-"", -15.499], [""trfno-(d)"", -18.4384], [""=ms"", -18.6133], [""karʃ-"", -18.7015], [""tsiw-"", -18.8218], [""kʷi=k"", -18.8976], [""kʷe(si)=k"", -18.9489], [""trfãn"", -19.0007], [""kʷisk"", -19.2478], [""kudkit"", -19.252]]"
anatiΘwaj	trf(i)-	-18.3273	"[[""trf(i)-"", -18.3273], [""tsẽnʃi-(t)"", -19.7262], [""tsa-(t)"", -19.7714], [""kʷãn-(t)"", -20.0361], [""kʷalːmlːu"", -20.6787], [""trfno-(d)"", -21.1507], [""taakʷu"", -21.5197], [""tsiw-"", -21.668], [""tsaʃi-(t)"", -21.7343], [""sfẽni-(t)"", -21.7794]]"
anatiΘwaja	trf(i)-	-21.2486	"[[""trf(i)-"", -21.2486], [""artimus"", -22.3426], [""tsẽnʃi-(t)"", -22.5242], [""tsa-(t)"", -22.5719], [""kʷãn-(t)"", -22.8433], [""kʷalmlus"", -22.8484], [""kʷisk"", -23.6231], [""srfast(i)-"", -23.722], [""trfno-(d)"", -23.9706], [""kʷe(si)=k"", -24.0672]]"
ara	kʷi=k	-5.6167	"[[""kʷi=k"", -5.6167], [""=k"", -5.6702], [""kʷisk"", -6.208], [""sof"", -6.2311], [""kot"", -6.2311], [""kat"", -6.2311], [""fak"", -6.2311], [""tfi-"", -6.8113], [""tso-"", -6.8113], [""tse-"", -6.8113]]"
aram	tso-	-7.4696	"[[""tso-"", -7.4696], [""sfa-"", -9.0423], [""tfi-"", -9.0423], [""tse-"", -9.0423], [""tis-"", -9.0445], [""kat-"", -9.0445], [""ko-(t)"", -9.072], [""kʷi=k"", -9.1114], [""karʃ-"", -9.1213], [""=k"", -9.1763]]"
arama	kukok	-6.918	"[[""kukok"", -6.918], [""kot"", -7.0051], [""sof"", -7.0051], [""tso-"", -7.0418], [""kʷisk"", -9.0235], [""tsito-"", -9.3684], [""sfato-"", -9.3684], [""takto-"", -9.7323], [""taats"", -9.7639], [""sako-"", -9.771]]"
araman	katosn	-6.9161	"[[""katosn"", -6.9161], [""tso-"", -9.8639], [""kukok"", -10.425], [""sof"", -10.5123], [""kot"", -10.5123], [""kafolːtsn"", -12.1301], [""tsito-"", -12.1699], [""sfato-"", -12.1699], [""sfard"", -12.3298], [""tsa-(t)"", -12.3643]]"
aramana	katosn	-10.4224	"[[""katosn"", -10.4224], [""katʰtʰirs"", -12.3298], [""tso-"", -12.9662], [""kukok"", -13.2337], [""tʰorsa-"", -13.2616], [""sof"", -13.3265], [""kot"", -13.3265], [""fakorfid"", -13.8505], [""kʷisk"", -14.1618], [""tsato-(d)"", -14.4347]]"
aramanad	katosn	-13.9284	"[[""katosn"", -13.9284], [""sfatrtʰa-"", -15.2565], [""tʰorsa-"", -15.4459], [""ko-(t)"", -15.4493], [""ʃawkorflː["", -15.5479], [""katʰtʰirs"", -15.8358], [""tso-"", -16.1607], [""astrko-"", -16.3526], [""aɕtrkoɕ"", -16.3715], [""tsa-(t)"", -16.6513]]"
aramanada	aɕtrkoɕ	-13.0631	"[[""aɕtrkoɕ"", -13.0631], [""astrko-"", -15.918], [""astrkota-"", -16.4828], [""sfatrtʰa-"", -17.4179], [""katosn"", -17.4251], [""ʃawkorflː["", -17.8245], [""tʰorsa-"", -18.0562], [""ko-(t)"", -18.2431], [""katʰtʰirs"", -18.4128], [""kukok"", -18.4193]]"
aramanadaw	aɕtrkoɕ	-16.5702	"[[""aɕtrkoɕ"", -16.5702], [""astrkota-"", -18.6624], [""astrko-"", -18.7409], [""sfatrtʰa-"", -19.932], [""ko-(t)"", -20.3585], [""ʃawkorflː["", -20.4664], [""kotʰtʰ(i)-"", -20.8395], [""tʰorsa-"", -20.8859], [""katosn"", -20.9219], [""tsẽnʃi-(t)"", -21.173]]"
arame	tso-	-7.0437	"[[""tso-"", -7.0437], [""tsito-"", -9.3906], [""sfato-"", -9.3906], [""takto-"", -9.7645], [""sako-"", -9.7737], [""ʃanto-"", -9.8123], [""iʃko-"", -10.4893], [""tfi-"", -11.7714], [""tse-"", -11.7714], [""sfa-"", -11.7714]]"
aramei	tso-	-9.8676	"[[""tso-"", -9.8676], [""sfato-"", -12.2132], [""tsito-"", -12.2132], [""takto-"", -12.5882], [""sako-"", -12.5975], [""ʃanto-"", -12.636], [""iʃko-"", -13.3131], [""ko-(t)"", -14.4701], [""karfto-"", -14.6954], [""tfi-"", -14.719]]"
arameit	tso-	-12.9726	"[[""tso-"", -12.9726], [""tsito-"", -15.3163], [""sfato-"", -15.3163], [""takto-"", -15.6925], [""sako-"", -15.7024], [""ʃanto-"", -15.7409], [""iʃko-"", -16.4181], [""tsato-(d)"", -16.9027], [""ko-(t)"", -17.0123], [""aktʰα-"", -17.5672]]"
arameiti	tso-	-16.1938	"[[""tso-"", -16.1938], [""sfato-"", -18.535], [""tsito-"", -18.535], [""takto-"", -18.9128], [""sako-"", -18.9233], [""ʃanto-"", -18.962], [""tsato-(d)"", -19.353], [""iʃko-"", -19.6392], [""ko-(t)"", -19.6498], [""aktʰα-"", -20.2004]]"
arameu	tso-	-9.8676	"[[""tso-"", -9.8676], [""sfato-"", -12.2132], [""tsito-"", -12.2132], [""takto-"", -12.5882], [""sako-"", -12.5975], [""ʃanto-"", -12.636], [""iʃko-"", -13.3131], [""ko-(t)"", -14.4701], [""karfto-"", -14.6954], [""tfi-"", -14.719]]"
arameun	tso-	-12.9726	"[[""tso-"", -12.9726], [""sfato-"", -15.3163], [""tsito-"", -15.3163], [""tsato-(d)"", -15.436], [""takto-"", -15.6925], [""sako-"", -15.7024], [""ʃanto-"", -15.7408], [""sfard"", -16.0288], [""katosn"", -16.1741], [""iʃko-"", -16.4181]]"
arameuna	tsato-(d)	-15.0353	"[[""tsato-(d)"", -15.0353], [""tso-"", -16.1933], [""tʰorsa-"", -16.7684], [""katʰtʰirs"", -17.3312], [""fakorfid"", -17.3897], [""kukok"", -17.4327], [""sof"", -17.5212], [""kot"", -17.5212], [""tro-(d)"", -18.006], [""kro-(d)"", -18.006]]"
arameunak	tsato-(d)	-17.8561	"[[""tsato-(d)"", -17.8561], [""ko-(t)"", -17.9591], [""fakarse"", -18.6834], [""tʰorsa-"", -18.9491], [""tso-"", -19.4773], [""tsa-(t)"", -19.7714], [""ʃawkorflː["", -20.0045], [""fakorfid"", -20.1962], [""kro-(d)"", -20.8266], [""tro-(d)"", -20.8266]]"
arameunaka	ko-(t)	-20.7575	"[[""ko-(t)"", -20.7575], [""tsato-(d)"", -20.9564], [""tʰorsa-"", -21.5588], [""fẽtwinte-"", -21.5883], [""ʃawkorflː["", -22.0535], [""timleɕ"", -22.1455], [""fakarse"", -22.1896], [""tsuve-"", -22.3711], [""tsa-(t)"", -22.5719], [""kafolːtsn"", -22.6633]]"
arameunar	tsato-(d)	-17.8561	"[[""tsato-(d)"", -17.8561], [""ko-(t)"", -17.9591], [""tʰorsa-"", -18.9491], [""tso-"", -19.4773], [""tsa-(t)"", -19.7714], [""ʃawkorflː["", -20.0045], [""fakorfid"", -20.1962], [""tro-(d)"", -20.8266], [""kro-(d)"", -20.8266], [""katʰtʰirs"", -20.836]]"
arameunaru	ko-(t)	-20.7825	"[[""ko-(t)"", -20.7825], [""tsato-(d)"", -20.9564], [""tʰorsa-"", -21.666], [""ʃawkorflː["", -22.0589], [""tsa-(t)"", -22.5952], [""tso-"", -22.8015], [""fakorfid"", -23.2861], [""sfatrtʰa-"", -23.4417], [""kro-(d)"", -23.926], [""tro-(d)"", -23.926]]"
are	kʷe-	-7.7874	"[[""kʷe-"", -7.7874], [""kʷi-"", -7.7874], [""ʃe-"", -8.3337], [""ʃi-"", -8.3337], [""tfi-"", -8.6615], [""tso-"", -8.6615], [""tse-"", -8.6615], [""sfa-"", -8.6615], [""tis-"", -8.6847], [""kat-"", -8.6847]]"
ared	tro	-10.0063	"[[""tro"", -10.0063], [""kʷe-"", -10.398], [""kʷi-"", -10.398], [""kot"", -10.983], [""sof"", -10.983], [""kofu"", -11.1485], [""kowe"", -11.1487], [""kʷel-"", -11.2007], [""tinV-"", -11.2342], [""ʃe-"", -11.2714]]"
aredi	sulːo-	-12.2334	"[[""sulːo-"", -12.2334], [""tso-"", -12.514], [""sako-"", -12.8779], [""tulo-"", -12.8872], [""kʷe-"", -13.2242], [""kʷi-"", -13.2242], [""tro"", -13.4939], [""kʷel-"", -13.8217], [""tinV-"", -13.8487], [""kot"", -13.8766]]"
aredij	kofu	-13.8355	"[[""kofu"", -13.8355], [""kofuu"", -13.9206], [""sulːo-"", -15.0534], [""tso-"", -15.3712], [""tulo-"", -15.7042], [""sako-"", -15.7047], [""ko-(t)"", -15.9512], [""kʷe-"", -16.1802], [""kʷi-"", -16.1802], [""taakʷu"", -16.4795]]"
aredija	kot	-14.707	"[[""kot"", -14.707], [""sof"", -14.707], [""moːus"", -16.0358], [""kʷi=k"", -16.176], [""kukok"", -16.2213], [""ko-(t)"", -16.5646], [""kofu"", -16.9854], [""kofuu"", -17.0218], [""kʷalmlus"", -17.1955], [""kuka-"", -17.4352]]"
arej	kofu	-9.348	"[[""kofu"", -9.348], [""kup-"", -10.1852], [""kʷi-"", -10.398], [""kʷe-"", -10.398], [""kud"", -10.3995], [""taakʷu"", -10.9166], [""kʷel-"", -11.2007], [""tinV-"", -11.2342], [""kofuu"", -11.2478], [""ʃi-"", -11.2714]]"
areja	kukok	-9.7843	"[[""kukok"", -9.7843], [""kʷi=k"", -10.3936], [""kuka-"", -10.4263], [""kʷisk"", -11.4754], [""kʷalmlus"", -11.7941], [""=k"", -12.0006], [""moːus"", -12.1409], [""kup-"", -12.5107], [""sof"", -12.5671], [""kot"", -12.5671]]"
aret	kʷe-	-10.398	"[[""kʷe-"", -10.398], [""kʷi-"", -10.398], [""kʷel-"", -11.2007], [""tinV-"", -11.2342], [""ʃe-"", -11.2714], [""ʃi-"", -11.2714], [""tso-"", -11.4815], [""tfi-"", -11.4815], [""tse-"", -11.4815], [""sfa-"", -11.4815]]"
areta	kʷi=k	-10.3936	"[[""kʷi=k"", -10.3936], [""kʷisk"", -11.4754], [""=k"", -12.0006], [""kot"", -12.5671], [""sof"", -12.5671], [""kat"", -12.5671], [""fak"", -12.5671], [""=(i)s"", -12.8292], [""kʷe-"", -13.2234], [""kʷi-"", -13.2234]]"
aru	kʷe-	-7.7874	"[[""kʷe-"", -7.7874], [""kʷi-"", -7.7874], [""ʃe-"", -8.3337], [""ʃi-"", -8.3337], [""tfi-"", -8.6615], [""tso-"", -8.6615], [""tse-"", -8.6615], [""sfa-"", -8.6615], [""tis-"", -8.6847], [""kat-"", -8.6847]]"
aruk	kʷe-	-8.9256	"[[""kʷe-"", -8.9256], [""kʷel-"", -9.0348], [""kʷen"", -9.0935], [""kʷela"", -9.1453], [""tase"", -9.348], [""kowe"", -9.3573], [""kave"", -9.3573], [""ʃe-"", -10.1341], [""kʷi-"", -10.398], [""tesa"", -10.4731]]"
aruka	kʷe-	-8.5274	"[[""kʷe-"", -8.5274], [""tʰesa-"", -9.0928], [""kʷelis"", -9.1397], [""kaweɕ"", -9.3554], [""ʃe-"", -9.8593], [""kʷi=k"", -10.3936], [""tesa"", -10.4558], [""eɕ"", -10.5171], [""es"", -10.5171], [""kʷel-"", -11.2429]]"
