lost	top1_known	score	top10
ameunar	ɣr	-17.5324	"[[""ɣr"", -17.5324], [""θn"", -18.2191], [""xnsˤ"", -18.4486], [""xrsˤ"", -18.4486], [""ksmn"", -19.5745], [""ǵrm"", -19.5954], [""xzr"", -19.5954], [""nǵr"", -19.6031], [""rɡm"", -19.6031], [""rɡl"", -19.6031]]"
ameunaru	ɣr	-21.0387	"[[""ɣr"", -21.0387], [""xrsˤ"", -21.4403], [""xnsˤ"", -21.4403], [""θn"", -21.7263], [""mlk"", -22.418], [""ksmn"", -22.8452], [""brk"", -22.8777], [""ajk"", -22.8777], [""ank"", -22.8777], [""plk"", -22.8777]]"
ameunaruk	ɣr	-24.545	"[[""ɣr"", -24.545], [""xrsˤ"", -24.5478], [""xnsˤ"", -24.5478], [""θn"", -25.2334], [""mlk"", -25.9215], [""ksmn"", -26.1566], [""xzr"", -26.2056], [""ǵrm"", -26.2056], [""nǵr"", -26.2189], [""rɡl"", -26.2189]]"
ameunaruka	xnsˤ	-27.7265	"[[""xnsˤ"", -27.7265], [""xrsˤ"", -27.7265], [""ɣr"", -28.0513], [""θn"", -28.7406], [""mlk"", -29.4249], [""ksmn"", -29.4961], [""xzr"", -29.5591], [""ǵrm"", -29.5591], [""θaɣru"", -29.5613], [""θuklu"", -29.5613]]"
ana	jm	-9.1137	"[[""jm"", -9.1137], [""ʃr"", -9.1137], [""ʕsˤ"", -9.1314], [""nʃm"", -9.3264], [""srr"", -9.3264], [""ʃmm"", -9.3264], [""sjs"", -9.3264], [""ʃpʃ"", -9.3632], [""ʃʕr"", -9.3632], [""lbn"", -9.3632]]"
anad	sˤuru	-9.7606	"[[""sˤuru"", -9.7606], [""ʃumu"", -9.7692], [""jomu"", -10.0474], [""lelu"", -10.0474], [""jenu"", -10.0474], [""mutu"", -10.0669], [""rpu"", -10.3887], [""ʕisˤu"", -10.4614], [""zetu"", -10.463], [""ʃadu"", -10.463]]"
anada	sˤuru	-12.8715	"[[""sˤuru"", -12.8715], [""ʃumu"", -13.051], [""mutu"", -13.2813], [""jomu"", -13.5502], [""lelu"", -13.5502], [""jenu"", -13.5502], [""ʃiːru"", -13.7846], [""rpu"", -13.8677], [""ʃir"", -13.8789], [""mid"", -13.9073]]"
anadaw	mid	-11.2036	"[[""mid"", -11.2036], [""jd"", -14.0225], [""ʃt"", -14.0225], [""ʃd"", -14.0225], [""mutu"", -14.5675], [""litħu"", -14.6061], [""ruqħi"", -14.6061], [""libbu"", -14.6061], [""ʃiʔru"", -14.6656], [""muhru"", -14.6656]]"
anadawa	mid	-14.7107	"[[""mid"", -14.7107], [""ruqħi"", -17.412], [""libbu"", -17.412], [""litħu"", -17.412], [""mutu"", -17.4377], [""ʃiʔru"", -17.4723], [""muhru"", -17.4723], [""ʃd"", -17.5297], [""ʃt"", -17.5297], [""jd"", -17.5297]]"
anadawai	mid	-18.2179	"[[""mid"", -18.2179], [""litħu"", -20.5023], [""libbu"", -20.5023], [""ruqħi"", -20.5023], [""mutu"", -20.5592], [""ʃiʔru"", -20.5622], [""muhru"", -20.5622], [""ʃd"", -21.0369], [""ʃt"", -21.0369], [""jd"", -21.0369]]"
anadawaij	mid	-21.7251	"[[""mid"", -21.7251], [""ruqħi"", -23.7097], [""litħu"", -23.7097], [""libbu"", -23.7097], [""ʃiʔru"", -23.769], [""muhru"", -23.769], [""mutu"", -23.7889], [""ʃt"", -24.5441], [""ʃd"", -24.5441], [""jd"", -24.5441]]"
anadawaija	mid	-25.2322	"[[""mid"", -25.2322], [""litħu"", -26.9814], [""ruqħi"", -26.9814], [""libbu"", -26.9814], [""ʃiʔru"", -27.04], [""muhru"", -27.04], [""mutu"", -27.0793], [""lipaniː"", -27.6503], [""luːħatu"", -27.9429], [""ʃt"", -28.0513]]"
anai	ʕsˤ	-11.9546	"[[""ʕsˤ"", -11.9546], [""sˤlj"", -12.1432], [""sˤpn"", -12.184], [""jm"", -12.3968], [""ʃr"", -12.3968], [""xrsˤ"", -12.4805], [""qrsˤ"", -12.4805], [""arsˤ"", -12.4805], [""xnsˤ"", -12.4805], [""ʃmm"", -12.5347]]"
anaiΘ	sˤuru	-12.3862	"[[""sˤuru"", -12.3862], [""ʃumu"", -13.0444], [""sˤVlʕu"", -13.192], [""jomu"", -13.2583], [""jenu"", -13.2583], [""lelu"", -13.2583], [""mutu"", -13.2729], [""ʕisˤu"", -13.2839], [""rpu"", -13.504], [""ʃadu"", -13.55]]"
anaiΘt	sˤuru	-15.5593	"[[""sˤuru"", -15.5593], [""ʃumu"", -16.3684], [""mutu"", -16.5551], [""sˤVlʕu"", -16.6633], [""jomu"", -16.7615], [""lelu"", -16.7615], [""jenu"", -16.7615], [""ʕisˤu"", -16.7878], [""rpu"", -16.9918], [""zetu"", -17.0522]]"
anaiΘti	sˤuru	-18.8087	"[[""sˤuru"", -18.8087], [""ʃumu"", -19.7166], [""ʃiːru"", -19.7775], [""mutu"", -19.8737], [""sˤVlʕu"", -20.1055], [""jenu"", -20.2639], [""lelu"", -20.2639], [""jomu"", -20.2639], [""ʕisˤu"", -20.2906], [""rpu"", -20.4795]]"
anaiΘtij	sˤuru	-22.1046	"[[""sˤuru"", -22.1046], [""ʃiːru"", -22.6547], [""ʃumu"", -23.083], [""mutu"", -23.2181], [""sˤVlʕu"", -23.5115], [""ʃir"", -23.7333], [""mid"", -23.7477], [""jomu"", -23.7654], [""jenu"", -23.7654], [""lelu"", -23.7654]]"
anaiΘtija	sˤuru	-25.4318	"[[""sˤuru"", -25.4318], [""ʃiːru"", -25.6738], [""ʃumu"", -26.4635], [""mutu"", -26.5817], [""sˤVlʕu"", -26.8783], [""ʃir"", -27.0288], [""mid"", -27.0404], [""sˤurwu"", -27.2116], [""jenu"", -27.266], [""lelu"", -27.266]]"
anaiΘtijas	sˤuru	-28.7813	"[[""sˤuru"", -28.7813], [""ʃiːru"", -28.7836], [""ʃumu"", -29.8555], [""mutu"", -29.9601], [""sˤVlʕu"", -30.2087], [""ʃir"", -30.3613], [""mid"", -30.3711], [""sˤurwu"", -30.4246], [""sˤaɣiːru"", -30.4561], [""lubuːʃu"", -30.5652]]"
anaiΘu	lʔik	-13.5018	"[[""lʔik"", -13.5018], [""luɡɡu"", -14.6321], [""sukku"", -14.6321], [""muxxu"", -14.6321], [""riɡmu"", -14.6646], [""sˤuru"", -15.5593], [""mlk"", -15.6934], [""nbk"", -16.0743], [""ʃumu"", -16.3684], [""mutu"", -16.5551]]"
anaiΘut	lʔik	-17.0089	"[[""lʔik"", -17.0089], [""muxxu"", -17.4388], [""sukku"", -17.4388], [""luɡɡu"", -17.4388], [""riɡmu"", -17.4722], [""sˤuru"", -18.8087], [""mlk"", -19.1956], [""ʃamixa"", -19.5339], [""nbk"", -19.5742], [""ʃumu"", -19.7166]]"
anaiΘuti	lʔik	-20.516	"[[""lʔik"", -20.516], [""luɡɡu"", -20.529], [""muxxu"", -20.529], [""sukku"", -20.529], [""riɡmu"", -20.5625], [""sˤuru"", -22.1046], [""ʃamixa"", -22.6411], [""ʃiːru"", -22.6547], [""mlk"", -22.6977], [""laʔika"", -22.9327]]"
anaiΘutin	rɡm	-21.033	"[[""rɡm"", -21.033], [""rɡl"", -21.033], [""nǵr"", -21.033], [""riɡmu"", -21.6042], [""ʃir"", -21.7195], [""ʃiːru"", -23.3857], [""sˤuru"", -23.6943], [""sˤurwu"", -23.7027], [""luɡɡu"", -23.7361], [""sukku"", -23.7361]]"
anaiΘutinu	riɡmu	-24.4479	"[[""riɡmu"", -24.4479], [""mlk"", -24.5313], [""nǵr"", -24.5385], [""rɡl"", -24.5385], [""rɡm"", -24.5385], [""luɡɡu"", -25.0504], [""muxxu"", -25.0504], [""sukku"", -25.0504], [""ʃir"", -25.2266], [""ʃiːru"", -26.2269]]"
anas	mθb	-11.039	"[[""mθb"", -11.039], [""ʕsˤ"", -11.9546], [""sˤlj"", -12.1432], [""sˤpn"", -12.184], [""ʃr"", -12.3968], [""jm"", -12.3968], [""qrsˤ"", -12.4805], [""xrsˤ"", -12.4805], [""xnsˤ"", -12.4805], [""arsˤ"", -12.4805]]"
anasi	mθb	-13.9073	"[[""mθb"", -13.9073], [""sˤlj"", -14.9848], [""sˤpn"", -15.0126], [""ʕsˤ"", -15.0545], [""xrsˤ"", -15.5633], [""qrsˤ"", -15.5633], [""arsˤ"", -15.5633], [""xnsˤ"", -15.5633], [""jm"", -15.7212], [""ʃr"", -15.7212]]"
anasis	mθb	-16.7647	"[[""mθb"", -16.7647], [""sˤlj"", -17.9899], [""sˤpn"", -18.0108], [""ʕsˤ"", -18.2693], [""arsˤ"", -18.7604], [""xrsˤ"", -18.7604], [""xnsˤ"", -18.7604], [""qrsˤ"", -18.7604], [""ʃr"", -19.074], [""jm"", -19.074]]"
anasisi	mθb	-19.8816	"[[""mθb"", -19.8816], [""sˤlj"", -21.0931], [""sˤpn"", -21.1098], [""ʕsˤ"", -21.5476], [""qrsˤ"", -22.0206], [""arsˤ"", -22.0206], [""xrsˤ"", -22.0206], [""xnsˤ"", -22.0206], [""sˤVlʕu"", -22.2336], [""jm"", -22.4476]]"
anasisir	mθb	-23.109	"[[""mθb"", -23.109], [""sˤlj"", -24.2619], [""sˤpn"", -24.2757], [""ʕsˤ"", -24.866], [""sˤVlʕu"", -25.098], [""arsˤ"", -25.3211], [""xrsˤ"", -25.3211], [""xnsˤ"", -25.3211], [""qrsˤ"", -25.3211], [""θlθt"", -25.6524]]"
anat	ʕsˤ	-11.9546	"[[""ʕsˤ"", -11.9546], [""sˤlj"", -12.1432], [""sˤpn"", -12.184], [""jm"", -12.3968], [""ʃr"", -12.3968], [""xrsˤ"", -12.4805], [""qrsˤ"", -12.4805], [""arsˤ"", -12.4805], [""xnsˤ"", -12.4805], [""ʃmm"", -12.5347]]"
anati	sˤlj	-14.9848	"[[""sˤlj"", -14.9848], [""sˤpn"", -15.0126], [""ʕsˤ"", -15.0545], [""xrsˤ"", -15.5633], [""qrsˤ"", -15.5633], [""arsˤ"", -15.5633], [""xnsˤ"", -15.5633], [""jm"", -15.7212], [""ʃr"", -15.7212], [""srr"", -15.8069]]"
anatiΘ	sˤuru	-15.3114	"[[""sˤuru"", -15.3114], [""sˤVlʕu"", -15.4113], [""ʃumu"", -16.3582], [""ʕisˤu"", -16.3858], [""jomu"", -16.531], [""lelu"", -16.531], [""jenu"", -16.531], [""mutu"", -16.5427], [""rpu"", -16.7302], [""ʃapu"", -16.7545]]"
anatiΘw	mid	-14.7089	"[[""mid"", -14.7089], [""jd"", -17.5288], [""ʃt"", -17.5288], [""ʃd"", -17.5288], [""mutu"", -18.0433], [""ruqħi"", -18.1285], [""litħu"", -18.1285], [""libbu"", -18.1285], [""muhru"", -18.1625], [""ʃiʔru"", -18.1625]]"
anatiΘwa	mid	-18.2161	"[[""mid"", -18.2161], [""mutu"", -20.9273], [""libbu"", -20.9387], [""litħu"", -20.9387], [""ruqħi"", -20.9387], [""muhru"", -20.9739], [""ʃiʔru"", -20.9739], [""ʃt"", -21.036], [""jd"", -21.036], [""ʃd"", -21.036]]"
anatiΘwaj	mid	-21.7232	"[[""mid"", -21.7232], [""litħu"", -24.0302], [""libbu"", -24.0302], [""ruqħi"", -24.0302], [""mutu"", -24.0538], [""ʃiʔru"", -24.0654], [""muhru"", -24.0654], [""ʃt"", -24.5432], [""jd"", -24.5432], [""ʃd"", -24.5432]]"
anatiΘwaja	mid	-25.2304	"[[""mid"", -25.2304], [""libbu"", -27.238], [""ruqħi"", -27.238], [""litħu"", -27.238], [""ʃiʔru"", -27.2729], [""muhru"", -27.2729], [""mutu"", -27.2861], [""ʃd"", -28.0504], [""ʃt"", -28.0504], [""jd"", -28.0504]]"
ara	ʕsˤ	-12.1474	"[[""ʕsˤ"", -12.1474], [""ʔn"", -12.8387], [""ap"", -12.8387], [""ib"", -12.8387], [""ɣr"", -12.8387], [""ʃd"", -12.8387], [""dq"", -12.8387], [""at"", -12.8387], [""dl"", -12.8387], [""bt"", -12.8387]]"
aram	θn	-14.4894	"[[""θn"", -14.4894], [""ʕsˤ"", -14.9765], [""bt"", -16.0479], [""jm"", -16.0479], [""dl"", -16.0479], [""ʃd"", -16.0479], [""ap"", -16.0479], [""ib"", -16.0479], [""dq"", -16.0479], [""at"", -16.0479]]"
arama	θn	-17.3848	"[[""θn"", -17.3848], [""ʕsˤ"", -17.9765], [""θlθt"", -19.1118], [""at"", -19.3208], [""jm"", -19.3208], [""dl"", -19.3208], [""ʃd"", -19.3208], [""ap"", -19.3208], [""ib"", -19.3208], [""dq"", -19.3208]]"
araman	θn	-14.7119	"[[""θn"", -14.7119], [""ɡθr"", -16.7634], [""θalm"", -17.4281], [""btˤl"", -17.9724], [""ptˤr"", -17.9724], [""θmnt"", -18.1173], [""θlθt"", -18.1732], [""jm"", -19.074], [""ʃr"", -19.074], [""ʃmm"", -19.1195]]"
aramana	θn	-18.2191	"[[""θn"", -18.2191], [""ɡθr"", -20.2705], [""θalm"", -20.902], [""θmnt"", -20.9208], [""θlθt"", -20.9789], [""btˤl"", -21.4783], [""ptˤr"", -21.4783], [""ʕsˤ"", -22.0032], [""qrsˤ"", -22.0928], [""xrsˤ"", -22.0928]]"
aramanad	baθnu	-21.2118	"[[""baθnu"", -21.2118], [""ʔaθru"", -21.2118], [""θoru"", -21.5252], [""θuklu"", -21.6508], [""θiqlu"", -21.6508], [""θaɣru"", -21.6517], [""θn"", -21.7263], [""ʃiːru"", -22.1508], [""ʔuːzu"", -22.1656], [""ɣuːru"", -22.1656]]"
aramanada	baθnu	-24.718	"[[""baθnu"", -24.718], [""ʔaθru"", -24.718], [""θoru"", -25.0313], [""θuklu"", -25.1553], [""θiqlu"", -25.1553], [""θaɣru"", -25.1578], [""θn"", -25.2334], [""ʃiːru"", -25.5676], [""ʔuːzu"", -25.671], [""ɣuːru"", -25.671]]"
aramanadaw	mid	-25.2322	"[[""mid"", -25.2322], [""θmnt"", -26.8469], [""θlθt"", -27.2511], [""ʕðrt"", -27.28], [""ʃd"", -28.0513], [""ʃt"", -28.0513], [""jd"", -28.0513], [""ʔaθru"", -28.2243], [""baθnu"", -28.2243], [""θiqlu"", -28.2678]]"
arame	θn	-17.3848	"[[""θn"", -17.3848], [""ʕsˤ"", -17.9765], [""θlθt"", -19.1118], [""at"", -19.3208], [""jm"", -19.3208], [""dl"", -19.3208], [""ʃd"", -19.3208], [""ap"", -19.3208], [""ib"", -19.3208], [""dq"", -19.3208]]"
aramei	θn	-20.5153	"[[""θn"", -20.5153], [""ʕsˤ"", -21.0773], [""θinaː"", -21.9431], [""θlθt"", -22.078], [""mθb"", -22.5402], [""ɡθr"", -22.5402], [""ʕðrt"", -22.5845], [""θoru"", -22.6141], [""θmnt"", -22.6141], [""θalm"", -22.6141]]"
arameit	θn	-23.7495	"[[""θn"", -23.7495], [""ʕsˤ"", -24.2448], [""θinaː"", -24.6927], [""θlθt"", -25.173], [""θalm"", -25.6288], [""θoru"", -25.6288], [""θmnt"", -25.6288], [""ɡθr"", -25.7629], [""mθb"", -25.7629], [""ʕðrt"", -25.7899]]"
arameiti	θn	-27.0425	"[[""θn"", -27.0425], [""ʕsˤ"", -27.4599], [""θinaː"", -27.5905], [""θlθt"", -28.3439], [""θoru"", -28.7393], [""θmnt"", -28.7393], [""θalm"", -28.7393], [""pltˤ"", -29.014], [""qrsˤ"", -29.014], [""xrsˤ"", -29.014]]"
arameu	mlk	-19.3128	"[[""mlk"", -19.3128], [""ajk"", -19.3128], [""hpk"", -19.3128], [""plk"", -19.3128], [""nbk"", -19.3128], [""brk"", -19.3128], [""ank"", -19.3128], [""θn"", -20.5153], [""θaɣru"", -20.7766], [""θuklu"", -20.7766]]"
arameun	ɣr	-17.5324	"[[""ɣr"", -17.5324], [""θn"", -18.2173], [""nǵr"", -19.2164], [""rɡl"", -19.2164], [""rɡm"", -19.2164], [""bxr"", -19.2214], [""dkr"", -19.2214], [""ɡθr"", -19.862], [""xzr"", -20.2265], [""ǵrm"", -20.2265]]"
arameuna	ɣr	-21.0396	"[[""ɣr"", -21.0396], [""θn"", -21.7245], [""xnsˤ"", -22.6894], [""xrsˤ"", -22.6894], [""nǵr"", -22.7186], [""rɡl"", -22.7186], [""rɡm"", -22.7186], [""bxr"", -22.7286], [""dkr"", -22.7286], [""xzr"", -23.3584]]"
arameunak	ɣr	-24.5468	"[[""ɣr"", -24.5468], [""θn"", -25.2317], [""xnsˤ"", -25.4431], [""xrsˤ"", -25.4431], [""rɡm"", -26.2206], [""nǵr"", -26.2206], [""rɡl"", -26.2206], [""bxr"", -26.2358], [""dkr"", -26.2358], [""ksmn"", -26.5826]]"
arameunaka	ɣr	-28.054	"[[""ɣr"", -28.054], [""xrsˤ"", -28.4371], [""xnsˤ"", -28.4371], [""θn"", -28.7388], [""nǵr"", -29.7225], [""rɡm"", -29.7225], [""rɡl"", -29.7225], [""bxr"", -29.7429], [""dkr"", -29.7429], [""ksmn"", -29.8546]]"
arameunar	ɣr	-24.5468	"[[""ɣr"", -24.5468], [""θn"", -25.2317], [""xnsˤ"", -25.4431], [""xrsˤ"", -25.4431], [""rɡm"", -26.2206], [""nǵr"", -26.2206], [""rɡl"", -26.2206], [""bxr"", -26.2358], [""dkr"", -26.2358], [""ksmn"", -26.5826]]"
arameunaru	ɣr	-28.0531	"[[""ɣr"", -28.0531], [""xnsˤ"", -28.437], [""xrsˤ"", -28.437], [""θn"", -28.7388], [""mlk"", -29.208], [""plk"", -29.5561], [""ank"", -29.5561], [""ajk"", -29.5561], [""brk"", -29.5561], [""nǵr"", -29.5753]]"
are	ʕsˤ	-12.1474	"[[""ʕsˤ"", -12.1474], [""ʔn"", -12.8387], [""ap"", -12.8387], [""ib"", -12.8387], [""ɣr"", -12.8387], [""ʃd"", -12.8387], [""dq"", -12.8387], [""at"", -12.8387], [""dl"", -12.8387], [""bt"", -12.8387]]"
ared	rpu	-13.5183	"[[""rpu"", -13.5183], [""ib"", -14.4894], [""il"", -14.4894], [""sˤuru"", -14.4962], [""irt"", -14.6534], [""iʃt"", -14.6534], [""sˤVlʕu"", -14.8385], [""ʕisˤu"", -14.8618], [""ʕsˤ"", -14.9765], [""binu"", -15.2147]]"
aredi	rpu	-17.0202	"[[""rpu"", -17.0202], [""il"", -17.3848], [""ib"", -17.3848], [""iʃt"", -17.4657], [""irt"", -17.4657], [""sˤuru"", -17.6879], [""ʕsˤ"", -17.9765], [""sˤVlʕu"", -18.321], [""ʕisˤu"", -18.3367], [""ʔuːzu"", -18.4524]]"
aredij	il	-20.5153	"[[""il"", -20.5153], [""ib"", -20.5153], [""rpu"", -20.521], [""irt"", -20.557], [""iʃt"", -20.557], [""sˤuru"", -20.9476], [""ʕsˤ"", -21.0773], [""ʕiːru"", -21.439], [""ʃiːru"", -21.439], [""ɣuːru"", -21.439]]"
aredija	il	-23.7495	"[[""il"", -23.7495], [""ib"", -23.7495], [""iʃt"", -23.7641], [""irt"", -23.7641], [""rpu"", -24.0207], [""ʕsˤ"", -24.2448], [""sˤuru"", -24.2494], [""ʔuːzu"", -24.4706], [""ʃiːru"", -24.4706], [""ʕiːru"", -24.4706]]"
arej	ʕsˤ	-14.9765	"[[""ʕsˤ"", -14.9765], [""ʔn"", -16.0479], [""ap"", -16.0479], [""ib"", -16.0479], [""ɣr"", -16.0479], [""ʃd"", -16.0479], [""dq"", -16.0479], [""at"", -16.0479], [""dl"", -16.0479], [""bt"", -16.0479]]"
areja	ʕsˤ	-17.9765	"[[""ʕsˤ"", -17.9765], [""bt"", -19.3208], [""jm"", -19.3208], [""θn"", -19.3208], [""dl"", -19.3208], [""ʃd"", -19.3208], [""ib"", -19.3208], [""ap"", -19.3208], [""dq"", -19.3208], [""at"", -19.3208]]"
aret	ʕsˤ	-14.9765	"[[""ʕsˤ"", -14.9765], [""ʔn"", -16.0479], [""ap"", -16.0479], [""ib"", -16.0479], [""ɣr"", -16.0479], [""ʃd"", -16.0479], [""dq"", -16.0479], [""at"", -16.0479], [""dl"", -16.0479], [""bt"", -16.0479]]"
areta	ʕsˤ	-17.9765	"[[""ʕsˤ"", -17.9765], [""bt"", -19.3208], [""jm"", -19.3208], [""θn"", -19.3208], [""dl"", -19.3208], [""ʃd"", -19.3208], [""ib"", -19.3208], [""ap"", -19.3208], [""dq"", -19.3208], [""at"", -19.3208]]"
aru	ajk	-9.7388	"[[""ajk"", -9.7388], [""hpk"", -9.7388], [""plk"", -9.7388], [""mlk"", -9.7388], [""nbk"", -9.7388], [""ank"", -9.7388], [""brk"", -9.7388], [""ɣr"", -10.4301], [""ɡθr"", -10.4814], [""ksp"", -10.4814]]"
aruk	ajk	-13.243	"[[""ajk"", -13.243], [""brk"", -13.243], [""ank"", -13.243], [""hpk"", -13.243], [""mlk"", -13.243], [""plk"", -13.243], [""nbk"", -13.243], [""xnsˤ"", -13.2671], [""xrsˤ"", -13.2671], [""ɣr"", -13.2748]]"
aruka	xnsˤ	-15.7066	"[[""xnsˤ"", -15.7066], [""xrsˤ"", -15.7066], [""klb"", -16.3735], [""xzr"", -16.3735], [""ksp"", -16.3735], [""ǵrm"", -16.3735], [""xjb"", -16.3735], [""ɡθr"", -16.3735], [""knp"", -16.3735], [""ɣr"", -16.3873]]"
arukan	ɣr	-14.0234	"[[""ɣr"", -14.0234], [""ksmn"", -16.0676], [""ǵrm"", -16.081], [""xzr"", -16.081], [""ɡθr"", -16.3471], [""nǵr"", -16.3739], [""rɡl"", -16.3739], [""rɡm"", -16.3739], [""dkr"", -16.3835], [""bxr"", -16.3835]]"
arukana	ɣr	-17.5306	"[[""ɣr"", -17.5306], [""xrsˤ"", -18.6825], [""xnsˤ"", -18.6825], [""ksmn"", -19.3381], [""ǵrm"", -19.3727], [""xzr"", -19.3727], [""ɡθr"", -19.8447], [""nǵr"", -19.8712], [""rɡm"", -19.8712], [""rɡl"", -19.8712]]"
arukanas	ɣr	-21.0378	"[[""ɣr"", -21.0378], [""xrsˤ"", -21.4762], [""xnsˤ"", -21.4762], [""ksmn"", -22.6496], [""xzr"", -22.7028], [""ǵrm"", -22.7028], [""ɡθr"", -23.2028], [""ǵlmt"", -23.2978], [""rɡl"", -23.3683], [""nǵr"", -23.3683]]"
asa	θn	-10.4301	"[[""θn"", -10.4301], [""ʕsˤ"", -12.1474], [""θlθt"", -12.5576], [""θinaː"", -12.6802], [""at"", -12.8387], [""jm"", -12.8387], [""dl"", -12.8387], [""ʃd"", -12.8387], [""ap"", -12.8387], [""ib"", -12.8387]]"
asar	θn	-13.5419	"[[""θn"", -13.5419], [""ʕsˤ"", -14.9765], [""θinaː"", -15.076], [""θlθt"", -15.4412], [""θoru"", -15.6647], [""θmnt"", -15.6647], [""θalm"", -15.6647], [""bt"", -16.0479], [""dl"", -16.0479], [""jm"", -16.0479]]"
asara	θn	-16.7665	"[[""θn"", -16.7665], [""θinaː"", -17.7764], [""ʕsˤ"", -17.9765], [""θlθt"", -18.4794], [""θoru"", -18.662], [""θalm"", -18.662], [""θmnt"", -18.662], [""θamma"", -19.2514], [""θuqdu"", -19.2514], [""θaɣru"", -19.2514]]"
asaram	θn	-19.8841	"[[""θn"", -19.8841], [""θlθt"", -20.5263], [""θinaː"", -20.6378], [""ʕsˤ"", -21.0773], [""θoru"", -21.7023], [""θmnt"", -21.7023], [""θalm"", -21.7023], [""θalaːθu"", -21.7724], [""θamma"", -22.2706], [""θaɣru"", -22.2706]]"
asarama	θn	-23.1118	"[[""θn"", -23.1118], [""θlθt"", -23.443], [""θinaː"", -23.5903], [""ʕsˤ"", -24.2448], [""θalaːθu"", -24.5921], [""θoru"", -24.8058], [""θmnt"", -24.8058], [""θalm"", -24.8058], [""θamma"", -25.3545], [""θaɣru"", -25.3545]]"
asaraman	θn	-21.0369	"[[""θn"", -21.0369], [""θalm"", -23.0353], [""ɡθr"", -23.1079], [""btˤl"", -24.2405], [""ptˤr"", -24.2405], [""θmnt"", -24.3766], [""θlθt"", -24.3988], [""θamma"", -25.8201], [""srr"", -25.8217], [""sjs"", -25.8217]]"
asaramana	θn	-24.5441	"[[""θn"", -24.5441], [""θalm"", -26.5136], [""ɡθr"", -26.6151], [""θmnt"", -27.1879], [""θlθt"", -27.2393], [""btˤl"", -27.7468], [""ptˤr"", -27.7468], [""θinaː"", -28.4244], [""θamma"", -28.6498], [""ʕsˤ"", -28.7003]]"
asaramanad	θuklu	-27.2559	"[[""θuklu"", -27.2559], [""θiqlu"", -27.2559], [""θaɣru"", -27.2563], [""θoru"", -27.2604], [""ʔaθru"", -27.5185], [""baθnu"", -27.5185], [""θn"", -28.0513], [""ʃiːru"", -28.4271], [""ʔuːzu"", -28.4342], [""ɣuːru"", -28.4342]]"
asarame	θn	-23.1118	"[[""θn"", -23.1118], [""θlθt"", -23.443], [""θinaː"", -23.5903], [""ʕsˤ"", -24.2448], [""θalaːθu"", -24.5921], [""θoru"", -24.8058], [""θmnt"", -24.8058], [""θalm"", -24.8058], [""θamma"", -25.3545], [""θaɣru"", -25.3545]]"
asaramei	θn	-26.4011	"[[""θn"", -26.4011], [""θlθt"", -26.5671], [""θinaː"", -26.6122], [""ʕsˤ"", -27.4599], [""θalaːθu"", -27.6596], [""θoru"", -27.9651], [""θmnt"", -27.9651], [""θalm"", -27.9651], [""θiθθatu"", -28.2763], [""θamma"", -28.4945]]"
asarameit	θinaː	-29.6902	"[[""θinaː"", -29.6902], [""θn"", -29.7296], [""θlθt"", -29.7872], [""ʕsˤ"", -30.7105], [""θalaːθu"", -30.8262], [""θalm"", -31.1693], [""θoru"", -31.1693], [""θmnt"", -31.1693], [""θiθθatu"", -31.2746], [""θiqlu"", -31.6797]]"
asarameiti	θinaː	-32.8144	"[[""θinaː"", -32.8144], [""θlθt"", -33.0628], [""θn"", -33.0854], [""ʕsˤ"", -33.9888], [""θalaːθu"", -34.0432], [""θiθθatu"", -34.3711], [""θalm"", -34.4093], [""θoru"", -34.4093], [""θmnt"", -34.4093], [""θuqdu"", -34.901]]"
asarameu	brk	-25.9664	"[[""brk"", -25.9664], [""mlk"", -25.9664], [""ajk"", -25.9664], [""ank"", -25.9664], [""nbk"", -25.9664], [""hpk"", -25.9664], [""plk"", -25.9664], [""θn"", -26.4011], [""θaɣru"", -26.4516], [""θuklu"", -26.4516]]"
asarameun	θn	-24.5432	"[[""θn"", -24.5432], [""ɣr"", -24.5468], [""rɡl"", -25.9454], [""nǵr"", -25.9454], [""rɡm"", -25.9454], [""bxr"", -25.9491], [""dkr"", -25.9491], [""θalm"", -26.3091], [""ɡθr"", -26.3854], [""θaɣru"", -26.5171]]"
asarameuna	θn	-28.0504	"[[""θn"", -28.0504], [""ɣr"", -28.054], [""θaɣru"", -29.3476], [""θuklu"", -29.3476], [""rɡm"", -29.4488], [""nǵr"", -29.4488], [""rɡl"", -29.4488], [""dkr"", -29.4563], [""bxr"", -29.4563], [""xnsˤ"", -29.681]]"
asas	θn	-13.2748	"[[""θn"", -13.2748], [""θlθt"", -14.2258], [""ʕsˤ"", -14.9765], [""θinaː"", -15.0306], [""θoru"", -15.5202], [""θmnt"", -15.5202], [""θalm"", -15.5202], [""ɡθr"", -15.7914], [""mθb"", -15.7914], [""ʕðrt"", -15.8149]]"
asasa	θn	-16.3873	"[[""θn"", -16.3873], [""θlθt"", -17.0822], [""θinaː"", -17.6496], [""ʕsˤ"", -17.9765], [""θoru"", -18.4142], [""θmnt"", -18.4142], [""θalm"", -18.4142], [""ɡθr"", -18.8406], [""mθb"", -18.8406], [""ʕðrt"", -18.8451]]"
