lost	top1_known	score	top10
awa	kos	-12.5357	"[[""kos"", -12.5357], [""toi"", -12.5357], [""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""tan"", -14.7934], [""epi"", -14.7934], [""zis"", -14.7934]]"
awai	toi	-9.7801	"[[""toi"", -9.7801], [""ai"", -12.3968], [""epi"", -12.5619], [""apa"", -12.5619], [""ti"", -12.6134], [""θi"", -12.6134], [""si"", -12.6134], [""ma"", -12.6134], [""tai"", -12.7965], [""rodita"", -14.6253]]"
awaij	toi	-13.2872	"[[""toi"", -13.2872], [""ai"", -15.7212], [""epi"", -15.8501], [""apa"", -15.8501], [""ti"", -16.113], [""θi"", -16.113], [""si"", -16.113], [""ma"", -16.113], [""tai"", -16.2675], [""rodita"", -17.8915]]"
awaija	toi	-16.7943	"[[""toi"", -16.7943], [""ai"", -19.074], [""epi"", -19.1732], [""apa"", -19.1732], [""ti"", -19.6125], [""θi"", -19.6125], [""si"", -19.6125], [""ma"", -19.6125], [""tai"", -19.7393], [""rodita"", -21.197]]"
awaΦ	θi	-14.4894	"[[""θi"", -14.4894], [""kos"", -15.631], [""toi"", -15.631], [""epi"", -15.9824], [""apa"", -15.9824], [""ma"", -16.0479], [""si"", -16.0479], [""ai"", -16.0479], [""ti"", -16.0479], [""klaohi"", -16.2421]]"
aza	ti	-12.8387	"[[""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""zis"", -14.7934], [""kos"", -14.7934], [""toi"", -14.7934], [""epi"", -14.7934], [""tan"", -14.7934]]"
azaΦ	θi	-14.4894	"[[""θi"", -14.4894], [""epi"", -15.9824], [""apa"", -15.9824], [""ti"", -16.0479], [""si"", -16.0479], [""ai"", -16.0479], [""ma"", -16.0479], [""tan"", -17.8279], [""zis"", -17.8279], [""tai"", -17.8279]]"
azaΦn	θi	-17.3848	"[[""θi"", -17.3848], [""epi"", -18.8406], [""apa"", -18.8406], [""ti"", -19.3208], [""si"", -19.3208], [""ai"", -19.3208], [""ma"", -19.3208], [""teuta"", -19.5008], [""tan"", -20.9547], [""zis"", -20.9547]]"
azaΦni	θi	-14.7119	"[[""θi"", -14.7119], [""apa"", -16.1028], [""epi"", -16.1028], [""tepise"", -18.6982], [""klaohi"", -19.0297], [""ai"", -19.074], [""hadiwe"", -19.1323], [""ti"", -19.2234], [""ma"", -19.2234], [""si"", -19.2234]]"
aΦn	θi	-10.4301	"[[""θi"", -10.4301], [""apa"", -12.5357], [""epi"", -12.5357], [""ti"", -12.8387], [""ma"", -12.8387], [""ai"", -12.8387], [""si"", -12.8387], [""teuta"", -13.2082], [""tai"", -14.7934], [""tan"", -14.7934]]"
aΦni	θi	-7.6993	"[[""θi"", -7.6993], [""apa"", -9.7656], [""epi"", -9.7656], [""hadiwe"", -12.1319], [""ai"", -12.3968], [""ti"", -12.6134], [""ma"", -12.6134], [""si"", -12.6134], [""tepise"", -12.7894], [""tai"", -12.7965]]"
daa	ti	-12.8387	"[[""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""zis"", -14.7934], [""kos"", -14.7934], [""toi"", -14.7934], [""epi"", -14.7934], [""tan"", -14.7934]]"
daau	ti	-16.0479	"[[""ti"", -16.0479], [""ai"", -16.0479], [""ma"", -16.0479], [""θi"", -16.0479], [""si"", -16.0479], [""zis"", -17.8279], [""kos"", -17.8279], [""toi"", -17.8279], [""epi"", -17.8279], [""tan"", -17.8279]]"
dad	ti	-12.8387	"[[""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""zis"", -14.7934], [""kos"", -14.7934], [""toi"", -14.7934], [""epi"", -14.7934], [""tan"", -14.7934]]"
dada	ti	-16.0479	"[[""ti"", -16.0479], [""ai"", -16.0479], [""ma"", -16.0479], [""θi"", -16.0479], [""si"", -16.0479], [""zis"", -17.8279], [""kos"", -17.8279], [""toi"", -17.8279], [""epi"", -17.8279], [""tan"", -17.8279]]"
dadau	ti	-19.3208	"[[""ti"", -19.3208], [""ai"", -19.3208], [""ma"", -19.3208], [""θi"", -19.3208], [""si"", -19.3208], [""zis"", -20.9547], [""kos"", -20.9547], [""toi"", -20.9547], [""epi"", -20.9547], [""tan"", -20.9547]]"
dadaut	ti	-22.6343	"[[""ti"", -22.6343], [""ai"", -22.6343], [""ma"", -22.6343], [""θi"", -22.6343], [""si"", -22.6343], [""zis"", -24.1427], [""kos"", -24.1427], [""toi"", -24.1427], [""epi"", -24.1427], [""tan"", -24.1427]]"
dadauti	ai	-22.4476	"[[""ai"", -22.4476], [""apa"", -22.4864], [""epi"", -22.4864], [""ti"", -22.577], [""ma"", -22.577], [""θi"", -22.577], [""si"", -22.577], [""tai"", -22.5956], [""toi"", -22.6256], [""bilia"", -24.6678]]"
dadautin	ai	-25.8371	"[[""ai"", -25.8371], [""epi"", -25.8672], [""apa"", -25.8672], [""teuta"", -25.9442], [""tai"", -26.0724], [""ti"", -26.0799], [""θi"", -26.0799], [""si"", -26.0799], [""ma"", -26.0799], [""toi"", -26.1313]]"
dadautinu	teuta	-28.797	"[[""teuta"", -28.797], [""ai"", -29.2391], [""epi"", -29.2593], [""apa"", -29.2593], [""tai"", -29.5499], [""ti"", -29.5827], [""θi"", -29.5827], [""si"", -29.5827], [""ma"", -29.5827], [""toi"", -29.6368]]"
dadautinui	ai	-28.0451	"[[""ai"", -28.0451], [""teuta"", -28.8051], [""tʰautori"", -29.3746], [""tai"", -29.5501], [""apa"", -30.2684], [""epi"", -30.2684], [""bilia"", -30.7429], [""dasta"", -31.8561], [""klaohi"", -31.9613], [""toi"", -32.2133]]"
daj	ti	-12.8387	"[[""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""zis"", -14.7934], [""kos"", -14.7934], [""toi"", -14.7934], [""epi"", -14.7934], [""tan"", -14.7934]]"
daja	ti	-16.0479	"[[""ti"", -16.0479], [""ai"", -16.0479], [""ma"", -16.0479], [""θi"", -16.0479], [""si"", -16.0479], [""zis"", -17.8279], [""kos"", -17.8279], [""toi"", -17.8279], [""epi"", -17.8279], [""tan"", -17.8279]]"
dajaj	ti	-19.3208	"[[""ti"", -19.3208], [""ai"", -19.3208], [""ma"", -19.3208], [""θi"", -19.3208], [""si"", -19.3208], [""zis"", -20.9547], [""kos"", -20.9547], [""toi"", -20.9547], [""epi"", -20.9547], [""tan"", -20.9547]]"
dajaja	ti	-22.6343	"[[""ti"", -22.6343], [""ai"", -22.6343], [""ma"", -22.6343], [""θi"", -22.6343], [""si"", -22.6343], [""zis"", -24.1427], [""kos"", -24.1427], [""toi"", -24.1427], [""epi"", -24.1427], [""tan"", -24.1427]]"
dajas	ma	-17.3848	"[[""ma"", -17.3848], [""ti"", -19.3208], [""si"", -19.3208], [""ai"", -19.3208], [""θi"", -19.3208], [""bilia"", -20.8582], [""beran"", -20.8582], [""tai"", -20.9547], [""apa"", -20.9547], [""tan"", -20.9547]]"
dam	ti	-12.8387	"[[""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""zis"", -14.7934], [""kos"", -14.7934], [""toi"", -14.7934], [""epi"", -14.7934], [""tan"", -14.7934]]"
dama	ti	-16.0479	"[[""ti"", -16.0479], [""ai"", -16.0479], [""ma"", -16.0479], [""θi"", -16.0479], [""si"", -16.0479], [""zis"", -17.8279], [""kos"", -17.8279], [""toi"", -17.8279], [""epi"", -17.8279], [""tan"", -17.8279]]"
damat	ti	-19.3208	"[[""ti"", -19.3208], [""ai"", -19.3208], [""ma"", -19.3208], [""θi"", -19.3208], [""si"", -19.3208], [""zis"", -20.9547], [""kos"", -20.9547], [""toi"", -20.9547], [""epi"", -20.9547], [""tan"", -20.9547]]"
damate	ti	-22.6343	"[[""ti"", -22.6343], [""ai"", -22.6343], [""ma"", -22.6343], [""θi"", -22.6343], [""si"", -22.6343], [""zis"", -24.1427], [""kos"", -24.1427], [""toi"", -24.1427], [""epi"", -24.1427], [""tan"", -24.1427]]"
das	ma	-10.4301	"[[""ma"", -10.4301], [""ti"", -12.8387], [""ai"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""bilia"", -13.9139], [""beran"", -13.9139], [""tan"", -14.7934], [""zis"", -14.7934], [""apa"", -14.7934]]"
dase	ma	-13.2748	"[[""ma"", -13.2748], [""ti"", -16.0479], [""ai"", -16.0479], [""θi"", -16.0479], [""si"", -16.0479], [""bilia"", -16.3072], [""beran"", -16.3072], [""apa"", -17.8279], [""tai"", -17.8279], [""tan"", -17.8279]]"
daser	ma	-16.3873	"[[""ma"", -16.3873], [""beran"", -16.6619], [""bilia"", -16.6619], [""mazzes"", -16.6925], [""zis"", -17.4797], [""aran"", -19.3034], [""ti"", -19.3208], [""ai"", -19.3208], [""θi"", -19.3208], [""si"", -19.3208]]"
dasera	mazzes	-19.4666	"[[""mazzes"", -19.4666], [""beran"", -19.4763], [""bilia"", -19.4763], [""ma"", -19.6125], [""zis"", -20.2902], [""berain"", -21.845], [""menzana"", -21.9366], [""brendon"", -21.9561], [""blatθes"", -21.9561], [""aran"", -22.134]]"
daserat	mazzes	-22.5277	"[[""mazzes"", -22.5277], [""beran"", -22.5639], [""bilia"", -22.5639], [""ma"", -22.9002], [""zis"", -23.3815], [""brendon"", -24.5555], [""blatθes"", -24.5555], [""berain"", -24.6719], [""menzana"", -24.7525], [""aran"", -25.2301]]"
daserate	mazzes	-25.7072	"[[""mazzes"", -25.7072], [""beran"", -25.7657], [""bilia"", -25.7657], [""ma"", -26.2276], [""zis"", -26.5889], [""brendon"", -27.3689], [""blatθes"", -27.3689], [""berain"", -27.6689], [""menzana"", -27.7456], [""morθana"", -28.2527]]"
dau	ti	-12.8387	"[[""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""zis"", -14.7934], [""kos"", -14.7934], [""toi"", -14.7934], [""epi"", -14.7934], [""tan"", -14.7934]]"
daut	ti	-16.0479	"[[""ti"", -16.0479], [""ai"", -16.0479], [""ma"", -16.0479], [""θi"", -16.0479], [""si"", -16.0479], [""zis"", -17.8279], [""kos"", -17.8279], [""toi"", -17.8279], [""epi"", -17.8279], [""tan"", -17.8279]]"
dauti	ai	-15.7212	"[[""ai"", -15.7212], [""apa"", -15.8337], [""epi"", -15.8337], [""ti"", -15.898], [""ma"", -15.898], [""θi"", -15.898], [""si"", -15.898], [""tai"", -16.0076], [""toi"", -16.0405], [""bilia"", -18.4275]]"
dautin	ai	-19.074	"[[""ai"", -19.074], [""epi"", -19.164], [""apa"", -19.164], [""teuta"", -19.3025], [""ti"", -19.3992], [""θi"", -19.3992], [""si"", -19.3992], [""ma"", -19.3992], [""tai"", -19.4814], [""toi"", -19.5459]]"
dautinu	teuta	-22.1372	"[[""teuta"", -22.1372], [""ai"", -22.4476], [""epi"", -22.5171], [""apa"", -22.5171], [""ti"", -22.9002], [""θi"", -22.9002], [""si"", -22.9002], [""ma"", -22.9002], [""tai"", -22.9558], [""toi"", -23.0508]]"
dautinui	ai	-21.0325	"[[""ai"", -21.0325], [""teuta"", -22.1273], [""tai"", -22.87], [""tʰautori"", -23.0477], [""apa"", -23.2936], [""epi"", -23.2936], [""bilia"", -24.2998], [""dasta"", -25.2014], [""klaohi"", -25.3839], [""ti"", -25.4787]]"
dautinuin	ai	-24.5388	"[[""ai"", -24.5388], [""teuta"", -25.5851], [""tai"", -26.3759], [""tʰautori"", -26.5158], [""epi"", -26.783], [""apa"", -26.783], [""bilia"", -27.7939], [""dasta"", -28.7049], [""klaohi"", -28.887], [""ma"", -28.9839]]"
dautinuina	ai	-28.0451	"[[""ai"", -28.0451], [""teuta"", -29.044], [""tai"", -29.8817], [""tʰautori"", -29.9613], [""epi"", -30.2723], [""apa"", -30.2723], [""bilia"", -31.2875], [""dasta"", -32.207], [""klaohi"", -32.3884], [""ma"", -32.4891]]"
daw	toi	-12.7891	"[[""toi"", -12.7891], [""kos"", -12.7891], [""θi"", -12.8387], [""ai"", -12.8387], [""si"", -12.8387], [""ma"", -12.8387], [""ti"", -12.8387], [""tai"", -14.7934], [""epi"", -14.7934], [""apa"", -14.7934]]"
dawa	toi	-15.631	"[[""toi"", -15.631], [""kos"", -15.631], [""ti"", -16.0479], [""ai"", -16.0479], [""ma"", -16.0479], [""θi"", -16.0479], [""si"", -16.0479], [""tai"", -17.8279], [""epi"", -17.8279], [""zis"", -17.8279]]"
dawai	toi	-12.8875	"[[""toi"", -12.8875], [""ai"", -15.7212], [""epi"", -15.8337], [""apa"", -15.8337], [""ti"", -15.898], [""θi"", -15.898], [""si"", -15.898], [""ma"", -15.898], [""tai"", -16.0076], [""rodita"", -17.7066]]"
dawaij	toi	-16.3947	"[[""toi"", -16.3947], [""ai"", -19.074], [""epi"", -19.164], [""apa"", -19.164], [""ti"", -19.3992], [""θi"", -19.3992], [""si"", -19.3992], [""ma"", -19.3992], [""tai"", -19.4814], [""rodita"", -20.9759]]"
dawaija	toi	-19.9018	"[[""toi"", -19.9018], [""ai"", -22.4476], [""epi"", -22.5171], [""apa"", -22.5171], [""ti"", -22.9002], [""θi"", -22.9002], [""si"", -22.9002], [""ma"", -22.9002], [""tai"", -22.9558], [""rodita"", -24.2835]]"
dij	ai	-9.1137	"[[""ai"", -9.1137], [""apa"", -9.3632], [""epi"", -9.3632], [""ti"", -9.783], [""ma"", -9.783], [""θi"", -9.783], [""si"", -9.783], [""tai"", -10.3225], [""toi"", -10.4256], [""aran"", -11.89]]"
dija	ai	-12.3968	"[[""ai"", -12.3968], [""apa"", -12.5757], [""epi"", -12.5757], [""ti"", -13.2748], [""ma"", -13.2748], [""θi"", -13.2748], [""si"", -13.2748], [""tai"", -13.7763], [""toi"", -13.926], [""aran"", -14.7714]]"
dik	aran	-6.9474	"[[""aran"", -6.9474], [""tan"", -6.9803], [""ai"", -9.1137], [""epi"", -9.3632], [""apa"", -9.3632], [""beran"", -9.5455], [""ti"", -9.783], [""θi"", -9.783], [""si"", -9.783], [""ma"", -9.783]]"
diki	ai	-7.0072	"[[""ai"", -7.0072], [""apa"", -9.7098], [""epi"", -9.7098], [""hadiwe"", -9.7564], [""tai"", -9.763], [""aran"", -10.391], [""tan"", -10.483], [""menzana"", -10.7832], [""morθana"", -11.0297], [""bilia"", -11.9874]]"
dikit	ai	-10.5135	"[[""ai"", -10.5135], [""hadiwe"", -12.8506], [""apa"", -13.1893], [""epi"", -13.1893], [""tai"", -13.2685], [""aran"", -13.8355], [""tan"", -13.9856], [""menzana"", -14.2396], [""morθana"", -14.5365], [""dasta"", -15.3799]]"
dikite	ai	-14.0198	"[[""ai"", -14.0198], [""hadiwe"", -16.0593], [""apa"", -16.6688], [""epi"", -16.6688], [""tai"", -16.774], [""aran"", -17.2808], [""tan"", -17.4883], [""menzana"", -17.6958], [""morθana"", -18.0433], [""dasta"", -18.5736]]"
dikites	hadiwe	-17.3517	"[[""hadiwe"", -17.3517], [""ai"", -17.5262], [""apa"", -20.1483], [""epi"", -20.1483], [""dazimas"", -20.1788], [""tai"", -20.2794], [""epiɡrawan"", -20.6584], [""aran"", -20.7269], [""tan"", -20.9909], [""menzana"", -21.1518]]"
dikitesi	hadiwe	-13.9865	"[[""hadiwe"", -13.9865], [""ai"", -19.942], [""dazimas"", -20.1596], [""dasta"", -20.2547], [""epiɡrawan"", -20.6467], [""ma"", -21.0342], [""tabara"", -21.9468], [""apa"", -22.0071], [""epi"", -22.0071], [""tai"", -22.427]]"
dikitesir	hadiwe	-17.4937	"[[""hadiwe"", -17.4937], [""tabara"", -22.6319], [""tabaras"", -22.6876], [""dazimas"", -22.9812], [""ai"", -23.4492], [""epiɡrawan"", -23.4752], [""dasta"", -23.7593], [""bilia"", -24.3509], [""beran"", -24.5009], [""ma"", -24.5415]]"
dikitesira	hadiwe	-21.0009	"[[""hadiwe"", -21.0009], [""tabara"", -25.4766], [""tabaras"", -25.4887], [""dazimas"", -26.0802], [""epiɡrawan"", -26.5815], [""ai"", -26.9565], [""bilia"", -27.227], [""dasta"", -27.2631], [""beran"", -27.3039], [""ma"", -28.0487]]"
dikitet	ai	-17.5262	"[[""ai"", -17.5262], [""hadiwe"", -19.3313], [""epi"", -20.1483], [""apa"", -20.1483], [""tai"", -20.2794], [""aran"", -20.7269], [""tan"", -20.9909], [""menzana"", -21.1518], [""morθana"", -21.5501], [""dasta"", -21.7728]]"
dikitete	ai	-21.0325	"[[""ai"", -21.0325], [""hadiwe"", -22.6436], [""apa"", -23.628], [""epi"", -23.628], [""tai"", -23.7848], [""aran"", -24.174], [""tan"", -24.4935], [""menzana"", -24.6077], [""dasta"", -24.9925], [""morθana"", -25.0569]]"
dikiteter	ai	-24.5388	"[[""ai"", -24.5388], [""hadiwe"", -25.9838], [""aran"", -26.777], [""epi"", -27.1076], [""apa"", -27.1076], [""tai"", -27.2902], [""andirahho"", -27.6122], [""tan"", -27.9961], [""menzana"", -28.0007], [""kalator"", -28.1718]]"
dikitetere	ai	-28.0451	"[[""ai"", -28.0451], [""hadiwe"", -29.3447], [""aran"", -29.8069], [""andirahho"", -30.0849], [""epi"", -30.5874], [""apa"", -30.5874], [""tai"", -30.7955], [""dazimas"", -30.9417], [""menzana"", -31.3493], [""tan"", -31.4986]]"
dikitu	ai	-14.0198	"[[""ai"", -14.0198], [""hadiwe"", -16.0593], [""apa"", -16.6688], [""epi"", -16.6688], [""tai"", -16.774], [""aran"", -17.2808], [""tan"", -17.4883], [""menzana"", -17.6958], [""morθana"", -18.0433], [""dasta"", -18.5736]]"
dikituj	ai	-17.5262	"[[""ai"", -17.5262], [""hadiwe"", -19.3313], [""epi"", -20.1483], [""apa"", -20.1483], [""tai"", -20.2794], [""aran"", -20.7269], [""tan"", -20.9909], [""menzana"", -21.1518], [""morθana"", -21.5501], [""dasta"", -21.7728]]"
dikituja	ai	-21.0325	"[[""ai"", -21.0325], [""hadiwe"", -22.6436], [""apa"", -23.628], [""epi"", -23.628], [""tai"", -23.7848], [""aran"", -24.174], [""tan"", -24.4935], [""menzana"", -24.6077], [""dasta"", -24.9925], [""morθana"", -25.0569]]"
dikitujas	hadiwe	-24.3074	"[[""hadiwe"", -24.3074], [""ai"", -24.5388], [""dazimas"", -26.7701], [""apa"", -27.1076], [""epi"", -27.1076], [""tai"", -27.2902], [""epiɡrawan"", -27.5727], [""aran"", -27.622], [""tan"", -27.9961], [""menzana"", -28.0634]]"
ead	ti	-12.8387	"[[""ti"", -12.8387], [""ai"", -12.8387], [""ma"", -12.8387], [""θi"", -12.8387], [""si"", -12.8387], [""zis"", -14.7934], [""kos"", -14.7934], [""toi"", -14.7934], [""epi"", -14.7934], [""tan"", -14.7934]]"
eadi	ai	-12.3968	"[[""ai"", -12.3968], [""apa"", -12.5619], [""epi"", -12.5619], [""ti"", -12.6134], [""ma"", -12.6134], [""θi"", -12.6134], [""si"", -12.6134], [""tai"", -12.7965], [""toi"", -12.8319], [""bilia"", -15.4415]]"
eadik	aran	-13.2496	"[[""aran"", -13.2496], [""tan"", -13.3026], [""beran"", -15.228], [""ai"", -15.7212], [""epi"", -15.8501], [""apa"", -15.8501], [""ti"", -16.113], [""θi"", -16.113], [""si"", -16.113], [""ma"", -16.113]]"
eadiki	ai	-14.0198	"[[""ai"", -14.0198], [""hadiwe"", -16.0742], [""tai"", -16.0855], [""menzana"", -16.1335], [""morθana"", -16.2197], [""apa"", -16.6673], [""epi"", -16.6673], [""aran"", -16.7238], [""tan"", -16.8063], [""bilia"", -17.8246]]"
eadikit	ai	-17.5262	"[[""ai"", -17.5262], [""hadiwe"", -19.1699], [""tai"", -19.5915], [""menzana"", -19.6211], [""morθana"", -19.7267], [""apa"", -20.1483], [""epi"", -20.1483], [""aran"", -20.1974], [""tan"", -20.3099], [""bilia"", -21.3192]]"
eadikite	ai	-21.0325	"[[""ai"", -21.0325], [""hadiwe"", -22.3794], [""tai"", -23.0974], [""menzana"", -23.108], [""morθana"", -23.2337], [""apa"", -23.6294], [""epi"", -23.6294], [""aran"", -23.6707], [""tan"", -23.8135], [""hipades"", -24.6076]]"
eadikitet	ai	-24.5388	"[[""ai"", -24.5388], [""hadiwe"", -25.6519], [""menzana"", -26.5943], [""tai"", -26.6033], [""morθana"", -26.7407], [""apa"", -27.1104], [""epi"", -27.1104], [""aran"", -27.1435], [""tan"", -27.3171], [""hipades"", -27.829]]"
eadikitete	ai	-28.0451	"[[""ai"", -28.0451], [""hadiwe"", -28.9645], [""menzana"", -30.0798], [""tai"", -30.1092], [""morθana"", -30.2477], [""apa"", -30.5915], [""epi"", -30.5915], [""aran"", -30.6161], [""tan"", -30.8207], [""hipades"", -31.114]]"
edi	ai	-9.1137	"[[""ai"", -9.1137], [""apa"", -9.3539], [""epi"", -9.3539], [""ti"", -9.3933], [""ma"", -9.3933], [""θi"", -9.3933], [""si"", -9.3933], [""tai"", -9.6986], [""toi"", -9.7388], [""aran"", -12.5439]]"
edij	ai	-12.3968	"[[""ai"", -12.3968], [""apa"", -12.5757], [""epi"", -12.5757], [""ti"", -12.8904], [""ma"", -12.8904], [""si"", -12.8904], [""θi"", -12.8904], [""tai"", -13.1646], [""toi"", -13.243], [""aran"", -15.1559]]"
edija	ai	-15.7212	"[[""ai"", -15.7212], [""apa"", -15.8556], [""epi"", -15.8556], [""ti"", -16.3873], [""ma"", -16.3873], [""θi"", -16.3873], [""si"", -16.3873], [""tai"", -16.6315], [""toi"", -16.7464], [""aran"", -18.0826]]"
eid	ai	-9.1137	"[[""ai"", -9.1137], [""apa"", -9.3632], [""epi"", -9.3632], [""ti"", -9.783], [""ma"", -9.783], [""θi"", -9.783], [""si"", -9.783], [""tai"", -10.3225], [""toi"", -10.4256], [""aran"", -11.89]]"
eida	ai	-12.3968	"[[""ai"", -12.3968], [""apa"", -12.5757], [""epi"", -12.5757], [""ti"", -13.2748], [""ma"", -13.2748], [""θi"", -13.2748], [""si"", -13.2748], [""tai"", -13.7763], [""toi"", -13.926], [""aran"", -14.7714]]"
eidaj	ai	-15.7212	"[[""ai"", -15.7212], [""epi"", -15.8501], [""apa"", -15.8501], [""ti"", -16.7665], [""θi"", -16.7665], [""si"", -16.7665], [""ma"", -16.7665], [""tai"", -17.2314], [""toi"", -17.4248], [""aran"", -17.8086]]"
eidaja	ai	-19.074	"[[""ai"", -19.074], [""epi"", -19.164], [""apa"", -19.164], [""ti"", -20.2581], [""θi"", -20.2581], [""si"", -20.2581], [""ma"", -20.2581], [""tai"", -20.6878], [""toi"", -20.922], [""aran"", -20.9372]]"
eidajaj	ai	-22.4476	"[[""ai"", -22.4476], [""epi"", -22.5055], [""apa"", -22.5055], [""ti"", -23.7495], [""θi"", -23.7495], [""ma"", -23.7495], [""si"", -23.7495], [""aran"", -24.1264], [""tai"", -24.1454], [""toi"", -24.4175]]"
eidajaja	ai	-25.8371	"[[""ai"", -25.8371], [""epi"", -25.8672], [""apa"", -25.8672], [""ti"", -27.2408], [""θi"", -27.2408], [""ma"", -27.2408], [""si"", -27.2408], [""aran"", -27.3591], [""tai"", -27.6042], [""toi"", -27.9114]]"
eidi	ai	-7.0072	"[[""ai"", -7.0072], [""epi"", -9.7098], [""apa"", -9.7098], [""tai"", -9.763], [""bilia"", -11.9874], [""ti"", -12.2188], [""θi"", -12.2188], [""si"", -12.2188], [""ma"", -12.2188], [""dasta"", -12.5356]]"
eij	ai	-9.1137	"[[""ai"", -9.1137], [""apa"", -9.3632], [""epi"", -9.3632], [""ti"", -9.783], [""ma"", -9.783], [""θi"", -9.783], [""si"", -9.783], [""tai"", -10.3225], [""toi"", -10.4256], [""aran"", -11.89]]"
eija	ai	-12.3968	"[[""ai"", -12.3968], [""apa"", -12.5757], [""epi"", -12.5757], [""ti"", -13.2748], [""ma"", -13.2748], [""θi"", -13.2748], [""si"", -13.2748], [""tai"", -13.7763], [""toi"", -13.926], [""aran"", -14.7714]]"
eijas	ai	-15.7212	"[[""ai"", -15.7212], [""apa"", -15.8501], [""epi"", -15.8501], [""ma"", -16.3873], [""ti"", -16.7665], [""θi"", -16.7665], [""si"", -16.7665], [""tai"", -17.2314], [""toi"", -17.4248], [""aran"", -17.8086]]"
eijasa	ai	-19.074	"[[""ai"", -19.074], [""apa"", -19.164], [""epi"", -19.164], [""ma"", -19.6125], [""ti"", -20.2581], [""θi"", -20.2581], [""si"", -20.2581], [""tai"", -20.6878], [""toi"", -20.922], [""aran"", -20.9372]]"
eijasas	ai	-22.4476	"[[""ai"", -22.4476], [""apa"", -22.5055], [""epi"", -22.5055], [""ma"", -22.7256], [""ti"", -23.7495], [""θi"", -23.7495], [""si"", -23.7495], [""aran"", -24.1264], [""tai"", -24.1454], [""dazimas"", -24.212]]"
eijasasa	ai	-25.8371	"[[""ai"", -25.8371], [""apa"", -25.8672], [""epi"", -25.8672], [""ma"", -25.9512], [""ti"", -27.2408], [""θi"", -27.2408], [""si"", -27.2408], [""dazimas"", -27.2672], [""hadiwe"", -27.2924], [""aran"", -27.3591]]"
eijasau	ai	-22.4476	"[[""ai"", -22.4476], [""apa"", -22.5055], [""epi"", -22.5055], [""ma"", -22.9002], [""ti"", -23.7495], [""θi"", -23.7495], [""si"", -23.7495], [""aran"", -24.1264], [""tai"", -24.1454], [""toi"", -24.4175]]"
eijasaun	ai	-25.8371	"[[""ai"", -25.8371], [""apa"", -25.8672], [""epi"", -25.8672], [""ma"", -26.2276], [""teuta"", -27.1642], [""ti"", -27.2408], [""si"", -27.2408], [""θi"", -27.2408], [""aran"", -27.3591], [""tai"", -27.6042]]"
eijasauna	ai	-29.2391	"[[""ai"", -29.2391], [""apa"", -29.2446], [""epi"", -29.2446], [""ma"", -29.5827], [""teuta"", -29.9894], [""aran"", -30.6244], [""ti"", -30.732], [""si"", -30.732], [""θi"", -30.732], [""tabara"", -30.8287]]"
eijasaunak	aran	-29.9192	"[[""aran"", -29.9192], [""tan"", -31.4084], [""beran"", -31.745], [""bennan"", -32.3178], [""berain"", -32.5215], [""apa"", -32.6343], [""epi"", -32.6343], [""ai"", -32.6513], [""ma"", -32.9579], [""teuta"", -33.0856]]"
eik	aran	-6.9474	"[[""aran"", -6.9474], [""tan"", -6.9803], [""ai"", -9.1137], [""epi"", -9.3632], [""apa"", -9.3632], [""beran"", -9.5455], [""ti"", -9.783], [""θi"", -9.783], [""si"", -9.783], [""ma"", -9.783]]"
eike	aran	-10.4493	"[[""aran"", -10.4493], [""tan"", -10.4864], [""ai"", -12.3968], [""apa"", -12.5757], [""epi"", -12.5757], [""beran"", -13.048], [""ti"", -13.2748], [""ma"", -13.2748], [""si"", -13.2748], [""θi"", -13.2748]]"
eiket	aran	-13.9495	"[[""aran"", -13.9495], [""tan"", -13.9925], [""ai"", -15.7212], [""apa"", -15.8501], [""epi"", -15.8501], [""beran"", -16.549], [""ti"", -16.7665], [""ma"", -16.7665], [""si"", -16.7665], [""θi"", -16.7665]]"
eiketa	aran	-17.4479	"[[""aran"", -17.4479], [""tan"", -17.4985], [""ai"", -19.074], [""apa"", -19.164], [""epi"", -19.164], [""beran"", -20.0484], [""ti"", -20.2581], [""ma"", -20.2581], [""si"", -20.2581], [""θi"", -20.2581]]"
eiketan	aran	-20.9447	"[[""aran"", -20.9447], [""tan"", -21.0045], [""ai"", -22.4476], [""apa"", -22.5055], [""epi"", -22.5055], [""beran"", -23.5461], [""teuta"", -23.6842], [""ti"", -23.7495], [""ma"", -23.7495], [""si"", -23.7495]]"
