lost	top1_known	score	top10
asi	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""hil"", -9.7806], [""-s"", -11.3633], [""-u"", -11.3633], ["")s"", -11.3633], ["")ke"", -11.5351], [""-le"", -11.5351], ["")nu"", -11.5351], ["")le"", -11.5351], [""-na"", -11.5351]]"
asii	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""hil"", -12.8687], [""-u"", -14.4053], [""-s"", -14.4053], ["")s"", -14.4053], [""-ka"", -14.5247], [""-si"", -14.5247], ["")le"", -14.5247], ["")nu"", -14.5247], [""-le"", -14.5247]]"
asiip	-Ø	-13.9506	"[[""-Ø"", -13.9506], [""hil"", -16.0745], [""-s"", -17.5387], ["")s"", -17.5387], [""-u"", -17.5387], [""-ke"", -17.6191], ["")nu"", -17.6191], [""-si"", -17.6191], [""-ka"", -17.6191], ["")le"", -17.6191]]"
asiipi	-Ø	-17.0572	"[[""-Ø"", -17.0572], [""hil"", -19.345], [""-s"", -20.7328], [""-u"", -20.7328], ["")s"", -20.7328], [""-s(i)"", -20.7329], [""-r(a)"", -20.7329], [""-l(a)"", -20.7329], ["")nu"", -20.7824], [""-si"", -20.7824]]"
asiipin	-Ø	-20.2315	"[[""-Ø"", -20.2315], [""hil"", -22.6564], [""-l(a)"", -23.6075], [""-s(i)"", -23.6075], [""-r(a)"", -23.6075], [""-s"", -23.9705], ["")s"", -23.9705], [""-u"", -23.9705], ["")na"", -23.9944], ["")si"", -23.9944]]"
asiipina	-Ø	-23.4538	"[[""-Ø"", -23.4538], [""hil"", -25.9963], [""-s(i)"", -26.5573], [""-l(a)"", -26.5573], [""-r(a)"", -26.5573], [""tʰal"", -27.2088], [""ta"", -27.2408], [""-s"", -27.2408], [""-u"", -27.2408], ["")s"", -27.2408]]"
asiipinam	-Ø	-26.712	"[[""-Ø"", -26.712], [""hil"", -29.3569], [""-s(i)"", -29.5659], [""-l(a)"", -29.5659], [""-r(a)"", -29.5659], [""tʰal"", -29.6996], [""ta"", -30.3735], [""θal"", -30.387], ["")ke"", -30.5191], [""-na"", -30.5191]]"
asiipinama	-Ø	-29.9981	"[[""-Ø"", -29.9981], [""tʰal"", -32.5338], [""-l(a)"", -32.6217], [""-s(i)"", -32.6217], [""-r(a)"", -32.6217], [""hil"", -32.7334], [""θal"", -33.5963], [""ta"", -33.6091], ["")le"", -33.818], [""-ka"", -33.818]]"
asir	-u	-9.4726	"[[""-u"", -9.4726], [""-Ø"", -10.9467], [""-nu"", -11.9751], ["")nu"", -11.9751], [""hepru"", -12.8148], [""hil"", -12.8687], [""helanu"", -13.485], [""-s"", -14.4053], ["")s"", -14.4053], ["")na"", -14.5247]]"
asiru	-u	-12.9775	"[[""-u"", -12.9775], [""-Ø"", -13.9506], [""-nu"", -15.444], ["")nu"", -15.444], [""hil"", -16.0745], [""hepru"", -16.2798], [""helanu"", -16.9761], [""-s"", -17.5387], ["")s"", -17.5387], [""-si"", -17.6191]]"
asirut	hil	-16.0743	"[[""hil"", -16.0743], [""-u"", -16.4818], [""ʃur"", -16.7634], [""-Ø"", -17.0572], ["")nu"", -18.1599], [""-nu"", -18.1599], [""pʰuter"", -18.3064], ["")na"", -18.673], ["")le"", -18.673], [""-na"", -18.673]]"
asirute	hil	-19.5742	"[[""hil"", -19.5742], [""-u"", -19.9855], [""-Ø"", -20.2315], [""ʃur"", -20.2705], [""-l(a)"", -20.8572], [""-r(a)"", -20.8572], [""-nu"", -21.2291], ["")nu"", -21.2291], ["")na"", -21.5286], [""-na"", -21.5286]]"
asis	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""hil"", -12.5898], [""-u"", -14.4053], [""-s"", -14.4053], ["")s"", -14.4053], [""-ka"", -14.5247], [""-si"", -14.5247], ["")le"", -14.5247], ["")nu"", -14.5247], [""-le"", -14.5247]]"
asisi	-Ø	-13.9506	"[[""-Ø"", -13.9506], [""hil"", -15.6808], [""-s"", -17.5387], ["")s"", -17.5387], [""-u"", -17.5387], ["")nu"", -17.6191], [""-ka"", -17.6191], [""-ke"", -17.6191], ["")si"", -17.6191], ["")na"", -17.6191]]"
asisir	-u	-15.9787	"[[""-u"", -15.9787], [""-Ø"", -17.0572], [""-nu"", -18.1567], ["")nu"", -18.1567], [""hepru"", -18.3811], [""hil"", -18.8884], [""helanu"", -18.9961], [""-s"", -20.7328], ["")s"", -20.7328], [""-s(i)"", -20.7329]]"
ata	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-l(a)"", -8.4756], [""-r(a)"", -8.4756], [""-le"", -9.0909], [""-nu"", -9.0909], ["")nu"", -9.0909], [""-na"", -9.0909], ["")na"", -9.0909], ["")le"", -9.0909], [""θal"", -10.4256]]"
atai	-l(a)	-10.6405	"[[""-l(a)"", -10.6405], [""-r(a)"", -10.6405], [""-Ø"", -10.9467], ["")na"", -12.1832], [""-nu"", -12.1832], [""-le"", -12.1832], ["")nu"", -12.1832], [""-na"", -12.1832], ["")le"", -12.1832], [""ʃur"", -13.926]]"
ataiΘ	-r(a)	-13.2511	"[[""-r(a)"", -13.2511], [""-l(a)"", -13.2511], [""-Ø"", -13.9506], ["")na"", -15.3908], ["")nu"", -15.3908], ["")le"", -15.3908], [""-na"", -15.3908], [""-le"", -15.3908], [""-nu"", -15.3908], [""ʃur"", -17.4248]]"
ataiΘu	-r(a)	-16.0769	"[[""-r(a)"", -16.0769], [""-l(a)"", -16.0769], [""-Ø"", -17.0572], [""-na"", -18.662], ["")nu"", -18.662], ["")na"", -18.662], ["")le"", -18.662], [""-le"", -18.662], [""-nu"", -18.662], ["")s"", -20.7328]]"
ataiΘuj	-l(a)	-19.0322	"[[""-l(a)"", -19.0322], [""-r(a)"", -19.0322], [""-Ø"", -20.2315], [""-le"", -21.9734], ["")nu"", -21.9734], [""-nu"", -21.9734], [""-na"", -21.9734], ["")na"", -21.9734], ["")le"", -21.9734], [""-s(i)"", -23.6075]]"
ataiΘuja	-l(a)	-22.0749	"[[""-l(a)"", -22.0749], [""-r(a)"", -22.0749], [""-Ø"", -23.4538], [""-le"", -25.3127], [""-na"", -25.3127], [""-nu"", -25.3127], ["")nu"", -25.3127], ["")na"", -25.3127], ["")le"", -25.3127], [""-s(i)"", -26.5573]]"
ataiΘw	-l(a)	-16.0769	"[[""-l(a)"", -16.0769], [""-r(a)"", -16.0769], [""-Ø"", -17.0572], ["")na"", -18.662], [""-na"", -18.662], ["")nu"", -18.662], [""-le"", -18.662], ["")le"", -18.662], [""-nu"", -18.662], ["")ke"", -18.673]]"
ataiΘwa	-l(a)	-19.0322	"[[""-l(a)"", -19.0322], [""-r(a)"", -19.0322], [""-Ø"", -20.2315], ["")ke"", -21.5286], [""-ka"", -21.5286], [""-ke"", -21.5286], ["")na"", -21.9734], ["")nu"", -21.9734], [""-le"", -21.9734], ["")le"", -21.9734]]"
ataiΘwae	-l(a)	-22.0749	"[[""-l(a)"", -22.0749], [""-r(a)"", -22.0749], [""-Ø"", -23.4538], [""-ka"", -24.6428], ["")ke"", -24.6428], [""-ke"", -24.6428], [""ikʰ"", -24.8611], [""sukʰ"", -24.9843], ["")na"", -25.3127], [""-le"", -25.3127]]"
ataiΘwaea	-l(a)	-25.1806	"[[""-l(a)"", -25.1806], [""-r(a)"", -25.1806], [""-Ø"", -26.712], [""-ka"", -27.8673], ["")ke"", -27.8673], [""-ke"", -27.8673], [""ikʰ"", -27.9765], [""sukʰ"", -28.0908], [""lupnu"", -28.6093], [""waku"", -28.6289]]"
ataiΘwaead	waku	-27.2572	"[[""waku"", -27.2572], [""welkʰanu"", -28.035], [""-nu"", -28.047], ["")nu"", -28.047], [""-l(a)"", -28.3341], [""-r(a)"", -28.3341], [""lupnu"", -29.2399], [""lupinu"", -29.2866], [""-u"", -29.4215], [""eluku"", -29.9774]]"
ataiΘwaj	-l(a)	-22.0749	"[[""-l(a)"", -22.0749], [""-r(a)"", -22.0749], [""-Ø"", -23.4538], [""-ka"", -24.6428], ["")ke"", -24.6428], [""-ke"", -24.6428], [""ikʰ"", -24.8611], [""sukʰ"", -24.9843], ["")na"", -25.3127], [""-le"", -25.3127]]"
ataiΘwaja	-l(a)	-25.1806	"[[""-l(a)"", -25.1806], [""-r(a)"", -25.1806], [""-Ø"", -26.712], [""-ka"", -27.8673], ["")ke"", -27.8673], [""-ke"", -27.8673], [""ikʰ"", -27.9765], [""sukʰ"", -28.0908], [""lupnu"", -28.6093], [""waku"", -28.6289]]"
ataiΘwajaa	-l(a)	-28.3341	"[[""-l(a)"", -28.3341], [""-r(a)"", -28.3341], [""-Ø"", -29.9981], ["")ke"", -31.1533], [""-ke"", -31.1533], [""-ka"", -31.1533], [""ikʰ"", -31.2019], [""sukʰ"", -31.3123], [""θaukʰ-"", -31.8414], [""lupnu"", -31.8798]]"
ataiΘwajaj	-l(a)	-28.3341	"[[""-l(a)"", -28.3341], [""-r(a)"", -28.3341], [""-Ø"", -29.9981], ["")ke"", -31.1533], [""-ke"", -31.1533], [""-ka"", -31.1533], [""ikʰ"", -31.2019], [""sukʰ"", -31.3123], [""θaukʰ-"", -31.8414], [""lupnu"", -31.8798]]"
ataiΘwajas	-l(a)	-28.3341	"[[""-l(a)"", -28.3341], [""-r(a)"", -28.3341], [""-Ø"", -29.9981], ["")ke"", -31.1533], [""-ke"", -31.1533], [""-ka"", -31.1533], [""ikʰ"", -31.2019], [""sukʰ"", -31.3123], [""θaukʰ-"", -31.8414], [""lupnu"", -31.8798]]"
ataiΘwajat	-l(a)	-28.3329	"[[""-l(a)"", -28.3329], [""-r(a)"", -28.3329], [""kʰan"", -28.7739], [""lupnu"", -29.9283], [""-Ø"", -29.9981], [""ker"", -30.065], [""akʰwil"", -30.2785], [""welkʰanu"", -30.4698], [""laθur"", -30.7069], [""pʰuter"", -31.102]]"
ate	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-l(a)"", -8.4756], [""-r(a)"", -8.4756], [""-le"", -9.0909], [""-nu"", -9.0909], ["")nu"", -9.0909], [""-na"", -9.0909], ["")na"", -9.0909], ["")le"", -9.0909], [""θal"", -10.4256]]"
ati	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-l(a)"", -8.4756], [""-r(a)"", -8.4756], [""-le"", -9.0909], [""-nu"", -9.0909], ["")nu"", -9.0909], [""-na"", -9.0909], ["")na"", -9.0909], ["")le"", -9.0909], [""θal"", -10.4256]]"
atiΘ	-l(a)	-10.6405	"[[""-l(a)"", -10.6405], [""-r(a)"", -10.6405], [""-Ø"", -10.9467], ["")na"", -12.1832], [""-nu"", -12.1832], [""-le"", -12.1832], ["")nu"", -12.1832], [""-na"", -12.1832], ["")le"", -12.1832], [""ʃur"", -13.926]]"
atiΘw	-l(a)	-13.2511	"[[""-l(a)"", -13.2511], [""-r(a)"", -13.2511], [""-Ø"", -13.9506], ["")nu"", -15.3908], [""-na"", -15.3908], ["")le"", -15.3908], [""-le"", -15.3908], [""-nu"", -15.3908], ["")na"", -15.3908], [""-ke"", -15.4014]]"
atiΘwa	-l(a)	-16.0769	"[[""-l(a)"", -16.0769], [""-r(a)"", -16.0769], [""-Ø"", -17.0572], ["")ke"", -18.2489], [""-ke"", -18.2489], [""-ka"", -18.2489], ["")na"", -18.662], [""-na"", -18.662], [""-le"", -18.662], ["")le"", -18.662]]"
atiΘwaj	-r(a)	-19.0322	"[[""-r(a)"", -19.0322], [""-l(a)"", -19.0322], [""-Ø"", -20.2315], ["")ke"", -21.3598], [""-ke"", -21.3598], [""-ka"", -21.3598], [""ikʰ"", -21.5432], [""sukʰ"", -21.7137], [""-le"", -21.9734], [""-na"", -21.9734]]"
atiΘwaja	-r(a)	-22.0749	"[[""-r(a)"", -22.0749], [""-l(a)"", -22.0749], [""-Ø"", -23.4538], [""-ka"", -24.5822], ["")ke"", -24.5822], [""-ke"", -24.5822], [""ikʰ"", -24.6554], [""sukʰ"", -24.8194], ["")nu"", -25.3127], [""-na"", -25.3127]]"
atu	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-l(a)"", -8.4756], [""-r(a)"", -8.4756], [""-le"", -9.0909], [""-nu"", -9.0909], ["")nu"", -9.0909], [""-na"", -9.0909], ["")na"", -9.0909], ["")le"", -9.0909], [""θal"", -10.4256]]"
atur	)nu	-7.0472	"[["")nu"", -7.0472], [""-nu"", -7.0472], [""-u"", -9.4726], [""waku"", -10.463], [""-l(a)"", -10.6405], [""-r(a)"", -10.6405], [""-Ø"", -10.9467], ["")na"", -12.1832], [""-na"", -12.1832], ["")le"", -12.1832]]"
aturu	)nu	-10.5533	"[["")nu"", -10.5533], [""-nu"", -10.5533], [""-u"", -12.9775], [""-l(a)"", -13.2511], [""-r(a)"", -13.2511], [""-Ø"", -13.9506], [""waku"", -13.964], [""-le"", -15.3908], ["")le"", -15.3908], ["")na"", -15.3908]]"
aturus	)nu	-14.0593	"[["")nu"", -14.0593], [""-nu"", -14.0593], [""-r(a)"", -16.0769], [""-l(a)"", -16.0769], [""-u"", -16.4818], [""-Ø"", -17.0572], [""waku"", -17.4632], ["")nuale"", -18.4882], [""lupnu"", -18.6093], [""-na"", -18.662]]"
aturusa	-nu	-17.5652	"[[""-nu"", -17.5652], ["")nu"", -17.5652], [""-l(a)"", -19.0322], [""-r(a)"", -19.0322], [""-u"", -19.9855], [""-Ø"", -20.2315], [""waku"", -20.9606], ["")nuale"", -21.4927], [""lupnu"", -21.7921], ["")le"", -21.9734]]"
aturusai	)nu	-21.0711	"[["")nu"", -21.0711], [""-nu"", -21.0711], [""-r(a)"", -22.0749], [""-l(a)"", -22.0749], [""-Ø"", -23.4538], [""-u"", -23.4886], [""waku"", -24.4563], ["")nuale"", -24.5972], [""lupnu"", -25.001], [""ruʃie"", -25.2518]]"
aturusaid	-nu	-23.878	"[[""-nu"", -23.878], ["")nu"", -23.878], [""lupnu"", -24.2051], [""-l(a)"", -25.1806], [""-r(a)"", -25.1806], [""-u"", -25.7155], [""lupinu"", -25.8859], [""waku"", -26.4399], [""-Ø"", -26.712], [""eluku"", -26.9035]]"
aturusaida	)nu	-27.385	"[["")nu"", -27.385], [""-nu"", -27.385], [""lupnu"", -27.7069], [""-r(a)"", -28.3341], [""-l(a)"", -28.3341], [""-u"", -29.2219], [""lupinu"", -29.3736], [""waku"", -29.9445], [""-Ø"", -29.9981], [""eluku"", -30.3883]]"
aun	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""ta"", -10.4301], [""θal"", -10.4814], [""-s"", -11.3633], [""-u"", -11.3633], ["")s"", -11.3633], ["")si"", -11.5351], ["")na"", -11.5351], [""-na"", -11.5351], ["")nu"", -11.5351]]"
auna	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""tʰal"", -13.2717], [""ta"", -13.2748], [""θal"", -13.2847], [""-u"", -14.4053], ["")s"", -14.4053], [""-s"", -14.4053], [""-ka"", -14.5247], ["")si"", -14.5247], [""-si"", -14.5247]]"
aunak	tite	-12.5717	"[[""tite"", -12.5717], [""laθe"", -13.2402], [""-Ø"", -13.9506], ["")ke"", -14.3659], [""-ke"", -14.3659], ["")le"", -14.3659], [""-le"", -14.3659], [""reitʰe"", -14.7246], ["")auθile"", -14.9837], [""reiθe"", -15.376]]"
aunaka	tite	-16.0776	"[[""tite"", -16.0776], [""laθe"", -16.7473], [""-Ø"", -17.0572], [""-le"", -17.8582], ["")ke"", -17.8582], ["")le"", -17.8582], [""-ke"", -17.8582], [""reitʰe"", -18.2285], ["")auθile"", -18.488], [""tʰal"", -18.529]]"
aunakan	tite	-19.5539	"[[""tite"", -19.5539], [""-Ø"", -20.2315], [""laθe"", -20.2516], ["")ke"", -21.348], [""-le"", -21.348], ["")le"", -21.348], [""-ke"", -21.348], [""tʰal"", -21.5203], [""reitʰe"", -21.7092], ["")auθile"", -21.9852]]"
aunakana	tite	-23.0305	"[[""tite"", -23.0305], [""-Ø"", -23.4538], [""laθe"", -23.756], [""tʰal"", -24.5556], [""-ke"", -24.8353], [""-le"", -24.8353], ["")ke"", -24.8353], ["")le"", -24.8353], [""reitʰe"", -25.152], ["")auθile"", -25.4753]]"
aut	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-le"", -9.0981], ["")nu"", -9.0981], ["")le"", -9.0981], [""-na"", -9.0981], ["")na"", -9.0981], [""-nu"", -9.0981], [""θal"", -9.7388], [""ker"", -9.7388], [""hil"", -9.7388]]"
auti	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""-l(a)"", -11.2925], [""-r(a)"", -11.2925], ["")na"", -11.9271], [""-le"", -11.9271], [""-nu"", -11.9271], [""-na"", -11.9271], ["")nu"", -11.9271], ["")le"", -11.9271], [""ker"", -13.243]]"
autin	-l(a)	-13.4614	"[[""-l(a)"", -13.4614], [""-r(a)"", -13.4614], [""-Ø"", -13.9506], ["")na"", -15.0292], [""-na"", -15.0292], [""-le"", -15.0292], ["")le"", -15.0292], ["")nu"", -15.0292], [""-nu"", -15.0292], [""welθie"", -16.0422]]"
autinu	-l(a)	-16.0735	"[[""-l(a)"", -16.0735], [""-r(a)"", -16.0735], [""-Ø"", -17.0572], [""-le"", -18.2452], ["")nu"", -18.2452], ["")na"", -18.2452], [""-na"", -18.2452], ["")le"", -18.2452], [""-nu"", -18.2452], [""welθie"", -18.8438]]"
autinui	-l(a)	-18.9002	"[[""-l(a)"", -18.9002], [""-r(a)"", -18.9002], [""-Ø"", -20.2315], [""-na"", -21.5242], [""-nu"", -21.5242], ["")nu"", -21.5242], ["")na"", -21.5242], [""-le"", -21.5242], ["")le"", -21.5242], [""reitʰe"", -21.6282]]"
autinuin	-l(a)	-21.8563	"[[""-l(a)"", -21.8563], [""-r(a)"", -21.8563], [""-Ø"", -23.4538], [""reitʰe"", -24.4095], [""welθie"", -24.783], ["")nu"", -24.8432], [""-nu"", -24.8432], [""-le"", -24.8432], [""-na"", -24.8432], ["")le"", -24.8432]]"
autinuina	-l(a)	-24.8996	"[[""-l(a)"", -24.8996], [""-r(a)"", -24.8996], [""-Ø"", -26.712], [""reitʰe"", -27.2809], [""welθie"", -27.8886], ["")na"", -28.1899], [""-nu"", -28.1899], [""-le"", -28.1899], ["")nu"", -28.1899], ["")le"", -28.1899]]"
autinuinai	-l(a)	-28.006	"[[""-l(a)"", -28.006], [""-r(a)"", -28.006], [""-Ø"", -29.9981], [""reitʰe"", -30.2767], [""welθie"", -31.1031], [""tʰal"", -31.4391], ["")na"", -31.5569], [""-nu"", -31.5569], [""-na"", -31.5569], [""-le"", -31.5569]]"
awa	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-ke"", -9.0909], [""-ka"", -9.0909], ["")ke"", -9.0909], [""ikʰ"", -9.1314], [""kʰan"", -9.7741], [""sukʰ"", -9.7766], [""ker"", -9.7806], [""ka"", -9.783], [""-s"", -11.3633]]"
awai	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""ikʰ"", -11.9546], ["")ke"", -12.1832], [""-ke"", -12.1832], [""-ka"", -12.1832], [""kʰan"", -12.2078], [""sukʰ"", -12.5981], [""ker"", -12.8687], [""ka"", -12.8904], [""pukʰe"", -14.3511]]"
awaij	-Ø	-13.9506	"[[""-Ø"", -13.9506], [""kʰan"", -15.0245], [""ikʰ"", -15.0545], ["")ke"", -15.3908], [""-ka"", -15.3908], [""-ke"", -15.3908], [""sukʰ"", -15.7003], [""ker"", -16.0745], [""ka"", -16.113], [""kʰeli"", -17.1344]]"
awaija	-Ø	-17.0572	"[[""-Ø"", -17.0572], [""kʰan"", -18.018], [""ikʰ"", -18.2693], [""-ka"", -18.662], [""-ke"", -18.662], ["")ke"", -18.662], [""sukʰ"", -18.918], [""ker"", -19.345], [""ka"", -19.3992], [""kʰeli"", -20.0034]]"
awaΦ	-s	-8.7831	"[[""-s"", -8.7831], ["")s"", -8.7831], [""-Ø"", -10.9467], [""ikʰ"", -11.9546], [""kʰaris"", -12.0184], [""pitis"", -12.153], ["")ke"", -12.1832], [""-ka"", -12.1832], [""-ke"", -12.1832], ["")si"", -12.1927]]"
aza	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-u"", -11.3633], ["")s"", -11.3633], [""-s"", -11.3633], [""-si"", -11.5351], [""-nu"", -11.5351], ["")si"", -11.5351], ["")nu"", -11.5351], ["")na"", -11.5351], [""-na"", -11.5351]]"
azaΦ	)s	-8.7831	"[["")s"", -8.7831], [""-s"", -8.7831], [""-Ø"", -10.9467], [""-si"", -12.1927], ["")si"", -12.1927], [""twalos"", -13.8309], [""ʃur"", -13.9814], [""-u"", -14.4053], [""-s(i)"", -14.5101], [""-ka"", -14.5247]]"
azaΦn	-s	-12.2896	"[[""-s"", -12.2896], ["")s"", -12.2896], [""-Ø"", -13.9506], [""-s(i)"", -14.3872], [""-si"", -15.0316], ["")si"", -15.0316], [""esθua"", -16.0861], [""lasta"", -16.2787], [""lasθe"", -16.2787], [""sukʰ"", -16.7532]]"
azaΦni	-s	-15.7958	"[[""-s"", -15.7958], ["")s"", -15.7958], [""-s(i)"", -16.5624], [""-Ø"", -17.0572], [""-si"", -18.1387], ["")si"", -18.1387], [""esθua"", -18.8868], [""lasta"", -19.108], [""lasθe"", -19.108], [""sukʰ"", -19.2039]]"
aΦn	-s	-6.36	"[[""-s"", -6.36], ["")s"", -6.36], [""-Ø"", -8.1187], [""-s(i)"", -8.4756], [""-si"", -9.0909], ["")si"", -9.0909], [""esθua"", -9.7639], [""sukʰ"", -9.7733], [""ʃur"", -9.7806], [""lasθe"", -10.3703]]"
aΦni	-s	-9.8641	"[[""-s"", -9.8641], ["")s"", -9.8641], [""-s(i)"", -10.6405], [""-Ø"", -10.9467], [""-si"", -12.1832], ["")si"", -12.1832], [""sukʰ"", -12.2061], [""esθua"", -12.5646], [""ʃur"", -12.8687], [""lasθe"", -13.1994]]"
daa	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-u"", -10.5946], ["")s"", -11.3633], [""-s"", -11.3633], [""-nu"", -11.4947], ["")nu"", -11.4947], [""-ke"", -11.5351], [""-ka"", -11.5351], ["")ke"", -11.5351], [""-le"", -11.5351]]"
daau	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""-u"", -13.8595], [""-s"", -14.4053], ["")s"", -14.4053], ["")nu"", -14.5004], [""-nu"", -14.5004], [""-ke"", -14.5247], ["")na"", -14.5247], ["")ke"", -14.5247], ["")le"", -14.5247]]"
dad	-u	-6.36	"[[""-u"", -6.36], [""-Ø"", -8.1187], [""-nu"", -9.0772], ["")nu"", -9.0772], [""utiku"", -9.9908], [""upiku"", -9.9908], [""muiu"", -10.8456], [""lupnu"", -11.059], [""-s"", -11.3633], ["")s"", -11.3633]]"
dada	-u	-9.8641	"[[""-u"", -9.8641], [""-Ø"", -10.9467], [""-nu"", -12.5288], ["")nu"", -12.5288], [""utiku"", -13.4372], [""upiku"", -13.4372], [""muiu"", -14.2628], [""-s"", -14.4053], ["")s"", -14.4053], [""-ke"", -14.5247]]"
dadau	-u	-13.3674	"[[""-u"", -13.3674], [""-Ø"", -13.9506], [""-nu"", -15.9696], ["")nu"", -15.9696], [""upiku"", -16.8657], [""utiku"", -16.8657], ["")s"", -17.5387], [""-s"", -17.5387], ["")ke"", -17.6191], [""-le"", -17.6191]]"
dadaut	ʃur	-16.7622	"[[""ʃur"", -16.7622], [""-u"", -16.8699], [""-Ø"", -17.0572], [""-nu"", -18.3646], ["")nu"", -18.3646], [""pʰuter"", -18.4967], [""-na"", -18.673], ["")na"", -18.673], [""-le"", -18.673], ["")le"", -18.673]]"
dadauti	-Ø	-20.2315	"[[""-Ø"", -20.2315], [""ʃur"", -20.2693], [""-u"", -20.3715], [""-l(a)"", -20.8572], [""-r(a)"", -20.8572], [""-nu"", -21.3562], ["")nu"", -21.3562], [""-le"", -21.5286], [""-na"", -21.5286], ["")na"", -21.5286]]"
dadautin	-l(a)	-23.0549	"[[""-l(a)"", -23.0549], [""-r(a)"", -23.0549], [""-Ø"", -23.4538], [""θurti"", -23.6852], [""ʃur"", -23.7764], [""-u"", -23.8723], [""-nu"", -24.5234], ["")nu"", -24.5234], [""-na"", -24.6428], ["")le"", -24.6428]]"
dadautinu	-l(a)	-25.6752	"[[""-l(a)"", -25.6752], [""-r(a)"", -25.6752], [""θurti"", -26.5288], [""-Ø"", -26.712], [""ʃur"", -27.2834], [""-u"", -27.3723], [""-nu"", -27.7761], ["")nu"", -27.7761], [""-na"", -27.8673], [""-le"", -27.8673]]"
dadautinui	-l(a)	-28.5056	"[[""-l(a)"", -28.5056], [""-r(a)"", -28.5056], [""θurti"", -29.6407], [""-Ø"", -29.9981], [""ʃur"", -30.7905], [""-u"", -30.8715], [""-nu"", -31.0795], ["")nu"", -31.0795], [""-na"", -31.1533], [""-le"", -31.1533]]"
daj	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-u"", -10.5946], ["")s"", -11.3633], [""-s"", -11.3633], [""-nu"", -11.4947], ["")nu"", -11.4947], [""-ke"", -11.5351], [""-ka"", -11.5351], ["")ke"", -11.5351], [""-le"", -11.5351]]"
daja	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""-u"", -13.8595], [""-s"", -14.4053], ["")s"", -14.4053], ["")nu"", -14.5004], [""-nu"", -14.5004], [""-ke"", -14.5247], ["")na"", -14.5247], ["")ke"", -14.5247], ["")le"", -14.5247]]"
dajaj	-Ø	-13.9506	"[[""-Ø"", -13.9506], [""-u"", -17.1339], [""-s"", -17.5387], ["")s"", -17.5387], ["")nu"", -17.6031], [""-nu"", -17.6031], ["")si"", -17.6191], [""-le"", -17.6191], [""-si"", -17.6191], [""-na"", -17.6191]]"
dajaja	-Ø	-17.0572	"[[""-Ø"", -17.0572], [""-u"", -20.422], [""-s"", -20.7328], ["")s"", -20.7328], [""-s(i)"", -20.7329], [""-l(a)"", -20.7329], [""-r(a)"", -20.7329], ["")nu"", -20.771], [""-nu"", -20.771], [""-ke"", -20.7824]]"
dajas	-Ø	-13.9506	"[[""-Ø"", -13.9506], [""-u"", -17.1339], [""hil"", -17.4797], [""-s"", -17.5387], ["")s"", -17.5387], ["")nu"", -17.6031], [""-nu"", -17.6031], [""-ke"", -17.6191], [""-na"", -17.6191], [""-si"", -17.6191]]"
dam	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""-u"", -10.5946], ["")s"", -11.3633], [""-s"", -11.3633], [""-nu"", -11.4947], ["")nu"", -11.4947], [""-ke"", -11.5351], [""-ka"", -11.5351], ["")ke"", -11.5351], [""-le"", -11.5351]]"
dama	-Ø	-10.9467	"[[""-Ø"", -10.9467], [""-u"", -13.8595], [""-s"", -14.4053], ["")s"", -14.4053], ["")nu"", -14.5004], [""-nu"", -14.5004], [""-ke"", -14.5247], ["")na"", -14.5247], ["")ke"", -14.5247], ["")le"", -14.5247]]"
damat	-Ø	-13.9506	"[[""-Ø"", -13.9506], [""ʃur"", -14.4843], ["")nu"", -15.3996], [""-nu"", -15.3996], [""-le"", -15.4014], ["")na"", -15.4014], [""-na"", -15.4014], ["")le"", -15.4014], [""hil"", -16.0405], [""θal"", -16.0405]]"
damate	-Ø	-17.0572	"[[""-Ø"", -17.0572], [""-l(a)"", -17.5932], [""-r(a)"", -17.5932], [""ʃur"", -17.9911], [""-nu"", -18.248], ["")nu"", -18.248], ["")na"", -18.2489], [""-na"", -18.2489], [""-le"", -18.2489], ["")le"", -18.2489]]"
das	-Ø	-8.1187	"[[""-Ø"", -8.1187], [""hil"", -10.4814], [""-u"", -10.5946], [""-s"", -11.3633], ["")s"", -11.3633], [""-nu"", -11.4947], ["")nu"", -11.4947], ["")le"", -11.5351], [""-le"", -11.5351], [""-ka"", -11.5351]]"
